# META
module,esp32
measurement,boot
boot_number,11
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:12:35.023,11
METER,2026-03-30T15:12:35.027,-1.29956000E-05,11
METER,2026-03-30T15:12:35.030,-1.29956000E-05,11
METER,2026-03-30T15:12:35.033,-1.29956000E-05,11
METER,2026-03-30T15:12:35.036,-1.29956000E-05,11
METER,2026-03-30T15:12:35.042,-1.29956000E-05,11
METER,2026-03-30T15:12:35.048,-1.29956000E-05,11
METER,2026-03-30T15:12:35.051,-1.29956000E-05,11
METER,2026-03-30T15:12:35.054,-1.29956000E-05,11
METER,2026-03-30T15:12:35.057,-1.29956000E-05,11
METER,2026-03-30T15:12:35.063,-1.29956000E-05,11
METER,2026-03-30T15:12:35.066,-1.29956000E-05,11
METER,2026-03-30T15:12:35.069,-1.29956000E-05,11
METER,2026-03-30T15:12:35.072,-1.29956000E-05,11
METER,2026-03-30T15:12:35.075,-1.29956000E-05,11
METER,2026-03-30T15:12:35.079,-1.29956000E-05,11
METER,2026-03-30T15:12:35.081,-1.29956000E-05,11
METER,2026-03-30T15:12:35.084,-1.29956000E-05,11
METER,2026-03-30T15:12:35.087,-1.29956000E-05,11
METER,2026-03-30T15:12:35.090,-1.29956000E-05,11
METER,2026-03-30T15:12:35.094,-1.29956000E-05,11
METER,2026-03-30T15:12:35.101,-1.29956000E-05,11
METER,2026-03-30T15:12:35.104,-1.29956000E-05,11
METER,2026-03-30T15:12:35.108,-1.29956000E-05,11
METER,2026-03-30T15:12:35.111,-1.29956000E-05,11
METER,2026-03-30T15:12:35.114,-1.29956000E-05,11
METER,2026-03-30T15:12:35.117,-1.29956000E-05,11
METER,2026-03-30T15:12:35.121,-1.29956000E-05,11
METER,2026-03-30T15:12:35.125,-1.29956000E-05,11
METER,2026-03-30T15:12:35.128,-1.29956000E-05,11
METER,2026-03-30T15:12:35.131,-1.29956000E-05,11
METER,2026-03-30T15:12:35.134,-1.29956000E-05,11
METER,2026-03-30T15:12:35.144,-1.29956000E-05,11
METER,2026-03-30T15:12:35.149,-1.29956000E-05,11
METER,2026-03-30T15:12:35.152,-1.29956000E-05,11
METER,2026-03-30T15:12:35.158,-1.29956000E-05,11
METER,2026-03-30T15:12:35.161,-1.29956000E-05,11
METER,2026-03-30T15:12:35.164,-1.29956000E-05,11
METER,2026-03-30T15:12:35.168,-1.29956000E-05,11
METER,2026-03-30T15:12:35.194,-1.29956000E-05,11
METER,2026-03-30T15:12:35.197,-1.29956000E-05,11
METER,2026-03-30T15:12:35.201,-1.29956000E-05,11
METER,2026-03-30T15:12:35.204,-1.29956000E-05,11
METER,2026-03-30T15:12:35.207,-1.29956000E-05,11
METER,2026-03-30T15:12:35.210,-1.29956000E-05,11
METER,2026-03-30T15:12:35.213,-1.29956000E-05,11
METER,2026-03-30T15:12:35.216,-1.29956000E-05,11
METER,2026-03-30T15:12:35.219,-1.29956000E-05,11
METER,2026-03-30T15:12:35.222,-1.29956000E-05,11
METER,2026-03-30T15:12:35.225,-1.29956000E-05,11
METER,2026-03-30T15:12:35.228,-1.29956000E-05,11
METER,2026-03-30T15:12:35.231,-1.29956000E-05,11
METER,2026-03-30T15:12:35.241,-1.29956000E-05,11
METER,2026-03-30T15:12:35.244,-1.25187000E-05,11
METER,2026-03-30T15:12:35.246,-1.25187000E-05,11
METER,2026-03-30T15:12:35.250,-1.25187000E-05,11
METER,2026-03-30T15:12:35.253,-1.25187000E-05,11
METER,2026-03-30T15:12:35.256,-1.25187000E-05,11
METER,2026-03-30T15:12:35.265,-1.25187000E-05,11
METER,2026-03-30T15:12:35.269,-1.25187000E-05,11
METER,2026-03-30T15:12:35.274,-1.25187000E-05,11
METER,2026-03-30T15:12:35.277,-1.25187000E-05,11
METER,2026-03-30T15:12:35.280,-1.25187000E-05,11
METER,2026-03-30T15:12:35.284,-1.25187000E-05,11
METER,2026-03-30T15:12:35.289,-1.25187000E-05,11
METER,2026-03-30T15:12:35.292,-1.25187000E-05,11
METER,2026-03-30T15:12:35.295,-1.25187000E-05,11
METER,2026-03-30T15:12:35.300,-1.25187000E-05,11
METER,2026-03-30T15:12:35.306,-1.25187000E-05,11
METER,2026-03-30T15:12:35.311,-1.25187000E-05,11
