# META
module,esp32
measurement,boot
boot_number,5
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:11:04.656,5
METER,2026-03-30T15:11:04.660,-1.37110000E-05,5
METER,2026-03-30T15:11:04.667,-1.37110000E-05,5
METER,2026-03-30T15:11:04.671,-1.37110000E-05,5
METER,2026-03-30T15:11:04.674,-1.37110000E-05,5
METER,2026-03-30T15:11:04.677,-1.37110000E-05,5
METER,2026-03-30T15:11:04.685,-1.37110000E-05,5
METER,2026-03-30T15:11:04.688,-1.37110000E-05,5
METER,2026-03-30T15:11:04.691,-1.37110000E-05,5
METER,2026-03-30T15:11:04.694,-1.37110000E-05,5
METER,2026-03-30T15:11:04.697,-1.37110000E-05,5
METER,2026-03-30T15:11:04.700,-1.37110000E-05,5
METER,2026-03-30T15:11:04.703,-1.37110000E-05,5
METER,2026-03-30T15:11:04.706,-1.37110000E-05,5
METER,2026-03-30T15:11:04.709,-1.37110000E-05,5
METER,2026-03-30T15:11:04.712,-1.37110000E-05,5
METER,2026-03-30T15:11:04.715,-1.37110000E-05,5
METER,2026-03-30T15:11:04.718,-1.37110000E-05,5
METER,2026-03-30T15:11:04.721,-1.37110000E-05,5
METER,2026-03-30T15:11:04.724,-1.37110000E-05,5
METER,2026-03-30T15:11:04.727,-1.37110000E-05,5
METER,2026-03-30T15:11:04.732,-1.37110000E-05,5
METER,2026-03-30T15:11:04.736,-1.37110000E-05,5
METER,2026-03-30T15:11:04.745,-1.37110000E-05,5
METER,2026-03-30T15:11:04.749,-1.37110000E-05,5
METER,2026-03-30T15:11:04.752,-1.37110000E-05,5
METER,2026-03-30T15:11:04.755,-1.37110000E-05,5
METER,2026-03-30T15:11:04.758,-1.37110000E-05,5
METER,2026-03-30T15:11:04.761,-1.37110000E-05,5
METER,2026-03-30T15:11:04.767,-1.37110000E-05,5
METER,2026-03-30T15:11:04.771,-1.37110000E-05,5
METER,2026-03-30T15:11:04.782,-1.23995000E-05,5
METER,2026-03-30T15:11:04.785,-1.23995000E-05,5
METER,2026-03-30T15:11:04.791,-1.23995000E-05,5
METER,2026-03-30T15:11:04.794,-1.23995000E-05,5
METER,2026-03-30T15:11:04.801,-1.23995000E-05,5
METER,2026-03-30T15:11:04.804,-1.23995000E-05,5
METER,2026-03-30T15:11:04.811,-1.23995000E-05,5
METER,2026-03-30T15:11:04.816,-1.23995000E-05,5
METER,2026-03-30T15:11:04.819,-1.23995000E-05,5
METER,2026-03-30T15:11:04.825,-1.23995000E-05,5
METER,2026-03-30T15:11:04.829,-1.23995000E-05,5
METER,2026-03-30T15:11:04.833,-1.23995000E-05,5
METER,2026-03-30T15:11:04.836,-1.23995000E-05,5
METER,2026-03-30T15:11:04.840,-1.23995000E-05,5
METER,2026-03-30T15:11:04.843,-1.23995000E-05,5
METER,2026-03-30T15:11:04.846,-1.23995000E-05,5
METER,2026-03-30T15:11:04.856,-1.23995000E-05,5
METER,2026-03-30T15:11:04.860,-1.23995000E-05,5
METER,2026-03-30T15:11:04.869,-1.23995000E-05,5
METER,2026-03-30T15:11:04.873,-1.23995000E-05,5
METER,2026-03-30T15:11:04.877,-1.23995000E-05,5
METER,2026-03-30T15:11:04.880,-1.23995000E-05,5
METER,2026-03-30T15:11:04.883,-1.23995000E-05,5
METER,2026-03-30T15:11:04.887,-1.23995000E-05,5
METER,2026-03-30T15:11:04.891,-1.23995000E-05,5
METER,2026-03-30T15:11:04.894,-1.23995000E-05,5
METER,2026-03-30T15:11:04.898,-1.23995000E-05,5
METER,2026-03-30T15:11:04.901,-1.23995000E-05,5
METER,2026-03-30T15:11:04.905,-1.23995000E-05,5
METER,2026-03-30T15:11:04.908,-1.23995000E-05,5
METER,2026-03-30T15:11:04.912,-1.23995000E-05,5
METER,2026-03-30T15:11:04.918,-1.23995000E-05,5
METER,2026-03-30T15:11:04.921,-1.23995000E-05,5
METER,2026-03-30T15:11:04.925,-1.23995000E-05,5
METER,2026-03-30T15:11:04.929,-1.23995000E-05,5
METER,2026-03-30T15:11:04.933,-1.23995000E-05,5
METER,2026-03-30T15:11:04.937,-1.23995000E-05,5
METER,2026-03-30T15:11:04.943,-1.23995000E-05,5
METER,2026-03-30T15:11:04.946,-1.23995000E-05,5
METER,2026-03-30T15:11:04.949,-1.23995000E-05,5
METER,2026-03-30T15:11:04.952,-1.23995000E-05,5
METER,2026-03-30T15:11:04.955,-1.23995000E-05,5
METER,2026-03-30T15:11:04.961,-1.23995000E-05,5
METER,2026-03-30T15:11:04.986,-8.94195000E-06,5
METER,2026-03-30T15:11:04.990,-8.94195000E-06,5
METER,2026-03-30T15:11:04.993,-8.94195000E-06,5
METER,2026-03-30T15:11:04.996,-8.94195000E-06,5
METER,2026-03-30T15:11:05.000,-8.94195000E-06,5
METER,2026-03-30T15:11:05.003,-8.94195000E-06,5
METER,2026-03-30T15:11:05.011,-8.94195000E-06,5
METER,2026-03-30T15:11:05.014,-8.94195000E-06,5
METER,2026-03-30T15:11:05.017,-8.94195000E-06,5
METER,2026-03-30T15:11:05.020,-8.94195000E-06,5
METER,2026-03-30T15:11:05.025,-8.94195000E-06,5
METER,2026-03-30T15:11:05.035,-8.94195000E-06,5
METER,2026-03-30T15:11:05.039,-8.94195000E-06,5
METER,2026-03-30T15:11:05.042,-8.94195000E-06,5
METER,2026-03-30T15:11:05.045,-8.94195000E-06,5
METER,2026-03-30T15:11:05.049,-8.94195000E-06,5
METER,2026-03-30T15:11:05.052,-8.94195000E-06,5
METER,2026-03-30T15:11:05.059,-8.94195000E-06,5
METER,2026-03-30T15:11:05.068,-8.94195000E-06,5
METER,2026-03-30T15:11:05.073,-8.94195000E-06,5
METER,2026-03-30T15:11:05.076,-8.94195000E-06,5
METER,2026-03-30T15:11:05.080,-8.94195000E-06,5
METER,2026-03-30T15:11:05.083,-8.94195000E-06,5
METER,2026-03-30T15:11:05.087,-8.94195000E-06,5
METER,2026-03-30T15:11:05.095,-8.94195000E-06,5
METER,2026-03-30T15:11:05.098,-8.94195000E-06,5
METER,2026-03-30T15:11:05.102,-8.94195000E-06,5
METER,2026-03-30T15:11:05.105,-8.94195000E-06,5
