# META
module,esp32
measurement,boot
boot_number,12
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:12:49.130,12
METER,2026-03-30T15:12:49.137,-1.20418000E-05,12
METER,2026-03-30T15:12:49.140,-1.20418000E-05,12
METER,2026-03-30T15:12:49.144,-1.20418000E-05,12
METER,2026-03-30T15:12:49.147,-1.20418000E-05,12
METER,2026-03-30T15:12:49.150,-1.20418000E-05,12
METER,2026-03-30T15:12:49.153,-1.20418000E-05,12
METER,2026-03-30T15:12:49.156,-1.20418000E-05,12
METER,2026-03-30T15:12:49.159,-1.20418000E-05,12
METER,2026-03-30T15:12:49.162,-1.20418000E-05,12
METER,2026-03-30T15:12:49.165,-1.20418000E-05,12
METER,2026-03-30T15:12:49.168,-1.20418000E-05,12
METER,2026-03-30T15:12:49.171,-1.20418000E-05,12
METER,2026-03-30T15:12:49.174,-1.20418000E-05,12
METER,2026-03-30T15:12:49.177,-1.20418000E-05,12
METER,2026-03-30T15:12:49.181,-1.20418000E-05,12
METER,2026-03-30T15:12:49.184,-1.20418000E-05,12
METER,2026-03-30T15:12:49.187,-1.20418000E-05,12
METER,2026-03-30T15:12:49.193,-1.20418000E-05,12
METER,2026-03-30T15:12:49.196,-1.20418000E-05,12
METER,2026-03-30T15:12:49.199,-1.20418000E-05,12
METER,2026-03-30T15:12:49.202,-1.20418000E-05,12
METER,2026-03-30T15:12:49.205,-1.20418000E-05,12
METER,2026-03-30T15:12:49.208,-1.20418000E-05,12
METER,2026-03-30T15:12:49.210,-1.20418000E-05,12
METER,2026-03-30T15:12:49.221,-1.20418000E-05,12
METER,2026-03-30T15:12:49.228,-1.33533000E-05,12
METER,2026-03-30T15:12:49.231,-1.33533000E-05,12
METER,2026-03-30T15:12:49.234,-1.33533000E-05,12
METER,2026-03-30T15:12:49.241,-1.33533000E-05,12
METER,2026-03-30T15:12:49.250,-1.33533000E-05,12
METER,2026-03-30T15:12:49.253,-1.33533000E-05,12
METER,2026-03-30T15:12:49.256,-1.33533000E-05,12
METER,2026-03-30T15:12:49.259,-1.33533000E-05,12
METER,2026-03-30T15:12:49.262,-1.33533000E-05,12
METER,2026-03-30T15:12:49.266,-1.33533000E-05,12
METER,2026-03-30T15:12:49.273,-1.33533000E-05,12
METER,2026-03-30T15:12:49.276,-1.33533000E-05,12
METER,2026-03-30T15:12:49.301,-1.33533000E-05,12
METER,2026-03-30T15:12:49.307,-1.33533000E-05,12
METER,2026-03-30T15:12:49.313,-1.33533000E-05,12
METER,2026-03-30T15:12:49.316,-1.33533000E-05,12
METER,2026-03-30T15:12:49.319,-1.33533000E-05,12
METER,2026-03-30T15:12:49.322,-1.33533000E-05,12
METER,2026-03-30T15:12:49.328,-1.33533000E-05,12
METER,2026-03-30T15:12:49.331,-1.33533000E-05,12
METER,2026-03-30T15:12:49.334,-1.33533000E-05,12
METER,2026-03-30T15:12:49.337,-1.33533000E-05,12
METER,2026-03-30T15:12:49.340,-1.33533000E-05,12
METER,2026-03-30T15:12:49.343,-1.33533000E-05,12
METER,2026-03-30T15:12:49.346,-1.33533000E-05,12
METER,2026-03-30T15:12:49.349,-1.33533000E-05,12
METER,2026-03-30T15:12:49.352,-1.33533000E-05,12
METER,2026-03-30T15:12:49.355,-1.33533000E-05,12
METER,2026-03-30T15:12:49.358,-1.33533000E-05,12
