2026-03-25T20:04:15.597,1.04493000E-01,baseline
2026-03-25T20:04:15.601,1.04493000E-01,baseline
2026-03-25T20:04:15.604,1.04493000E-01,baseline
2026-03-25T20:04:15.608,1.04493000E-01,baseline
2026-03-25T20:04:15.612,1.04493000E-01,baseline
2026-03-25T20:04:15.618,1.04493000E-01,baseline
2026-03-25T20:04:15.622,1.04493000E-01,baseline
2026-03-25T20:04:15.629,1.04646000E-01,baseline
2026-03-25T20:04:15.633,1.04646000E-01,baseline
2026-03-25T20:04:15.636,1.04646000E-01,baseline
2026-03-25T20:04:15.640,1.04646000E-01,baseline
2026-03-25T20:04:15.644,1.04646000E-01,baseline
2026-03-25T20:04:15.647,1.04646000E-01,baseline
2026-03-25T20:04:15.651,1.04646000E-01,baseline
2026-03-25T20:04:15.653,1.04646000E-01,baseline
2026-03-25T20:04:15.657,1.04646000E-01,baseline
2026-03-25T20:04:15.661,1.04646000E-01,baseline
2026-03-25T20:04:15.664,1.04646000E-01,baseline
2026-03-25T20:04:15.667,1.04646000E-01,baseline
2026-03-25T20:04:15.671,1.04646000E-01,baseline
2026-03-25T20:04:15.678,1.04646000E-01,baseline
2026-03-25T20:04:15.682,1.04646000E-01,baseline
2026-03-25T20:04:15.689,1.04646000E-01,baseline
2026-03-25T20:04:15.692,1.04646000E-01,baseline
2026-03-25T20:04:15.696,1.04646000E-01,baseline
2026-03-25T20:04:15.700,1.04646000E-01,baseline
2026-03-25T20:04:15.703,1.04646000E-01,baseline
2026-03-25T20:04:15.707,1.04646000E-01,baseline
2026-03-25T20:04:15.711,1.04646000E-01,baseline
2026-03-25T20:04:15.714,1.04646000E-01,baseline
2026-03-25T20:04:15.721,1.04646000E-01,baseline
2026-03-25T20:04:15.725,1.04461000E-01,baseline
2026-03-25T20:04:15.729,1.04461000E-01,baseline
2026-03-25T20:04:15.735,1.04461000E-01,baseline
2026-03-25T20:04:15.739,1.04461000E-01,baseline
2026-03-25T20:04:15.743,1.04461000E-01,baseline
2026-03-25T20:04:15.746,1.04461000E-01,baseline
2026-03-25T20:04:15.750,1.04461000E-01,baseline
2026-03-25T20:04:15.753,1.04461000E-01,baseline
2026-03-25T20:04:15.757,1.04461000E-01,baseline
2026-03-25T20:04:15.761,1.04461000E-01,baseline
2026-03-25T20:04:15.764,1.04461000E-01,baseline
2026-03-25T20:04:15.767,1.04461000E-01,baseline
2026-03-25T20:04:15.771,1.04461000E-01,baseline
2026-03-25T20:04:15.774,1.04461000E-01,baseline
2026-03-25T20:04:15.783,1.04461000E-01,baseline
2026-03-25T20:04:15.788,1.04461000E-01,baseline
2026-03-25T20:04:15.793,1.04461000E-01,baseline
2026-03-25T20:04:15.798,1.04461000E-01,baseline
2026-03-25T20:04:15.801,1.04461000E-01,baseline
2026-03-25T20:04:15.804,1.04461000E-01,baseline
2026-03-25T20:04:15.808,1.04461000E-01,baseline
2026-03-25T20:04:15.812,1.04461000E-01,baseline
2026-03-25T20:04:15.819,1.04859000E-01,baseline
2026-03-25T20:04:15.822,1.04859000E-01,baseline
2026-03-25T20:04:15.830,1.04859000E-01,baseline
2026-03-25T20:04:15.831,1.04859000E-01,baseline
2026-03-25T20:04:15.834,1.04859000E-01,baseline
2026-03-25T20:04:15.838,1.04859000E-01,baseline
2026-03-25T20:04:15.841,1.04859000E-01,baseline
2026-03-25T20:04:15.845,1.04859000E-01,baseline
2026-03-25T20:04:15.851,1.04859000E-01,baseline
