# META
module,ble_nrf52
measurement,boot
boot_number,30
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:22:14.799,30
METER,2026-04-15T16:22:14.804,2.12210000E-03,30
METER,2026-04-15T16:22:14.807,2.12210000E-03,30
METER,2026-04-15T16:22:14.810,2.12210000E-03,30
METER,2026-04-15T16:22:14.813,2.12210000E-03,30
METER,2026-04-15T16:22:14.816,2.12210000E-03,30
METER,2026-04-15T16:22:14.820,2.12210000E-03,30
METER,2026-04-15T16:22:14.822,2.12210000E-03,30
METER,2026-04-15T16:22:14.825,2.12210000E-03,30
METER,2026-04-15T16:22:14.828,2.12210000E-03,30
METER,2026-04-15T16:22:14.838,1.75262000E-05,30
METER,2026-04-15T16:22:14.850,1.75262000E-05,30
METER,2026-04-15T16:22:14.853,1.75262000E-05,30
METER,2026-04-15T16:22:14.856,1.75262000E-05,30
METER,2026-04-15T16:22:14.859,1.75262000E-05,30
METER,2026-04-15T16:22:14.862,1.75262000E-05,30
METER,2026-04-15T16:22:14.865,1.75262000E-05,30
METER,2026-04-15T16:22:14.868,1.75262000E-05,30
METER,2026-04-15T16:22:14.871,1.75262000E-05,30
METER,2026-04-15T16:22:14.874,1.75262000E-05,30
METER,2026-04-15T16:22:14.877,1.75262000E-05,30
METER,2026-04-15T16:22:14.880,1.75262000E-05,30
METER,2026-04-15T16:22:14.883,1.75262000E-05,30
METER,2026-04-15T16:22:14.886,1.75262000E-05,30
METER,2026-04-15T16:22:14.889,1.75262000E-05,30
METER,2026-04-15T16:22:14.892,1.75262000E-05,30
METER,2026-04-15T16:22:14.895,1.75262000E-05,30
METER,2026-04-15T16:22:14.898,1.75262000E-05,30
METER,2026-04-15T16:22:14.901,1.75262000E-05,30
METER,2026-04-15T16:22:14.906,1.75262000E-05,30
METER,2026-04-15T16:22:14.909,1.75262000E-05,30
METER,2026-04-15T16:22:14.912,1.75262000E-05,30
METER,2026-04-15T16:22:14.915,1.75262000E-05,30
METER,2026-04-15T16:22:14.918,1.75262000E-05,30
METER,2026-04-15T16:22:14.921,1.75262000E-05,30
METER,2026-04-15T16:22:14.924,1.75262000E-05,30
METER,2026-04-15T16:22:14.929,1.75262000E-05,30
METER,2026-04-15T16:22:14.932,1.75262000E-05,30
METER,2026-04-15T16:22:14.935,1.75262000E-05,30
METER,2026-04-15T16:22:14.938,1.75262000E-05,30
METER,2026-04-15T16:22:14.944,1.75262000E-05,30
