# META
module,ble_nrf52
measurement,boot
boot_number,23
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:21:12.224,23
METER,2026-04-15T16:21:12.228,2.47990000E-05,23
METER,2026-04-15T16:21:12.231,2.47990000E-05,23
METER,2026-04-15T16:21:12.239,2.47990000E-05,23
METER,2026-04-15T16:21:12.242,2.47990000E-05,23
METER,2026-04-15T16:21:12.245,2.47990000E-05,23
METER,2026-04-15T16:21:12.249,2.47990000E-05,23
METER,2026-04-15T16:21:12.252,2.47990000E-05,23
METER,2026-04-15T16:21:12.255,2.47990000E-05,23
METER,2026-04-15T16:21:12.258,2.47990000E-05,23
METER,2026-04-15T16:21:12.261,2.47990000E-05,23
METER,2026-04-15T16:21:12.264,2.47990000E-05,23
METER,2026-04-15T16:21:12.267,2.47990000E-05,23
METER,2026-04-15T16:21:12.272,2.47990000E-05,23
METER,2026-04-15T16:21:12.275,2.47990000E-05,23
METER,2026-04-15T16:21:12.278,2.47990000E-05,23
METER,2026-04-15T16:21:12.281,2.47990000E-05,23
METER,2026-04-15T16:21:12.284,2.47990000E-05,23
METER,2026-04-15T16:21:12.287,2.47990000E-05,23
METER,2026-04-15T16:21:12.290,2.47990000E-05,23
METER,2026-04-15T16:21:12.293,2.47990000E-05,23
METER,2026-04-15T16:21:12.296,2.47990000E-05,23
METER,2026-04-15T16:21:12.299,2.47990000E-05,23
METER,2026-04-15T16:21:12.301,2.47990000E-05,23
METER,2026-04-15T16:21:12.304,2.47990000E-05,23
METER,2026-04-15T16:21:12.314,2.50374000E-06,23
METER,2026-04-15T16:21:12.317,2.50374000E-06,23
METER,2026-04-15T16:21:12.320,2.50374000E-06,23
METER,2026-04-15T16:21:12.323,2.50374000E-06,23
METER,2026-04-15T16:21:12.328,2.50374000E-06,23
METER,2026-04-15T16:21:12.331,2.50374000E-06,23
METER,2026-04-15T16:21:12.334,2.50374000E-06,23
METER,2026-04-15T16:21:12.341,2.50374000E-06,23
METER,2026-04-15T16:21:12.344,2.50374000E-06,23
METER,2026-04-15T16:21:12.347,2.50374000E-06,23
METER,2026-04-15T16:21:12.350,2.50374000E-06,23
METER,2026-04-15T16:21:12.353,2.50374000E-06,23
METER,2026-04-15T16:21:12.356,2.50374000E-06,23
METER,2026-04-15T16:21:12.359,2.50374000E-06,23
METER,2026-04-15T16:21:12.362,2.50374000E-06,23
METER,2026-04-15T16:21:12.365,2.50374000E-06,23
METER,2026-04-15T16:21:12.368,2.50374000E-06,23
METER,2026-04-15T16:21:12.371,2.50374000E-06,23
METER,2026-04-15T16:21:12.374,2.50374000E-06,23
METER,2026-04-15T16:21:12.377,2.50374000E-06,23
METER,2026-04-15T16:21:12.379,2.50374000E-06,23
METER,2026-04-15T16:21:12.382,2.50374000E-06,23
METER,2026-04-15T16:21:12.388,2.50374000E-06,23
METER,2026-04-15T16:21:12.391,2.50374000E-06,23
METER,2026-04-15T16:21:12.394,2.50374000E-06,23
