# META
module,ble_nrf52
measurement,boot
boot_number,28
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:21:58.449,28
METER,2026-04-15T16:21:58.454,9.15655000E-05,28
METER,2026-04-15T16:21:58.457,9.15655000E-05,28
METER,2026-04-15T16:21:58.460,9.15655000E-05,28
METER,2026-04-15T16:21:58.463,9.15655000E-05,28
METER,2026-04-15T16:21:58.467,9.15655000E-05,28
METER,2026-04-15T16:21:58.472,9.15655000E-05,28
METER,2026-04-15T16:21:58.475,9.15655000E-05,28
METER,2026-04-15T16:21:58.478,9.15655000E-05,28
METER,2026-04-15T16:21:58.481,9.15655000E-05,28
METER,2026-04-15T16:21:58.484,9.15655000E-05,28
METER,2026-04-15T16:21:58.487,9.15655000E-05,28
METER,2026-04-15T16:21:58.493,9.15655000E-05,28
METER,2026-04-15T16:21:58.499,9.15655000E-05,28
METER,2026-04-15T16:21:58.502,9.15655000E-05,28
METER,2026-04-15T16:21:58.505,9.15655000E-05,28
METER,2026-04-15T16:21:58.508,9.15655000E-05,28
METER,2026-04-15T16:21:58.511,9.15655000E-05,28
METER,2026-04-15T16:21:58.513,9.15655000E-05,28
METER,2026-04-15T16:21:58.516,9.15655000E-05,28
METER,2026-04-15T16:21:58.519,9.15655000E-05,28
METER,2026-04-15T16:21:58.522,9.15655000E-05,28
METER,2026-04-15T16:21:58.525,9.15655000E-05,28
METER,2026-04-15T16:21:58.528,9.15655000E-05,28
METER,2026-04-15T16:21:58.531,9.15655000E-05,28
METER,2026-04-15T16:21:58.534,9.15655000E-05,28
METER,2026-04-15T16:21:58.537,9.15655000E-05,28
METER,2026-04-15T16:21:58.540,9.15655000E-05,28
METER,2026-04-15T16:21:58.543,9.15655000E-05,28
METER,2026-04-15T16:21:58.547,9.15655000E-05,28
METER,2026-04-15T16:21:58.552,9.15655000E-05,28
METER,2026-04-15T16:21:58.555,9.15655000E-05,28
METER,2026-04-15T16:21:58.558,9.15655000E-05,28
METER,2026-04-15T16:21:58.561,9.15655000E-05,28
METER,2026-04-15T16:21:58.564,9.15655000E-05,28
METER,2026-04-15T16:21:58.573,7.15356000E-06,28
METER,2026-04-15T16:21:58.576,7.15356000E-06,28
