2026-03-25T20:27:03.767,1.04404000E-01,baseline
2026-03-25T20:27:03.770,1.04404000E-01,baseline
2026-03-25T20:27:03.774,1.04404000E-01,baseline
2026-03-25T20:27:03.777,1.04404000E-01,baseline
2026-03-25T20:27:03.780,1.04404000E-01,baseline
2026-03-25T20:27:03.784,1.04404000E-01,baseline
2026-03-25T20:27:03.787,1.04404000E-01,baseline
2026-03-25T20:27:03.791,1.04404000E-01,baseline
2026-03-25T20:27:03.798,1.04403000E-01,baseline
2026-03-25T20:27:03.802,1.04403000E-01,baseline
2026-03-25T20:27:03.805,1.04403000E-01,baseline
2026-03-25T20:27:03.812,1.04403000E-01,baseline
2026-03-25T20:27:03.816,1.04403000E-01,baseline
2026-03-25T20:27:03.819,1.04403000E-01,baseline
2026-03-25T20:27:03.822,1.04403000E-01,baseline
2026-03-25T20:27:03.826,1.04403000E-01,baseline
2026-03-25T20:27:03.830,1.04403000E-01,baseline
2026-03-25T20:27:03.833,1.04403000E-01,baseline
2026-03-25T20:27:03.836,1.04403000E-01,baseline
2026-03-25T20:27:03.840,1.04403000E-01,baseline
2026-03-25T20:27:03.844,1.04403000E-01,baseline
2026-03-25T20:27:03.850,1.04403000E-01,baseline
2026-03-25T20:27:03.854,1.04403000E-01,baseline
2026-03-25T20:27:03.857,1.04403000E-01,baseline
2026-03-25T20:27:03.861,1.04403000E-01,baseline
2026-03-25T20:27:03.867,1.04403000E-01,baseline
2026-03-25T20:27:03.871,1.04403000E-01,baseline
2026-03-25T20:27:03.875,1.04403000E-01,baseline
2026-03-25T20:27:03.879,1.04403000E-01,baseline
2026-03-25T20:27:03.882,1.04403000E-01,baseline
2026-03-25T20:27:03.886,1.04403000E-01,baseline
2026-03-25T20:27:03.892,1.04361000E-01,baseline
2026-03-25T20:27:03.896,1.04361000E-01,baseline
2026-03-25T20:27:03.900,1.04361000E-01,baseline
2026-03-25T20:27:03.903,1.04361000E-01,baseline
2026-03-25T20:27:03.906,1.04361000E-01,baseline
2026-03-25T20:27:03.910,1.04361000E-01,baseline
2026-03-25T20:27:03.914,1.04361000E-01,baseline
2026-03-25T20:27:03.917,1.04361000E-01,baseline
2026-03-25T20:27:03.921,1.04361000E-01,baseline
2026-03-25T20:27:03.929,1.04361000E-01,baseline
2026-03-25T20:27:03.931,1.04361000E-01,baseline
2026-03-25T20:27:03.935,1.04361000E-01,baseline
2026-03-25T20:27:03.938,1.04361000E-01,baseline
2026-03-25T20:27:03.941,1.04361000E-01,baseline
2026-03-25T20:27:03.945,1.04361000E-01,baseline
2026-03-25T20:27:03.953,1.04361000E-01,baseline
2026-03-25T20:27:03.956,1.04361000E-01,baseline
2026-03-25T20:27:03.960,1.04361000E-01,baseline
2026-03-25T20:27:03.963,1.04361000E-01,baseline
2026-03-25T20:27:03.966,1.04361000E-01,baseline
2026-03-25T20:27:03.971,1.04361000E-01,baseline
2026-03-25T20:27:03.974,1.04361000E-01,baseline
2026-03-25T20:27:03.978,1.04361000E-01,baseline
2026-03-25T20:27:03.987,1.04361000E-01,baseline
2026-03-25T20:27:03.991,1.04440000E-01,baseline
2026-03-25T20:27:03.995,1.04440000E-01,baseline
2026-03-25T20:27:03.997,1.04440000E-01,baseline
2026-03-25T20:27:04.001,1.04440000E-01,baseline
2026-03-25T20:27:04.005,1.04440000E-01,baseline
2026-03-25T20:27:04.009,1.04440000E-01,baseline
2026-03-25T20:27:04.012,1.04440000E-01,baseline
2026-03-25T20:27:04.016,1.04440000E-01,baseline
2026-03-25T20:27:04.020,1.04440000E-01,baseline
2026-03-25T20:27:04.022,1.04440000E-01,baseline
2026-03-25T20:27:04.026,1.04440000E-01,baseline
2026-03-25T20:27:04.030,1.04440000E-01,baseline
2026-03-25T20:27:04.033,1.04440000E-01,baseline
2026-03-25T20:27:04.037,1.04440000E-01,baseline
2026-03-25T20:27:04.043,1.04440000E-01,baseline
2026-03-25T20:27:04.050,1.04440000E-01,baseline
2026-03-25T20:27:04.055,1.04440000E-01,baseline
2026-03-25T20:27:04.057,1.04440000E-01,baseline
2026-03-25T20:27:04.061,1.04440000E-01,baseline
2026-03-25T20:27:04.065,1.04440000E-01,baseline
2026-03-25T20:27:04.068,1.04440000E-01,baseline
2026-03-25T20:27:04.072,1.04440000E-01,baseline
2026-03-25T20:27:04.075,1.04440000E-01,baseline
2026-03-25T20:27:04.082,1.04285000E-01,baseline
2026-03-25T20:27:04.086,1.04285000E-01,baseline
2026-03-25T20:27:04.089,1.04285000E-01,baseline
2026-03-25T20:27:04.093,1.04285000E-01,baseline
2026-03-25T20:27:04.099,1.04285000E-01,baseline
2026-03-25T20:27:04.103,1.04285000E-01,baseline
2026-03-25T20:27:04.107,1.04285000E-01,baseline
2026-03-25T20:27:04.111,1.04285000E-01,baseline
2026-03-25T20:27:04.115,1.04285000E-01,baseline
2026-03-25T20:27:04.117,1.04285000E-01,baseline
2026-03-25T20:27:04.121,1.04285000E-01,baseline
2026-03-25T20:27:04.125,1.04285000E-01,baseline
2026-03-25T20:27:04.129,1.04285000E-01,baseline
2026-03-25T20:27:04.132,1.04285000E-01,baseline
2026-03-25T20:27:04.135,1.04285000E-01,baseline
2026-03-25T20:27:04.139,1.04285000E-01,baseline
2026-03-25T20:27:04.142,1.04285000E-01,baseline
2026-03-25T20:27:04.146,1.04285000E-01,baseline
2026-03-25T20:27:04.153,1.04285000E-01,baseline
2026-03-25T20:27:04.161,1.04285000E-01,baseline
2026-03-25T20:27:04.164,1.04285000E-01,baseline
2026-03-25T20:27:04.167,1.04285000E-01,baseline
2026-03-25T20:27:04.171,1.04285000E-01,baseline
2026-03-25T20:27:04.178,1.04424000E-01,baseline
2026-03-25T20:27:04.182,1.04424000E-01,baseline
2026-03-25T20:27:04.186,1.04424000E-01,baseline
2026-03-25T20:27:04.189,1.04424000E-01,baseline
2026-03-25T20:27:04.192,1.04424000E-01,baseline
2026-03-25T20:27:04.196,1.04424000E-01,baseline
2026-03-25T20:27:04.199,1.04424000E-01,baseline
2026-03-25T20:27:04.202,1.04424000E-01,baseline
2026-03-25T20:27:04.206,1.04424000E-01,baseline
2026-03-25T20:27:04.210,1.04424000E-01,baseline
2026-03-25T20:27:04.216,1.04424000E-01,baseline
2026-03-25T20:27:04.220,1.04424000E-01,baseline
2026-03-25T20:27:04.222,1.04424000E-01,baseline
2026-03-25T20:27:04.226,1.04424000E-01,baseline
2026-03-25T20:27:04.230,1.04424000E-01,baseline
2026-03-25T20:27:04.233,1.04424000E-01,baseline
2026-03-25T20:27:04.237,1.04424000E-01,baseline
2026-03-25T20:27:04.240,1.04424000E-01,baseline
2026-03-25T20:27:04.244,1.04424000E-01,baseline
2026-03-25T20:27:04.250,1.04424000E-01,baseline
2026-03-25T20:27:04.254,1.04424000E-01,baseline
2026-03-25T20:27:04.257,1.04424000E-01,baseline
2026-03-25T20:27:04.261,1.04424000E-01,baseline
2026-03-25T20:27:04.265,1.04424000E-01,baseline
2026-03-25T20:27:04.275,1.04409000E-01,baseline
2026-03-25T20:27:04.279,1.04409000E-01,baseline
2026-03-25T20:27:04.282,1.04409000E-01,baseline
2026-03-25T20:27:04.286,1.04409000E-01,baseline
2026-03-25T20:27:04.290,1.04409000E-01,baseline
2026-03-25T20:27:04.293,1.04409000E-01,baseline
2026-03-25T20:27:04.297,1.04409000E-01,baseline
2026-03-25T20:27:04.300,1.04409000E-01,baseline
2026-03-25T20:27:04.304,1.04409000E-01,baseline
2026-03-25T20:27:04.307,1.04409000E-01,baseline
2026-03-25T20:27:04.311,1.04409000E-01,baseline
2026-03-25T20:27:04.315,1.04409000E-01,baseline
2026-03-25T20:27:04.318,1.04409000E-01,baseline
2026-03-25T20:27:04.321,1.04409000E-01,baseline
2026-03-25T20:27:04.325,1.04409000E-01,baseline
2026-03-25T20:27:04.333,1.04409000E-01,baseline
2026-03-25T20:27:04.336,1.04409000E-01,baseline
2026-03-25T20:27:04.340,1.04409000E-01,baseline
2026-03-25T20:27:04.342,1.04409000E-01,baseline
2026-03-25T20:27:04.346,1.04409000E-01,baseline
2026-03-25T20:27:04.358,1.04409000E-01,baseline
2026-03-25T20:27:04.363,1.04409000E-01,baseline
2026-03-25T20:27:04.368,1.11753000E-01,baseline
2026-03-25T20:27:04.371,1.11753000E-01,baseline
2026-03-25T20:27:04.375,1.11753000E-01,baseline
2026-03-25T20:27:04.377,1.11753000E-01,baseline
2026-03-25T20:27:04.381,1.11753000E-01,baseline
2026-03-25T20:27:04.385,1.11753000E-01,baseline
2026-03-25T20:27:04.392,1.11753000E-01,baseline
2026-03-25T20:27:04.396,1.11753000E-01,baseline
2026-03-25T20:27:04.415,1.11753000E-01,baseline
2026-03-25T20:27:04.416,1.11753000E-01,baseline
2026-03-25T20:27:04.419,1.11753000E-01,baseline
2026-03-25T20:27:04.422,1.11753000E-01,baseline
2026-03-25T20:27:04.426,1.11753000E-01,baseline
2026-03-25T20:27:04.429,1.11753000E-01,baseline
2026-03-25T20:27:04.432,1.11753000E-01,baseline
2026-03-25T20:27:04.436,1.11753000E-01,baseline
2026-03-25T20:27:04.440,1.11753000E-01,baseline
2026-03-25T20:27:04.444,1.11753000E-01,baseline
2026-03-25T20:27:04.450,1.11753000E-01,baseline
