# META
module,esp32
measurement,boot
boot_number,28
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:16:29.872,28
METER,2026-03-30T15:16:29.876,-1.34725000E-05,28
METER,2026-03-30T15:16:29.879,-1.34725000E-05,28
METER,2026-03-30T15:16:29.882,-1.34725000E-05,28
METER,2026-03-30T15:16:29.885,-1.34725000E-05,28
METER,2026-03-30T15:16:29.888,-1.34725000E-05,28
METER,2026-03-30T15:16:29.892,-1.34725000E-05,28
METER,2026-03-30T15:16:29.895,-1.34725000E-05,28
METER,2026-03-30T15:16:29.898,-1.34725000E-05,28
METER,2026-03-30T15:16:29.902,-1.34725000E-05,28
METER,2026-03-30T15:16:29.905,-1.34725000E-05,28
METER,2026-03-30T15:16:29.908,-1.34725000E-05,28
METER,2026-03-30T15:16:29.911,-1.34725000E-05,28
METER,2026-03-30T15:16:29.914,-1.34725000E-05,28
METER,2026-03-30T15:16:29.929,-1.34725000E-05,28
METER,2026-03-30T15:16:29.932,-1.20418000E-05,28
METER,2026-03-30T15:16:29.940,-1.20418000E-05,28
METER,2026-03-30T15:16:29.943,-1.20418000E-05,28
METER,2026-03-30T15:16:29.946,-1.20418000E-05,28
METER,2026-03-30T15:16:29.949,-1.20418000E-05,28
METER,2026-03-30T15:16:29.953,-1.20418000E-05,28
METER,2026-03-30T15:16:29.956,-1.20418000E-05,28
METER,2026-03-30T15:16:29.960,-1.20418000E-05,28
METER,2026-03-30T15:16:29.963,-1.20418000E-05,28
METER,2026-03-30T15:16:29.968,-1.20418000E-05,28
METER,2026-03-30T15:16:29.972,-1.20418000E-05,28
METER,2026-03-30T15:16:29.978,-1.20418000E-05,28
METER,2026-03-30T15:16:29.981,-1.20418000E-05,28
METER,2026-03-30T15:16:29.984,-1.20418000E-05,28
METER,2026-03-30T15:16:29.991,-1.20418000E-05,28
METER,2026-03-30T15:16:29.994,-1.20418000E-05,28
METER,2026-03-30T15:16:29.998,-1.20418000E-05,28
METER,2026-03-30T15:16:30.001,-1.20418000E-05,28
METER,2026-03-30T15:16:30.004,-1.20418000E-05,28
METER,2026-03-30T15:16:30.008,-1.20418000E-05,28
METER,2026-03-30T15:16:30.013,-1.20418000E-05,28
METER,2026-03-30T15:16:30.018,-1.20418000E-05,28
METER,2026-03-30T15:16:30.023,-1.20418000E-05,28
METER,2026-03-30T15:16:30.026,-1.20418000E-05,28
METER,2026-03-30T15:16:30.029,-1.20418000E-05,28
METER,2026-03-30T15:16:30.033,-1.20418000E-05,28
METER,2026-03-30T15:16:30.041,-1.20418000E-05,28
METER,2026-03-30T15:16:30.045,-1.20418000E-05,28
METER,2026-03-30T15:16:30.048,-1.20418000E-05,28
METER,2026-03-30T15:16:30.056,-1.20418000E-05,28
METER,2026-03-30T15:16:30.059,-1.20418000E-05,28
METER,2026-03-30T15:16:30.065,-1.20418000E-05,28
METER,2026-03-30T15:16:30.068,-1.20418000E-05,28
METER,2026-03-30T15:16:30.071,-1.20418000E-05,28
METER,2026-03-30T15:16:30.074,-1.20418000E-05,28
METER,2026-03-30T15:16:30.077,-1.20418000E-05,28
METER,2026-03-30T15:16:30.080,-1.20418000E-05,28
METER,2026-03-30T15:16:30.083,-1.20418000E-05,28
METER,2026-03-30T15:16:30.087,-1.20418000E-05,28
METER,2026-03-30T15:16:30.090,-1.20418000E-05,28
METER,2026-03-30T15:16:30.096,-1.20418000E-05,28
METER,2026-03-30T15:16:30.103,-1.20418000E-05,28
METER,2026-03-30T15:16:30.106,-1.20418000E-05,28
METER,2026-03-30T15:16:30.116,-1.20418000E-05,28
METER,2026-03-30T15:16:30.120,-8.70350000E-06,28
METER,2026-03-30T15:16:30.123,-8.70350000E-06,28
METER,2026-03-30T15:16:30.127,-8.70350000E-06,28
METER,2026-03-30T15:16:30.130,-8.70350000E-06,28
METER,2026-03-30T15:16:30.133,-8.70350000E-06,28
METER,2026-03-30T15:16:30.154,-8.70350000E-06,28
METER,2026-03-30T15:16:30.157,-8.70350000E-06,28
METER,2026-03-30T15:16:30.161,-8.70350000E-06,28
METER,2026-03-30T15:16:30.164,-8.70350000E-06,28
METER,2026-03-30T15:16:30.166,-8.70350000E-06,28
METER,2026-03-30T15:16:30.169,-8.70350000E-06,28
METER,2026-03-30T15:16:30.172,-8.70350000E-06,28
METER,2026-03-30T15:16:30.175,-8.70350000E-06,28
METER,2026-03-30T15:16:30.178,-8.70350000E-06,28
METER,2026-03-30T15:16:30.181,-8.70350000E-06,28
METER,2026-03-30T15:16:30.184,-8.70350000E-06,28
METER,2026-03-30T15:16:30.187,-8.70350000E-06,28
METER,2026-03-30T15:16:30.190,-8.70350000E-06,28
METER,2026-03-30T15:16:30.193,-8.70350000E-06,28
METER,2026-03-30T15:16:30.196,-8.70350000E-06,28
METER,2026-03-30T15:16:30.199,-8.70350000E-06,28
METER,2026-03-30T15:16:30.202,-8.70350000E-06,28
METER,2026-03-30T15:16:30.210,-8.70350000E-06,28
METER,2026-03-30T15:16:30.213,-8.70350000E-06,28
METER,2026-03-30T15:16:30.216,-8.70350000E-06,28
METER,2026-03-30T15:16:30.220,-8.70350000E-06,28
METER,2026-03-30T15:16:30.239,-8.70350000E-06,28
METER,2026-03-30T15:16:30.244,-8.70350000E-06,28
METER,2026-03-30T15:16:30.247,-8.70350000E-06,28
METER,2026-03-30T15:16:30.250,-8.70350000E-06,28
METER,2026-03-30T15:16:30.253,-8.70350000E-06,28
METER,2026-03-30T15:16:30.255,-8.70350000E-06,28
METER,2026-03-30T15:16:30.258,-8.70350000E-06,28
METER,2026-03-30T15:16:30.261,-8.70350000E-06,28
METER,2026-03-30T15:16:30.264,-8.70350000E-06,28
