# META
module,esp32
measurement,boot
boot_number,26
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:15:59.671,26
METER,2026-03-30T15:15:59.677,-1.26380000E-05,26
METER,2026-03-30T15:15:59.680,-1.26380000E-05,26
METER,2026-03-30T15:15:59.684,-1.26380000E-05,26
METER,2026-03-30T15:15:59.687,-1.26380000E-05,26
METER,2026-03-30T15:15:59.690,-1.26380000E-05,26
METER,2026-03-30T15:15:59.693,-1.26380000E-05,26
METER,2026-03-30T15:15:59.696,-1.26380000E-05,26
METER,2026-03-30T15:15:59.708,-1.26380000E-05,26
METER,2026-03-30T15:15:59.712,-1.26380000E-05,26
METER,2026-03-30T15:15:59.715,-1.26380000E-05,26
METER,2026-03-30T15:15:59.718,-1.26380000E-05,26
METER,2026-03-30T15:15:59.721,-1.26380000E-05,26
METER,2026-03-30T15:15:59.724,-1.26380000E-05,26
METER,2026-03-30T15:15:59.727,-1.26380000E-05,26
METER,2026-03-30T15:15:59.730,-1.26380000E-05,26
METER,2026-03-30T15:15:59.733,-1.26380000E-05,26
METER,2026-03-30T15:15:59.736,-1.26380000E-05,26
METER,2026-03-30T15:15:59.740,-1.26380000E-05,26
METER,2026-03-30T15:15:59.743,-1.26380000E-05,26
METER,2026-03-30T15:15:59.747,-1.26380000E-05,26
METER,2026-03-30T15:15:59.751,-1.26380000E-05,26
METER,2026-03-30T15:15:59.755,-1.26380000E-05,26
METER,2026-03-30T15:15:59.759,-1.26380000E-05,26
METER,2026-03-30T15:15:59.770,-1.26380000E-05,26
METER,2026-03-30T15:15:59.773,-1.26380000E-05,26
METER,2026-03-30T15:15:59.776,-1.26380000E-05,26
METER,2026-03-30T15:15:59.784,-1.26380000E-05,26
METER,2026-03-30T15:15:59.787,-1.26380000E-05,26
METER,2026-03-30T15:15:59.790,-1.26380000E-05,26
METER,2026-03-30T15:15:59.794,-1.26380000E-05,26
METER,2026-03-30T15:15:59.799,-1.26380000E-05,26
METER,2026-03-30T15:15:59.804,-1.26380000E-05,26
METER,2026-03-30T15:15:59.807,-1.26380000E-05,26
METER,2026-03-30T15:15:59.811,-1.26380000E-05,26
METER,2026-03-30T15:15:59.814,-1.26380000E-05,26
METER,2026-03-30T15:15:59.821,-1.26380000E-05,26
METER,2026-03-30T15:15:59.825,-1.26380000E-05,26
METER,2026-03-30T15:15:59.830,-1.26380000E-05,26
METER,2026-03-30T15:15:59.834,-1.26380000E-05,26
METER,2026-03-30T15:15:59.838,-1.26380000E-05,26
METER,2026-03-30T15:15:59.842,-1.26380000E-05,26
METER,2026-03-30T15:15:59.849,-1.26380000E-05,26
METER,2026-03-30T15:15:59.853,-1.26380000E-05,26
METER,2026-03-30T15:15:59.858,-1.26380000E-05,26
METER,2026-03-30T15:15:59.868,-8.70350000E-06,26
METER,2026-03-30T15:15:59.872,-8.70350000E-06,26
METER,2026-03-30T15:15:59.875,-8.70350000E-06,26
METER,2026-03-30T15:15:59.880,-8.70350000E-06,26
METER,2026-03-30T15:15:59.883,-8.70350000E-06,26
METER,2026-03-30T15:15:59.886,-8.70350000E-06,26
METER,2026-03-30T15:15:59.890,-8.70350000E-06,26
METER,2026-03-30T15:15:59.893,-8.70350000E-06,26
METER,2026-03-30T15:15:59.896,-8.70350000E-06,26
METER,2026-03-30T15:15:59.904,-8.70350000E-06,26
METER,2026-03-30T15:15:59.908,-8.70350000E-06,26
METER,2026-03-30T15:15:59.911,-8.70350000E-06,26
METER,2026-03-30T15:15:59.915,-8.70350000E-06,26
METER,2026-03-30T15:15:59.918,-8.70350000E-06,26
METER,2026-03-30T15:15:59.921,-8.70350000E-06,26
METER,2026-03-30T15:15:59.924,-8.70350000E-06,26
METER,2026-03-30T15:15:59.927,-8.70350000E-06,26
METER,2026-03-30T15:15:59.930,-8.70350000E-06,26
METER,2026-03-30T15:15:59.936,-8.70350000E-06,26
METER,2026-03-30T15:15:59.940,-8.70350000E-06,26
METER,2026-03-30T15:15:59.943,-8.70350000E-06,26
METER,2026-03-30T15:15:59.947,-8.70350000E-06,26
METER,2026-03-30T15:15:59.950,-8.70350000E-06,26
METER,2026-03-30T15:15:59.956,-8.70350000E-06,26
METER,2026-03-30T15:15:59.959,-8.70350000E-06,26
METER,2026-03-30T15:15:59.962,-8.70350000E-06,26
METER,2026-03-30T15:15:59.965,-8.70350000E-06,26
METER,2026-03-30T15:15:59.969,-8.70350000E-06,26
METER,2026-03-30T15:15:59.972,-8.70350000E-06,26
METER,2026-03-30T15:15:59.975,-8.70350000E-06,26
METER,2026-03-30T15:15:59.978,-8.70350000E-06,26
METER,2026-03-30T15:15:59.981,-8.70350000E-06,26
METER,2026-03-30T15:15:59.984,-8.70350000E-06,26
METER,2026-03-30T15:15:59.988,-8.70350000E-06,26
METER,2026-03-30T15:15:59.992,-8.70350000E-06,26
METER,2026-03-30T15:15:59.998,-8.70350000E-06,26
METER,2026-03-30T15:16:00.004,-8.70350000E-06,26
METER,2026-03-30T15:16:00.008,-8.70350000E-06,26
METER,2026-03-30T15:16:00.011,-8.70350000E-06,26
METER,2026-03-30T15:16:00.016,-8.70350000E-06,26
METER,2026-03-30T15:16:00.019,-8.70350000E-06,26
METER,2026-03-30T15:16:00.022,-8.70350000E-06,26
METER,2026-03-30T15:16:00.026,-8.70350000E-06,26
METER,2026-03-30T15:16:00.029,-8.70350000E-06,26
METER,2026-03-30T15:16:00.034,-8.70350000E-06,26
METER,2026-03-30T15:16:00.047,-8.70350000E-06,26
METER,2026-03-30T15:16:00.059,-8.70350000E-06,26
METER,2026-03-30T15:16:00.062,-8.70350000E-06,26
METER,2026-03-30T15:16:00.065,-8.70350000E-06,26
METER,2026-03-30T15:16:00.068,-8.70350000E-06,26
METER,2026-03-30T15:16:00.071,-8.70350000E-06,26
METER,2026-03-30T15:16:00.074,-8.70350000E-06,26
METER,2026-03-30T15:16:00.079,-8.70350000E-06,26
METER,2026-03-30T15:16:00.084,-8.70350000E-06,26
METER,2026-03-30T15:16:00.102,-8.70350000E-06,26
METER,2026-03-30T15:16:00.105,-8.70350000E-06,26
METER,2026-03-30T15:16:00.114,-8.70350000E-06,26
METER,2026-03-30T15:16:00.117,-8.70350000E-06,26
METER,2026-03-30T15:16:00.120,-8.70350000E-06,26
METER,2026-03-30T15:16:00.123,-8.70350000E-06,26
METER,2026-03-30T15:16:00.126,-8.70350000E-06,26
METER,2026-03-30T15:16:00.129,-8.70350000E-06,26
METER,2026-03-30T15:16:00.132,-8.70350000E-06,26
METER,2026-03-30T15:16:00.135,-8.70350000E-06,26
METER,2026-03-30T15:16:00.138,-8.70350000E-06,26
METER,2026-03-30T15:16:00.141,-8.70350000E-06,26
METER,2026-03-30T15:16:00.146,-8.70350000E-06,26
