# META
module,esp32
strategy,full_payload
run,14
estimated_start,2026-03-25T19:11:41.079002
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
14,1,1,1,2026-03-25T19:11:40.582,2026-03-25T19:11:41.183,True,True
14,2,2,2,2026-03-25T19:11:41.688,2026-03-25T19:11:43.316,True,True
14,4,4,4,2026-03-25T19:11:43.820,2026-03-25T19:11:45.554,True,True
14,8,8,8,2026-03-25T19:11:46.057,2026-03-25T19:11:47.770,True,True
14,16,16,16,2026-03-25T19:11:48.275,2026-03-25T19:11:50.073,True,True
14,32,32,32,2026-03-25T19:11:50.577,2026-03-25T19:11:52.223,True,True
14,64,64,64,2026-03-25T19:11:52.728,2026-03-25T19:11:54.432,True,True
14,128,128,128,2026-03-25T19:11:54.936,2026-03-25T19:11:56.729,True,True
14,256,256,256,2026-03-25T19:11:57.234,2026-03-25T19:11:58.985,True,True
14,512,512,512,2026-03-25T19:11:59.490,2026-03-25T19:12:01.226,True,True
14,1024,1024,1024,2026-03-25T19:12:01.732,2026-03-25T19:12:03.608,True,True
14,2048,2048,2048,2026-03-25T19:12:04.110,2026-03-25T19:12:06.049,True,True
14,4096,4096,4096,2026-03-25T19:12:06.553,2026-03-25T19:12:08.813,True,True
14,8192,8192,8192,2026-03-25T19:12:09.318,2026-03-25T19:12:12.013,True,True
14,16384,16384,16384,2026-03-25T19:12:12.518,2026-03-25T19:12:16.480,True,True
14,32768,32768,32768,2026-03-25T19:12:16.986,2026-03-25T19:12:22.539,True,True
14,65536,65536,65536,2026-03-25T19:12:23.045,2026-03-25T19:12:33.070,True,True

# METER
timestamp,v_shunt
2026-03-25T19:11:40.586,1.04391000E-01
2026-03-25T19:11:40.593,1.04391000E-01
2026-03-25T19:11:40.597,1.04391000E-01
2026-03-25T19:11:40.601,1.04391000E-01
2026-03-25T19:11:40.605,1.04391000E-01
2026-03-25T19:11:40.608,1.04391000E-01
2026-03-25T19:11:40.612,1.04391000E-01
2026-03-25T19:11:40.615,1.04391000E-01
2026-03-25T19:11:40.622,1.04391000E-01
2026-03-25T19:11:40.626,1.04418000E-01
2026-03-25T19:11:40.630,1.04418000E-01
2026-03-25T19:11:40.634,1.04418000E-01
2026-03-25T19:11:40.638,1.04418000E-01
2026-03-25T19:11:40.642,1.04418000E-01
2026-03-25T19:11:40.649,1.04418000E-01
2026-03-25T19:11:40.652,1.04418000E-01
2026-03-25T19:11:40.656,1.04418000E-01
2026-03-25T19:11:40.660,1.04418000E-01
2026-03-25T19:11:40.664,1.04418000E-01
2026-03-25T19:11:40.668,1.04418000E-01
2026-03-25T19:11:40.671,1.04418000E-01
2026-03-25T19:11:40.675,1.04418000E-01
2026-03-25T19:11:40.683,1.04418000E-01
2026-03-25T19:11:40.687,1.04418000E-01
2026-03-25T19:11:40.691,1.04418000E-01
2026-03-25T19:11:40.695,1.04418000E-01
2026-03-25T19:11:40.699,1.04418000E-01
2026-03-25T19:11:40.702,1.04418000E-01
2026-03-25T19:11:40.709,1.04418000E-01
2026-03-25T19:11:40.713,1.04418000E-01
2026-03-25T19:11:40.720,1.04425000E-01
2026-03-25T19:11:40.724,1.04425000E-01
2026-03-25T19:11:40.728,1.04425000E-01
2026-03-25T19:11:40.733,1.04425000E-01
