# META
module,esp32
strategy,full_payload
run,15
estimated_start,2026-03-25T19:12:37.608856
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
15,1,1,1,2026-03-25T19:12:37.109,2026-03-25T19:12:37.688,True,True
15,2,2,2,2026-03-25T19:12:38.190,2026-03-25T19:12:39.941,True,True
15,4,4,4,2026-03-25T19:12:40.444,2026-03-25T19:12:42.117,True,True
15,8,8,8,2026-03-25T19:12:42.618,2026-03-25T19:12:44.343,True,True
15,16,16,16,2026-03-25T19:12:44.848,2026-03-25T19:12:46.617,True,True
15,32,32,32,2026-03-25T19:12:47.122,2026-03-25T19:12:48.849,True,True
15,64,64,64,2026-03-25T19:12:49.353,2026-03-25T19:12:51.004,True,True
15,128,128,128,2026-03-25T19:12:51.505,2026-03-25T19:12:53.245,True,True
15,256,256,256,2026-03-25T19:12:53.746,2026-03-25T19:12:55.497,True,True
15,512,512,512,2026-03-25T19:12:56.002,2026-03-25T19:12:57.761,True,True
15,1024,1024,1024,2026-03-25T19:12:58.267,2026-03-25T19:13:00.117,True,True
15,2048,2048,2048,2026-03-25T19:13:00.622,2026-03-25T19:13:02.572,True,True
15,4096,4096,4096,2026-03-25T19:13:03.073,2026-03-25T19:13:05.337,True,True
15,8192,8192,8192,2026-03-25T19:13:05.841,2026-03-25T19:13:08.598,True,True
15,16384,16384,16384,2026-03-25T19:13:09.103,2026-03-25T19:13:12.811,True,True
15,32768,32768,32768,2026-03-25T19:13:13.314,2026-03-25T19:13:19.149,True,True
15,65536,65536,65536,2026-03-25T19:13:19.659,2026-03-25T19:13:29.705,True,True

# METER
timestamp,v_shunt
2026-03-25T19:12:37.112,1.04449000E-01
2026-03-25T19:12:37.116,1.04449000E-01
2026-03-25T19:12:37.120,1.04449000E-01
2026-03-25T19:12:37.124,1.04449000E-01
2026-03-25T19:12:37.128,1.04449000E-01
2026-03-25T19:12:37.134,1.04449000E-01
2026-03-25T19:12:37.139,1.04449000E-01
2026-03-25T19:12:37.142,1.04449000E-01
2026-03-25T19:12:37.153,1.04789000E-01
2026-03-25T19:12:37.156,1.04789000E-01
2026-03-25T19:12:37.160,1.04789000E-01
2026-03-25T19:12:37.164,1.04789000E-01
2026-03-25T19:12:37.168,1.04789000E-01
2026-03-25T19:12:37.173,1.04789000E-01
2026-03-25T19:12:37.176,1.04789000E-01
2026-03-25T19:12:37.181,1.04789000E-01
2026-03-25T19:12:37.184,1.04789000E-01
2026-03-25T19:12:37.192,1.04789000E-01
2026-03-25T19:12:37.195,1.04789000E-01
2026-03-25T19:12:37.200,1.04789000E-01
2026-03-25T19:12:37.204,1.04789000E-01
2026-03-25T19:12:37.207,1.04789000E-01
2026-03-25T19:12:37.211,1.04789000E-01
2026-03-25T19:12:37.215,1.04789000E-01
2026-03-25T19:12:37.219,1.04789000E-01
2026-03-25T19:12:37.223,1.04789000E-01
2026-03-25T19:12:37.226,1.04789000E-01
2026-03-25T19:12:37.230,1.04789000E-01
2026-03-25T19:12:37.234,1.04789000E-01
2026-03-25T19:12:37.241,1.04789000E-01
2026-03-25T19:12:37.245,1.04645000E-01
2026-03-25T19:12:37.256,1.04645000E-01
2026-03-25T19:12:37.260,1.04645000E-01
2026-03-25T19:12:37.264,1.04645000E-01
2026-03-25T19:12:37.268,1.04645000E-01
2026-03-25T19:12:37.273,1.04645000E-01
2026-03-25T19:12:37.276,1.04645000E-01
2026-03-25T19:12:37.280,1.04645000E-01
2026-03-25T19:12:37.284,1.04645000E-01
2026-03-25T19:12:37.288,1.04645000E-01
2026-03-25T19:12:37.291,1.04645000E-01
2026-03-25T19:12:37.295,1.04645000E-01
2026-03-25T19:12:37.299,1.04645000E-01
2026-03-25T19:12:37.303,1.04645000E-01
2026-03-25T19:12:37.309,1.04645000E-01
2026-03-25T19:12:37.314,1.04645000E-01
2026-03-25T19:12:37.318,1.04645000E-01
2026-03-25T19:12:37.321,1.04645000E-01
2026-03-25T19:12:37.325,1.04645000E-01
2026-03-25T19:12:37.329,1.04645000E-01
2026-03-25T19:12:37.336,1.04645000E-01
2026-03-25T19:12:37.340,1.04488000E-01
2026-03-25T19:12:37.344,1.04488000E-01
2026-03-25T19:12:37.348,1.04488000E-01
2026-03-25T19:12:37.351,1.04488000E-01
2026-03-25T19:12:37.360,1.04488000E-01
2026-03-25T19:12:37.366,1.04488000E-01
2026-03-25T19:12:37.370,1.04488000E-01
2026-03-25T19:12:37.374,1.04488000E-01
2026-03-25T19:12:37.378,1.04488000E-01
2026-03-25T19:12:37.383,1.04488000E-01
2026-03-25T19:12:37.386,1.04488000E-01
2026-03-25T19:12:37.390,1.04488000E-01
2026-03-25T19:12:37.394,1.04488000E-01
2026-03-25T19:12:37.398,1.04488000E-01
2026-03-25T19:12:37.401,1.04488000E-01
2026-03-25T19:12:37.405,1.04488000E-01
2026-03-25T19:12:37.409,1.04488000E-01
2026-03-25T19:12:37.413,1.04488000E-01
2026-03-25T19:12:37.416,1.04488000E-01
2026-03-25T19:12:37.420,1.04488000E-01
2026-03-25T19:12:37.427,1.04488000E-01
2026-03-25T19:12:37.434,1.04427000E-01
2026-03-25T19:12:37.439,1.04427000E-01
2026-03-25T19:12:37.443,1.04427000E-01
2026-03-25T19:12:37.446,1.04427000E-01
2026-03-25T19:12:37.450,1.04427000E-01
2026-03-25T19:12:37.458,1.04427000E-01
2026-03-25T19:12:37.462,1.04427000E-01
2026-03-25T19:12:37.465,1.04427000E-01
2026-03-25T19:12:37.469,1.04427000E-01
2026-03-25T19:12:37.473,1.04427000E-01
2026-03-25T19:12:37.478,1.04427000E-01
2026-03-25T19:12:37.484,1.04427000E-01
2026-03-25T19:12:37.488,1.04427000E-01
2026-03-25T19:12:37.492,1.04427000E-01
2026-03-25T19:12:37.496,1.04427000E-01
2026-03-25T19:12:37.499,1.04427000E-01
2026-03-25T19:12:37.504,1.04427000E-01
2026-03-25T19:12:37.508,1.04427000E-01
2026-03-25T19:12:37.511,1.04427000E-01
2026-03-25T19:12:37.516,1.04427000E-01
2026-03-25T19:12:37.519,1.04427000E-01
2026-03-25T19:12:37.526,1.04427000E-01
2026-03-25T19:12:37.530,1.06504000E-01
2026-03-25T19:12:37.534,1.06504000E-01
2026-03-25T19:12:37.541,1.06504000E-01
2026-03-25T19:12:37.545,1.06504000E-01
2026-03-25T19:12:37.549,1.06504000E-01
2026-03-25T19:12:37.556,1.06504000E-01
2026-03-25T19:12:37.560,1.06504000E-01
2026-03-25T19:12:37.564,1.06504000E-01
2026-03-25T19:12:37.568,1.06504000E-01
2026-03-25T19:12:37.573,1.06504000E-01
2026-03-25T19:12:37.576,1.06504000E-01
2026-03-25T19:12:37.580,1.06504000E-01
2026-03-25T19:12:37.584,1.06504000E-01
2026-03-25T19:12:37.590,1.06504000E-01
2026-03-25T19:12:37.594,1.06504000E-01
2026-03-25T19:12:37.601,1.06504000E-01
2026-03-25T19:12:37.605,1.06504000E-01
2026-03-25T19:12:37.609,1.06504000E-01
2026-03-25T19:12:37.613,1.06504000E-01
2026-03-25T19:12:37.616,1.06504000E-01
2026-03-25T19:12:37.624,1.04932000E-01
2026-03-25T19:12:37.628,1.04932000E-01
2026-03-25T19:12:37.632,1.04932000E-01
2026-03-25T19:12:37.635,1.04932000E-01
