# META
module,esp32
strategy,full_payload
run,5
estimated_start,2026-03-25T19:03:11.747886
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
5,1,1,1,2026-03-25T19:03:11.249,2026-03-25T19:03:11.820,True,True
5,2,2,2,2026-03-25T19:03:12.325,2026-03-25T19:03:14.622,True,True
5,4,4,4,2026-03-25T19:03:15.126,2026-03-25T19:03:16.256,True,True
5,8,8,8,2026-03-25T19:03:16.761,2026-03-25T19:03:18.499,True,True
5,16,16,16,2026-03-25T19:03:19.005,2026-03-25T19:03:20.744,True,True
5,32,32,32,2026-03-25T19:03:21.246,2026-03-25T19:03:22.919,True,True
5,64,64,64,2026-03-25T19:03:23.424,2026-03-25T19:03:25.147,True,True
5,128,128,128,2026-03-25T19:03:25.653,2026-03-25T19:03:27.385,True,True
5,256,256,256,2026-03-25T19:03:27.890,2026-03-25T19:03:29.653,True,True
5,512,512,512,2026-03-25T19:03:30.154,2026-03-25T19:03:31.905,True,True
5,1024,1024,1024,2026-03-25T19:03:32.411,2026-03-25T19:03:34.244,True,True
5,2048,2048,2048,2026-03-25T19:03:34.751,2026-03-25T19:03:36.718,True,True
5,4096,4096,4096,2026-03-25T19:03:37.224,2026-03-25T19:03:39.435,True,True
5,8192,8192,8192,2026-03-25T19:03:39.941,2026-03-25T19:03:42.666,True,True
5,16384,16384,16384,2026-03-25T19:03:43.171,2026-03-25T19:03:46.975,True,True
5,32768,32768,32768,2026-03-25T19:03:47.479,2026-03-25T19:03:53.355,True,True
5,65536,65536,65536,2026-03-25T19:03:53.861,2026-03-25T19:04:03.759,True,True

# METER
timestamp,v_shunt
2026-03-25T19:03:11.252,1.04210000E-01
2026-03-25T19:03:11.258,1.04210000E-01
2026-03-25T19:03:11.262,1.04210000E-01
2026-03-25T19:03:11.265,1.04210000E-01
2026-03-25T19:03:11.269,1.04210000E-01
2026-03-25T19:03:11.273,1.04210000E-01
2026-03-25T19:03:11.277,1.04210000E-01
2026-03-25T19:03:11.281,1.04210000E-01
2026-03-25T19:03:11.284,1.04210000E-01
2026-03-25T19:03:11.292,1.04210000E-01
2026-03-25T19:03:11.296,1.04210000E-01
2026-03-25T19:03:11.299,1.04210000E-01
2026-03-25T19:03:11.306,1.04210000E-01
2026-03-25T19:03:11.311,1.04210000E-01
2026-03-25T19:03:11.314,1.04210000E-01
2026-03-25T19:03:11.318,1.04210000E-01
2026-03-25T19:03:11.322,1.04210000E-01
2026-03-25T19:03:11.327,1.04210000E-01
2026-03-25T19:03:11.331,1.04210000E-01
2026-03-25T19:03:11.339,1.04558000E-01
2026-03-25T19:03:11.344,1.04558000E-01
