# META
module,esp32
strategy,full_payload
run,7
estimated_start,2026-03-25T19:05:04.846267
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
7,1,1,1,2026-03-25T19:05:04.347,2026-03-25T19:05:04.933,True,True
7,2,2,2,2026-03-25T19:05:05.437,2026-03-25T19:05:07.238,True,True
7,4,4,4,2026-03-25T19:05:07.744,2026-03-25T19:05:09.389,True,True
7,8,8,8,2026-03-25T19:05:09.894,2026-03-25T19:05:11.590,True,True
7,16,16,16,2026-03-25T19:05:12.096,2026-03-25T19:05:13.894,True,True
7,32,32,32,2026-03-25T19:05:14.398,2026-03-25T19:05:16.044,True,True
7,64,64,64,2026-03-25T19:05:16.548,2026-03-25T19:05:18.301,True,True
7,128,128,128,2026-03-25T19:05:18.806,2026-03-25T19:05:20.551,True,True
7,256,256,256,2026-03-25T19:05:21.055,2026-03-25T19:05:22.802,True,True
7,512,512,512,2026-03-25T19:05:23.305,2026-03-25T19:05:25.058,True,True
7,1024,1024,1024,2026-03-25T19:05:25.561,2026-03-25T19:05:27.411,True,True
7,2048,2048,2048,2026-03-25T19:05:27.914,2026-03-25T19:05:29.869,True,True
7,4096,4096,4096,2026-03-25T19:05:30.372,2026-03-25T19:05:32.532,True,True
7,8192,8192,8192,2026-03-25T19:05:33.036,2026-03-25T19:05:35.788,True,True
7,16384,16384,16384,2026-03-25T19:05:36.292,2026-03-25T19:05:40.123,True,True
7,32768,32768,32768,2026-03-25T19:05:40.629,2026-03-25T19:05:46.364,True,True
7,65536,65536,65536,2026-03-25T19:05:46.871,2026-03-25T19:05:56.824,True,True

# METER
timestamp,v_shunt
2026-03-25T19:05:04.350,1.04369000E-01
2026-03-25T19:05:04.354,1.04369000E-01
2026-03-25T19:05:04.358,1.04369000E-01
2026-03-25T19:05:04.363,1.04369000E-01
2026-03-25T19:05:04.366,1.04369000E-01
2026-03-25T19:05:04.370,1.04369000E-01
2026-03-25T19:05:04.376,1.04369000E-01
2026-03-25T19:05:04.383,1.04369000E-01
2026-03-25T19:05:04.388,1.04831000E-01
2026-03-25T19:05:04.392,1.04831000E-01
2026-03-25T19:05:04.396,1.04831000E-01
2026-03-25T19:05:04.399,1.04831000E-01
2026-03-25T19:05:04.403,1.04831000E-01
2026-03-25T19:05:04.408,1.04831000E-01
2026-03-25T19:05:04.411,1.04831000E-01
2026-03-25T19:05:04.415,1.04831000E-01
2026-03-25T19:05:04.418,1.04831000E-01
2026-03-25T19:05:04.422,1.04831000E-01
2026-03-25T19:05:04.425,1.04831000E-01
2026-03-25T19:05:04.429,1.04831000E-01
2026-03-25T19:05:04.440,1.04831000E-01
2026-03-25T19:05:04.443,1.04831000E-01
2026-03-25T19:05:04.448,1.04831000E-01
2026-03-25T19:05:04.452,1.04831000E-01
2026-03-25T19:05:04.455,1.04831000E-01
2026-03-25T19:05:04.459,1.04831000E-01
2026-03-25T19:05:04.463,1.04831000E-01
2026-03-25T19:05:04.468,1.04831000E-01
2026-03-25T19:05:04.471,1.04831000E-01
2026-03-25T19:05:04.478,1.04831000E-01
2026-03-25T19:05:04.483,1.39694000E-01
2026-03-25T19:05:04.487,1.39694000E-01
2026-03-25T19:05:04.495,1.39694000E-01
2026-03-25T19:05:04.498,1.39694000E-01
2026-03-25T19:05:04.503,1.39694000E-01
2026-03-25T19:05:04.507,1.39694000E-01
2026-03-25T19:05:04.511,1.39694000E-01
2026-03-25T19:05:04.515,1.39694000E-01
2026-03-25T19:05:04.518,1.39694000E-01
2026-03-25T19:05:04.523,1.39694000E-01
2026-03-25T19:05:04.527,1.39694000E-01
2026-03-25T19:05:04.536,1.39694000E-01
2026-03-25T19:05:04.540,1.39694000E-01
2026-03-25T19:05:04.543,1.39694000E-01
2026-03-25T19:05:04.547,1.39694000E-01
2026-03-25T19:05:04.553,1.39694000E-01
2026-03-25T19:05:04.558,1.39694000E-01
2026-03-25T19:05:04.561,1.39694000E-01
2026-03-25T19:05:04.565,1.39694000E-01
2026-03-25T19:05:04.569,1.39694000E-01
2026-03-25T19:05:04.577,1.04343000E-01
2026-03-25T19:05:04.580,1.04343000E-01
2026-03-25T19:05:04.584,1.04343000E-01
2026-03-25T19:05:04.589,1.04343000E-01
2026-03-25T19:05:04.593,1.04343000E-01
2026-03-25T19:05:04.597,1.04343000E-01
2026-03-25T19:05:04.601,1.04343000E-01
2026-03-25T19:05:04.605,1.04343000E-01
2026-03-25T19:05:04.612,1.04343000E-01
2026-03-25T19:05:04.615,1.04343000E-01
2026-03-25T19:05:04.619,1.04343000E-01
2026-03-25T19:05:04.623,1.04343000E-01
2026-03-25T19:05:04.627,1.04343000E-01
2026-03-25T19:05:04.634,1.04343000E-01
2026-03-25T19:05:04.639,1.04343000E-01
2026-03-25T19:05:04.643,1.04343000E-01
2026-03-25T19:05:04.648,1.04343000E-01
2026-03-25T19:05:04.651,1.04343000E-01
2026-03-25T19:05:04.655,1.04343000E-01
2026-03-25T19:05:04.659,1.04343000E-01
2026-03-25T19:05:04.662,1.04343000E-01
2026-03-25T19:05:04.673,1.04344000E-01
2026-03-25T19:05:04.677,1.04344000E-01
2026-03-25T19:05:04.683,1.04344000E-01
2026-03-25T19:05:04.686,1.04344000E-01
2026-03-25T19:05:04.690,1.04344000E-01
2026-03-25T19:05:04.694,1.04344000E-01
2026-03-25T19:05:04.698,1.04344000E-01
2026-03-25T19:05:04.703,1.04344000E-01
2026-03-25T19:05:04.706,1.04344000E-01
2026-03-25T19:05:04.710,1.04344000E-01
2026-03-25T19:05:04.714,1.04344000E-01
2026-03-25T19:05:04.718,1.04344000E-01
2026-03-25T19:05:04.725,1.04344000E-01
2026-03-25T19:05:04.729,1.04344000E-01
2026-03-25T19:05:04.737,1.04344000E-01
2026-03-25T19:05:04.740,1.04344000E-01
2026-03-25T19:05:04.744,1.04344000E-01
