# META
module,esp32
strategy,full_payload
run,9
estimated_start,2026-03-25T19:06:57.980483
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
9,1,1,1,2026-03-25T19:06:57.481,2026-03-25T19:06:58.136,True,True
9,2,2,2,2026-03-25T19:06:58.647,2026-03-25T19:07:00.274,True,True
9,4,4,4,2026-03-25T19:07:00.775,2026-03-25T19:07:02.540,True,True
9,8,8,8,2026-03-25T19:07:03.044,2026-03-25T19:07:04.777,True,True
9,16,16,16,2026-03-25T19:07:05.286,2026-03-25T19:07:07.044,True,True
9,32,32,32,2026-03-25T19:07:07.551,2026-03-25T19:07:09.196,True,True
9,64,64,64,2026-03-25T19:07:09.707,2026-03-25T19:07:11.454,True,True
9,128,128,128,2026-03-25T19:07:11.963,2026-03-25T19:07:13.691,True,True
9,256,256,256,2026-03-25T19:07:14.202,2026-03-25T19:07:15.901,True,True
9,512,512,512,2026-03-25T19:07:16.406,2026-03-25T19:07:18.160,True,True
9,1024,1024,1024,2026-03-25T19:07:18.666,2026-03-25T19:07:20.459,True,True
9,2048,2048,2048,2026-03-25T19:07:20.963,2026-03-25T19:07:23.027,True,True
9,4096,4096,4096,2026-03-25T19:07:23.532,2026-03-25T19:07:25.686,True,True
9,8192,8192,8192,2026-03-25T19:07:26.191,2026-03-25T19:07:28.909,True,True
9,16384,16384,16384,2026-03-25T19:07:29.415,2026-03-25T19:07:33.212,True,True
9,32768,32768,32768,2026-03-25T19:07:33.715,2026-03-25T19:07:39.532,True,True
9,65536,65536,65536,2026-03-25T19:07:40.038,2026-03-25T19:07:50.070,True,True

# METER
timestamp,v_shunt
2026-03-25T19:06:57.484,1.04647000E-01
2026-03-25T19:06:57.490,1.04647000E-01
2026-03-25T19:06:57.495,1.04647000E-01
2026-03-25T19:06:57.499,1.04647000E-01
2026-03-25T19:06:57.503,1.04647000E-01
2026-03-25T19:06:57.506,1.04647000E-01
2026-03-25T19:06:57.510,1.04647000E-01
2026-03-25T19:06:57.514,1.04647000E-01
2026-03-25T19:06:57.519,1.04647000E-01
2026-03-25T19:06:57.528,1.10373000E-01
2026-03-25T19:06:57.532,1.10373000E-01
2026-03-25T19:06:57.541,1.10373000E-01
2026-03-25T19:06:57.545,1.10373000E-01
2026-03-25T19:06:57.549,1.10373000E-01
2026-03-25T19:06:57.554,1.10373000E-01
2026-03-25T19:06:57.557,1.10373000E-01
2026-03-25T19:06:57.561,1.10373000E-01
2026-03-25T19:06:57.565,1.10373000E-01
2026-03-25T19:06:57.569,1.10373000E-01
2026-03-25T19:06:57.574,1.10373000E-01
2026-03-25T19:06:57.577,1.10373000E-01
2026-03-25T19:06:57.583,1.10373000E-01
2026-03-25T19:06:57.587,1.10373000E-01
2026-03-25T19:06:57.591,1.10373000E-01
2026-03-25T19:06:57.595,1.10373000E-01
2026-03-25T19:06:57.599,1.10373000E-01
2026-03-25T19:06:57.602,1.10373000E-01
2026-03-25T19:06:57.606,1.10373000E-01
2026-03-25T19:06:57.610,1.10373000E-01
2026-03-25T19:06:57.614,1.10373000E-01
2026-03-25T19:06:57.617,1.10373000E-01
2026-03-25T19:06:57.624,1.04629000E-01
2026-03-25T19:06:57.629,1.04629000E-01
2026-03-25T19:06:57.632,1.04629000E-01
2026-03-25T19:06:57.644,1.04629000E-01
2026-03-25T19:06:57.647,1.04629000E-01
2026-03-25T19:06:57.652,1.04629000E-01
2026-03-25T19:06:57.656,1.04629000E-01
2026-03-25T19:06:57.659,1.04629000E-01
2026-03-25T19:06:57.664,1.04629000E-01
2026-03-25T19:06:57.667,1.04629000E-01
2026-03-25T19:06:57.671,1.04629000E-01
2026-03-25T19:06:57.674,1.04629000E-01
2026-03-25T19:06:57.679,1.04629000E-01
2026-03-25T19:06:57.682,1.04629000E-01
2026-03-25T19:06:57.686,1.04629000E-01
2026-03-25T19:06:57.690,1.04629000E-01
2026-03-25T19:06:57.697,1.04629000E-01
2026-03-25T19:06:57.701,1.04629000E-01
2026-03-25T19:06:57.705,1.04629000E-01
2026-03-25T19:06:57.709,1.04629000E-01
2026-03-25T19:06:57.712,1.04629000E-01
2026-03-25T19:06:57.720,1.04431000E-01
2026-03-25T19:06:57.724,1.04431000E-01
2026-03-25T19:06:57.727,1.04431000E-01
2026-03-25T19:06:57.731,1.04431000E-01
2026-03-25T19:06:57.740,1.04431000E-01
2026-03-25T19:06:57.744,1.04431000E-01
2026-03-25T19:06:57.749,1.04431000E-01
2026-03-25T19:06:57.755,1.04431000E-01
2026-03-25T19:06:57.760,1.04431000E-01
2026-03-25T19:06:57.764,1.04431000E-01
2026-03-25T19:06:57.767,1.04431000E-01
2026-03-25T19:06:57.771,1.04431000E-01
2026-03-25T19:06:57.775,1.04431000E-01
2026-03-25T19:06:57.779,1.04431000E-01
2026-03-25T19:06:57.784,1.04431000E-01
2026-03-25T19:06:57.789,1.04431000E-01
2026-03-25T19:06:57.794,1.04431000E-01
2026-03-25T19:06:57.797,1.04431000E-01
2026-03-25T19:06:57.801,1.04431000E-01
2026-03-25T19:06:57.805,1.04431000E-01
2026-03-25T19:06:57.815,1.04431000E-01
2026-03-25T19:06:57.820,1.04483000E-01
2026-03-25T19:06:57.824,1.04483000E-01
2026-03-25T19:06:57.828,1.04483000E-01
2026-03-25T19:06:57.836,1.04483000E-01
2026-03-25T19:06:57.840,1.04483000E-01
2026-03-25T19:06:57.844,1.04483000E-01
2026-03-25T19:06:57.849,1.04483000E-01
2026-03-25T19:06:57.853,1.04483000E-01
2026-03-25T19:06:57.856,1.04483000E-01
2026-03-25T19:06:57.860,1.04483000E-01
2026-03-25T19:06:57.864,1.04483000E-01
2026-03-25T19:06:57.872,1.04483000E-01
2026-03-25T19:06:57.875,1.04483000E-01
2026-03-25T19:06:57.880,1.04483000E-01
2026-03-25T19:06:57.884,1.04483000E-01
2026-03-25T19:06:57.887,1.04483000E-01
2026-03-25T19:06:57.891,1.04483000E-01
2026-03-25T19:06:57.895,1.04483000E-01
2026-03-25T19:06:57.899,1.04483000E-01
2026-03-25T19:06:57.904,1.04483000E-01
2026-03-25T19:06:57.911,1.04763000E-01
2026-03-25T19:06:57.914,1.04763000E-01
2026-03-25T19:06:57.919,1.04763000E-01
2026-03-25T19:06:57.922,1.04763000E-01
2026-03-25T19:06:57.929,1.04763000E-01
2026-03-25T19:06:57.938,1.04763000E-01
2026-03-25T19:06:57.941,1.04763000E-01
2026-03-25T19:06:57.945,1.04763000E-01
2026-03-25T19:06:57.949,1.04763000E-01
2026-03-25T19:06:57.953,1.04763000E-01
2026-03-25T19:06:57.956,1.04763000E-01
2026-03-25T19:06:57.961,1.04763000E-01
2026-03-25T19:06:57.964,1.04763000E-01
2026-03-25T19:06:57.969,1.04763000E-01
2026-03-25T19:06:57.972,1.04763000E-01
2026-03-25T19:06:57.976,1.04763000E-01
2026-03-25T19:06:57.980,1.04763000E-01
2026-03-25T19:06:57.986,1.04763000E-01
2026-03-25T19:06:57.990,1.04763000E-01
2026-03-25T19:06:57.994,1.04763000E-01
2026-03-25T19:06:58.002,1.04763000E-01
2026-03-25T19:06:58.006,1.04230000E-01
2026-03-25T19:06:58.010,1.04230000E-01
2026-03-25T19:06:58.014,1.04230000E-01
2026-03-25T19:06:58.019,1.04230000E-01
2026-03-25T19:06:58.023,1.04230000E-01
2026-03-25T19:06:58.027,1.04230000E-01
2026-03-25T19:06:58.031,1.04230000E-01
2026-03-25T19:06:58.038,1.04230000E-01
2026-03-25T19:06:58.045,1.04230000E-01
2026-03-25T19:06:58.050,1.04230000E-01
2026-03-25T19:06:58.054,1.04230000E-01
2026-03-25T19:06:58.059,1.04230000E-01
2026-03-25T19:06:58.064,1.04230000E-01
2026-03-25T19:06:58.069,1.04230000E-01
2026-03-25T19:06:58.074,1.04230000E-01
2026-03-25T19:06:58.078,1.04230000E-01
2026-03-25T19:06:58.081,1.04230000E-01
2026-03-25T19:06:58.085,1.04230000E-01
2026-03-25T19:06:58.089,1.04230000E-01
2026-03-25T19:06:58.097,1.04230000E-01
2026-03-25T19:06:58.105,9.26777000E-02
2026-03-25T19:06:58.109,9.26777000E-02
2026-03-25T19:06:58.112,9.26777000E-02
2026-03-25T19:06:58.116,9.26777000E-02
2026-03-25T19:06:58.121,9.26777000E-02
2026-03-25T19:06:58.131,9.26777000E-02
2026-03-25T19:06:58.139,9.26777000E-02
2026-03-25T19:06:58.144,9.26777000E-02
2026-03-25T19:06:58.148,9.26777000E-02
2026-03-25T19:06:58.153,9.26777000E-02
2026-03-25T19:06:58.160,9.26777000E-02
2026-03-25T19:06:58.165,9.26777000E-02
2026-03-25T19:06:58.169,9.26777000E-02
2026-03-25T19:06:58.174,9.26777000E-02
2026-03-25T19:06:58.177,9.26777000E-02
2026-03-25T19:06:58.181,9.26777000E-02
2026-03-25T19:06:58.186,9.26777000E-02
2026-03-25T19:06:58.194,1.04405000E-01
2026-03-25T19:06:58.197,1.04405000E-01
2026-03-25T19:06:58.203,1.04405000E-01
2026-03-25T19:06:58.206,1.04405000E-01
2026-03-25T19:06:58.210,1.04405000E-01
2026-03-25T19:06:58.214,1.04405000E-01
2026-03-25T19:06:58.221,1.04405000E-01
2026-03-25T19:06:58.225,1.04405000E-01
2026-03-25T19:06:58.229,1.04405000E-01
