# META
module,esp32
strategy,full_payload
run,10
estimated_start,2026-03-25T19:07:54.669534
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
10,1,1,1,2026-03-25T19:07:54.169,2026-03-25T19:07:54.938,True,True
10,2,2,2,2026-03-25T19:07:55.443,2026-03-25T19:07:56.907,True,True
10,4,4,4,2026-03-25T19:07:57.412,2026-03-25T19:07:59.147,True,True
10,8,8,8,2026-03-25T19:07:59.652,2026-03-25T19:08:01.362,True,True
10,16,16,16,2026-03-25T19:08:01.870,2026-03-25T19:08:03.671,True,True
10,32,32,32,2026-03-25T19:08:04.174,2026-03-25T19:08:05.821,True,True
10,64,64,64,2026-03-25T19:08:06.326,2026-03-25T19:08:08.099,True,True
10,128,128,128,2026-03-25T19:08:08.602,2026-03-25T19:08:10.327,True,True
10,256,256,256,2026-03-25T19:08:10.832,2026-03-25T19:08:12.606,True,True
10,512,512,512,2026-03-25T19:08:13.111,2026-03-25T19:08:14.834,True,True
10,1024,1024,1024,2026-03-25T19:08:15.338,2026-03-25T19:08:17.144,True,True
10,2048,2048,2048,2026-03-25T19:08:17.647,2026-03-25T19:08:19.631,True,True
10,4096,4096,4096,2026-03-25T19:08:20.135,2026-03-25T19:08:22.308,True,True
10,8192,8192,8192,2026-03-25T19:08:22.814,2026-03-25T19:08:25.592,True,True
10,16384,16384,16384,2026-03-25T19:08:26.097,2026-03-25T19:08:29.802,True,True
10,32768,32768,32768,2026-03-25T19:08:30.307,2026-03-25T19:08:36.182,True,True
10,65536,65536,65536,2026-03-25T19:08:36.688,2026-03-25T19:08:46.672,True,True

# METER
timestamp,v_shunt
2026-03-25T19:07:54.173,1.04853000E-01
2026-03-25T19:07:54.176,1.04853000E-01
2026-03-25T19:07:54.183,1.04853000E-01
2026-03-25T19:07:54.191,1.04853000E-01
2026-03-25T19:07:54.195,1.04853000E-01
2026-03-25T19:07:54.199,1.04853000E-01
2026-03-25T19:07:54.203,1.04853000E-01
2026-03-25T19:07:54.207,1.04853000E-01
2026-03-25T19:07:54.210,1.04853000E-01
2026-03-25T19:07:54.214,1.04853000E-01
2026-03-25T19:07:54.218,1.04853000E-01
2026-03-25T19:07:54.222,1.04853000E-01
2026-03-25T19:07:54.225,1.04853000E-01
2026-03-25T19:07:54.229,1.04853000E-01
2026-03-25T19:07:54.233,1.04853000E-01
2026-03-25T19:07:54.243,1.04853000E-01
2026-03-25T19:07:54.248,1.04568000E-01
2026-03-25T19:07:54.252,1.04568000E-01
2026-03-25T19:07:54.255,1.04568000E-01
2026-03-25T19:07:54.259,1.04568000E-01
2026-03-25T19:07:54.263,1.04568000E-01
2026-03-25T19:07:54.267,1.04568000E-01
2026-03-25T19:07:54.270,1.04568000E-01
2026-03-25T19:07:54.274,1.04568000E-01
2026-03-25T19:07:54.278,1.04568000E-01
2026-03-25T19:07:54.283,1.04568000E-01
2026-03-25T19:07:54.291,1.04568000E-01
2026-03-25T19:07:54.295,1.04568000E-01
2026-03-25T19:07:54.301,1.04568000E-01
2026-03-25T19:07:54.305,1.04568000E-01
2026-03-25T19:07:54.309,1.04568000E-01
2026-03-25T19:07:54.313,1.04568000E-01
2026-03-25T19:07:54.317,1.04568000E-01
2026-03-25T19:07:54.322,1.04568000E-01
2026-03-25T19:07:54.325,1.04568000E-01
2026-03-25T19:07:54.329,1.04568000E-01
2026-03-25T19:07:54.337,1.04568000E-01
2026-03-25T19:07:54.342,1.04471000E-01
2026-03-25T19:07:54.345,1.04471000E-01
2026-03-25T19:07:54.349,1.04471000E-01
2026-03-25T19:07:54.353,1.04471000E-01
2026-03-25T19:07:54.359,1.04471000E-01
2026-03-25T19:07:54.363,1.04471000E-01
2026-03-25T19:07:54.367,1.04471000E-01
2026-03-25T19:07:54.371,1.04471000E-01
2026-03-25T19:07:54.375,1.04471000E-01
2026-03-25T19:07:54.379,1.04471000E-01
2026-03-25T19:07:54.383,1.04471000E-01
2026-03-25T19:07:54.391,1.04471000E-01
2026-03-25T19:07:54.394,1.04471000E-01
2026-03-25T19:07:54.400,1.04471000E-01
2026-03-25T19:07:54.403,1.04471000E-01
2026-03-25T19:07:54.408,1.04471000E-01
2026-03-25T19:07:54.415,1.04471000E-01
2026-03-25T19:07:54.419,1.04471000E-01
2026-03-25T19:07:54.423,1.04471000E-01
2026-03-25T19:07:54.431,1.04471000E-01
2026-03-25T19:07:54.435,1.04555000E-01
2026-03-25T19:07:54.439,1.04555000E-01
2026-03-25T19:07:54.443,1.04555000E-01
2026-03-25T19:07:54.447,1.04555000E-01
2026-03-25T19:07:54.450,1.04555000E-01
2026-03-25T19:07:54.454,1.04555000E-01
2026-03-25T19:07:54.458,1.04555000E-01
2026-03-25T19:07:54.463,1.04555000E-01
2026-03-25T19:07:54.467,1.04555000E-01
2026-03-25T19:07:54.474,1.04555000E-01
2026-03-25T19:07:54.478,1.04555000E-01
2026-03-25T19:07:54.482,1.04555000E-01
2026-03-25T19:07:54.485,1.04555000E-01
2026-03-25T19:07:54.494,1.04555000E-01
2026-03-25T19:07:54.499,1.04555000E-01
2026-03-25T19:07:54.503,1.04555000E-01
2026-03-25T19:07:54.507,1.04555000E-01
2026-03-25T19:07:54.510,1.04555000E-01
2026-03-25T19:07:54.515,1.04555000E-01
2026-03-25T19:07:54.518,1.04555000E-01
2026-03-25T19:07:54.526,1.04555000E-01
2026-03-25T19:07:54.534,1.04444000E-01
2026-03-25T19:07:54.538,1.04444000E-01
2026-03-25T19:07:54.542,1.04444000E-01
2026-03-25T19:07:54.546,1.04444000E-01
2026-03-25T19:07:54.550,1.04444000E-01
2026-03-25T19:07:54.553,1.04444000E-01
2026-03-25T19:07:54.558,1.04444000E-01
2026-03-25T19:07:54.562,1.04444000E-01
2026-03-25T19:07:54.566,1.04444000E-01
2026-03-25T19:07:54.570,1.04444000E-01
2026-03-25T19:07:54.574,1.04444000E-01
2026-03-25T19:07:54.578,1.04444000E-01
2026-03-25T19:07:54.582,1.04444000E-01
2026-03-25T19:07:54.589,1.04444000E-01
2026-03-25T19:07:54.596,1.04444000E-01
2026-03-25T19:07:54.601,1.04444000E-01
2026-03-25T19:07:54.604,1.04444000E-01
2026-03-25T19:07:54.608,1.04444000E-01
2026-03-25T19:07:54.612,1.04444000E-01
2026-03-25T19:07:54.615,1.04444000E-01
2026-03-25T19:07:54.624,1.04808000E-01
2026-03-25T19:07:54.628,1.04808000E-01
2026-03-25T19:07:54.632,1.04808000E-01
2026-03-25T19:07:54.635,1.04808000E-01
2026-03-25T19:07:54.639,1.04808000E-01
2026-03-25T19:07:54.646,1.04808000E-01
2026-03-25T19:07:54.650,1.04808000E-01
2026-03-25T19:07:54.654,1.04808000E-01
2026-03-25T19:07:54.658,1.04808000E-01
2026-03-25T19:07:54.663,1.04808000E-01
2026-03-25T19:07:54.668,1.04808000E-01
2026-03-25T19:07:54.672,1.04808000E-01
2026-03-25T19:07:54.675,1.04808000E-01
2026-03-25T19:07:54.679,1.04808000E-01
2026-03-25T19:07:54.683,1.04808000E-01
2026-03-25T19:07:54.687,1.04808000E-01
2026-03-25T19:07:54.690,1.04808000E-01
2026-03-25T19:07:54.699,1.04808000E-01
2026-03-25T19:07:54.705,1.04808000E-01
2026-03-25T19:07:54.709,1.04808000E-01
2026-03-25T19:07:54.717,1.04808000E-01
2026-03-25T19:07:54.720,9.26802000E-02
2026-03-25T19:07:54.724,9.26802000E-02
2026-03-25T19:07:54.729,9.26802000E-02
2026-03-25T19:07:54.733,9.26802000E-02
2026-03-25T19:07:54.738,9.26802000E-02
2026-03-25T19:07:54.743,9.26802000E-02
2026-03-25T19:07:54.746,9.26802000E-02
2026-03-25T19:07:54.750,9.26802000E-02
2026-03-25T19:07:54.754,9.26802000E-02
2026-03-25T19:07:54.758,9.26802000E-02
2026-03-25T19:07:54.765,9.26802000E-02
2026-03-25T19:07:54.769,9.26802000E-02
2026-03-25T19:07:54.773,9.26802000E-02
2026-03-25T19:07:54.778,9.26802000E-02
2026-03-25T19:07:54.784,9.26802000E-02
2026-03-25T19:07:54.788,9.26802000E-02
2026-03-25T19:07:54.796,9.26802000E-02
2026-03-25T19:07:54.800,9.26802000E-02
2026-03-25T19:07:54.804,9.26802000E-02
2026-03-25T19:07:54.811,9.26802000E-02
2026-03-25T19:07:54.815,9.33970000E-02
2026-03-25T19:07:54.824,9.33970000E-02
2026-03-25T19:07:54.834,9.33970000E-02
2026-03-25T19:07:54.838,9.33970000E-02
2026-03-25T19:07:54.842,9.33970000E-02
2026-03-25T19:07:54.847,9.33970000E-02
2026-03-25T19:07:54.850,9.33970000E-02
2026-03-25T19:07:54.854,9.33970000E-02
2026-03-25T19:07:54.858,9.33970000E-02
2026-03-25T19:07:54.862,9.33970000E-02
2026-03-25T19:07:54.867,9.33970000E-02
2026-03-25T19:07:54.870,9.33970000E-02
2026-03-25T19:07:54.874,9.33970000E-02
2026-03-25T19:07:54.882,9.33970000E-02
2026-03-25T19:07:54.885,9.33970000E-02
2026-03-25T19:07:54.890,9.33970000E-02
2026-03-25T19:07:54.899,9.33970000E-02
2026-03-25T19:07:54.906,9.33970000E-02
2026-03-25T19:07:54.910,9.26990000E-02
2026-03-25T19:07:54.914,9.26990000E-02
2026-03-25T19:07:54.918,9.26990000E-02
2026-03-25T19:07:54.924,9.26990000E-02
2026-03-25T19:07:54.928,9.26990000E-02
2026-03-25T19:07:54.932,9.26990000E-02
2026-03-25T19:07:54.940,9.26990000E-02
2026-03-25T19:07:54.944,9.26990000E-02
2026-03-25T19:07:54.948,9.26990000E-02
2026-03-25T19:07:54.953,9.26990000E-02
2026-03-25T19:07:54.957,9.26990000E-02
2026-03-25T19:07:54.961,9.26990000E-02
2026-03-25T19:07:54.964,9.26990000E-02
2026-03-25T19:07:54.968,9.26990000E-02
2026-03-25T19:07:54.972,9.26990000E-02
2026-03-25T19:07:54.977,9.26990000E-02
2026-03-25T19:07:54.980,9.26990000E-02
2026-03-25T19:07:54.984,9.26990000E-02
2026-03-25T19:07:54.988,9.26990000E-02
2026-03-25T19:07:54.995,9.26990000E-02
2026-03-25T19:07:55.006,1.04549000E-01
2026-03-25T19:07:55.010,1.04549000E-01
2026-03-25T19:07:55.014,1.04549000E-01
2026-03-25T19:07:55.018,1.04549000E-01
2026-03-25T19:07:55.022,1.04549000E-01
2026-03-25T19:07:55.025,1.04549000E-01
2026-03-25T19:07:55.029,1.04549000E-01
2026-03-25T19:07:55.033,1.04549000E-01
2026-03-25T19:07:55.038,1.04549000E-01
2026-03-25T19:07:55.052,1.04549000E-01
2026-03-25T19:07:55.055,1.04549000E-01
2026-03-25T19:07:55.059,1.04549000E-01
2026-03-25T19:07:55.063,1.04549000E-01
2026-03-25T19:07:55.068,1.04549000E-01
2026-03-25T19:07:55.072,1.04549000E-01
2026-03-25T19:07:55.075,1.04549000E-01
2026-03-25T19:07:55.079,1.04549000E-01
2026-03-25T19:07:55.083,1.04549000E-01
2026-03-25T19:07:55.087,1.04549000E-01
2026-03-25T19:07:55.090,1.04549000E-01
2026-03-25T19:07:55.102,1.04598000E-01
2026-03-25T19:07:55.105,1.04598000E-01
2026-03-25T19:07:55.130,1.04598000E-01
2026-03-25T19:07:55.134,1.04598000E-01
2026-03-25T19:07:55.138,1.04598000E-01
2026-03-25T19:07:55.142,1.04598000E-01
2026-03-25T19:07:55.145,1.04598000E-01
2026-03-25T19:07:55.150,1.04598000E-01
2026-03-25T19:07:55.153,1.04598000E-01
2026-03-25T19:07:55.156,1.04598000E-01
2026-03-25T19:07:55.159,1.04598000E-01
2026-03-25T19:07:55.163,1.04598000E-01
2026-03-25T19:07:55.170,1.04598000E-01
2026-03-25T19:07:55.174,1.04598000E-01
2026-03-25T19:07:55.178,1.04598000E-01
2026-03-25T19:07:55.182,1.04598000E-01
2026-03-25T19:07:55.185,1.04598000E-01
2026-03-25T19:07:55.193,1.04597000E-01
2026-03-25T19:07:55.201,1.04597000E-01
2026-03-25T19:07:55.205,1.04597000E-01
2026-03-25T19:07:55.209,1.04597000E-01
2026-03-25T19:07:55.213,1.04597000E-01
2026-03-25T19:07:55.216,1.04597000E-01
2026-03-25T19:07:55.220,1.04597000E-01
2026-03-25T19:07:55.226,1.04597000E-01
2026-03-25T19:07:55.230,1.04597000E-01
2026-03-25T19:07:55.234,1.04597000E-01
2026-03-25T19:07:55.238,1.04597000E-01
2026-03-25T19:07:55.242,1.04597000E-01
2026-03-25T19:07:55.245,1.04597000E-01
2026-03-25T19:07:55.249,1.04597000E-01
2026-03-25T19:07:55.253,1.04597000E-01
2026-03-25T19:07:55.257,1.04597000E-01
2026-03-25T19:07:55.260,1.04597000E-01
2026-03-25T19:07:55.264,1.04597000E-01
2026-03-25T19:07:55.268,1.04597000E-01
2026-03-25T19:07:55.272,1.04597000E-01
2026-03-25T19:07:55.275,1.04597000E-01
2026-03-25T19:07:55.279,1.04597000E-01
2026-03-25T19:07:55.290,1.04684000E-01
2026-03-25T19:07:55.293,1.04684000E-01
2026-03-25T19:07:55.301,1.04684000E-01
2026-03-25T19:07:55.305,1.04684000E-01
2026-03-25T19:07:55.308,1.04684000E-01
2026-03-25T19:07:55.313,1.04684000E-01
2026-03-25T19:07:55.316,1.04684000E-01
2026-03-25T19:07:55.320,1.04684000E-01
2026-03-25T19:07:55.324,1.04684000E-01
2026-03-25T19:07:55.328,1.04684000E-01
2026-03-25T19:07:55.332,1.04684000E-01
2026-03-25T19:07:55.337,1.04684000E-01
2026-03-25T19:07:55.344,1.04684000E-01
2026-03-25T19:07:55.349,1.04684000E-01
2026-03-25T19:07:55.353,1.04684000E-01
2026-03-25T19:07:55.357,1.04684000E-01
2026-03-25T19:07:55.362,1.04684000E-01
2026-03-25T19:07:55.365,1.04684000E-01
2026-03-25T19:07:55.369,1.04684000E-01
2026-03-25T19:07:55.373,1.04684000E-01
2026-03-25T19:07:55.383,1.04684000E-01
2026-03-25T19:07:55.388,1.83212000E-01
2026-03-25T19:07:55.392,1.83212000E-01
2026-03-25T19:07:55.395,1.83212000E-01
2026-03-25T19:07:55.407,1.83212000E-01
2026-03-25T19:07:55.410,1.83212000E-01
2026-03-25T19:07:55.414,1.83212000E-01
2026-03-25T19:07:55.418,1.83212000E-01
2026-03-25T19:07:55.422,1.83212000E-01
2026-03-25T19:07:55.425,1.83212000E-01
2026-03-25T19:07:55.429,1.83212000E-01
2026-03-25T19:07:55.433,1.83212000E-01
2026-03-25T19:07:55.437,1.83212000E-01
2026-03-25T19:07:55.441,1.83212000E-01
2026-03-25T19:07:55.445,1.83212000E-01
2026-03-25T19:07:55.449,1.83212000E-01
2026-03-25T19:07:55.453,1.83212000E-01
2026-03-25T19:07:55.460,1.83212000E-01
2026-03-25T19:07:55.464,1.83212000E-01
2026-03-25T19:07:55.468,1.83212000E-01
2026-03-25T19:07:55.475,1.83212000E-01
2026-03-25T19:07:55.479,1.04596000E-01
2026-03-25T19:07:55.483,1.04596000E-01
2026-03-25T19:07:55.488,1.04596000E-01
2026-03-25T19:07:55.492,1.04596000E-01
2026-03-25T19:07:55.495,1.04596000E-01
2026-03-25T19:07:55.499,1.04596000E-01
2026-03-25T19:07:55.506,1.04596000E-01
2026-03-25T19:07:55.510,1.04596000E-01
2026-03-25T19:07:55.517,1.04596000E-01
2026-03-25T19:07:55.521,1.04596000E-01
2026-03-25T19:07:55.525,1.04596000E-01
2026-03-25T19:07:55.530,1.04596000E-01
2026-03-25T19:07:55.533,1.04596000E-01
2026-03-25T19:07:55.538,1.04596000E-01
2026-03-25T19:07:55.543,1.04596000E-01
2026-03-25T19:07:55.549,1.04596000E-01
2026-03-25T19:07:55.553,1.04596000E-01
2026-03-25T19:07:55.557,1.04596000E-01
2026-03-25T19:07:55.566,1.04596000E-01
2026-03-25T19:07:55.576,1.04621000E-01
2026-03-25T19:07:55.580,1.04621000E-01
2026-03-25T19:07:55.584,1.04621000E-01
2026-03-25T19:07:55.588,1.04621000E-01
2026-03-25T19:07:55.592,1.04621000E-01
2026-03-25T19:07:55.595,1.04621000E-01
2026-03-25T19:07:55.599,1.04621000E-01
2026-03-25T19:07:55.607,1.04621000E-01
2026-03-25T19:07:55.610,1.04621000E-01
2026-03-25T19:07:55.615,1.04621000E-01
2026-03-25T19:07:55.618,1.04621000E-01
2026-03-25T19:07:55.623,1.04621000E-01
2026-03-25T19:07:55.627,1.04621000E-01
2026-03-25T19:07:55.633,1.04621000E-01
2026-03-25T19:07:55.638,1.04621000E-01
2026-03-25T19:07:55.642,1.04621000E-01
2026-03-25T19:07:55.645,1.04621000E-01
2026-03-25T19:07:55.649,1.04621000E-01
2026-03-25T19:07:55.653,1.04621000E-01
2026-03-25T19:07:55.657,1.04621000E-01
2026-03-25T19:07:55.660,1.04621000E-01
2026-03-25T19:07:55.668,1.04470000E-01
2026-03-25T19:07:55.672,1.04470000E-01
2026-03-25T19:07:55.677,1.04470000E-01
2026-03-25T19:07:55.680,1.04470000E-01
2026-03-25T19:07:55.684,1.04470000E-01
2026-03-25T19:07:55.690,1.04470000E-01
2026-03-25T19:07:55.694,1.04470000E-01
2026-03-25T19:07:55.699,1.04470000E-01
2026-03-25T19:07:55.707,1.04470000E-01
2026-03-25T19:07:55.710,1.04470000E-01
2026-03-25T19:07:55.715,1.04470000E-01
2026-03-25T19:07:55.719,1.04470000E-01
2026-03-25T19:07:55.724,1.04470000E-01
2026-03-25T19:07:55.728,1.04470000E-01
2026-03-25T19:07:55.732,1.04470000E-01
2026-03-25T19:07:55.736,1.04470000E-01
2026-03-25T19:07:55.740,1.04470000E-01
2026-03-25T19:07:55.744,1.04470000E-01
2026-03-25T19:07:55.751,1.04470000E-01
2026-03-25T19:07:55.754,1.04470000E-01
2026-03-25T19:07:55.761,1.04470000E-01
2026-03-25T19:07:55.765,1.04498000E-01
2026-03-25T19:07:55.769,1.04498000E-01
2026-03-25T19:07:55.774,1.04498000E-01
2026-03-25T19:07:55.778,1.04498000E-01
2026-03-25T19:07:55.782,1.04498000E-01
2026-03-25T19:07:55.785,1.04498000E-01
2026-03-25T19:07:55.789,1.04498000E-01
2026-03-25T19:07:55.793,1.04498000E-01
2026-03-25T19:07:55.797,1.04498000E-01
2026-03-25T19:07:55.800,1.04498000E-01
2026-03-25T19:07:55.811,1.04498000E-01
2026-03-25T19:07:55.815,1.04498000E-01
2026-03-25T19:07:55.819,1.04498000E-01
2026-03-25T19:07:55.825,1.04498000E-01
2026-03-25T19:07:55.829,1.04498000E-01
2026-03-25T19:07:55.833,1.04498000E-01
2026-03-25T19:07:55.837,1.04498000E-01
2026-03-25T19:07:55.840,1.04498000E-01
2026-03-25T19:07:55.844,1.04498000E-01
2026-03-25T19:07:55.849,1.04498000E-01
2026-03-25T19:07:55.855,1.04498000E-01
2026-03-25T19:07:55.860,1.04413000E-01
2026-03-25T19:07:55.867,1.04413000E-01
2026-03-25T19:07:55.870,1.04413000E-01
2026-03-25T19:07:55.874,1.04413000E-01
2026-03-25T19:07:55.878,1.04413000E-01
2026-03-25T19:07:55.882,1.04413000E-01
2026-03-25T19:07:55.887,1.04413000E-01
2026-03-25T19:07:55.909,1.04413000E-01
2026-03-25T19:07:55.913,1.04413000E-01
2026-03-25T19:07:55.917,1.04413000E-01
2026-03-25T19:07:55.922,1.04413000E-01
2026-03-25T19:07:55.927,1.04413000E-01
2026-03-25T19:07:55.930,1.04413000E-01
2026-03-25T19:07:55.934,1.04413000E-01
2026-03-25T19:07:55.938,1.04413000E-01
2026-03-25T19:07:55.942,1.04413000E-01
2026-03-25T19:07:55.945,1.04413000E-01
2026-03-25T19:07:55.952,1.04653000E-01
2026-03-25T19:07:55.959,1.04653000E-01
2026-03-25T19:07:55.963,1.04653000E-01
2026-03-25T19:07:55.967,1.04653000E-01
2026-03-25T19:07:55.993,1.04653000E-01
2026-03-25T19:07:55.997,1.04653000E-01
2026-03-25T19:07:56.000,1.04653000E-01
2026-03-25T19:07:56.008,1.04653000E-01
2026-03-25T19:07:56.011,1.04653000E-01
2026-03-25T19:07:56.015,1.04653000E-01
2026-03-25T19:07:56.018,1.04653000E-01
2026-03-25T19:07:56.022,1.04653000E-01
