# META
module,esp32
strategy,full_payload
run,2
estimated_start,2026-03-25T19:00:21.278899
start_delay_ms,500
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
2,1,1,1,2026-03-25T19:00:20.779,2026-03-25T19:00:21.293,True,True
2,2,2,2,2026-03-25T19:00:21.796,2026-03-25T19:00:23.596,True,True
2,4,4,4,2026-03-25T19:00:24.097,2026-03-25T19:00:25.732,True,True
2,8,8,8,2026-03-25T19:00:26.236,2026-03-25T19:00:28.010,True,True
2,16,16,16,2026-03-25T19:00:28.517,2026-03-25T19:00:30.253,True,True
2,32,32,32,2026-03-25T19:00:30.770,2026-03-25T19:00:32.485,True,True
2,64,64,64,2026-03-25T19:00:32.991,2026-03-25T19:00:34.701,True,True
2,128,128,128,2026-03-25T19:00:35.206,2026-03-25T19:00:36.858,True,True
2,256,256,256,2026-03-25T19:00:37.361,2026-03-25T19:00:39.140,True,True
2,512,512,512,2026-03-25T19:00:39.646,2026-03-25T19:00:41.434,True,True
2,1024,1024,1024,2026-03-25T19:00:41.939,2026-03-25T19:00:43.774,True,True
2,2048,2048,2048,2026-03-25T19:00:44.278,2026-03-25T19:00:46.234,True,True
2,4096,4096,4096,2026-03-25T19:00:46.735,2026-03-25T19:00:48.896,True,True
2,8192,8192,8192,2026-03-25T19:00:49.402,2026-03-25T19:00:52.171,True,True
2,16384,16384,16384,2026-03-25T19:00:52.674,2026-03-25T19:00:56.549,True,True
2,32768,32768,32768,2026-03-25T19:00:57.052,2026-03-25T19:01:02.767,True,True
2,65536,65536,65536,2026-03-25T19:01:03.273,2026-03-25T19:01:13.277,True,True

# METER
timestamp,v_shunt
2026-03-25T19:00:20.783,1.04319000E-01
2026-03-25T19:00:20.790,1.04319000E-01
2026-03-25T19:00:20.794,1.04319000E-01
2026-03-25T19:00:20.798,1.04319000E-01
2026-03-25T19:00:20.802,1.04319000E-01
2026-03-25T19:00:20.805,1.04319000E-01
2026-03-25T19:00:20.809,1.04319000E-01
2026-03-25T19:00:20.815,1.04381000E-01
2026-03-25T19:00:20.819,1.04381000E-01
2026-03-25T19:00:20.823,1.04381000E-01
2026-03-25T19:00:20.827,1.04381000E-01
2026-03-25T19:00:20.830,1.04381000E-01
2026-03-25T19:00:20.834,1.04381000E-01
2026-03-25T19:00:20.841,1.04381000E-01
2026-03-25T19:00:20.848,1.04381000E-01
2026-03-25T19:00:20.852,1.04381000E-01
2026-03-25T19:00:20.855,1.04381000E-01
2026-03-25T19:00:20.859,1.04381000E-01
2026-03-25T19:00:20.862,1.04381000E-01
2026-03-25T19:00:20.866,1.04381000E-01
2026-03-25T19:00:20.870,1.04381000E-01
2026-03-25T19:00:20.873,1.04381000E-01
2026-03-25T19:00:20.877,1.04381000E-01
2026-03-25T19:00:20.882,1.04381000E-01
2026-03-25T19:00:20.885,1.04381000E-01
2026-03-25T19:00:20.889,1.04381000E-01
