# META
run,13
session,20260416_214844

# EVENTS
payload_size,duration_ms,success

# METER
timestamp,value,phase
2026-04-16T22:10:38.738,2.95596000E-02,baseline
2026-04-16T22:10:38.739,2.95597000E-02,baseline
2026-04-16T22:10:38.755,2.95597000E-02,baseline
2026-04-16T22:10:38.757,2.95597000E-02,baseline
2026-04-16T22:10:38.760,2.95597000E-02,baseline
2026-04-16T22:10:38.761,2.95597000E-02,baseline
2026-04-16T22:10:38.764,2.95597000E-02,baseline
2026-04-16T22:10:38.766,2.95597000E-02,baseline
2026-04-16T22:10:38.772,2.95597000E-02,baseline
2026-04-16T22:10:38.779,2.95597000E-02,baseline
2026-04-16T22:10:38.780,2.95597000E-02,baseline
2026-04-16T22:10:38.782,2.95597000E-02,baseline
2026-04-16T22:10:38.787,2.95597000E-02,baseline
2026-04-16T22:10:38.790,2.95597000E-02,baseline
2026-04-16T22:10:38.796,2.95597000E-02,baseline
2026-04-16T22:10:38.798,2.95597000E-02,baseline
2026-04-16T22:10:38.802,2.95597000E-02,baseline
2026-04-16T22:10:38.807,2.95597000E-02,baseline
2026-04-16T22:10:38.810,2.95597000E-02,baseline
2026-04-16T22:10:38.812,2.95597000E-02,baseline
2026-04-16T22:10:38.815,2.95597000E-02,baseline
2026-04-16T22:10:38.817,2.95597000E-02,baseline
2026-04-16T22:10:38.820,2.95597000E-02,baseline
2026-04-16T22:10:38.823,2.95597000E-02,baseline
2026-04-16T22:10:38.831,2.95597000E-02,baseline
2026-04-16T22:10:38.832,2.95597000E-02,baseline
2026-04-16T22:10:38.836,2.95597000E-02,baseline
2026-04-16T22:10:38.837,2.95597000E-02,baseline
2026-04-16T22:10:38.848,2.95597000E-02,baseline
2026-04-16T22:10:38.850,2.95597000E-02,baseline
2026-04-16T22:10:38.852,2.95597000E-02,baseline
2026-04-16T22:10:38.854,2.95597000E-02,baseline
2026-04-16T22:10:38.856,2.95597000E-02,baseline
2026-04-16T22:10:38.859,2.95597000E-02,baseline
2026-04-16T22:10:38.863,2.95597000E-02,baseline
2026-04-16T22:10:38.864,2.95597000E-02,baseline
2026-04-16T22:10:38.869,2.95597000E-02,baseline
2026-04-16T22:10:38.870,2.95597000E-02,baseline
2026-04-16T22:10:38.873,2.95597000E-02,baseline
2026-04-16T22:10:38.875,2.95597000E-02,baseline
2026-04-16T22:10:38.878,2.95597000E-02,baseline
2026-04-16T22:10:38.890,2.95688000E-02,baseline
2026-04-16T22:10:38.893,2.95688000E-02,baseline
2026-04-16T22:10:38.895,2.95688000E-02,baseline
2026-04-16T22:10:38.898,2.95688000E-02,baseline
2026-04-16T22:10:38.901,2.95688000E-02,baseline
2026-04-16T22:10:38.903,2.95688000E-02,baseline
2026-04-16T22:10:38.906,2.95688000E-02,baseline
2026-04-16T22:10:38.909,2.95688000E-02,baseline
2026-04-16T22:10:38.914,2.95688000E-02,baseline
2026-04-16T22:10:38.915,2.95688000E-02,baseline
2026-04-16T22:10:38.917,2.95688000E-02,baseline
2026-04-16T22:10:38.920,2.95688000E-02,baseline
2026-04-16T22:10:38.923,2.95688000E-02,baseline
2026-04-16T22:10:38.925,2.95688000E-02,baseline
2026-04-16T22:10:38.928,2.95688000E-02,baseline
2026-04-16T22:10:38.931,2.95688000E-02,baseline
2026-04-16T22:10:38.933,2.95688000E-02,baseline
2026-04-16T22:10:38.949,2.95688000E-02,baseline
2026-04-16T22:10:38.952,2.95688000E-02,baseline
2026-04-16T22:10:38.963,2.95688000E-02,baseline
2026-04-16T22:10:38.965,2.95688000E-02,baseline
2026-04-16T22:10:38.967,2.95688000E-02,baseline
2026-04-16T22:10:38.969,2.95688000E-02,baseline
2026-04-16T22:10:38.972,2.95688000E-02,baseline
2026-04-16T22:10:38.977,2.95688000E-02,baseline
2026-04-16T22:10:38.984,2.95688000E-02,baseline
2026-04-16T22:10:38.985,2.95688000E-02,baseline
2026-04-16T22:10:38.987,2.95688000E-02,baseline
2026-04-16T22:10:38.990,2.95688000E-02,baseline
2026-04-16T22:10:38.992,2.95688000E-02,baseline
2026-04-16T22:10:38.995,2.95688000E-02,baseline
2026-04-16T22:10:38.998,2.95688000E-02,baseline
2026-04-16T22:10:39.000,2.95688000E-02,baseline
2026-04-16T22:10:39.008,2.95688000E-02,baseline
2026-04-16T22:10:39.009,2.95688000E-02,baseline
2026-04-16T22:10:39.012,2.95688000E-02,baseline
2026-04-16T22:10:39.014,2.95688000E-02,baseline
2026-04-16T22:10:39.016,2.95688000E-02,baseline
2026-04-16T22:10:39.019,2.95688000E-02,baseline
2026-04-16T22:10:39.022,2.95688000E-02,baseline
2026-04-16T22:10:39.027,2.95688000E-02,baseline
2026-04-16T22:10:39.028,2.95688000E-02,baseline
2026-04-16T22:10:39.030,2.95688000E-02,baseline
2026-04-16T22:10:39.033,2.95688000E-02,baseline
2026-04-16T22:10:39.035,2.95688000E-02,baseline
2026-04-16T22:10:39.038,2.95688000E-02,baseline
2026-04-16T22:10:39.041,2.95688000E-02,baseline
2026-04-16T22:10:39.044,2.95688000E-02,baseline
2026-04-16T22:10:39.047,2.95688000E-02,baseline
2026-04-16T22:10:39.053,2.95688000E-02,baseline
2026-04-16T22:10:39.056,2.95688000E-02,baseline
2026-04-16T22:10:39.059,2.95688000E-02,baseline
2026-04-16T22:10:39.066,2.95688000E-02,baseline
2026-04-16T22:10:39.076,2.95688000E-02,baseline
2026-04-16T22:10:39.078,2.95573000E-02,baseline
2026-04-16T22:10:39.081,2.95573000E-02,baseline
2026-04-16T22:10:39.084,2.95573000E-02,baseline
2026-04-16T22:10:39.087,2.95573000E-02,baseline
2026-04-16T22:10:39.089,2.95573000E-02,baseline
2026-04-16T22:10:39.092,2.95573000E-02,baseline
2026-04-16T22:10:39.095,2.95573000E-02,baseline
2026-04-16T22:10:39.097,2.95573000E-02,baseline
2026-04-16T22:10:39.100,2.95573000E-02,baseline
2026-04-16T22:10:39.103,2.95573000E-02,baseline
2026-04-16T22:10:39.106,2.95573000E-02,baseline
2026-04-16T22:10:39.108,2.95573000E-02,baseline
2026-04-16T22:10:39.111,2.95573000E-02,baseline
2026-04-16T22:10:39.114,2.95573000E-02,baseline
2026-04-16T22:10:39.116,2.95573000E-02,baseline
2026-04-16T22:10:39.122,2.95573000E-02,baseline
2026-04-16T22:10:39.124,2.95573000E-02,baseline
2026-04-16T22:10:39.127,2.95573000E-02,baseline
2026-04-16T22:10:39.130,2.95573000E-02,baseline
2026-04-16T22:10:39.132,2.95573000E-02,baseline
2026-04-16T22:10:39.135,2.95573000E-02,baseline
2026-04-16T22:10:39.138,2.95573000E-02,baseline
2026-04-16T22:10:39.140,2.95573000E-02,baseline
2026-04-16T22:10:39.143,2.95573000E-02,baseline
2026-04-16T22:10:39.146,2.95573000E-02,baseline
2026-04-16T22:10:39.149,2.95573000E-02,baseline
2026-04-16T22:10:39.155,2.95573000E-02,baseline
2026-04-16T22:10:39.158,2.95573000E-02,baseline
2026-04-16T22:10:39.161,2.95573000E-02,baseline
2026-04-16T22:10:39.163,2.95573000E-02,baseline
2026-04-16T22:10:39.169,2.95573000E-02,baseline
2026-04-16T22:10:39.171,2.95573000E-02,baseline
2026-04-16T22:10:39.174,2.95573000E-02,baseline
2026-04-16T22:10:39.179,2.95573000E-02,baseline
2026-04-16T22:10:39.182,2.95573000E-02,baseline
2026-04-16T22:10:39.185,2.95573000E-02,baseline
2026-04-16T22:10:39.187,2.95573000E-02,baseline
2026-04-16T22:10:39.190,2.95573000E-02,baseline
2026-04-16T22:10:39.193,2.95573000E-02,baseline
2026-04-16T22:10:39.195,2.95573000E-02,baseline
2026-04-16T22:10:39.198,2.95573000E-02,baseline
2026-04-16T22:10:39.201,2.95573000E-02,baseline
2026-04-16T22:10:39.203,2.95573000E-02,baseline
2026-04-16T22:10:39.206,2.95573000E-02,baseline
2026-04-16T22:10:39.209,2.95573000E-02,baseline
2026-04-16T22:10:39.211,2.95573000E-02,baseline
2026-04-16T22:10:39.214,2.95573000E-02,baseline
2026-04-16T22:10:39.217,2.95573000E-02,baseline
2026-04-16T22:10:39.220,2.95573000E-02,baseline
2026-04-16T22:10:39.222,2.95573000E-02,baseline
2026-04-16T22:10:39.225,2.95573000E-02,baseline
2026-04-16T22:10:39.228,2.95573000E-02,baseline
2026-04-16T22:10:39.230,2.95573000E-02,baseline
2026-04-16T22:10:39.236,2.95573000E-02,baseline
2026-04-16T22:10:39.238,2.95573000E-02,baseline
2026-04-16T22:10:39.241,2.95573000E-02,baseline
2026-04-16T22:10:39.250,2.95573000E-02,baseline
2026-04-16T22:10:39.253,2.95573000E-02,baseline
2026-04-16T22:10:39.254,2.95573000E-02,baseline
2026-04-16T22:10:39.257,2.95573000E-02,baseline
2026-04-16T22:10:39.267,2.95573000E-02,baseline
2026-04-16T22:10:39.269,2.95593000E-02,baseline
2026-04-16T22:10:39.272,2.95593000E-02,baseline
2026-04-16T22:10:39.277,2.95593000E-02,baseline
2026-04-16T22:10:39.283,2.95593000E-02,baseline
2026-04-16T22:10:39.284,2.95593000E-02,baseline
2026-04-16T22:10:39.287,2.95593000E-02,baseline
2026-04-16T22:10:39.289,2.95593000E-02,baseline
2026-04-16T22:10:39.297,2.95593000E-02,baseline
2026-04-16T22:10:39.298,2.95593000E-02,baseline
2026-04-16T22:10:39.301,2.95593000E-02,baseline
2026-04-16T22:10:39.303,2.95593000E-02,baseline
2026-04-16T22:10:39.306,2.95593000E-02,baseline
2026-04-16T22:10:39.309,2.95593000E-02,baseline
2026-04-16T22:10:39.311,2.95593000E-02,baseline
2026-04-16T22:10:39.314,2.95593000E-02,baseline
2026-04-16T22:10:39.317,2.95593000E-02,baseline
2026-04-16T22:10:39.319,2.95593000E-02,baseline
2026-04-16T22:10:39.326,2.95593000E-02,baseline
2026-04-16T22:10:39.327,2.95593000E-02,baseline
