# META
run,3
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:29:27.895,3.55504000E-02,baseline
2026-04-22T18:29:27.899,3.55504000E-02,baseline
2026-04-22T18:29:27.902,3.55504000E-02,baseline
2026-04-22T18:29:27.907,3.55504000E-02,baseline
2026-04-22T18:29:27.911,3.55504000E-02,baseline
2026-04-22T18:29:27.914,3.55504000E-02,baseline
2026-04-22T18:29:27.922,3.55504000E-02,baseline
2026-04-22T18:29:27.926,3.55504000E-02,baseline
2026-04-22T18:29:27.930,3.55504000E-02,baseline
2026-04-22T18:29:27.934,3.55504000E-02,baseline
2026-04-22T18:29:27.937,3.55504000E-02,baseline
2026-04-22T18:29:27.940,3.55504000E-02,baseline
2026-04-22T18:29:27.946,3.55504000E-02,baseline
2026-04-22T18:29:27.949,3.55504000E-02,baseline
2026-04-22T18:29:27.954,3.55504000E-02,baseline
2026-04-22T18:29:27.963,3.55506000E-02,baseline
2026-04-22T18:29:27.968,3.55506000E-02,baseline
2026-04-22T18:29:27.971,3.55506000E-02,baseline
2026-04-22T18:29:27.974,3.55506000E-02,baseline
2026-04-22T18:29:27.979,3.55506000E-02,baseline
2026-04-22T18:29:27.983,3.55506000E-02,baseline
2026-04-22T18:29:27.991,3.55506000E-02,baseline
2026-04-22T18:29:27.996,3.55506000E-02,baseline
2026-04-22T18:29:27.999,3.55506000E-02,baseline
2026-04-22T18:29:28.004,3.55506000E-02,baseline
2026-04-22T18:29:28.007,3.55506000E-02,baseline
2026-04-22T18:29:28.011,3.55506000E-02,baseline
2026-04-22T18:29:28.014,3.55506000E-02,baseline
2026-04-22T18:29:28.021,3.55506000E-02,baseline
2026-04-22T18:29:28.024,3.55506000E-02,baseline
2026-04-22T18:29:28.027,3.55506000E-02,baseline
2026-04-22T18:29:28.031,3.55506000E-02,baseline
2026-04-22T18:29:28.034,3.55506000E-02,baseline
2026-04-22T18:29:28.037,3.55506000E-02,baseline
