# META
run,18
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:34:07.998,3.55514000E-02,baseline
2026-04-22T18:34:08.013,3.55514000E-02,baseline
2026-04-22T18:34:08.016,3.55471000E-02,baseline
2026-04-22T18:34:08.019,3.55471000E-02,baseline
2026-04-22T18:34:08.022,3.55471000E-02,baseline
2026-04-22T18:34:08.026,3.55471000E-02,baseline
2026-04-22T18:34:08.029,3.55471000E-02,baseline
2026-04-22T18:34:08.032,3.55471000E-02,baseline
2026-04-22T18:34:08.035,3.55471000E-02,baseline
2026-04-22T18:34:08.038,3.55471000E-02,baseline
2026-04-22T18:34:08.042,3.55471000E-02,baseline
2026-04-22T18:34:08.046,3.55471000E-02,baseline
2026-04-22T18:34:08.049,3.55471000E-02,baseline
2026-04-22T18:34:08.053,3.55471000E-02,baseline
2026-04-22T18:34:08.056,3.55471000E-02,baseline
2026-04-22T18:34:08.062,3.55471000E-02,baseline
2026-04-22T18:34:08.065,3.55471000E-02,baseline
2026-04-22T18:34:08.068,3.55471000E-02,baseline
2026-04-22T18:34:08.072,3.55471000E-02,baseline
2026-04-22T18:34:08.075,3.55471000E-02,baseline
2026-04-22T18:34:08.079,3.55471000E-02,baseline
2026-04-22T18:34:08.082,3.55471000E-02,baseline
2026-04-22T18:34:08.085,3.55471000E-02,baseline
2026-04-22T18:34:08.088,3.55471000E-02,baseline
2026-04-22T18:34:08.096,3.55471000E-02,baseline
2026-04-22T18:34:08.100,3.55471000E-02,baseline
2026-04-22T18:34:08.105,3.55471000E-02,baseline
2026-04-22T18:34:08.108,3.55471000E-02,baseline
2026-04-22T18:34:08.111,3.55471000E-02,baseline
2026-04-22T18:34:08.114,3.55471000E-02,baseline
2026-04-22T18:34:08.120,3.55471000E-02,baseline
2026-04-22T18:34:08.123,3.55471000E-02,baseline
2026-04-22T18:34:08.126,3.55471000E-02,baseline
2026-04-22T18:34:08.129,3.55471000E-02,baseline
2026-04-22T18:34:08.132,3.55471000E-02,baseline
2026-04-22T18:34:08.135,3.55471000E-02,baseline
2026-04-22T18:34:08.139,3.55471000E-02,baseline
2026-04-22T18:34:08.142,3.55471000E-02,baseline
2026-04-22T18:34:08.146,3.55471000E-02,baseline
2026-04-22T18:34:08.150,3.55471000E-02,baseline
2026-04-22T18:34:08.153,3.55471000E-02,baseline
2026-04-22T18:34:08.156,3.55471000E-02,baseline
2026-04-22T18:34:08.159,3.55471000E-02,baseline
2026-04-22T18:34:08.162,3.55471000E-02,baseline
2026-04-22T18:34:08.166,3.55471000E-02,baseline
2026-04-22T18:34:08.169,3.55471000E-02,baseline
2026-04-22T18:34:08.172,3.55471000E-02,baseline
2026-04-22T18:34:08.179,3.55471000E-02,baseline
2026-04-22T18:34:08.182,3.55471000E-02,baseline
2026-04-22T18:34:08.185,3.55471000E-02,baseline
2026-04-22T18:34:08.189,3.55471000E-02,baseline
2026-04-22T18:34:08.202,3.55471000E-02,baseline
2026-04-22T18:34:08.206,3.55333000E-02,baseline
2026-04-22T18:34:08.210,3.55333000E-02,baseline
2026-04-22T18:34:08.213,3.55333000E-02,baseline
2026-04-22T18:34:08.216,3.55333000E-02,baseline
2026-04-22T18:34:08.219,3.55333000E-02,baseline
2026-04-22T18:34:08.222,3.55333000E-02,baseline
2026-04-22T18:34:08.226,3.55333000E-02,baseline
2026-04-22T18:34:08.229,3.55333000E-02,baseline
2026-04-22T18:34:08.235,3.55333000E-02,baseline
2026-04-22T18:34:08.238,3.55333000E-02,baseline
2026-04-22T18:34:08.241,3.55333000E-02,baseline
2026-04-22T18:34:08.245,3.55333000E-02,baseline
2026-04-22T18:34:08.248,3.55333000E-02,baseline
2026-04-22T18:34:08.252,3.55333000E-02,baseline
2026-04-22T18:34:08.255,3.55333000E-02,baseline
2026-04-22T18:34:08.259,3.55333000E-02,baseline
2026-04-22T18:34:08.262,3.55333000E-02,baseline
2026-04-22T18:34:08.265,3.55333000E-02,baseline
2026-04-22T18:34:08.268,3.55333000E-02,baseline
2026-04-22T18:34:08.272,3.55333000E-02,baseline
2026-04-22T18:34:08.276,3.55333000E-02,baseline
2026-04-22T18:34:08.279,3.55333000E-02,baseline
2026-04-22T18:34:08.282,3.55333000E-02,baseline
2026-04-22T18:34:08.286,3.55333000E-02,baseline
2026-04-22T18:34:08.294,3.55333000E-02,baseline
2026-04-22T18:34:08.304,3.55333000E-02,baseline
2026-04-22T18:34:08.308,3.55333000E-02,baseline
2026-04-22T18:34:08.311,3.55333000E-02,baseline
2026-04-22T18:34:08.314,3.55333000E-02,baseline
2026-04-22T18:34:08.317,3.55333000E-02,baseline
2026-04-22T18:34:08.320,3.55333000E-02,baseline
2026-04-22T18:34:08.323,3.55333000E-02,baseline
2026-04-22T18:34:08.327,3.55333000E-02,baseline
2026-04-22T18:34:08.330,3.55333000E-02,baseline
2026-04-22T18:34:08.333,3.55333000E-02,baseline
2026-04-22T18:34:08.337,3.55333000E-02,baseline
2026-04-22T18:34:08.340,3.55333000E-02,baseline
2026-04-22T18:34:08.343,3.55333000E-02,baseline
2026-04-22T18:34:08.352,3.55333000E-02,baseline
2026-04-22T18:34:08.355,3.55333000E-02,baseline
2026-04-22T18:34:08.358,3.55333000E-02,baseline
2026-04-22T18:34:08.362,3.55333000E-02,baseline
2026-04-22T18:34:08.365,3.55333000E-02,baseline
2026-04-22T18:34:08.368,3.55333000E-02,baseline
2026-04-22T18:34:08.371,3.55333000E-02,baseline
2026-04-22T18:34:08.375,3.55333000E-02,baseline
2026-04-22T18:34:08.379,3.55333000E-02,baseline
2026-04-22T18:34:08.382,3.55333000E-02,baseline
2026-04-22T18:34:08.392,3.55333000E-02,baseline
2026-04-22T18:34:08.400,3.55408000E-02,baseline
2026-04-22T18:34:08.404,3.55408000E-02,baseline
2026-04-22T18:34:08.412,3.55408000E-02,baseline
2026-04-22T18:34:08.416,3.55408000E-02,baseline
2026-04-22T18:34:08.419,3.55408000E-02,baseline
2026-04-22T18:34:08.422,3.55408000E-02,baseline
2026-04-22T18:34:08.425,3.55408000E-02,baseline
2026-04-22T18:34:08.428,3.55408000E-02,baseline
2026-04-22T18:34:08.432,3.55408000E-02,baseline
2026-04-22T18:34:08.435,3.55408000E-02,baseline
2026-04-22T18:34:08.438,3.55408000E-02,baseline
2026-04-22T18:34:08.442,3.55408000E-02,baseline
2026-04-22T18:34:08.445,3.55408000E-02,baseline
2026-04-22T18:34:08.449,3.55408000E-02,baseline
2026-04-22T18:34:08.452,3.55408000E-02,baseline
2026-04-22T18:34:08.456,3.55408000E-02,baseline
2026-04-22T18:34:08.459,3.55408000E-02,baseline
2026-04-22T18:34:08.462,3.55408000E-02,baseline
2026-04-22T18:34:08.468,3.55408000E-02,baseline
2026-04-22T18:34:08.471,3.55408000E-02,baseline
2026-04-22T18:34:08.474,3.55408000E-02,baseline
2026-04-22T18:34:08.477,3.55408000E-02,baseline
2026-04-22T18:34:08.483,3.55408000E-02,baseline
2026-04-22T18:34:08.486,3.55408000E-02,baseline
2026-04-22T18:34:08.490,3.55408000E-02,baseline
2026-04-22T18:34:08.493,3.55408000E-02,baseline
2026-04-22T18:34:08.500,3.55408000E-02,baseline
2026-04-22T18:34:08.504,3.55408000E-02,baseline
2026-04-22T18:34:08.507,3.55408000E-02,baseline
2026-04-22T18:34:08.510,3.55408000E-02,baseline
2026-04-22T18:34:08.513,3.55408000E-02,baseline
2026-04-22T18:34:08.517,3.55408000E-02,baseline
2026-04-22T18:34:08.520,3.55408000E-02,baseline
2026-04-22T18:34:08.526,3.55408000E-02,baseline
2026-04-22T18:34:08.529,3.55408000E-02,baseline
2026-04-22T18:34:08.532,3.55408000E-02,baseline
2026-04-22T18:34:08.535,3.55408000E-02,baseline
2026-04-22T18:34:08.539,3.55408000E-02,baseline
2026-04-22T18:34:08.542,3.55408000E-02,baseline
2026-04-22T18:34:08.545,3.55408000E-02,baseline
2026-04-22T18:34:08.549,3.55408000E-02,baseline
2026-04-22T18:34:08.552,3.55408000E-02,baseline
2026-04-22T18:34:08.555,3.55408000E-02,baseline
2026-04-22T18:34:08.559,3.55408000E-02,baseline
2026-04-22T18:34:08.562,3.55408000E-02,baseline
2026-04-22T18:34:08.565,3.55408000E-02,baseline
2026-04-22T18:34:08.568,3.55408000E-02,baseline
2026-04-22T18:34:08.572,3.55408000E-02,baseline
2026-04-22T18:34:08.585,3.55408000E-02,baseline
2026-04-22T18:34:08.589,3.55348000E-02,baseline
2026-04-22T18:34:08.593,3.55348000E-02,baseline
2026-04-22T18:34:08.601,3.55348000E-02,baseline
2026-04-22T18:34:08.604,3.55348000E-02,baseline
2026-04-22T18:34:08.607,3.55348000E-02,baseline
2026-04-22T18:34:08.611,3.55348000E-02,baseline
2026-04-22T18:34:08.614,3.55348000E-02,baseline
2026-04-22T18:34:08.617,3.55348000E-02,baseline
2026-04-22T18:34:08.620,3.55348000E-02,baseline
2026-04-22T18:34:08.623,3.55348000E-02,baseline
2026-04-22T18:34:08.627,3.55348000E-02,baseline
2026-04-22T18:34:08.630,3.55348000E-02,baseline
2026-04-22T18:34:08.633,3.55348000E-02,baseline
2026-04-22T18:34:08.636,3.55348000E-02,baseline
2026-04-22T18:34:08.642,3.55348000E-02,baseline
2026-04-22T18:34:08.645,3.55348000E-02,baseline
2026-04-22T18:34:08.648,3.55348000E-02,baseline
2026-04-22T18:34:08.652,3.55348000E-02,baseline
2026-04-22T18:34:08.655,3.55348000E-02,baseline
