# META
run,19
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:34:26.689,3.55487000E-02,baseline
2026-04-22T18:34:26.692,3.55487000E-02,baseline
2026-04-22T18:34:26.696,3.55487000E-02,baseline
2026-04-22T18:34:26.699,3.55487000E-02,baseline
2026-04-22T18:34:26.702,3.55487000E-02,baseline
2026-04-22T18:34:26.706,3.55487000E-02,baseline
2026-04-22T18:34:26.710,3.55487000E-02,baseline
2026-04-22T18:34:26.719,3.55487000E-02,baseline
2026-04-22T18:34:26.726,3.55487000E-02,baseline
2026-04-22T18:34:26.729,3.55487000E-02,baseline
2026-04-22T18:34:26.740,3.55487000E-02,baseline
2026-04-22T18:34:26.743,3.55487000E-02,baseline
2026-04-22T18:34:26.746,3.55487000E-02,baseline
2026-04-22T18:34:26.749,3.55487000E-02,baseline
2026-04-22T18:34:26.755,3.55487000E-02,baseline
2026-04-22T18:34:26.758,3.55487000E-02,baseline
2026-04-22T18:34:26.761,3.55487000E-02,baseline
2026-04-22T18:34:26.764,3.55487000E-02,baseline
2026-04-22T18:34:26.767,3.55487000E-02,baseline
2026-04-22T18:34:26.771,3.55487000E-02,baseline
2026-04-22T18:34:26.774,3.55487000E-02,baseline
2026-04-22T18:34:26.778,3.55487000E-02,baseline
2026-04-22T18:34:26.784,3.55487000E-02,baseline
2026-04-22T18:34:26.787,3.55487000E-02,baseline
2026-04-22T18:34:26.795,3.55487000E-02,baseline
2026-04-22T18:34:26.798,3.55487000E-02,baseline
2026-04-22T18:34:26.801,3.55487000E-02,baseline
2026-04-22T18:34:26.805,3.55487000E-02,baseline
2026-04-22T18:34:26.808,3.55487000E-02,baseline
2026-04-22T18:34:26.811,3.55487000E-02,baseline
2026-04-22T18:34:26.814,3.55487000E-02,baseline
2026-04-22T18:34:26.818,3.55487000E-02,baseline
2026-04-22T18:34:26.823,3.55487000E-02,baseline
2026-04-22T18:34:26.826,3.55487000E-02,baseline
2026-04-22T18:34:26.829,3.55487000E-02,baseline
2026-04-22T18:34:26.833,3.55487000E-02,baseline
2026-04-22T18:34:26.836,3.55487000E-02,baseline
2026-04-22T18:34:26.840,3.55487000E-02,baseline
2026-04-22T18:34:26.843,3.55487000E-02,baseline
2026-04-22T18:34:26.856,3.55477000E-02,baseline
2026-04-22T18:34:26.860,3.55477000E-02,baseline
2026-04-22T18:34:26.863,3.55477000E-02,baseline
2026-04-22T18:34:26.866,3.55477000E-02,baseline
2026-04-22T18:34:26.869,3.55477000E-02,baseline
2026-04-22T18:34:26.874,3.55477000E-02,baseline
2026-04-22T18:34:26.878,3.55477000E-02,baseline
2026-04-22T18:34:26.886,3.55477000E-02,baseline
2026-04-22T18:34:26.890,3.55477000E-02,baseline
2026-04-22T18:34:26.920,3.55477000E-02,baseline
2026-04-22T18:34:26.924,3.55477000E-02,baseline
2026-04-22T18:34:26.932,3.55477000E-02,baseline
2026-04-22T18:34:26.936,3.55477000E-02,baseline
2026-04-22T18:34:26.940,3.55477000E-02,baseline
2026-04-22T18:34:26.945,3.55477000E-02,baseline
2026-04-22T18:34:26.948,3.55477000E-02,baseline
2026-04-22T18:34:26.951,3.55477000E-02,baseline
2026-04-22T18:34:26.954,3.55477000E-02,baseline
2026-04-22T18:34:26.957,3.55477000E-02,baseline
2026-04-22T18:34:26.960,3.55477000E-02,baseline
2026-04-22T18:34:26.966,3.55477000E-02,baseline
2026-04-22T18:34:26.969,3.55477000E-02,baseline
2026-04-22T18:34:26.974,3.55477000E-02,baseline
