# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
30,1,1,1,2026-04-15T15:53:08.855,2026-04-15T15:53:09.589,True,True,
30,2,2,2,2026-04-15T15:53:10.592,2026-04-15T15:53:11.148,True,True,
30,4,4,4,2026-04-15T15:53:12.150,2026-04-15T15:53:12.737,True,True,
30,8,8,8,2026-04-15T15:53:13.740,2026-04-15T15:53:14.328,True,True,
30,16,16,16,2026-04-15T15:53:15.332,2026-04-15T15:53:15.918,True,True,
30,32,32,32,2026-04-15T15:53:16.921,2026-04-15T15:53:17.508,True,True,
30,64,64,64,2026-04-15T15:53:18.510,2026-04-15T15:53:19.068,True,True,
30,128,128,128,2026-04-15T15:53:20.070,2026-04-15T15:53:20.657,True,True,
30,256,256,256,2026-04-15T15:53:21.658,2026-04-15T15:53:22.307,True,True,
30,512,512,512,2026-04-15T15:53:23.308,2026-04-15T15:53:23.987,True,True,
30,1024,1024,1024,2026-04-15T15:53:24.990,2026-04-15T15:53:25.757,True,True,
30,2048,2048,2048,2026-04-15T15:53:26.760,2026-04-15T15:53:27.766,True,True,
30,4096,4096,4096,2026-04-15T15:53:28.773,2026-04-15T15:53:30.169,True,True,
30,8192,8192,8192,2026-04-15T15:53:31.170,2026-04-15T15:53:33.408,True,True,
30,16384,16384,16384,2026-04-15T15:53:34.410,2026-04-15T15:53:38.357,True,True,
30,32768,32768,32768,2026-04-15T15:53:39.359,2026-04-15T15:53:46.727,True,True,
30,65536,65536,65536,2026-04-15T15:53:47.732,2026-04-15T15:54:01.878,True,True,
# RESULTS
Index, Phase, Mean_V, Min_V, Max_V, Spread_V, Std_V, Uncertainty_V, Neff, Elapsed_ms, Unique_Sample_Count
0, baseline, 0.005312209, 0.003603130, 0.009774030, 0.006170900, 0.001637164, 0.000517691, 10.00, 6747.000, 36
1, tx_1, 0.009881314, 0.009682340, 0.010581700, 0.000899360, 0.000392173, 0.000082641, 22.59, 732.000, 5
2, idle, 0.008792660, 0.004311690, 0.010581700, 0.006270010, 0.002534649, 0.000688338, 13.56, 1001.000, 5
3, tx_2, 0.009688393, 0.009671610, 0.009707260, 0.000035650, 0.000017287, 0.000005045, 87.43, 554.000, 4
4, idle, 0.008900028, 0.004038900, 0.010592800, 0.006553900, 0.002408624, 0.000688727, 12.23, 998.000, 6
5, tx_4, 0.009704518, 0.009692710, 0.009723360, 0.000030650, 0.000014223, 0.000006074, 13.62, 586.000, 4
6, idle, 0.008935528, 0.004294880, 0.010539800, 0.006244920, 0.002298510, 0.000663183, 12.01, 1000.000, 6
7, tx_8, 0.009713815, 0.009681860, 0.009763770, 0.000081910, 0.000036307, 0.000036609, 1.00, 587.000, 4
8, idle, 0.008999707, 0.004854520, 0.010279400, 0.005424880, 0.002043387, 0.000605372, 11.39, 1000.000, 6
9, tx_16, 0.009734950, 0.009668750, 0.009887050, 0.000218300, 0.000102107, 0.000008905, 182.07, 584.000, 4
10, idle, 0.009045378, 0.005592180, 0.009887050, 0.004294870, 0.001693509, 0.000538966, 9.87, 1000.000, 6
11, tx_32, 0.009774172, 0.009673160, 0.010012700, 0.000339540, 0.000159887, 0.000159956, 1.00, 587.000, 4
12, idle, 0.009101232, 0.006577580, 0.010012700, 0.003435120, 0.001285547, 0.000485801, 7.00, 998.000, 6
13, tx_64, 0.009811435, 0.009672330, 0.010176300, 0.000503970, 0.000243606, 0.000138380, 3.10, 554.000, 4
14, idle, 0.009140338, 0.007476420, 0.010176300, 0.002699880, 0.001069991, 0.000454270, 5.55, 999.000, 6
15, tx_128, 0.009854605, 0.009666250, 0.010358400, 0.000692150, 0.000336394, 0.000056066, 36.25, 586.000, 4
16, idle, 0.009151577, 0.007296990, 0.010358400, 0.003061410, 0.001156852, 0.000429353, 7.26, 998.000, 6
17, tx_256, 0.009879177, 0.009677930, 0.010446200, 0.000768270, 0.000378131, 0.000378160, 1.00, 645.000, 4
18, idle, 0.009223538, 0.007249540, 0.010446200, 0.003196660, 0.001136513, 0.000452428, 6.31, 998.000, 6
19, tx_512, 0.009825955, 0.009670780, 0.010265500, 0.000594720, 0.000293225, 0.000090181, 10.60, 677.000, 4
20, idle, 0.009135729, 0.004118900, 0.010792000, 0.006673100, 0.002252125, 0.000634190, 12.61, 1000.000, 7
21, tx_1024, 0.009929512, 0.009694500, 0.010569100, 0.000874600, 0.000427372, 0.000427398, 1.00, 764.000, 4
22, idle, 0.009178538, 0.004393000, 0.011034800, 0.006641800, 0.002411245, 0.000721505, 11.17, 999.000, 6
23, tx_2048, 0.010093745, 0.009675550, 0.011089300, 0.001413750, 0.000598990, 0.000599009, 1.00, 1005.000, 6
24, idle, 0.009300828, 0.004795390, 0.011089300, 0.006293910, 0.002297080, 0.000732470, 9.84, 1001.000, 6
25, tx_4096, 0.010360463, 0.009679600, 0.011147300, 0.001467700, 0.000680156, 0.000680173, 1.00, 1395.000, 8
26, idle, 0.009322942, 0.004973030, 0.011147300, 0.006174270, 0.002222723, 0.000719663, 9.54, 998.000, 6
27, tx_8192, 0.010621286, 0.009690450, 0.011208600, 0.001518150, 0.000646448, 0.000646465, 1.00, 2237.000, 12
28, idle, 0.009214440, 0.004090640, 0.011089700, 0.006999060, 0.002599110, 0.000810733, 10.28, 999.000, 6
29, tx_16384, 0.010794833, 0.009678290, 0.011181700, 0.001503410, 0.000554899, 0.000554919, 1.00, 3943.000, 21
30, idle, 0.009325120, 0.005335240, 0.011075000, 0.005739760, 0.002034556, 0.000671929, 9.17, 1000.000, 6
31, tx_32768, 0.010931495, 0.009668870, 0.011154100, 0.001485230, 0.000418470, 0.000396228, 1.12, 7368.000, 38
32, idle, 0.009301270, 0.007605660, 0.011059600, 0.003453940, 0.001261148, 0.000414644, 9.25, 1000.000, 6
33, tx_65536, 0.011025624, 0.009687830, 0.011181600, 0.001493770, 0.000292128, 0.000158168, 3.41, 14149.000, 72
# METER
Timestamp_Start, Timestamp_End, V_Shunt, Phase, Current
2026-04-15T15:53:02.107,2026-04-15T15:53:02.107,0.009662550,baseline,0.008518300
2026-04-15T15:53:02.109,2026-04-15T15:53:02.153,0.004951100,baseline,0.004365722
2026-04-15T15:53:02.163,2026-04-15T15:53:02.351,0.004622750,baseline,0.004076321
2026-04-15T15:53:02.353,2026-04-15T15:53:02.535,0.005323320,baseline,0.004693789
2026-04-15T15:53:02.545,2026-04-15T15:53:02.732,0.004806710,baseline,0.004238459
2026-04-15T15:53:02.734,2026-04-15T15:53:03.016,0.004857390,baseline,0.004283128
2026-04-15T15:53:03.019,2026-04-15T15:53:03.206,0.004970290,baseline,0.004382636
2026-04-15T15:53:03.209,2026-04-15T15:53:03.396,0.004742210,baseline,0.004181610
2026-04-15T15:53:03.399,2026-04-15T15:53:03.578,0.005288390,baseline,0.004663003
2026-04-15T15:53:03.593,2026-04-15T15:53:03.767,0.004742810,baseline,0.004182139
2026-04-15T15:53:03.781,2026-04-15T15:53:03.958,0.004854880,baseline,0.004280916
2026-04-15T15:53:03.968,2026-04-15T15:53:04.148,0.004987100,baseline,0.004397452
2026-04-15T15:53:04.157,2026-04-15T15:53:04.348,0.004718490,baseline,0.004160704
2026-04-15T15:53:04.351,2026-04-15T15:53:04.536,0.005270030,baseline,0.004646820
2026-04-15T15:53:04.538,2026-04-15T15:53:04.813,0.004619770,baseline,0.004073694
2026-04-15T15:53:04.822,2026-04-15T15:53:05.011,0.004811480,baseline,0.004242664
2026-04-15T15:53:05.014,2026-04-15T15:53:05.193,0.004895660,baseline,0.004316858
2026-04-15T15:53:05.204,2026-04-15T15:53:05.382,0.004692730,baseline,0.004138000
2026-04-15T15:53:05.401,2026-04-15T15:53:05.573,0.005336080,baseline,0.004705036
2026-04-15T15:53:05.582,2026-04-15T15:53:05.772,0.004609280,baseline,0.004064449
2026-04-15T15:53:05.774,2026-04-15T15:53:05.953,0.004839140,baseline,0.004267043
2026-04-15T15:53:05.962,2026-04-15T15:53:06.153,0.004936550,baseline,0.004352898
2026-04-15T15:53:06.154,2026-04-15T15:53:06.341,0.004557890,baseline,0.004019155
2026-04-15T15:53:06.344,2026-04-15T15:53:06.627,0.005312950,baseline,0.004684649
2026-04-15T15:53:06.632,2026-04-15T15:53:06.817,0.004717890,baseline,0.004160175
2026-04-15T15:53:06.819,2026-04-15T15:53:06.998,0.004829720,baseline,0.004258740
2026-04-15T15:53:07.012,2026-04-15T15:53:07.188,0.004960640,baseline,0.004374130
2026-04-15T15:53:07.202,2026-04-15T15:53:07.378,0.004697260,baseline,0.004141992
2026-04-15T15:53:07.388,2026-04-15T15:53:07.568,0.005300310,baseline,0.004673509
2026-04-15T15:53:07.577,2026-04-15T15:53:07.758,0.004086350,baseline,0.003603549
2026-04-15T15:53:07.771,2026-04-15T15:53:07.949,0.003632930,baseline,0.003203913
2026-04-15T15:53:07.957,2026-04-15T15:53:08.137,0.003603130,baseline,0.003177648
2026-04-15T15:53:08.146,2026-04-15T15:53:08.422,0.003767180,baseline,0.003322239
2026-04-15T15:53:08.432,2026-04-15T15:53:08.621,0.009723590,baseline,0.008572099
2026-04-15T15:53:08.623,2026-04-15T15:53:08.802,0.009774030,baseline,0.008616556
2026-04-15T15:53:08.817,2026-04-15T15:53:08.854,0.009736950,baseline,0.008583874
2026-04-15T15:53:08.857,2026-04-15T15:53:09.006,0.009736950,tx_1,0.008583874
2026-04-15T15:53:09.008,2026-04-15T15:53:09.184,0.009687230,tx_1,0.008540052
2026-04-15T15:53:09.193,2026-04-15T15:53:09.373,0.009718350,tx_1,0.008567481
2026-04-15T15:53:09.383,2026-04-15T15:53:09.565,0.009682340,tx_1,0.008535742
2026-04-15T15:53:09.572,2026-04-15T15:53:09.589,0.010581700,tx_1,0.009328420
2026-04-15T15:53:09.591,2026-04-15T15:53:09.762,0.010581700,idle,0.009328420
2026-04-15T15:53:09.764,2026-04-15T15:53:09.948,0.004311690,idle,0.003802159
2026-04-15T15:53:09.953,2026-04-15T15:53:10.232,0.009667320,idle,0.008522504
2026-04-15T15:53:10.238,2026-04-15T15:53:10.417,0.009730980,idle,0.008578613
2026-04-15T15:53:10.427,2026-04-15T15:53:10.592,0.009671610,idle,0.008526285
2026-04-15T15:53:10.594,2026-04-15T15:53:10.608,0.009671610,tx_2,0.008526285
2026-04-15T15:53:10.617,2026-04-15T15:53:10.815,0.009698680,tx_2,0.008550144
2026-04-15T15:53:10.816,2026-04-15T15:53:10.993,0.009676020,tx_2,0.008530172
2026-04-15T15:53:11.002,2026-04-15T15:53:11.148,0.009707260,tx_2,0.008557706
2026-04-15T15:53:11.150,2026-04-15T15:53:11.193,0.009707260,idle,0.008557706
2026-04-15T15:53:11.195,2026-04-15T15:53:11.373,0.010592800,idle,0.009338204
2026-04-15T15:53:11.382,2026-04-15T15:53:11.568,0.004038900,idle,0.003561727
2026-04-15T15:53:11.572,2026-04-15T15:53:11.761,0.009695930,idle,0.008547720
2026-04-15T15:53:11.766,2026-04-15T15:53:11.944,0.009657660,idle,0.008513990
2026-04-15T15:53:11.952,2026-04-15T15:53:12.148,0.009707620,idle,0.008558024
2026-04-15T15:53:12.150,2026-04-15T15:53:12.228,0.009707620,tx_4,0.008558024
2026-04-15T15:53:12.237,2026-04-15T15:53:12.426,0.009694380,tx_4,0.008546354
2026-04-15T15:53:12.428,2026-04-15T15:53:12.607,0.009692710,tx_4,0.008544882
2026-04-15T15:53:12.617,2026-04-15T15:53:12.736,0.009723360,tx_4,0.008571896
2026-04-15T15:53:12.739,2026-04-15T15:53:12.816,0.009723360,idle,0.008571896
2026-04-15T15:53:12.820,2026-04-15T15:53:12.996,0.010539800,idle,0.009291490
2026-04-15T15:53:12.999,2026-04-15T15:53:13.186,0.004294880,idle,0.003787343
2026-04-15T15:53:13.189,2026-04-15T15:53:13.367,0.009672210,idle,0.008526814
2026-04-15T15:53:13.377,2026-04-15T15:53:13.569,0.009701060,idle,0.008552242
