# META
module,LoRa
measurement,boot
boot_number,16
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:57:35.562,16
METER,2026-04-23T15:57:35.565,3.55464000E-02,16
METER,2026-04-23T15:57:35.569,3.55464000E-02,16
METER,2026-04-23T15:57:35.572,3.55464000E-02,16
METER,2026-04-23T15:57:35.575,3.55464000E-02,16
METER,2026-04-23T15:57:35.579,3.55464000E-02,16
METER,2026-04-23T15:57:35.582,3.55464000E-02,16
METER,2026-04-23T15:57:35.586,3.55464000E-02,16
METER,2026-04-23T15:57:35.592,3.55464000E-02,16
METER,2026-04-23T15:57:35.595,3.55464000E-02,16
METER,2026-04-23T15:57:35.598,3.55464000E-02,16
METER,2026-04-23T15:57:35.613,3.55466000E-02,16
METER,2026-04-23T15:57:35.616,3.55466000E-02,16
METER,2026-04-23T15:57:35.619,3.55466000E-02,16
METER,2026-04-23T15:57:35.623,3.55466000E-02,16
METER,2026-04-23T15:57:35.626,3.55466000E-02,16
METER,2026-04-23T15:57:35.629,3.55466000E-02,16
METER,2026-04-23T15:57:35.632,3.55466000E-02,16
METER,2026-04-23T15:57:35.636,3.55466000E-02,16
METER,2026-04-23T15:57:35.639,3.55466000E-02,16
METER,2026-04-23T15:57:35.642,3.55466000E-02,16
METER,2026-04-23T15:57:35.645,3.55466000E-02,16
METER,2026-04-23T15:57:35.648,3.55466000E-02,16
METER,2026-04-23T15:57:35.651,3.55466000E-02,16
METER,2026-04-23T15:57:35.655,3.55466000E-02,16
METER,2026-04-23T15:57:35.661,3.55466000E-02,16
METER,2026-04-23T15:57:35.664,3.55466000E-02,16
METER,2026-04-23T15:57:35.667,3.55466000E-02,16
METER,2026-04-23T15:57:35.670,3.55466000E-02,16
METER,2026-04-23T15:57:35.673,3.55466000E-02,16
METER,2026-04-23T15:57:35.676,3.55466000E-02,16
METER,2026-04-23T15:57:35.679,3.55466000E-02,16
METER,2026-04-23T15:57:35.683,3.55466000E-02,16
METER,2026-04-23T15:57:35.686,3.55466000E-02,16
METER,2026-04-23T15:57:35.693,3.55466000E-02,16
METER,2026-04-23T15:57:35.696,3.55466000E-02,16
METER,2026-04-23T15:57:35.701,3.55466000E-02,16
METER,2026-04-23T15:57:35.704,3.55466000E-02,16
METER,2026-04-23T15:57:35.708,3.55466000E-02,16
METER,2026-04-23T15:57:35.711,3.55466000E-02,16
METER,2026-04-23T15:57:35.714,3.55466000E-02,16
METER,2026-04-23T15:57:35.720,3.55466000E-02,16
METER,2026-04-23T15:57:35.723,3.55466000E-02,16
