# META
module,LoRa
measurement,boot
boot_number,4
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:54:56.441,4
METER,2026-04-23T15:54:56.444,3.55316000E-02,4
METER,2026-04-23T15:54:56.448,3.55316000E-02,4
METER,2026-04-23T15:54:56.451,3.55316000E-02,4
METER,2026-04-23T15:54:56.455,3.55316000E-02,4
METER,2026-04-23T15:54:56.458,3.55316000E-02,4
METER,2026-04-23T15:54:56.464,3.55316000E-02,4
METER,2026-04-23T15:54:56.467,3.55316000E-02,4
METER,2026-04-23T15:54:56.470,3.55316000E-02,4
METER,2026-04-23T15:54:56.473,3.55316000E-02,4
METER,2026-04-23T15:54:56.477,3.55316000E-02,4
METER,2026-04-23T15:54:56.480,3.55316000E-02,4
METER,2026-04-23T15:54:56.485,3.55316000E-02,4
METER,2026-04-23T15:54:56.488,3.55316000E-02,4
METER,2026-04-23T15:54:56.492,3.55316000E-02,4
METER,2026-04-23T15:54:56.495,3.55316000E-02,4
METER,2026-04-23T15:54:56.498,3.55316000E-02,4
METER,2026-04-23T15:54:56.501,3.55316000E-02,4
METER,2026-04-23T15:54:56.504,3.55316000E-02,4
METER,2026-04-23T15:54:56.508,3.55316000E-02,4
METER,2026-04-23T15:54:56.511,3.55316000E-02,4
METER,2026-04-23T15:54:56.514,3.55316000E-02,4
METER,2026-04-23T15:54:56.517,3.55316000E-02,4
METER,2026-04-23T15:54:56.523,3.55316000E-02,4
METER,2026-04-23T15:54:56.529,3.55316000E-02,4
METER,2026-04-23T15:54:56.532,3.55316000E-02,4
METER,2026-04-23T15:54:56.536,3.55316000E-02,4
METER,2026-04-23T15:54:56.539,3.55316000E-02,4
METER,2026-04-23T15:54:56.542,3.55316000E-02,4
METER,2026-04-23T15:54:56.546,3.55316000E-02,4
METER,2026-04-23T15:54:56.549,3.55316000E-02,4
METER,2026-04-23T15:54:56.552,3.55316000E-02,4
METER,2026-04-23T15:54:56.555,3.55316000E-02,4
METER,2026-04-23T15:54:56.558,3.55316000E-02,4
METER,2026-04-23T15:54:56.562,3.55316000E-02,4
METER,2026-04-23T15:54:56.565,3.55316000E-02,4
METER,2026-04-23T15:54:56.569,3.55316000E-02,4
METER,2026-04-23T15:54:56.572,3.55316000E-02,4
METER,2026-04-23T15:54:56.585,3.55316000E-02,4
METER,2026-04-23T15:54:56.588,3.56036000E-02,4
METER,2026-04-23T15:54:56.592,3.56036000E-02,4
METER,2026-04-23T15:54:56.595,3.56036000E-02,4
METER,2026-04-23T15:54:56.598,3.56036000E-02,4
METER,2026-04-23T15:54:56.601,3.56036000E-02,4
METER,2026-04-23T15:54:56.608,3.56036000E-02,4
METER,2026-04-23T15:54:56.612,3.56036000E-02,4
METER,2026-04-23T15:54:56.615,3.56036000E-02,4
METER,2026-04-23T15:54:56.618,3.56036000E-02,4
METER,2026-04-23T15:54:56.622,3.56036000E-02,4
METER,2026-04-23T15:54:56.625,3.56036000E-02,4
