# META
module,LoRa
measurement,boot
boot_number,29
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T16:00:24.629,29
METER,2026-04-23T16:00:24.641,3.55779000E-02,29
METER,2026-04-23T16:00:24.647,3.55810000E-02,29
METER,2026-04-23T16:00:24.650,3.55810000E-02,29
METER,2026-04-23T16:00:24.654,3.55810000E-02,29
METER,2026-04-23T16:00:24.660,3.55810000E-02,29
METER,2026-04-23T16:00:24.664,3.55810000E-02,29
METER,2026-04-23T16:00:24.667,3.55810000E-02,29
METER,2026-04-23T16:00:24.670,3.55810000E-02,29
METER,2026-04-23T16:00:24.678,3.55810000E-02,29
METER,2026-04-23T16:00:24.682,3.55810000E-02,29
METER,2026-04-23T16:00:24.685,3.55810000E-02,29
METER,2026-04-23T16:00:24.688,3.55810000E-02,29
METER,2026-04-23T16:00:24.691,3.55810000E-02,29
METER,2026-04-23T16:00:24.695,3.55810000E-02,29
METER,2026-04-23T16:00:24.698,3.55810000E-02,29
METER,2026-04-23T16:00:24.701,3.55810000E-02,29
METER,2026-04-23T16:00:24.704,3.55810000E-02,29
METER,2026-04-23T16:00:24.707,3.55810000E-02,29
METER,2026-04-23T16:00:24.711,3.55810000E-02,29
METER,2026-04-23T16:00:24.716,3.55810000E-02,29
METER,2026-04-23T16:00:24.719,3.55810000E-02,29
METER,2026-04-23T16:00:24.723,3.55810000E-02,29
METER,2026-04-23T16:00:24.726,3.55810000E-02,29
METER,2026-04-23T16:00:24.731,3.55810000E-02,29
METER,2026-04-23T16:00:24.735,3.55810000E-02,29
METER,2026-04-23T16:00:24.738,3.55810000E-02,29
METER,2026-04-23T16:00:24.742,3.55810000E-02,29
METER,2026-04-23T16:00:24.745,3.55810000E-02,29
METER,2026-04-23T16:00:24.748,3.55810000E-02,29
METER,2026-04-23T16:00:24.751,3.55810000E-02,29
METER,2026-04-23T16:00:24.754,3.55810000E-02,29
METER,2026-04-23T16:00:24.757,3.55810000E-02,29
METER,2026-04-23T16:00:24.761,3.55810000E-02,29
METER,2026-04-23T16:00:24.764,3.55810000E-02,29
METER,2026-04-23T16:00:24.767,3.55810000E-02,29
METER,2026-04-23T16:00:24.770,3.55810000E-02,29
METER,2026-04-23T16:00:24.775,3.55810000E-02,29
METER,2026-04-23T16:00:24.782,3.55810000E-02,29
METER,2026-04-23T16:00:24.785,3.55810000E-02,29
METER,2026-04-23T16:00:24.788,3.55810000E-02,29
METER,2026-04-23T16:00:24.797,3.55810000E-02,29
METER,2026-04-23T16:00:24.800,3.55810000E-02,29
METER,2026-04-23T16:00:24.804,3.55810000E-02,29
METER,2026-04-23T16:00:24.807,3.55810000E-02,29
METER,2026-04-23T16:00:24.811,3.55810000E-02,29
METER,2026-04-23T16:00:24.814,3.55810000E-02,29
METER,2026-04-23T16:00:24.818,3.55810000E-02,29
METER,2026-04-23T16:00:24.821,3.55810000E-02,29
METER,2026-04-23T16:00:24.834,3.55407000E-02,29
METER,2026-04-23T16:00:24.837,3.55407000E-02,29
METER,2026-04-23T16:00:24.840,3.55407000E-02,29
METER,2026-04-23T16:00:24.843,3.55407000E-02,29
METER,2026-04-23T16:00:24.846,3.55407000E-02,29
METER,2026-04-23T16:00:24.850,3.55407000E-02,29
METER,2026-04-23T16:00:24.853,3.55407000E-02,29
METER,2026-04-23T16:00:24.856,3.55407000E-02,29
METER,2026-04-23T16:00:24.860,3.55407000E-02,29
METER,2026-04-23T16:00:24.863,3.55407000E-02,29
METER,2026-04-23T16:00:24.866,3.55407000E-02,29
METER,2026-04-23T16:00:24.869,3.55407000E-02,29
METER,2026-04-23T16:00:24.872,3.55407000E-02,29
METER,2026-04-23T16:00:24.876,3.55407000E-02,29
METER,2026-04-23T16:00:24.883,3.55407000E-02,29
METER,2026-04-23T16:00:24.892,3.55407000E-02,29
METER,2026-04-23T16:00:24.895,3.55407000E-02,29
METER,2026-04-23T16:00:24.898,3.55407000E-02,29
METER,2026-04-23T16:00:24.902,3.55407000E-02,29
METER,2026-04-23T16:00:24.905,3.55407000E-02,29
METER,2026-04-23T16:00:24.908,3.55407000E-02,29
METER,2026-04-23T16:00:24.912,3.55407000E-02,29
METER,2026-04-23T16:00:24.915,3.55407000E-02,29
METER,2026-04-23T16:00:24.921,3.55407000E-02,29
METER,2026-04-23T16:00:24.924,3.55407000E-02,29
METER,2026-04-23T16:00:24.927,3.55407000E-02,29
METER,2026-04-23T16:00:24.930,3.55407000E-02,29
METER,2026-04-23T16:00:24.933,3.55407000E-02,29
METER,2026-04-23T16:00:24.937,3.55407000E-02,29
METER,2026-04-23T16:00:24.941,3.55407000E-02,29
METER,2026-04-23T16:00:24.944,3.55407000E-02,29
METER,2026-04-23T16:00:24.950,3.55407000E-02,29
METER,2026-04-23T16:00:24.953,3.55407000E-02,29
METER,2026-04-23T16:00:24.956,3.55407000E-02,29
METER,2026-04-23T16:00:24.959,3.55407000E-02,29
METER,2026-04-23T16:00:24.963,3.55407000E-02,29
METER,2026-04-23T16:00:24.966,3.55407000E-02,29
METER,2026-04-23T16:00:24.969,3.55407000E-02,29
METER,2026-04-23T16:00:24.972,3.55407000E-02,29
METER,2026-04-23T16:00:24.975,3.55407000E-02,29
METER,2026-04-23T16:00:24.982,3.55407000E-02,29
METER,2026-04-23T16:00:24.985,3.55407000E-02,29
METER,2026-04-23T16:00:24.989,3.55407000E-02,29
METER,2026-04-23T16:00:24.992,3.55407000E-02,29
METER,2026-04-23T16:00:24.995,3.55407000E-02,29
METER,2026-04-23T16:00:24.998,3.55407000E-02,29
METER,2026-04-23T16:00:25.001,3.55407000E-02,29
METER,2026-04-23T16:00:25.007,3.55407000E-02,29
METER,2026-04-23T16:00:25.010,3.55407000E-02,29
METER,2026-04-23T16:00:25.020,3.75534000E-02,29
METER,2026-04-23T16:00:25.023,3.75534000E-02,29
METER,2026-04-23T16:00:25.026,3.75534000E-02,29
METER,2026-04-23T16:00:25.030,3.75534000E-02,29
METER,2026-04-23T16:00:25.033,3.75534000E-02,29
METER,2026-04-23T16:00:25.036,3.75534000E-02,29
METER,2026-04-23T16:00:25.039,3.75534000E-02,29
METER,2026-04-23T16:00:25.042,3.75534000E-02,29
METER,2026-04-23T16:00:25.045,3.75534000E-02,29
