# META
module,LoRa
measurement,boot
boot_number,9
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:55:31.564,9
METER,2026-04-23T15:55:31.568,3.55292000E-02,9
METER,2026-04-23T15:55:31.571,3.55292000E-02,9
METER,2026-04-23T15:55:31.575,3.55292000E-02,9
METER,2026-04-23T15:55:31.578,3.55292000E-02,9
METER,2026-04-23T15:55:31.584,3.55292000E-02,9
METER,2026-04-23T15:55:31.587,3.55292000E-02,9
METER,2026-04-23T15:55:31.590,3.55292000E-02,9
METER,2026-04-23T15:55:31.597,3.55292000E-02,9
METER,2026-04-23T15:55:31.601,3.55292000E-02,9
METER,2026-04-23T15:55:31.604,3.55292000E-02,9
METER,2026-04-23T15:55:31.610,3.55292000E-02,9
METER,2026-04-23T15:55:31.613,3.55292000E-02,9
METER,2026-04-23T15:55:31.616,3.55292000E-02,9
METER,2026-04-23T15:55:31.619,3.55292000E-02,9
METER,2026-04-23T15:55:31.623,3.55292000E-02,9
METER,2026-04-23T15:55:31.626,3.55292000E-02,9
METER,2026-04-23T15:55:31.629,3.55292000E-02,9
METER,2026-04-23T15:55:31.633,3.55292000E-02,9
METER,2026-04-23T15:55:31.636,3.55292000E-02,9
METER,2026-04-23T15:55:31.639,3.55292000E-02,9
METER,2026-04-23T15:55:31.642,3.55292000E-02,9
METER,2026-04-23T15:55:31.646,3.55292000E-02,9
METER,2026-04-23T15:55:31.649,3.55292000E-02,9
METER,2026-04-23T15:55:31.653,3.55292000E-02,9
METER,2026-04-23T15:55:31.656,3.55292000E-02,9
METER,2026-04-23T15:55:31.659,3.55292000E-02,9
METER,2026-04-23T15:55:31.662,3.55292000E-02,9
METER,2026-04-23T15:55:31.668,3.55292000E-02,9
METER,2026-04-23T15:55:31.671,3.55292000E-02,9
METER,2026-04-23T15:55:31.674,3.55292000E-02,9
METER,2026-04-23T15:55:31.684,3.55042000E-02,9
METER,2026-04-23T15:55:31.688,3.55042000E-02,9
METER,2026-04-23T15:55:31.695,3.55042000E-02,9
METER,2026-04-23T15:55:31.698,3.55042000E-02,9
METER,2026-04-23T15:55:31.702,3.55042000E-02,9
METER,2026-04-23T15:55:31.705,3.55042000E-02,9
METER,2026-04-23T15:55:31.709,3.55042000E-02,9
METER,2026-04-23T15:55:31.712,3.55042000E-02,9
METER,2026-04-23T15:55:31.715,3.55042000E-02,9
METER,2026-04-23T15:55:31.718,3.55042000E-02,9
METER,2026-04-23T15:55:31.721,3.55042000E-02,9
METER,2026-04-23T15:55:31.727,3.55042000E-02,9
METER,2026-04-23T15:55:31.732,3.55042000E-02,9
METER,2026-04-23T15:55:31.735,3.55042000E-02,9
METER,2026-04-23T15:55:31.738,3.55042000E-02,9
METER,2026-04-23T15:55:31.742,3.55042000E-02,9
METER,2026-04-23T15:55:31.745,3.55042000E-02,9
METER,2026-04-23T15:55:31.749,3.55042000E-02,9
METER,2026-04-23T15:55:31.752,3.55042000E-02,9
METER,2026-04-23T15:55:31.755,3.55042000E-02,9
METER,2026-04-23T15:55:31.758,3.55042000E-02,9
METER,2026-04-23T15:55:31.762,3.55042000E-02,9
METER,2026-04-23T15:55:31.765,3.55042000E-02,9
METER,2026-04-23T15:55:31.768,3.55042000E-02,9
METER,2026-04-23T15:55:31.774,3.55042000E-02,9
METER,2026-04-23T15:55:31.777,3.55042000E-02,9
METER,2026-04-23T15:55:31.783,3.55042000E-02,9
METER,2026-04-23T15:55:31.786,3.55042000E-02,9
METER,2026-04-23T15:55:31.790,3.55042000E-02,9
METER,2026-04-23T15:55:31.796,3.55042000E-02,9
METER,2026-04-23T15:55:31.799,3.55042000E-02,9
METER,2026-04-23T15:55:31.802,3.55042000E-02,9
METER,2026-04-23T15:55:31.805,3.55042000E-02,9
METER,2026-04-23T15:55:31.809,3.55042000E-02,9
METER,2026-04-23T15:55:31.812,3.55042000E-02,9
METER,2026-04-23T15:55:31.815,3.55042000E-02,9
METER,2026-04-23T15:55:31.818,3.55042000E-02,9
METER,2026-04-23T15:55:31.822,3.55042000E-02,9
METER,2026-04-23T15:55:31.825,3.55042000E-02,9
METER,2026-04-23T15:55:31.828,3.55042000E-02,9
