# META
module,LoRa
measurement,boot
boot_number,18
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:57:52.621,18
METER,2026-04-23T15:57:52.624,3.55469000E-02,18
METER,2026-04-23T15:57:52.638,3.55469000E-02,18
METER,2026-04-23T15:57:52.641,3.55502000E-02,18
METER,2026-04-23T15:57:52.645,3.55502000E-02,18
METER,2026-04-23T15:57:52.648,3.55502000E-02,18
METER,2026-04-23T15:57:52.654,3.55502000E-02,18
METER,2026-04-23T15:57:52.658,3.55502000E-02,18
METER,2026-04-23T15:57:52.662,3.55502000E-02,18
METER,2026-04-23T15:57:52.666,3.55502000E-02,18
METER,2026-04-23T15:57:52.669,3.55502000E-02,18
METER,2026-04-23T15:57:52.672,3.55502000E-02,18
METER,2026-04-23T15:57:52.675,3.55502000E-02,18
METER,2026-04-23T15:57:52.679,3.55502000E-02,18
METER,2026-04-23T15:57:52.682,3.55502000E-02,18
METER,2026-04-23T15:57:52.685,3.55502000E-02,18
METER,2026-04-23T15:57:52.688,3.55502000E-02,18
METER,2026-04-23T15:57:52.691,3.55502000E-02,18
METER,2026-04-23T15:57:52.694,3.55502000E-02,18
METER,2026-04-23T15:57:52.697,3.55502000E-02,18
METER,2026-04-23T15:57:52.701,3.55502000E-02,18
METER,2026-04-23T15:57:52.704,3.55502000E-02,18
METER,2026-04-23T15:57:52.707,3.55502000E-02,18
METER,2026-04-23T15:57:52.712,3.55502000E-02,18
METER,2026-04-23T15:57:52.716,3.55502000E-02,18
METER,2026-04-23T15:57:52.719,3.55502000E-02,18
METER,2026-04-23T15:57:52.724,3.55502000E-02,18
METER,2026-04-23T15:57:52.728,3.55502000E-02,18
METER,2026-04-23T15:57:52.731,3.55502000E-02,18
METER,2026-04-23T15:57:52.737,3.55502000E-02,18
METER,2026-04-23T15:57:52.740,3.55502000E-02,18
METER,2026-04-23T15:57:52.744,3.55502000E-02,18
METER,2026-04-23T15:57:52.747,3.55502000E-02,18
METER,2026-04-23T15:57:52.750,3.55502000E-02,18
METER,2026-04-23T15:57:52.753,3.55502000E-02,18
METER,2026-04-23T15:57:52.756,3.55502000E-02,18
METER,2026-04-23T15:57:52.759,3.55502000E-02,18
METER,2026-04-23T15:57:52.763,3.55502000E-02,18
METER,2026-04-23T15:57:52.768,3.55502000E-02,18
METER,2026-04-23T15:57:52.772,3.55502000E-02,18
METER,2026-04-23T15:57:52.775,3.55502000E-02,18
METER,2026-04-23T15:57:52.778,3.55502000E-02,18
METER,2026-04-23T15:57:52.782,3.55502000E-02,18
METER,2026-04-23T15:57:52.789,3.55502000E-02,18
METER,2026-04-23T15:57:52.792,3.55502000E-02,18
METER,2026-04-23T15:57:52.795,3.55502000E-02,18
METER,2026-04-23T15:57:52.798,3.55502000E-02,18
METER,2026-04-23T15:57:52.802,3.55502000E-02,18
METER,2026-04-23T15:57:52.805,3.55502000E-02,18
METER,2026-04-23T15:57:52.808,3.55502000E-02,18
METER,2026-04-23T15:57:52.811,3.55502000E-02,18
METER,2026-04-23T15:57:52.815,3.55502000E-02,18
METER,2026-04-23T15:57:52.827,3.74285000E-02,18
METER,2026-04-23T15:57:52.831,3.74285000E-02,18
METER,2026-04-23T15:57:52.838,3.74285000E-02,18
METER,2026-04-23T15:57:52.841,3.74285000E-02,18
METER,2026-04-23T15:57:52.844,3.74285000E-02,18
METER,2026-04-23T15:57:52.847,3.74285000E-02,18
METER,2026-04-23T15:57:52.851,3.74285000E-02,18
METER,2026-04-23T15:57:52.854,3.74285000E-02,18
METER,2026-04-23T15:57:52.857,3.74285000E-02,18
METER,2026-04-23T15:57:52.860,3.74285000E-02,18
METER,2026-04-23T15:57:52.863,3.74285000E-02,18
METER,2026-04-23T15:57:52.866,3.74285000E-02,18
METER,2026-04-23T15:57:52.870,3.74285000E-02,18
METER,2026-04-23T15:57:52.873,3.74285000E-02,18
METER,2026-04-23T15:57:52.876,3.74285000E-02,18
METER,2026-04-23T15:57:52.879,3.74285000E-02,18
METER,2026-04-23T15:57:52.885,3.74285000E-02,18
METER,2026-04-23T15:57:52.888,3.74285000E-02,18
METER,2026-04-23T15:57:52.891,3.74285000E-02,18
METER,2026-04-23T15:57:52.894,3.74285000E-02,18
METER,2026-04-23T15:57:52.897,3.74285000E-02,18
METER,2026-04-23T15:57:52.900,3.74285000E-02,18
METER,2026-04-23T15:57:52.904,3.74285000E-02,18
METER,2026-04-23T15:57:52.907,3.74285000E-02,18
METER,2026-04-23T15:57:52.910,3.74285000E-02,18
METER,2026-04-23T15:57:52.915,3.74285000E-02,18
METER,2026-04-23T15:57:52.919,3.74285000E-02,18
METER,2026-04-23T15:57:52.922,3.74285000E-02,18
METER,2026-04-23T15:57:52.925,3.74285000E-02,18
METER,2026-04-23T15:57:52.928,3.74285000E-02,18
METER,2026-04-23T15:57:52.934,3.74285000E-02,18
METER,2026-04-23T15:57:52.938,3.74285000E-02,18
METER,2026-04-23T15:57:52.946,3.74285000E-02,18
METER,2026-04-23T15:57:52.949,3.74285000E-02,18
METER,2026-04-23T15:57:52.952,3.74285000E-02,18
METER,2026-04-23T15:57:52.955,3.74285000E-02,18
METER,2026-04-23T15:57:52.959,3.74285000E-02,18
METER,2026-04-23T15:57:52.962,3.74285000E-02,18
METER,2026-04-23T15:57:52.965,3.74285000E-02,18
METER,2026-04-23T15:57:52.968,3.74285000E-02,18
METER,2026-04-23T15:57:52.971,3.74285000E-02,18
METER,2026-04-23T15:57:52.974,3.74285000E-02,18
METER,2026-04-23T15:57:52.978,3.74285000E-02,18
METER,2026-04-23T15:57:52.982,3.74285000E-02,18
METER,2026-04-23T15:57:52.985,3.74285000E-02,18
METER,2026-04-23T15:57:52.988,3.74285000E-02,18
METER,2026-04-23T15:57:52.991,3.74285000E-02,18
METER,2026-04-23T15:57:52.994,3.74285000E-02,18
METER,2026-04-23T15:57:53.000,3.74285000E-02,18
METER,2026-04-23T15:57:53.003,3.74285000E-02,18
METER,2026-04-23T15:57:53.013,3.74285000E-02,18
METER,2026-04-23T15:57:53.017,3.55150000E-02,18
METER,2026-04-23T15:57:53.020,3.55150000E-02,18
METER,2026-04-23T15:57:53.023,3.55150000E-02,18
METER,2026-04-23T15:57:53.026,3.55150000E-02,18
METER,2026-04-23T15:57:53.029,3.55150000E-02,18
METER,2026-04-23T15:57:53.037,3.55150000E-02,18
METER,2026-04-23T15:57:53.040,3.55150000E-02,18
METER,2026-04-23T15:57:53.043,3.55150000E-02,18
METER,2026-04-23T15:57:53.046,3.55150000E-02,18
METER,2026-04-23T15:57:53.049,3.55150000E-02,18
METER,2026-04-23T15:57:53.053,3.55150000E-02,18
METER,2026-04-23T15:57:53.059,3.55150000E-02,18
METER,2026-04-23T15:57:53.062,3.55150000E-02,18
METER,2026-04-23T15:57:53.065,3.55150000E-02,18
METER,2026-04-23T15:57:53.068,3.55150000E-02,18
METER,2026-04-23T15:57:53.071,3.55150000E-02,18
