# META
module,LoRa
measurement,boot
boot_number,17
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:57:46.206,17
METER,2026-04-23T15:57:46.209,3.55670000E-02,17
METER,2026-04-23T15:57:46.216,3.55670000E-02,17
METER,2026-04-23T15:57:46.219,3.55670000E-02,17
METER,2026-04-23T15:57:46.223,3.55670000E-02,17
METER,2026-04-23T15:57:46.226,3.55670000E-02,17
METER,2026-04-23T15:57:46.229,3.55670000E-02,17
METER,2026-04-23T15:57:46.233,3.55670000E-02,17
METER,2026-04-23T15:57:46.236,3.55670000E-02,17
METER,2026-04-23T15:57:46.239,3.55670000E-02,17
METER,2026-04-23T15:57:46.242,3.55670000E-02,17
METER,2026-04-23T15:57:46.245,3.55670000E-02,17
METER,2026-04-23T15:57:46.249,3.55670000E-02,17
METER,2026-04-23T15:57:46.252,3.55670000E-02,17
METER,2026-04-23T15:57:46.255,3.55670000E-02,17
METER,2026-04-23T15:57:46.265,3.55638000E-02,17
METER,2026-04-23T15:57:46.268,3.55638000E-02,17
METER,2026-04-23T15:57:46.271,3.55638000E-02,17
METER,2026-04-23T15:57:46.275,3.55638000E-02,17
METER,2026-04-23T15:57:46.278,3.55638000E-02,17
METER,2026-04-23T15:57:46.281,3.55638000E-02,17
METER,2026-04-23T15:57:46.284,3.55638000E-02,17
METER,2026-04-23T15:57:46.287,3.55638000E-02,17
METER,2026-04-23T15:57:46.290,3.55638000E-02,17
METER,2026-04-23T15:57:46.294,3.55638000E-02,17
METER,2026-04-23T15:57:46.297,3.55638000E-02,17
METER,2026-04-23T15:57:46.300,3.55638000E-02,17
METER,2026-04-23T15:57:46.303,3.55638000E-02,17
METER,2026-04-23T15:57:46.307,3.55638000E-02,17
METER,2026-04-23T15:57:46.310,3.55638000E-02,17
METER,2026-04-23T15:57:46.313,3.55638000E-02,17
METER,2026-04-23T15:57:46.316,3.55638000E-02,17
METER,2026-04-23T15:57:46.319,3.55638000E-02,17
METER,2026-04-23T15:57:46.327,3.55638000E-02,17
METER,2026-04-23T15:57:46.333,3.55638000E-02,17
METER,2026-04-23T15:57:46.336,3.55638000E-02,17
METER,2026-04-23T15:57:46.339,3.55638000E-02,17
METER,2026-04-23T15:57:46.342,3.55638000E-02,17
METER,2026-04-23T15:57:46.345,3.55638000E-02,17
METER,2026-04-23T15:57:46.348,3.55638000E-02,17
METER,2026-04-23T15:57:46.354,3.55638000E-02,17
METER,2026-04-23T15:57:46.357,3.55638000E-02,17
METER,2026-04-23T15:57:46.360,3.55638000E-02,17
METER,2026-04-23T15:57:46.364,3.55638000E-02,17
METER,2026-04-23T15:57:46.367,3.55638000E-02,17
METER,2026-04-23T15:57:46.373,3.55638000E-02,17
METER,2026-04-23T15:57:46.377,3.55638000E-02,17
METER,2026-04-23T15:57:46.380,3.55638000E-02,17
METER,2026-04-23T15:57:46.383,3.55638000E-02,17
METER,2026-04-23T15:57:46.389,3.55638000E-02,17
METER,2026-04-23T15:57:46.392,3.55638000E-02,17
METER,2026-04-23T15:57:46.396,3.55638000E-02,17
METER,2026-04-23T15:57:46.399,3.55638000E-02,17
METER,2026-04-23T15:57:46.402,3.55638000E-02,17
METER,2026-04-23T15:57:46.405,3.55638000E-02,17
METER,2026-04-23T15:57:46.408,3.55638000E-02,17
METER,2026-04-23T15:57:46.412,3.55638000E-02,17
METER,2026-04-23T15:57:46.415,3.55638000E-02,17
METER,2026-04-23T15:57:46.418,3.55638000E-02,17
METER,2026-04-23T15:57:46.424,3.55638000E-02,17
METER,2026-04-23T15:57:46.428,3.55638000E-02,17
METER,2026-04-23T15:57:46.432,3.55638000E-02,17
METER,2026-04-23T15:57:46.435,3.55638000E-02,17
METER,2026-04-23T15:57:46.438,3.55638000E-02,17
METER,2026-04-23T15:57:46.441,3.55638000E-02,17
METER,2026-04-23T15:57:46.454,3.55638000E-02,17
METER,2026-04-23T15:57:46.457,3.73996000E-02,17
METER,2026-04-23T15:57:46.460,3.73996000E-02,17
METER,2026-04-23T15:57:46.464,3.73996000E-02,17
METER,2026-04-23T15:57:46.467,3.73996000E-02,17
METER,2026-04-23T15:57:46.470,3.73996000E-02,17
METER,2026-04-23T15:57:46.473,3.73996000E-02,17
METER,2026-04-23T15:57:46.477,3.73996000E-02,17
METER,2026-04-23T15:57:46.480,3.73996000E-02,17
METER,2026-04-23T15:57:46.483,3.73996000E-02,17
METER,2026-04-23T15:57:46.486,3.73996000E-02,17
METER,2026-04-23T15:57:46.489,3.73996000E-02,17
METER,2026-04-23T15:57:46.493,3.73996000E-02,17
METER,2026-04-23T15:57:46.496,3.73996000E-02,17
METER,2026-04-23T15:57:46.499,3.73996000E-02,17
METER,2026-04-23T15:57:46.505,3.73996000E-02,17
METER,2026-04-23T15:57:46.508,3.73996000E-02,17
METER,2026-04-23T15:57:46.511,3.73996000E-02,17
METER,2026-04-23T15:57:46.514,3.73996000E-02,17
METER,2026-04-23T15:57:46.517,3.73996000E-02,17
METER,2026-04-23T15:57:46.520,3.73996000E-02,17
METER,2026-04-23T15:57:46.528,3.73996000E-02,17
METER,2026-04-23T15:57:46.531,3.73996000E-02,17
METER,2026-04-23T15:57:46.534,3.73996000E-02,17
METER,2026-04-23T15:57:46.537,3.73996000E-02,17
METER,2026-04-23T15:57:46.540,3.73996000E-02,17
METER,2026-04-23T15:57:46.546,3.73996000E-02,17
METER,2026-04-23T15:57:46.549,3.73996000E-02,17
METER,2026-04-23T15:57:46.552,3.73996000E-02,17
METER,2026-04-23T15:57:46.555,3.73996000E-02,17
METER,2026-04-23T15:57:46.558,3.73996000E-02,17
METER,2026-04-23T15:57:46.565,3.73996000E-02,17
METER,2026-04-23T15:57:46.568,3.73996000E-02,17
METER,2026-04-23T15:57:46.571,3.73996000E-02,17
METER,2026-04-23T15:57:46.575,3.73996000E-02,17
METER,2026-04-23T15:57:46.578,3.73996000E-02,17
METER,2026-04-23T15:57:46.581,3.73996000E-02,17
METER,2026-04-23T15:57:46.584,3.73996000E-02,17
METER,2026-04-23T15:57:46.587,3.73996000E-02,17
METER,2026-04-23T15:57:46.591,3.73996000E-02,17
METER,2026-04-23T15:57:46.594,3.73996000E-02,17
METER,2026-04-23T15:57:46.597,3.73996000E-02,17
METER,2026-04-23T15:57:46.600,3.73996000E-02,17
METER,2026-04-23T15:57:46.603,3.73996000E-02,17
METER,2026-04-23T15:57:46.606,3.73996000E-02,17
METER,2026-04-23T15:57:46.609,3.73996000E-02,17
METER,2026-04-23T15:57:46.613,3.73996000E-02,17
METER,2026-04-23T15:57:46.616,3.73996000E-02,17
METER,2026-04-23T15:57:46.625,3.73996000E-02,17
METER,2026-04-23T15:57:46.628,3.73996000E-02,17
METER,2026-04-23T15:57:46.631,3.73996000E-02,17
METER,2026-04-23T15:57:46.634,3.73996000E-02,17
