# INFO
Calibration: R=1.134584Ohm, Offset=-0.0022mV, Vsrc=5.020379V, Logic=7.5xAboveBelowMinNeighbor
# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
15,1,1,1,2026-04-15T15:36:55.111,2026-04-15T15:36:55.839,True,True,
15,2,2,2,2026-04-15T15:36:56.841,2026-04-15T15:36:57.426,True,True,
15,4,4,4,2026-04-15T15:36:58.428,2026-04-15T15:36:59.017,True,True,
15,8,8,8,2026-04-15T15:37:00.018,2026-04-15T15:37:00.577,True,True,
15,16,16,16,2026-04-15T15:37:01.579,2026-04-15T15:37:02.167,True,True,
15,32,32,32,2026-04-15T15:37:03.168,2026-04-15T15:37:03.758,True,True,
15,64,64,64,2026-04-15T15:37:04.761,2026-04-15T15:37:05.349,True,True,
15,128,128,128,2026-04-15T15:37:06.352,2026-04-15T15:37:06.938,True,True,
15,256,256,256,2026-04-15T15:37:07.942,2026-04-15T15:37:08.557,True,True,
15,512,512,512,2026-04-15T15:37:09.560,2026-04-15T15:37:10.237,True,True,
15,1024,1024,1024,2026-04-15T15:37:11.240,2026-04-15T15:37:12.037,True,True,
15,2048,2048,2048,2026-04-15T15:37:13.040,2026-04-15T15:37:14.017,True,True,
15,4096,4096,4096,2026-04-15T15:37:15.018,2026-04-15T15:37:16.419,True,True,
15,8192,8192,8192,2026-04-15T15:37:17.423,2026-04-15T15:37:19.688,True,True,
15,16384,16384,16384,2026-04-15T15:37:20.697,2026-04-15T15:37:24.637,True,True,
15,32768,32768,32768,2026-04-15T15:37:25.639,2026-04-15T15:37:33.008,True,True,
15,65536,65536,65536,2026-04-15T15:37:34.010,2026-04-15T15:37:48.159,True,True,
# METER
2026-04-15T15:36:48.385,0.009691640,baseline,0.008543944
2026-04-15T15:36:48.387,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.390,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.392,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.396,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.399,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.400,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.403,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.406,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.409,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.411,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.414,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.417,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.419,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.426,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.429,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.434,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.437,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.442,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.445,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.448,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.450,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.453,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.456,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.458,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.461,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.464,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.466,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.469,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.472,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.476,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.478,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.480,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.483,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.489,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.489,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.492,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.494,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.500,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.502,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.505,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.508,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.510,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.513,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.516,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.519,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.521,0.004699770,baseline,0.004144208
2026-04-15T15:36:48.536,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.537,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.540,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.543,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.546,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.550,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.551,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.554,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.559,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.561,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.564,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.567,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.569,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.572,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.576,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.578,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.580,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.583,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.586,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.588,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.591,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.594,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.597,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.599,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.602,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.604,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.607,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.610,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.615,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.618,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.621,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.632,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.635,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.638,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.640,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.643,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.646,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.649,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.651,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.654,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.657,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.659,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.662,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.665,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.667,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.675,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.678,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.680,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.687,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.689,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.691,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.693,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.696,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.699,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.702,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.704,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.707,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.710,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.712,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.716,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.719,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.722,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.726,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.734,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.737,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.740,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.742,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.745,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.748,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.751,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.753,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.756,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.758,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.761,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.764,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.772,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.773,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.775,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.778,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.781,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.783,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.786,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.789,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.792,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.794,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.797,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.800,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.803,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.805,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.808,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.811,0.005478310,baseline,0.004830398
2026-04-15T15:36:48.820,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.827,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.830,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.832,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.836,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.838,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.840,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.843,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.849,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.858,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.859,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.861,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.864,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.867,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.869,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.872,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.875,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.877,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.880,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.883,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.885,0.004865610,baseline,0.004290376
2026-04-15T15:36:48.888,0.004865610,baseline,0.004290376
