# INFO
Calibration: R=1.134584Ohm, Offset=-0.0022mV, Vsrc=5.020379V, Logic=7.5xAboveBelowMinNeighbor
# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
5,1,1,1,2026-04-15T15:26:06.611,2026-04-15T15:26:07.330,True,True,
5,2,2,2,2026-04-15T15:26:08.331,2026-04-15T15:26:08.919,True,True,
5,4,4,4,2026-04-15T15:26:09.921,2026-04-15T15:26:10.506,True,True,
5,8,8,8,2026-04-15T15:26:11.509,2026-04-15T15:26:12.093,True,True,
5,16,16,16,2026-04-15T15:26:13.096,2026-04-15T15:26:13.653,True,True,
5,32,32,32,2026-04-15T15:26:14.657,2026-04-15T15:26:15.245,True,True,
5,64,64,64,2026-04-15T15:26:16.246,2026-04-15T15:26:16.836,True,True,
5,128,128,128,2026-04-15T15:26:17.837,2026-04-15T15:26:18.426,True,True,
5,256,256,256,2026-04-15T15:26:19.427,2026-04-15T15:26:20.045,True,True,
5,512,512,512,2026-04-15T15:26:21.046,2026-04-15T15:26:21.723,True,True,
5,1024,1024,1024,2026-04-15T15:26:22.724,2026-04-15T15:26:23.523,True,True,
5,2048,2048,2048,2026-04-15T15:26:24.524,2026-04-15T15:26:25.503,True,True,
5,4096,4096,4096,2026-04-15T15:26:26.505,2026-04-15T15:26:27.906,True,True,
5,8192,8192,8192,2026-04-15T15:26:28.908,2026-04-15T15:26:31.146,True,True,
5,16384,16384,16384,2026-04-15T15:26:32.147,2026-04-15T15:26:36.124,True,True,
5,32768,32768,32768,2026-04-15T15:26:37.126,2026-04-15T15:26:44.496,True,True,
5,65536,65536,65536,2026-04-15T15:26:45.501,2026-04-15T15:26:59.617,True,True,
# METER
2026-04-15T15:25:59.872,0.009714890,baseline,0.008564436
2026-04-15T15:25:59.873,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.876,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.879,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.882,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.887,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.890,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.892,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.895,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.898,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.900,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.903,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.906,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.909,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.911,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.916,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.919,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.922,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.924,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.927,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.930,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.933,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.935,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.938,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.944,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.946,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.952,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.955,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.957,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.960,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.965,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.965,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.968,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.971,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.973,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.976,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.979,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.982,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.984,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.987,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.990,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.992,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.995,0.004651720,baseline,0.004101858
2026-04-15T15:25:59.999,0.004651720,baseline,0.004101858
2026-04-15T15:26:00.014,0.004651720,baseline,0.004101858
2026-04-15T15:26:00.015,0.004651720,baseline,0.004101858
2026-04-15T15:26:00.017,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.020,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.023,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.025,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.028,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.031,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.035,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.037,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.039,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.042,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.044,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.047,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.054,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.061,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.064,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.067,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.070,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.072,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.075,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.078,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.082,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.086,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.088,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.092,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.099,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.100,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.105,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.108,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.114,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.115,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.128,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.129,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.131,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.134,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.140,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.143,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.146,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.152,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.177,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.179,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.181,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.184,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.186,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.189,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.192,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.194,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.199,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.203,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.205,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.208,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.211,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.213,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.216,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.219,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.222,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.224,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.227,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.230,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.235,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.259,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.262,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.263,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.266,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.268,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.271,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.274,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.276,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.279,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.282,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.285,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.287,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.290,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.300,0.005377570,baseline,0.004741607
2026-04-15T15:26:00.303,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.305,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.308,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.311,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.313,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.316,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.319,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.321,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.324,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.327,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.330,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.333,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.336,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.342,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.343,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.347,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.352,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.355,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.358,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.360,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.363,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.366,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.368,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.371,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.374,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.376,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.382,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.384,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.386,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.391,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.393,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.396,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.400,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.403,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.415,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.419,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.421,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.424,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.426,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.429,0.004936550,baseline,0.004352901
2026-04-15T15:26:00.432,0.004936550,baseline,0.004352901
