# META
module,esp32
strategy,full_payload
run,2
session,20260325_192450
shunt_ohms,FILL_IN
v_supply,3.3

# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified
estimated_start,2026-03-25T19:27:00.847194
start_delay_ms,500

# METER
timestamp,v_shunt
2026-03-25T19:27:00.349,1.04882000E-01
2026-03-25T19:27:00.352,1.04766000E-01
2026-03-25T19:27:00.354,1.04766000E-01
2026-03-25T19:27:00.358,1.04766000E-01
2026-03-25T19:27:00.362,1.04766000E-01
2026-03-25T19:27:00.366,1.04766000E-01
2026-03-25T19:27:00.369,1.04766000E-01
2026-03-25T19:27:00.372,1.04766000E-01
2026-03-25T19:27:00.379,1.04766000E-01
2026-03-25T19:27:00.383,1.04766000E-01
2026-03-25T19:27:00.387,1.04766000E-01
2026-03-25T19:27:00.389,1.04766000E-01
2026-03-25T19:27:00.396,1.04766000E-01
2026-03-25T19:27:00.400,1.04905000E-01
2026-03-25T19:27:00.404,1.04905000E-01
2026-03-25T19:27:00.408,1.04905000E-01
2026-03-25T19:27:00.412,1.04905000E-01
2026-03-25T19:27:00.414,1.04905000E-01
2026-03-25T19:27:00.418,1.04905000E-01
2026-03-25T19:27:00.422,1.04905000E-01
2026-03-25T19:27:00.426,1.04905000E-01
2026-03-25T19:27:00.429,1.04905000E-01
2026-03-25T19:27:00.432,1.04905000E-01
2026-03-25T19:27:00.443,1.04905000E-01
2026-03-25T19:27:00.447,1.04905000E-01
2026-03-25T19:27:00.449,1.04905000E-01
2026-03-25T19:27:00.453,1.04905000E-01
2026-03-25T19:27:00.457,1.04905000E-01
2026-03-25T19:27:00.461,1.04905000E-01
2026-03-25T19:27:00.464,1.04905000E-01
2026-03-25T19:27:00.467,1.04905000E-01
2026-03-25T19:27:00.471,1.04905000E-01
2026-03-25T19:27:00.474,1.04905000E-01
2026-03-25T19:27:00.478,1.04905000E-01
2026-03-25T19:27:00.482,1.04905000E-01
2026-03-25T19:27:00.486,1.04905000E-01
2026-03-25T19:27:00.494,1.04905000E-01
2026-03-25T19:27:00.498,1.04908000E-01
2026-03-25T19:27:00.502,1.04908000E-01
2026-03-25T19:27:00.505,1.04908000E-01
2026-03-25T19:27:00.509,1.04908000E-01
2026-03-25T19:27:00.512,1.04908000E-01
2026-03-25T19:27:00.516,1.04908000E-01
2026-03-25T19:27:00.519,1.04908000E-01
2026-03-25T19:27:00.523,1.04908000E-01
2026-03-25T19:27:00.526,1.04908000E-01
2026-03-25T19:27:00.529,1.04908000E-01
2026-03-25T19:27:00.533,1.04908000E-01
2026-03-25T19:27:00.537,1.04908000E-01
2026-03-25T19:27:00.545,1.04908000E-01
2026-03-25T19:27:00.548,1.04908000E-01
2026-03-25T19:27:00.554,1.04908000E-01
2026-03-25T19:27:00.558,1.04908000E-01
2026-03-25T19:27:00.562,1.04908000E-01
2026-03-25T19:27:00.566,1.04908000E-01
2026-03-25T19:27:00.569,1.04908000E-01
