# INFO
Calibration: R=1.134584Ohm, Offset=-0.0022mV, Vsrc=5.020379V, Logic=7.5xAboveBelowMinNeighbor
# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
15,1,1,1,2026-03-26T20:49:42.211,2026-03-26T20:49:42.211,True,True,
15,2,2,2,2026-03-26T20:49:43.217,2026-03-26T20:49:43.882,True,True,
15,4,4,4,2026-03-26T20:49:44.887,2026-03-26T20:49:45.167,True,True,
15,8,8,8,2026-03-26T20:49:46.169,2026-03-26T20:49:46.861,True,True,
15,16,16,16,2026-03-26T20:49:47.864,2026-03-26T20:49:48.242,True,True,
15,32,32,32,2026-03-26T20:49:49.247,2026-03-26T20:49:50.387,True,True,
15,64,64,64,2026-03-26T20:49:51.389,2026-03-26T20:49:54.115,True,True,
15,128,128,128,2026-03-26T20:49:55.120,2026-03-26T20:49:56.365,True,True,
15,256,256,256,2026-03-26T20:49:57.370,2026-03-26T20:49:57.903,True,True,
15,512,512,512,2026-03-26T20:49:58.908,2026-03-26T20:49:59.201,True,True,
15,1024,1024,1024,2026-03-26T20:50:00.203,2026-03-26T20:50:00.768,True,True,
15,2048,2048,2048,2026-03-26T20:50:01.771,2026-03-26T20:50:02.275,True,True,
15,4096,4096,4096,2026-03-26T20:50:03.276,2026-03-26T20:50:04.268,True,True,
15,8192,8192,8192,2026-03-26T20:50:05.272,2026-03-26T20:50:06.726,True,True,
15,16384,16384,16384,2026-03-26T20:50:07.728,2026-03-26T20:50:10.515,True,True,
15,32768,32768,32768,2026-03-26T20:50:11.520,2026-03-26T20:50:17.163,True,True,
15,65536,65536,65536,2026-03-26T20:50:18.168,2026-03-26T20:50:27.051,True,True,
15,131072,131072,0,2026-03-26T20:50:28.056,FAILED,False,False,esp32_malloc_fail
# METER
2026-03-26T20:49:36.211,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.218,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.221,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.224,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.227,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.231,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.235,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.238,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.241,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.245,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.251,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.254,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.257,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.260,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.263,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.267,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.270,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.275,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.278,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.281,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.284,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.287,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.290,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.294,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.297,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.300,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.303,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.308,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.311,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.314,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.323,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.333,0.108154200,baseline,0.095326906
2026-03-26T20:49:36.336,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.339,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.342,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.345,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.349,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.369,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.376,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.379,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.382,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.386,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.389,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.392,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.395,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.398,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.401,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.404,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.407,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.410,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.413,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.416,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.418,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.427,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.430,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.433,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.436,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.439,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.442,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.447,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.451,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.455,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.460,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.464,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.467,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.473,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.479,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.485,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.489,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.492,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.495,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.498,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.502,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.505,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.509,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.512,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.522,0.108235600,baseline,0.095398650
2026-03-26T20:49:36.525,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.529,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.536,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.540,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.543,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.546,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.549,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.554,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.557,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.560,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.564,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.567,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.569,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.577,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.580,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.583,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.586,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.589,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.592,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.597,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.601,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.604,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.607,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.610,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.615,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.618,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.621,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.624,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.627,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.630,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.634,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.637,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.640,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.643,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.646,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.650,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.655,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.658,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.665,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.668,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.674,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.677,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.680,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.683,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.686,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.689,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.692,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.696,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.699,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.702,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.714,0.107987200,baseline,0.095179715
2026-03-26T20:49:36.717,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.721,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.724,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.727,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.730,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.733,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.737,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.740,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.743,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.746,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.749,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.752,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.755,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.759,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.762,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.765,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.771,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.774,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.781,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.784,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.788,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.791,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.794,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.797,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.803,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.806,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.809,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.812,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.816,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.819,0.107967700,baseline,0.095162528
2026-03-26T20:49:36.822,0.107967700,baseline,0.095162528
