# INFO
Calibration: R=1.134584Ohm, Offset=-0.0022mV, Vsrc=5.020379V, Logic=7.5xAboveBelowMinNeighbor
# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
28,1,1,1,2026-03-26T21:07:39.880,2026-03-26T21:07:39.880,True,True,
28,2,2,2,2026-03-26T21:07:40.883,2026-03-26T21:07:41.123,True,True,
28,4,4,4,2026-03-26T21:07:42.128,2026-03-26T21:07:42.970,True,True,
28,8,8,8,2026-03-26T21:07:43.974,2026-03-26T21:07:44.709,True,True,
28,16,16,16,2026-03-26T21:07:45.711,2026-03-26T21:07:45.943,True,True,
28,32,32,32,2026-03-26T21:07:46.948,2026-03-26T21:07:47.375,True,True,
28,64,64,64,2026-03-26T21:07:48.379,2026-03-26T21:07:48.612,True,True,
28,128,128,128,2026-03-26T21:07:49.615,2026-03-26T21:07:50.139,True,True,
28,256,256,256,2026-03-26T21:07:51.143,2026-03-26T21:07:51.469,True,True,
28,512,512,512,2026-03-26T21:07:52.473,2026-03-26T21:07:53.066,True,True,
28,1024,1024,1024,2026-03-26T21:07:54.071,2026-03-26T21:07:54.402,True,True,
28,2048,2048,2048,2026-03-26T21:07:55.408,2026-03-26T21:07:55.975,True,True,
28,4096,4096,4096,2026-03-26T21:07:56.980,2026-03-26T21:07:58.022,True,True,
28,8192,8192,8192,2026-03-26T21:07:59.027,2026-03-26T21:08:02.942,True,True,
28,16384,16384,16384,2026-03-26T21:08:03.943,2026-03-26T21:08:06.234,True,True,
28,32768,32768,32768,2026-03-26T21:08:07.236,2026-03-26T21:08:11.752,True,True,
28,65536,65536,65536,2026-03-26T21:08:12.759,2026-03-26T21:08:22.797,True,True,
28,131072,131072,0,2026-03-26T21:08:23.805,FAILED,False,False,esp32_malloc_fail
# METER
2026-03-26T21:07:33.874,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.881,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.884,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.888,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.891,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.894,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.898,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.903,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.906,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.910,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.914,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.919,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.922,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.925,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.928,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.932,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.935,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.938,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.941,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.945,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.947,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.950,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.954,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.956,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.962,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.966,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.969,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.972,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.980,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.984,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.987,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.990,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.993,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.996,0.108410200,baseline,0.095552539
2026-03-26T21:07:33.999,0.108410200,baseline,0.095552539
2026-03-26T21:07:34.002,0.108410200,baseline,0.095552539
2026-03-26T21:07:34.006,0.108410200,baseline,0.095552539
2026-03-26T21:07:34.022,0.108410200,baseline,0.095552539
2026-03-26T21:07:34.025,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.028,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.031,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.034,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.037,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.040,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.043,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.046,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.049,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.052,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.055,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.058,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.061,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.064,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.067,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.071,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.078,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.086,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.089,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.092,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.095,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.099,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.102,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.108,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.111,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.114,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.118,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.121,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.124,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.127,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.130,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.136,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.141,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.144,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.147,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.151,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.154,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.157,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.160,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.163,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.167,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.170,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.174,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.177,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.184,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.187,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.195,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.198,0.108083500,baseline,0.095264592
2026-03-26T21:07:34.208,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.211,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.214,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.217,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.221,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.224,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.227,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.230,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.233,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.236,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.239,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.242,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.245,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.251,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.254,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.257,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.260,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.263,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.267,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.270,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.273,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.276,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.279,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.286,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.289,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.292,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.298,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.301,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.304,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.310,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.313,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.316,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.319,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.322,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.326,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.329,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.332,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.335,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.338,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.341,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.345,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.348,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.351,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.354,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.357,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.360,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.366,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.369,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.372,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.375,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.378,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.385,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.388,0.107909300,baseline,0.095111056
2026-03-26T21:07:34.398,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.402,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.405,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.408,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.412,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.415,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.418,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.421,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.426,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.429,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.432,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.436,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.439,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.442,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.445,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.448,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.451,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.454,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.457,0.108232100,baseline,0.095395565
2026-03-26T21:07:34.461,0.108232100,baseline,0.095395565
