# INFO
Calibration: R=1.134584Ohm, Offset=-0.0022mV, Vsrc=5.020379V, Logic=7.5xAboveBelowMinNeighbor
# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
1,1,1,1,2026-03-26T20:31:04.090,2026-03-26T20:31:04.090,True,True,
1,2,2,2,2026-03-26T20:31:05.095,2026-03-26T20:31:05.258,True,True,
1,4,4,4,2026-03-26T20:31:06.260,2026-03-26T20:31:06.588,True,True,
1,8,8,8,2026-03-26T20:31:07.593,2026-03-26T20:31:07.818,True,True,
1,16,16,16,2026-03-26T20:31:08.821,2026-03-26T20:31:09.138,True,True,
1,32,32,32,2026-03-26T20:31:10.142,2026-03-26T20:31:10.373,True,True,
1,64,64,64,2026-03-26T20:31:11.378,2026-03-26T20:31:11.708,True,True,
1,128,128,128,2026-03-26T20:31:12.713,2026-03-26T20:31:13.002,True,True,
1,256,256,256,2026-03-26T20:31:14.003,2026-03-26T20:31:14.268,True,True,
1,512,512,512,2026-03-26T20:31:15.273,2026-03-26T20:31:15.605,True,True,
1,1024,1024,1024,2026-03-26T20:31:16.608,2026-03-26T20:31:17.092,True,True,
1,2048,2048,2048,2026-03-26T20:31:18.094,2026-03-26T20:31:18.566,True,True,
1,4096,4096,4096,2026-03-26T20:31:19.570,2026-03-26T20:31:20.319,True,True,
1,8192,8192,8192,2026-03-26T20:31:21.320,2026-03-26T20:31:22.861,True,True,
1,16384,16384,16384,2026-03-26T20:31:23.867,2026-03-26T20:31:26.354,True,True,
1,32768,32768,32768,2026-03-26T20:31:27.360,2026-03-26T20:31:31.777,True,True,
1,65536,65536,65536,2026-03-26T20:31:32.782,2026-03-26T20:31:41.813,True,True,
1,131072,131072,0,2026-03-26T20:31:42.819,FAILED,False,False,esp32_malloc_fail
# METER
2026-03-26T20:30:58.078,0.115073500,baseline,0.101425441
2026-03-26T20:30:58.088,0.115073500,baseline,0.101425441
2026-03-26T20:30:58.091,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.094,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.097,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.100,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.103,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.106,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.109,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.115,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.118,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.121,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.124,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.127,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.130,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.133,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.137,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.140,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.143,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.146,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.149,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.156,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.159,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.162,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.165,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.169,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.174,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.180,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.184,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.187,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.190,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.193,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.197,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.200,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.203,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.206,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.209,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.212,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.216,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.219,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.222,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.225,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.231,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.234,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.237,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.240,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.243,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.246,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.249,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.254,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.258,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.261,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.263,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.266,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.269,0.107808800,baseline,0.095022477
2026-03-26T20:30:58.279,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.282,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.285,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.291,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.294,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.297,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.300,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.321,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.325,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.328,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.331,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.334,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.337,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.339,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.342,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.348,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.355,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.358,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.361,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.364,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.369,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.372,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.375,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.378,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.381,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.385,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.388,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.391,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.394,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.397,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.400,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.406,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.409,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.412,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.416,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.419,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.422,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.425,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.428,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.431,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.434,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.437,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.441,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.444,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.447,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.450,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.456,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.459,0.107936500,baseline,0.095135029
2026-03-26T20:30:58.474,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.477,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.480,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.484,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.487,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.490,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.493,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.496,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.499,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.503,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.506,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.509,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.512,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.515,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.521,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.524,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.527,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.530,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.533,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.537,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.540,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.543,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.546,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.549,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.559,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.562,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.565,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.569,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.572,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.575,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.581,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.584,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.587,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.590,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.593,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.596,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.599,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.603,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.606,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.609,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.612,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.616,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.619,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.622,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.625,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.628,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.632,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.637,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.640,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.643,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.647,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.650,0.115170900,baseline,0.101511287
2026-03-26T20:30:58.666,0.107701000,baseline,0.094927464
2026-03-26T20:30:58.669,0.107701000,baseline,0.094927464
2026-03-26T20:30:58.672,0.107701000,baseline,0.094927464
2026-03-26T20:30:58.676,0.107701000,baseline,0.094927464
