# RESULTS
Index, Phase, Mean_V, Min_V, Max_V, Spread_V, Std_V, Uncertainty_V, Neff, Elapsed_ms, Unique_Sample_Count
0, baseline, 0.036711496, 0.036689800, 0.036730500, 0.000040700, 0.000011975, 0.000009516, 2.43, 5000.000, 24
1, tx_1, 0.036716800, 0.036716800, 0.036716800, 0.000000000, nan, 0.000005608, 1.00, 13.000, 1
2, idle, 0.038049367, 0.036671800, 0.044867500, 0.008195700, 0.003340230, 0.001060355, 9.92, 1003.000, 6
3, tx_2, 0.036680500, 0.036680500, 0.036680500, 0.000000000, nan, 0.000005606, 1.00, 17.000, 1
4, idle, 0.037804083, 0.036680200, 0.043400000, 0.006719800, 0.002741432, 0.000866216, 10.02, 1001.000, 6
5, tx_4, 0.036680200, 0.036680200, 0.036680200, 0.000000000, nan, 0.000005606, 1.00, 22.000, 1
6, idle, 0.037153400, 0.036676800, 0.039526300, 0.002849500, 0.001162480, 0.000367781, 9.99, 1002.000, 6
7, tx_8, 0.036679400, 0.036679400, 0.036679400, 0.000000000, nan, 0.000005606, 1.00, 25.000, 1
8, idle, 0.036963333, 0.036679400, 0.038340000, 0.001660600, 0.000674461, 0.000213837, 9.96, 1001.000, 6
9, tx_16, 0.036687000, 0.036687000, 0.036687000, 0.000000000, nan, 0.000005606, 1.00, 35.000, 1
10, idle, 0.038246629, 0.036676800, 0.047611800, 0.010935000, 0.004129657, 0.001275813, 10.48, 1001.000, 7
11, tx_32, 0.036686300, 0.036686300, 0.036686300, 0.000000000, nan, 0.000005606, 1.00, 48.000, 1
12, idle, 0.041997133, 0.036680800, 0.068542200, 0.031861400, 0.013004374, 0.004110825, 10.01, 1003.000, 6
13, tx_64, 0.036691100, 0.036691100, 0.036691100, 0.000000000, nan, 0.000005606, 1.00, 92.000, 1
14, idle, 0.038164733, 0.036685000, 0.044498200, 0.007813200, 0.003130210, 0.001084428, 8.33, 1002.000, 6
15, tx_128, 0.036692950, 0.036688900, 0.036697000, 0.000008100, 0.000005728, 0.000006916, 2.00, 166.000, 2
16, idle, 0.048988320, 0.036684300, 0.098190600, 0.061506300, 0.027504911, 0.008697635, 10.00, 1004.000, 5
17, tx_220, 0.045991743, 0.036682900, 0.079205600, 0.042522700, 0.016898308, 0.007488335, 5.09, 1280.000, 7
# METER
Timestamp_Start, Timestamp_End, V_Shunt, Phase, Current
2026-05-04T19:21:37.935,2026-05-04T19:21:38.088,0.036693900,baseline,0.032343191
2026-05-04T19:21:38.091,2026-05-04T19:21:38.270,0.036692000,baseline,0.032341517
2026-05-04T19:21:38.280,2026-05-04T19:21:38.461,0.036706700,baseline,0.032354473
2026-05-04T19:21:38.473,2026-05-04T19:21:38.660,0.036698500,baseline,0.032347246
2026-05-04T19:21:38.662,2026-05-04T19:21:38.850,0.036693500,baseline,0.032342839
2026-05-04T19:21:38.853,2026-05-04T19:21:39.031,0.036689800,baseline,0.032339578
2026-05-04T19:21:39.041,2026-05-04T19:21:39.220,0.036702400,baseline,0.032350683
2026-05-04T19:21:39.239,2026-05-04T19:21:39.506,0.036701700,baseline,0.032350066
2026-05-04T19:21:39.515,2026-05-04T19:21:39.704,0.036707100,baseline,0.032354825
2026-05-04T19:21:39.707,2026-05-04T19:21:39.894,0.036709800,baseline,0.032357205
2026-05-04T19:21:39.897,2026-05-04T19:21:40.085,0.036714400,baseline,0.032361259
2026-05-04T19:21:40.088,2026-05-04T19:21:40.264,0.036712900,baseline,0.032359937
2026-05-04T19:21:40.276,2026-05-04T19:21:40.465,0.036718600,baseline,0.032364961
2026-05-04T19:21:40.466,2026-05-04T19:21:40.654,0.036726000,baseline,0.032371483
2026-05-04T19:21:40.657,2026-05-04T19:21:41.027,0.036715600,baseline,0.032362317
2026-05-04T19:21:41.040,2026-05-04T19:21:41.311,0.036730500,baseline,0.032375450
2026-05-04T19:21:41.320,2026-05-04T19:21:41.501,0.036723700,baseline,0.032369456
2026-05-04T19:21:41.510,2026-05-04T19:21:41.690,0.036729800,baseline,0.032374833
2026-05-04T19:21:41.700,2026-05-04T19:21:41.881,0.036720400,baseline,0.032366548
2026-05-04T19:21:41.893,2026-05-04T19:21:42.269,0.036717300,baseline,0.032363815
2026-05-04T19:21:42.272,2026-05-04T19:21:42.460,0.036715400,baseline,0.032362141
2026-05-04T19:21:42.463,2026-05-04T19:21:42.655,0.036718600,baseline,0.032364961
2026-05-04T19:21:42.658,2026-05-04T19:21:42.843,0.036720500,baseline,0.032366636
2026-05-04T19:21:42.846,2026-05-04T19:21:42.935,0.036716800,baseline,0.032363375
2026-05-04T19:21:42.941,2026-05-04T19:21:42.954,0.036716800,tx_1,0.032363375
