run,23
session,20260422_182825


# EVENTS
1,2026-04-22T18:35:46.420,2026-04-22T18:35:46.427,2026-04-22T18:35:46.455,35.000,True
2,2026-04-22T18:35:47.607,2026-04-22T18:35:47.615,2026-04-22T18:35:47.642,35.000,True
4,2026-04-22T18:35:48.801,2026-04-22T18:35:48.809,2026-04-22T18:35:48.837,36.000,True
8,2026-04-22T18:35:49.991,2026-04-22T18:35:50.003,2026-04-22T18:35:50.041,50.000,True
16,2026-04-22T18:35:51.199,2026-04-22T18:35:51.223,2026-04-22T18:35:51.268,69.000,True
32,2026-04-22T18:35:52.447,2026-04-22T18:35:52.472,2026-04-22T18:35:52.545,98.000,True
64,2026-04-22T18:35:53.696,2026-04-22T18:35:53.737,2026-04-22T18:35:53.857,161.000,True
128,2026-04-22T18:35:55.011,2026-04-22T18:35:55.087,2026-04-22T18:35:55.298,287.000,True
220,2026-04-22T18:35:56.456,2026-04-22T18:35:56.582,2026-04-22T18:35:56.927,471.000,True

# RESULTS
Index, Phase, Mean_V, Std_V, Count
2026-04-22 18:35:41.355000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.358000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.361000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.364000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.367000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.379000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.382000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.385000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.389000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.392000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.396000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.399000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.403000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.406000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.409000,0.035554000,baseline,0.031338519,idle
2026-04-22 18:35:41.419000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.422000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.425000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.431000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.434000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.438000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.441000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.444000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.448000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.451000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.454000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.458000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.461000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.464000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.467000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.475000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.478000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.481000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.484000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.490000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.494000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.497000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.500000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.504000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.510000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.513000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.516000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.520000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.523000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.526000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.529000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.532000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.536000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.539000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.543000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.549000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.552000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.555000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.558000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.562000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.565000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.568000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.574000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.577000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.581000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.584000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.587000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.591000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.595000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.598000,0.035545400,baseline,0.031330939,idle
2026-04-22 18:35:41.611000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.614000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.617000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.621000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.624000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.627000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.630000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.633000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.637000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.640000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.643000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.647000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.650000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.654000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.657000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.660000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.665000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.668000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.676000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.680000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.684000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.687000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.690000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.694000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.700000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.703000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.706000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.709000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.713000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.716000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.722000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.725000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.728000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.731000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.734000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.738000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.741000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.744000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.748000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.751000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.755000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.758000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.761000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.764000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.767000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.774000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.782000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.786000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.789000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.795000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.799000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.802000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.805000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.809000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.812000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.815000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.818000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.821000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.824000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.828000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.831000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.834000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.840000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.843000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.847000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.850000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.854000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.857000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.860000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.863000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.866000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.869000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.872000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.876000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.879000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.882000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.892000,0.035538300,baseline,0.031324681,idle
2026-04-22 18:35:41.896000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.899000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.903000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.907000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.910000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.913000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.916000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.919000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.922000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.925000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.929000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.932000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.935000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.938000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.942000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.945000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.948000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.952000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.955000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.958000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.962000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.965000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.969000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.976000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.979000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.985000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.988000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.991000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.996000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:41.999000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.002000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.006000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.011000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.014000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.018000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.021000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.024000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.027000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.030000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.034000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.037000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.040000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.044000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.047000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.051000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.054000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.058000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.061000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.064000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.073000,0.035534300,baseline,0.031321156,idle
2026-04-22 18:35:42.083000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.087000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.090000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.093000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.097000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.100000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.104000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.107000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.110000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.113000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.117000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.120000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.123000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.129000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.132000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.136000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.139000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.142000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.146000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.149000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.153000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.156000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.159000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.162000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.165000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.168000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.181000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.189000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.193000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.197000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.200000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.204000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.207000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.210000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.214000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.217000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.220000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.224000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.227000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.230000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.233000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.237000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.240000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.248000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.251000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.255000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.258000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.261000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.264000,0.035546700,baseline,0.031332085,idle
2026-04-22 18:35:42.279000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.282000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.285000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.288000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.291000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.295000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.298000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.303000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.307000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.310000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.313000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.316000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.319000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.322000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.326000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.329000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.332000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.335000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.338000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.342000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.345000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.349000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.352000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.356000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.364000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.367000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.374000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.377000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.380000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.383000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.387000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.390000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.393000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.397000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.401000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.405000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.408000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.412000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.417000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.421000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.424000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.427000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.430000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.434000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.437000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.440000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.444000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.447000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.451000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.454000,0.035533900,baseline,0.031320803,idle
2026-04-22 18:35:42.464000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.467000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.480000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.483000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.487000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.490000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.494000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.498000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.501000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.504000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.508000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.511000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.514000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.517000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.520000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.523000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.527000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.530000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.535000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.538000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.542000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.546000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.549000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.555000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.558000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.561000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.564000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.568000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.574000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.577000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.581000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.584000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.587000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.593000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.597000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.601000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.604000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.607000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.611000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.614000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.617000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.620000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.623000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.627000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.630000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.633000,0.035545000,baseline,0.031330586,idle
2026-04-22 18:35:42.636000,0.035545000,baseline,0.031330586,idle
