run,20
session,20260422_182825


# EVENTS
1,2026-04-22T18:34:50.495,2026-04-22T18:34:50.502,2026-04-22T18:34:50.529,34.000,True
2,2026-04-22T18:34:51.685,2026-04-22T18:34:51.692,2026-04-22T18:34:51.720,35.000,True
4,2026-04-22T18:34:52.873,2026-04-22T18:34:52.882,2026-04-22T18:34:52.915,42.000,True
8,2026-04-22T18:34:54.072,2026-04-22T18:34:54.083,2026-04-22T18:34:54.121,49.000,True
16,2026-04-22T18:34:55.274,2026-04-22T18:34:55.290,2026-04-22T18:34:55.343,69.000,True
32,2026-04-22T18:34:56.496,2026-04-22T18:34:56.519,2026-04-22T18:34:56.588,92.000,True
64,2026-04-22T18:34:57.743,2026-04-22T18:34:57.785,2026-04-22T18:34:57.905,162.000,True
128,2026-04-22T18:34:59.057,2026-04-22T18:34:59.132,2026-04-22T18:34:59.344,287.000,True
220,2026-04-22T18:35:00.496,2026-04-22T18:35:00.622,2026-04-22T18:35:00.972,476.000,True

# RESULTS
Index, Phase, Mean_V, Std_V, Count
2026-04-22 18:34:45.856000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.859000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.865000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.868000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.874000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.877000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.881000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.884000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.887000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.890000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.894000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.897000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.902000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.906000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.909000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.913000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.916000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.919000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.922000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.925000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.931000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.934000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.938000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.941000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.945000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.948000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.952000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.962000,0.035542500,baseline,0.031328383,idle
2026-04-22 18:34:45.965000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.968000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.971000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.975000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.978000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.981000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.984000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.988000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.992000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.995000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:45.999000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.002000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.006000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.009000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.012000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.015000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.018000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.022000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.025000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.028000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.031000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.035000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.038000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.041000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.045000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.054000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.057000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.061000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.065000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.068000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.071000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.074000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.077000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.080000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.084000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.087000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.090000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.093000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.097000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.100000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.106000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.109000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.112000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.115000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.118000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.122000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.125000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.128000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.131000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.134000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.138000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.141000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.145000,0.035548100,baseline,0.031333319,idle
2026-04-22 18:34:46.166000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.169000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.172000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.175000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.178000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.182000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.185000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.189000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.192000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.196000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.199000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.203000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.206000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.209000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.212000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.216000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.224000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.228000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.231000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.234000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.237000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.241000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.244000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.250000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.256000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.259000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.262000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.266000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.269000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.272000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.278000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.281000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.284000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.288000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.291000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.294000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.298000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.302000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.305000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.308000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.311000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.314000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.318000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.321000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.324000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.327000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.330000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.333000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.339000,0.035537300,baseline,0.031323800,idle
2026-04-22 18:34:46.349000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.357000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.360000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.363000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.366000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.369000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.373000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.376000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.379000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.382000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.385000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.390000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.396000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.399000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.402000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.406000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.410000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.413000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.417000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.420000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.423000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.426000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.429000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.432000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.438000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.442000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.445000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.449000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.454000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.461000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.465000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.469000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.472000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.475000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.479000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.482000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.485000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.488000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.492000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.496000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.499000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.502000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.506000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.512000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.515000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.518000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.521000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.524000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.527000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.537000,0.035544500,baseline,0.031330146,idle
2026-04-22 18:34:46.541000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.545000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.548000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.552000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.555000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.562000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.565000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.573000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.576000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.579000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.582000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.586000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.589000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.593000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.597000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.600000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.604000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.607000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.610000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.613000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.617000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.620000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.623000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.631000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.634000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.637000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.641000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.644000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.648000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.651000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.655000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.660000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.664000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.668000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.671000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.674000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.677000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.680000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.686000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.690000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.693000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.697000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.700000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.704000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.707000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.710000,0.035546300,baseline,0.031331732,idle
2026-04-22 18:34:46.714000,0.035546300,baseline,0.031331732,idle
