# META
run,2
session,20260416_222911

# EVENTS
payload_size,duration_ms,success

# METER
timestamp,value,phase
2026-04-16T22:32:30.066,2.96961000E-02,baseline
2026-04-16T22:32:30.078,2.96961000E-02,baseline
2026-04-16T22:32:30.086,2.96961000E-02,baseline
2026-04-16T22:32:30.089,2.96961000E-02,baseline
2026-04-16T22:32:30.105,2.96961000E-02,baseline
2026-04-16T22:32:30.111,2.96961000E-02,baseline
2026-04-16T22:32:30.114,2.96961000E-02,baseline
2026-04-16T22:32:30.118,2.96961000E-02,baseline
2026-04-16T22:32:30.122,2.96961000E-02,baseline
2026-04-16T22:32:30.131,2.96936000E-02,baseline
2026-04-16T22:32:30.134,2.96936000E-02,baseline
2026-04-16T22:32:30.138,2.96936000E-02,baseline
2026-04-16T22:32:30.145,2.96936000E-02,baseline
2026-04-16T22:32:30.148,2.96936000E-02,baseline
2026-04-16T22:32:30.151,2.96936000E-02,baseline
2026-04-16T22:32:30.155,2.96936000E-02,baseline
2026-04-16T22:32:30.162,2.96936000E-02,baseline
2026-04-16T22:32:30.166,2.96936000E-02,baseline
2026-04-16T22:32:30.170,2.96936000E-02,baseline
2026-04-16T22:32:30.175,2.96936000E-02,baseline
2026-04-16T22:32:30.183,2.96936000E-02,baseline
2026-04-16T22:32:30.187,2.96936000E-02,baseline
2026-04-16T22:32:30.190,2.96936000E-02,baseline
2026-04-16T22:32:30.194,2.96936000E-02,baseline
2026-04-16T22:32:30.202,2.96936000E-02,baseline
2026-04-16T22:32:30.206,2.96936000E-02,baseline
2026-04-16T22:32:30.210,2.96936000E-02,baseline
2026-04-16T22:32:30.214,2.96936000E-02,baseline
2026-04-16T22:32:30.220,2.96936000E-02,baseline
2026-04-16T22:32:30.223,2.96936000E-02,baseline
2026-04-16T22:32:30.229,2.96936000E-02,baseline
2026-04-16T22:32:30.233,2.96936000E-02,baseline
2026-04-16T22:32:30.244,2.96936000E-02,baseline
2026-04-16T22:32:30.249,2.96936000E-02,baseline
2026-04-16T22:32:30.255,2.96936000E-02,baseline
2026-04-16T22:32:30.260,2.96936000E-02,baseline
2026-04-16T22:32:30.267,2.96936000E-02,baseline
2026-04-16T22:32:30.271,2.96936000E-02,baseline
2026-04-16T22:32:30.274,2.96936000E-02,baseline
2026-04-16T22:32:30.278,2.96936000E-02,baseline
2026-04-16T22:32:30.284,2.96936000E-02,baseline
2026-04-16T22:32:30.288,2.96936000E-02,baseline
2026-04-16T22:32:30.292,2.96936000E-02,baseline
2026-04-16T22:32:30.295,2.96936000E-02,baseline
2026-04-16T22:32:30.299,2.96936000E-02,baseline
2026-04-16T22:32:30.303,2.96936000E-02,baseline
2026-04-16T22:32:30.306,2.96936000E-02,baseline
2026-04-16T22:32:30.310,2.96936000E-02,baseline
2026-04-16T22:32:30.318,2.96936000E-02,baseline
2026-04-16T22:32:30.324,2.96936000E-02,baseline
2026-04-16T22:32:30.327,2.96936000E-02,baseline
2026-04-16T22:32:30.331,2.96936000E-02,baseline
2026-04-16T22:32:30.335,2.96936000E-02,baseline
2026-04-16T22:32:30.338,2.96936000E-02,baseline
2026-04-16T22:32:30.346,2.96936000E-02,baseline
2026-04-16T22:32:30.350,2.96936000E-02,baseline
2026-04-16T22:32:30.353,2.96936000E-02,baseline
2026-04-16T22:32:30.356,2.96936000E-02,baseline
2026-04-16T22:32:30.359,2.96936000E-02,baseline
2026-04-16T22:32:30.363,2.96936000E-02,baseline
2026-04-16T22:32:30.366,2.96936000E-02,baseline
2026-04-16T22:32:30.369,2.96936000E-02,baseline
2026-04-16T22:32:30.375,2.96936000E-02,baseline
2026-04-16T22:32:30.378,2.96936000E-02,baseline
2026-04-16T22:32:30.382,2.96936000E-02,baseline
2026-04-16T22:32:30.385,2.96936000E-02,baseline
2026-04-16T22:32:30.389,2.96936000E-02,baseline
2026-04-16T22:32:30.392,2.96936000E-02,baseline
2026-04-16T22:32:30.395,2.96936000E-02,baseline
2026-04-16T22:32:30.398,2.96936000E-02,baseline
2026-04-16T22:32:30.401,2.96936000E-02,baseline
2026-04-16T22:32:30.404,2.96936000E-02,baseline
2026-04-16T22:32:30.414,2.96936000E-02,baseline
2026-04-16T22:32:30.418,2.96922000E-02,baseline
2026-04-16T22:32:30.421,2.96922000E-02,baseline
2026-04-16T22:32:30.424,2.96922000E-02,baseline
2026-04-16T22:32:30.427,2.96922000E-02,baseline
2026-04-16T22:32:30.431,2.96922000E-02,baseline
2026-04-16T22:32:30.434,2.96922000E-02,baseline
2026-04-16T22:32:30.437,2.96922000E-02,baseline
2026-04-16T22:32:30.441,2.96922000E-02,baseline
2026-04-16T22:32:30.444,2.96922000E-02,baseline
2026-04-16T22:32:30.447,2.96922000E-02,baseline
2026-04-16T22:32:30.451,2.96922000E-02,baseline
2026-04-16T22:32:30.454,2.96922000E-02,baseline
2026-04-16T22:32:30.457,2.96922000E-02,baseline
2026-04-16T22:32:30.461,2.96922000E-02,baseline
2026-04-16T22:32:30.468,2.96922000E-02,baseline
2026-04-16T22:32:30.471,2.96922000E-02,baseline
2026-04-16T22:32:30.474,2.96922000E-02,baseline
2026-04-16T22:32:30.477,2.96922000E-02,baseline
2026-04-16T22:32:30.481,2.96922000E-02,baseline
2026-04-16T22:32:30.484,2.96922000E-02,baseline
2026-04-16T22:32:30.489,2.96922000E-02,baseline
2026-04-16T22:32:30.493,2.96922000E-02,baseline
2026-04-16T22:32:30.496,2.96922000E-02,baseline
2026-04-16T22:32:30.499,2.96922000E-02,baseline
2026-04-16T22:32:30.505,2.96922000E-02,baseline
2026-04-16T22:32:30.508,2.96922000E-02,baseline
2026-04-16T22:32:30.511,2.96922000E-02,baseline
2026-04-16T22:32:30.515,2.96922000E-02,baseline
2026-04-16T22:32:30.518,2.96922000E-02,baseline
2026-04-16T22:32:30.522,2.96922000E-02,baseline
2026-04-16T22:32:30.525,2.96922000E-02,baseline
2026-04-16T22:32:30.529,2.96922000E-02,baseline
2026-04-16T22:32:30.532,2.96922000E-02,baseline
2026-04-16T22:32:30.535,2.96922000E-02,baseline
2026-04-16T22:32:30.538,2.96922000E-02,baseline
2026-04-16T22:32:30.541,2.96922000E-02,baseline
2026-04-16T22:32:30.545,2.96922000E-02,baseline
2026-04-16T22:32:30.550,2.96922000E-02,baseline
2026-04-16T22:32:30.553,2.96922000E-02,baseline
2026-04-16T22:32:30.556,2.96922000E-02,baseline
2026-04-16T22:32:30.559,2.96922000E-02,baseline
2026-04-16T22:32:30.566,2.96922000E-02,baseline
2026-04-16T22:32:30.569,2.96922000E-02,baseline
2026-04-16T22:32:30.573,2.96922000E-02,baseline
2026-04-16T22:32:30.577,2.96922000E-02,baseline
2026-04-16T22:32:30.580,2.96922000E-02,baseline
2026-04-16T22:32:30.583,2.96922000E-02,baseline
2026-04-16T22:32:30.586,2.96922000E-02,baseline
2026-04-16T22:32:30.589,2.96922000E-02,baseline
2026-04-16T22:32:30.593,2.96922000E-02,baseline
2026-04-16T22:32:30.596,2.96922000E-02,baseline
2026-04-16T22:32:30.608,2.96950000E-02,baseline
2026-04-16T22:32:30.612,2.96950000E-02,baseline
2026-04-16T22:32:30.615,2.96950000E-02,baseline
2026-04-16T22:32:30.618,2.96950000E-02,baseline
2026-04-16T22:32:30.621,2.96950000E-02,baseline
2026-04-16T22:32:30.624,2.96950000E-02,baseline
2026-04-16T22:32:30.627,2.96950000E-02,baseline
2026-04-16T22:32:30.631,2.96950000E-02,baseline
2026-04-16T22:32:30.635,2.96950000E-02,baseline
2026-04-16T22:32:30.638,2.96950000E-02,baseline
2026-04-16T22:32:30.641,2.96950000E-02,baseline
2026-04-16T22:32:30.645,2.96950000E-02,baseline
2026-04-16T22:32:30.649,2.96950000E-02,baseline
2026-04-16T22:32:30.653,2.96950000E-02,baseline
2026-04-16T22:32:30.656,2.96950000E-02,baseline
2026-04-16T22:32:30.661,2.96950000E-02,baseline
2026-04-16T22:32:30.666,2.96950000E-02,baseline
2026-04-16T22:32:30.673,2.96950000E-02,baseline
2026-04-16T22:32:30.677,2.96950000E-02,baseline
2026-04-16T22:32:30.681,2.96950000E-02,baseline
2026-04-16T22:32:30.689,2.96950000E-02,baseline
2026-04-16T22:32:30.695,2.96950000E-02,baseline
2026-04-16T22:32:30.698,2.96950000E-02,baseline
2026-04-16T22:32:30.701,2.96950000E-02,baseline
2026-04-16T22:32:30.705,2.96950000E-02,baseline
2026-04-16T22:32:30.709,2.96950000E-02,baseline
2026-04-16T22:32:30.715,2.96950000E-02,baseline
2026-04-16T22:32:30.721,2.96950000E-02,baseline
2026-04-16T22:32:30.725,2.96950000E-02,baseline
2026-04-16T22:32:30.728,2.96950000E-02,baseline
2026-04-16T22:32:30.731,2.96950000E-02,baseline
2026-04-16T22:32:30.734,2.96950000E-02,baseline
2026-04-16T22:32:30.737,2.96950000E-02,baseline
2026-04-16T22:32:30.740,2.96950000E-02,baseline
2026-04-16T22:32:30.744,2.96950000E-02,baseline
2026-04-16T22:32:30.747,2.96950000E-02,baseline
2026-04-16T22:32:30.750,2.96950000E-02,baseline
2026-04-16T22:32:30.753,2.96950000E-02,baseline
2026-04-16T22:32:30.756,2.96950000E-02,baseline
2026-04-16T22:32:30.759,2.96950000E-02,baseline
2026-04-16T22:32:30.762,2.96950000E-02,baseline
2026-04-16T22:32:30.766,2.96950000E-02,baseline
2026-04-16T22:32:30.772,2.96950000E-02,baseline
2026-04-16T22:32:30.775,2.96950000E-02,baseline
2026-04-16T22:32:30.783,2.96950000E-02,baseline
2026-04-16T22:32:30.793,2.96950000E-02,baseline
2026-04-16T22:32:30.797,2.96961000E-02,baseline
2026-04-16T22:32:30.800,2.96961000E-02,baseline
2026-04-16T22:32:30.803,2.96961000E-02,baseline
2026-04-16T22:32:30.806,2.96961000E-02,baseline
2026-04-16T22:32:30.809,2.96961000E-02,baseline
