# META
run,5
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:30:05.372,3.55373000E-02,baseline
2026-04-22T18:30:05.376,3.55373000E-02,baseline
2026-04-22T18:30:05.379,3.55373000E-02,baseline
2026-04-22T18:30:05.385,3.55373000E-02,baseline
2026-04-22T18:30:05.389,3.55373000E-02,baseline
2026-04-22T18:30:05.392,3.55373000E-02,baseline
2026-04-22T18:30:05.396,3.55373000E-02,baseline
2026-04-22T18:30:05.399,3.55373000E-02,baseline
2026-04-22T18:30:05.402,3.55373000E-02,baseline
2026-04-22T18:30:05.409,3.55373000E-02,baseline
2026-04-22T18:30:05.413,3.55373000E-02,baseline
2026-04-22T18:30:05.420,3.55373000E-02,baseline
2026-04-22T18:30:05.423,3.55373000E-02,baseline
2026-04-22T18:30:05.433,3.55404000E-02,baseline
2026-04-22T18:30:05.437,3.55404000E-02,baseline
2026-04-22T18:30:05.440,3.55404000E-02,baseline
2026-04-22T18:30:05.444,3.55404000E-02,baseline
2026-04-22T18:30:05.449,3.55404000E-02,baseline
2026-04-22T18:30:05.453,3.55404000E-02,baseline
2026-04-22T18:30:05.456,3.55404000E-02,baseline
2026-04-22T18:30:05.460,3.55404000E-02,baseline
2026-04-22T18:30:05.466,3.55404000E-02,baseline
2026-04-22T18:30:05.469,3.55404000E-02,baseline
2026-04-22T18:30:05.473,3.55404000E-02,baseline
2026-04-22T18:30:05.476,3.55404000E-02,baseline
2026-04-22T18:30:05.480,3.55404000E-02,baseline
2026-04-22T18:30:05.486,3.55404000E-02,baseline
2026-04-22T18:30:05.490,3.55404000E-02,baseline
2026-04-22T18:30:05.493,3.55404000E-02,baseline
2026-04-22T18:30:05.497,3.55404000E-02,baseline
2026-04-22T18:30:05.501,3.55404000E-02,baseline
2026-04-22T18:30:05.505,3.55404000E-02,baseline
2026-04-22T18:30:05.508,3.55404000E-02,baseline
2026-04-22T18:30:05.512,3.55404000E-02,baseline
2026-04-22T18:30:05.515,3.55404000E-02,baseline
2026-04-22T18:30:05.518,3.55404000E-02,baseline
2026-04-22T18:30:05.527,3.55404000E-02,baseline
2026-04-22T18:30:05.531,3.55404000E-02,baseline
2026-04-22T18:30:05.534,3.55404000E-02,baseline
2026-04-22T18:30:05.537,3.55404000E-02,baseline
2026-04-22T18:30:05.540,3.55404000E-02,baseline
2026-04-22T18:30:05.544,3.55404000E-02,baseline
2026-04-22T18:30:05.548,3.55404000E-02,baseline
2026-04-22T18:30:05.552,3.55404000E-02,baseline
2026-04-22T18:30:05.555,3.55404000E-02,baseline
2026-04-22T18:30:05.560,3.55404000E-02,baseline
2026-04-22T18:30:05.564,3.55404000E-02,baseline
2026-04-22T18:30:05.569,3.55404000E-02,baseline
2026-04-22T18:30:05.572,3.55404000E-02,baseline
2026-04-22T18:30:05.577,3.55404000E-02,baseline
2026-04-22T18:30:05.589,3.55404000E-02,baseline
2026-04-22T18:30:05.621,3.55404000E-02,baseline
