# META
run,12
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:32:15.915,3.55410000E-02,baseline
2026-04-22T18:32:15.918,3.55410000E-02,baseline
2026-04-22T18:32:15.921,3.55410000E-02,baseline
2026-04-22T18:32:15.925,3.55410000E-02,baseline
2026-04-22T18:32:15.928,3.55410000E-02,baseline
2026-04-22T18:32:15.931,3.55410000E-02,baseline
2026-04-22T18:32:15.934,3.55410000E-02,baseline
2026-04-22T18:32:15.937,3.55410000E-02,baseline
2026-04-22T18:32:15.940,3.55410000E-02,baseline
2026-04-22T18:32:15.944,3.55410000E-02,baseline
2026-04-22T18:32:15.947,3.55410000E-02,baseline
2026-04-22T18:32:15.950,3.55410000E-02,baseline
2026-04-22T18:32:15.963,3.55410000E-02,baseline
2026-04-22T18:32:15.967,3.55452000E-02,baseline
2026-04-22T18:32:15.971,3.55452000E-02,baseline
2026-04-22T18:32:15.974,3.55452000E-02,baseline
2026-04-22T18:32:15.982,3.55452000E-02,baseline
2026-04-22T18:32:15.986,3.55452000E-02,baseline
2026-04-22T18:32:15.989,3.55452000E-02,baseline
2026-04-22T18:32:15.992,3.55452000E-02,baseline
2026-04-22T18:32:15.996,3.55452000E-02,baseline
2026-04-22T18:32:16.000,3.55452000E-02,baseline
2026-04-22T18:32:16.004,3.55452000E-02,baseline
2026-04-22T18:32:16.008,3.55452000E-02,baseline
2026-04-22T18:32:16.014,3.55452000E-02,baseline
2026-04-22T18:32:16.017,3.55452000E-02,baseline
2026-04-22T18:32:16.020,3.55452000E-02,baseline
2026-04-22T18:32:16.023,3.55452000E-02,baseline
2026-04-22T18:32:16.026,3.55452000E-02,baseline
2026-04-22T18:32:16.029,3.55452000E-02,baseline
2026-04-22T18:32:16.032,3.55452000E-02,baseline
2026-04-22T18:32:16.036,3.55452000E-02,baseline
2026-04-22T18:32:16.039,3.55452000E-02,baseline
2026-04-22T18:32:16.042,3.55452000E-02,baseline
2026-04-22T18:32:16.045,3.55452000E-02,baseline
2026-04-22T18:32:16.049,3.55452000E-02,baseline
2026-04-22T18:32:16.054,3.55452000E-02,baseline
2026-04-22T18:32:16.057,3.55452000E-02,baseline
2026-04-22T18:32:16.061,3.55452000E-02,baseline
2026-04-22T18:32:16.064,3.55452000E-02,baseline
2026-04-22T18:32:16.067,3.55452000E-02,baseline
2026-04-22T18:32:16.073,3.55452000E-02,baseline
2026-04-22T18:32:16.079,3.55452000E-02,baseline
2026-04-22T18:32:16.082,3.55452000E-02,baseline
2026-04-22T18:32:16.086,3.55452000E-02,baseline
2026-04-22T18:32:16.089,3.55452000E-02,baseline
2026-04-22T18:32:16.092,3.55452000E-02,baseline
2026-04-22T18:32:16.095,3.55452000E-02,baseline
2026-04-22T18:32:16.098,3.55452000E-02,baseline
2026-04-22T18:32:16.101,3.55452000E-02,baseline
2026-04-22T18:32:16.105,3.55452000E-02,baseline
2026-04-22T18:32:16.108,3.55452000E-02,baseline
2026-04-22T18:32:16.112,3.55452000E-02,baseline
2026-04-22T18:32:16.115,3.55452000E-02,baseline
2026-04-22T18:32:16.118,3.55452000E-02,baseline
2026-04-22T18:32:16.121,3.55452000E-02,baseline
2026-04-22T18:32:16.125,3.55452000E-02,baseline
