# META
run,11
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:31:57.286,3.55378000E-02,baseline
2026-04-22T18:31:57.289,3.55378000E-02,baseline
2026-04-22T18:31:57.292,3.55378000E-02,baseline
2026-04-22T18:31:57.295,3.55378000E-02,baseline
2026-04-22T18:31:57.299,3.55378000E-02,baseline
2026-04-22T18:31:57.302,3.55378000E-02,baseline
2026-04-22T18:31:57.305,3.55378000E-02,baseline
2026-04-22T18:31:57.308,3.55378000E-02,baseline
2026-04-22T18:31:57.318,3.55385000E-02,baseline
2026-04-22T18:31:57.321,3.55385000E-02,baseline
2026-04-22T18:31:57.324,3.55385000E-02,baseline
2026-04-22T18:31:57.332,3.55385000E-02,baseline
2026-04-22T18:31:57.335,3.55385000E-02,baseline
2026-04-22T18:31:57.343,3.55385000E-02,baseline
2026-04-22T18:31:57.347,3.55385000E-02,baseline
2026-04-22T18:31:57.350,3.55385000E-02,baseline
2026-04-22T18:31:57.353,3.55385000E-02,baseline
2026-04-22T18:31:57.356,3.55385000E-02,baseline
2026-04-22T18:31:57.360,3.55385000E-02,baseline
2026-04-22T18:31:57.363,3.55385000E-02,baseline
2026-04-22T18:31:57.366,3.55385000E-02,baseline
2026-04-22T18:31:57.369,3.55385000E-02,baseline
2026-04-22T18:31:57.373,3.55385000E-02,baseline
2026-04-22T18:31:57.376,3.55385000E-02,baseline
2026-04-22T18:31:57.379,3.55385000E-02,baseline
2026-04-22T18:31:57.382,3.55385000E-02,baseline
2026-04-22T18:31:57.386,3.55385000E-02,baseline
2026-04-22T18:31:57.389,3.55385000E-02,baseline
2026-04-22T18:31:57.393,3.55385000E-02,baseline
2026-04-22T18:31:57.399,3.55385000E-02,baseline
2026-04-22T18:31:57.403,3.55385000E-02,baseline
2026-04-22T18:31:57.409,3.55385000E-02,baseline
2026-04-22T18:31:57.412,3.55385000E-02,baseline
2026-04-22T18:31:57.417,3.55385000E-02,baseline
2026-04-22T18:31:57.420,3.55385000E-02,baseline
2026-04-22T18:31:57.423,3.55385000E-02,baseline
2026-04-22T18:31:57.431,3.55385000E-02,baseline
2026-04-22T18:31:57.434,3.55385000E-02,baseline
2026-04-22T18:31:57.438,3.55385000E-02,baseline
2026-04-22T18:31:57.441,3.55385000E-02,baseline
2026-04-22T18:31:57.444,3.55385000E-02,baseline
2026-04-22T18:31:57.449,3.55385000E-02,baseline
2026-04-22T18:31:57.455,3.55385000E-02,baseline
2026-04-22T18:31:57.458,3.55385000E-02,baseline
2026-04-22T18:31:57.461,3.55385000E-02,baseline
2026-04-22T18:31:57.465,3.55385000E-02,baseline
2026-04-22T18:31:57.468,3.55385000E-02,baseline
2026-04-22T18:31:57.471,3.55385000E-02,baseline
2026-04-22T18:31:57.475,3.55385000E-02,baseline
2026-04-22T18:31:57.478,3.55385000E-02,baseline
2026-04-22T18:31:57.481,3.55385000E-02,baseline
2026-04-22T18:31:57.484,3.55385000E-02,baseline
2026-04-22T18:31:57.487,3.55385000E-02,baseline
2026-04-22T18:31:57.490,3.55385000E-02,baseline
2026-04-22T18:31:57.493,3.55385000E-02,baseline
2026-04-22T18:31:57.497,3.55385000E-02,baseline
2026-04-22T18:31:57.506,3.55385000E-02,baseline
2026-04-22T18:31:57.510,3.55363000E-02,baseline
2026-04-22T18:31:57.516,3.55363000E-02,baseline
2026-04-22T18:31:57.519,3.55363000E-02,baseline
2026-04-22T18:31:57.524,3.55363000E-02,baseline
2026-04-22T18:31:57.531,3.55363000E-02,baseline
2026-04-22T18:31:57.536,3.55363000E-02,baseline
2026-04-22T18:31:57.539,3.55363000E-02,baseline
2026-04-22T18:31:57.542,3.55363000E-02,baseline
2026-04-22T18:31:57.545,3.55363000E-02,baseline
2026-04-22T18:31:57.548,3.55363000E-02,baseline
2026-04-22T18:31:57.551,3.55363000E-02,baseline
2026-04-22T18:31:57.555,3.55363000E-02,baseline
2026-04-22T18:31:57.558,3.55363000E-02,baseline
2026-04-22T18:31:57.561,3.55363000E-02,baseline
2026-04-22T18:31:57.564,3.55363000E-02,baseline
2026-04-22T18:31:57.567,3.55363000E-02,baseline
2026-04-22T18:31:57.573,3.55363000E-02,baseline
2026-04-22T18:31:57.576,3.55363000E-02,baseline
2026-04-22T18:31:57.579,3.55363000E-02,baseline
2026-04-22T18:31:57.583,3.55363000E-02,baseline
2026-04-22T18:31:57.586,3.55363000E-02,baseline
2026-04-22T18:31:57.589,3.55363000E-02,baseline
2026-04-22T18:31:57.592,3.55363000E-02,baseline
2026-04-22T18:31:57.598,3.55363000E-02,baseline
2026-04-22T18:31:57.601,3.55363000E-02,baseline
2026-04-22T18:31:57.605,3.55363000E-02,baseline
2026-04-22T18:31:57.608,3.55363000E-02,baseline
2026-04-22T18:31:57.611,3.55363000E-02,baseline
2026-04-22T18:31:57.614,3.55363000E-02,baseline
2026-04-22T18:31:57.619,3.55363000E-02,baseline
2026-04-22T18:31:57.622,3.55363000E-02,baseline
2026-04-22T18:31:57.633,3.55363000E-02,baseline
2026-04-22T18:31:57.637,3.55363000E-02,baseline
2026-04-22T18:31:57.640,3.55363000E-02,baseline
2026-04-22T18:31:57.643,3.55363000E-02,baseline
2026-04-22T18:31:57.648,3.55363000E-02,baseline
2026-04-22T18:31:57.651,3.55363000E-02,baseline
2026-04-22T18:31:57.696,3.55363000E-02,baseline
2026-04-22T18:31:57.713,3.55256000E-02,baseline
2026-04-22T18:31:57.716,3.55256000E-02,baseline
2026-04-22T18:31:57.719,3.55256000E-02,baseline
2026-04-22T18:31:57.722,3.55256000E-02,baseline
2026-04-22T18:31:57.730,3.55256000E-02,baseline
2026-04-22T18:31:57.734,3.55256000E-02,baseline
2026-04-22T18:31:57.738,3.55256000E-02,baseline
2026-04-22T18:31:57.742,3.55256000E-02,baseline
2026-04-22T18:31:57.747,3.55256000E-02,baseline
2026-04-22T18:31:57.752,3.55256000E-02,baseline
2026-04-22T18:31:57.755,3.55256000E-02,baseline
2026-04-22T18:31:57.758,3.55256000E-02,baseline
2026-04-22T18:31:57.762,3.55256000E-02,baseline
2026-04-22T18:31:57.765,3.55256000E-02,baseline
2026-04-22T18:31:57.768,3.55256000E-02,baseline
2026-04-22T18:31:57.772,3.55256000E-02,baseline
2026-04-22T18:31:57.775,3.55256000E-02,baseline
2026-04-22T18:31:57.778,3.55256000E-02,baseline
2026-04-22T18:31:57.781,3.55256000E-02,baseline
2026-04-22T18:31:57.784,3.55256000E-02,baseline
2026-04-22T18:31:57.789,3.55256000E-02,baseline
2026-04-22T18:31:57.792,3.55256000E-02,baseline
2026-04-22T18:31:57.796,3.55256000E-02,baseline
2026-04-22T18:31:57.799,3.55256000E-02,baseline
2026-04-22T18:31:57.804,3.55256000E-02,baseline
2026-04-22T18:31:57.807,3.55256000E-02,baseline
2026-04-22T18:31:57.811,3.55256000E-02,baseline
2026-04-22T18:31:57.814,3.55256000E-02,baseline
2026-04-22T18:31:57.817,3.55256000E-02,baseline
2026-04-22T18:31:57.820,3.55256000E-02,baseline
2026-04-22T18:31:57.823,3.55256000E-02,baseline
2026-04-22T18:31:57.830,3.55256000E-02,baseline
2026-04-22T18:31:57.833,3.55256000E-02,baseline
2026-04-22T18:31:57.836,3.55256000E-02,baseline
2026-04-22T18:31:57.839,3.55256000E-02,baseline
2026-04-22T18:31:57.842,3.55256000E-02,baseline
2026-04-22T18:31:57.845,3.55256000E-02,baseline
2026-04-22T18:31:57.848,3.55256000E-02,baseline
2026-04-22T18:31:57.851,3.55256000E-02,baseline
2026-04-22T18:31:57.855,3.55256000E-02,baseline
2026-04-22T18:31:57.858,3.55256000E-02,baseline
2026-04-22T18:31:57.863,3.55256000E-02,baseline
2026-04-22T18:31:57.867,3.55256000E-02,baseline
2026-04-22T18:31:57.870,3.55256000E-02,baseline
2026-04-22T18:31:57.873,3.55256000E-02,baseline
2026-04-22T18:31:57.877,3.55256000E-02,baseline
2026-04-22T18:31:57.886,3.55256000E-02,baseline
2026-04-22T18:31:57.890,3.55347000E-02,baseline
2026-04-22T18:31:57.893,3.55347000E-02,baseline
2026-04-22T18:31:57.896,3.55347000E-02,baseline
2026-04-22T18:31:57.899,3.55347000E-02,baseline
2026-04-22T18:31:57.902,3.55347000E-02,baseline
2026-04-22T18:31:57.905,3.55347000E-02,baseline
2026-04-22T18:31:57.908,3.55347000E-02,baseline
2026-04-22T18:31:57.911,3.55347000E-02,baseline
2026-04-22T18:31:57.914,3.55347000E-02,baseline
2026-04-22T18:31:57.920,3.55347000E-02,baseline
2026-04-22T18:31:57.923,3.55347000E-02,baseline
2026-04-22T18:31:57.931,3.55347000E-02,baseline
2026-04-22T18:31:57.934,3.55347000E-02,baseline
2026-04-22T18:31:57.937,3.55347000E-02,baseline
2026-04-22T18:31:57.940,3.55347000E-02,baseline
2026-04-22T18:31:57.943,3.55347000E-02,baseline
2026-04-22T18:31:57.947,3.55347000E-02,baseline
2026-04-22T18:31:57.950,3.55347000E-02,baseline
2026-04-22T18:31:57.953,3.55347000E-02,baseline
2026-04-22T18:31:57.957,3.55347000E-02,baseline
2026-04-22T18:31:57.961,3.55347000E-02,baseline
2026-04-22T18:31:57.964,3.55347000E-02,baseline
2026-04-22T18:31:57.969,3.55347000E-02,baseline
2026-04-22T18:31:57.972,3.55347000E-02,baseline
2026-04-22T18:31:57.980,3.55347000E-02,baseline
2026-04-22T18:31:57.983,3.55347000E-02,baseline
2026-04-22T18:31:57.986,3.55347000E-02,baseline
2026-04-22T18:31:57.990,3.55347000E-02,baseline
2026-04-22T18:31:57.993,3.55347000E-02,baseline
2026-04-22T18:31:57.996,3.55347000E-02,baseline
2026-04-22T18:31:57.999,3.55347000E-02,baseline
2026-04-22T18:31:58.003,3.55347000E-02,baseline
2026-04-22T18:31:58.006,3.55347000E-02,baseline
2026-04-22T18:31:58.009,3.55347000E-02,baseline
2026-04-22T18:31:58.012,3.55347000E-02,baseline
2026-04-22T18:31:58.015,3.55347000E-02,baseline
2026-04-22T18:31:58.018,3.55347000E-02,baseline
2026-04-22T18:31:58.033,3.55347000E-02,baseline
2026-04-22T18:31:58.048,3.55347000E-02,baseline
2026-04-22T18:31:58.061,3.55347000E-02,baseline
2026-04-22T18:31:58.064,3.55347000E-02,baseline
2026-04-22T18:31:58.069,3.55347000E-02,baseline
2026-04-22T18:31:58.081,3.55417000E-02,baseline
2026-04-22T18:31:58.084,3.55417000E-02,baseline
2026-04-22T18:31:58.087,3.55417000E-02,baseline
2026-04-22T18:31:58.090,3.55417000E-02,baseline
2026-04-22T18:31:58.095,3.55417000E-02,baseline
2026-04-22T18:31:58.098,3.55417000E-02,baseline
2026-04-22T18:31:58.101,3.55417000E-02,baseline
2026-04-22T18:31:58.105,3.55417000E-02,baseline
2026-04-22T18:31:58.109,3.55417000E-02,baseline
2026-04-22T18:31:58.114,3.55417000E-02,baseline
2026-04-22T18:31:58.117,3.55417000E-02,baseline
2026-04-22T18:31:58.122,3.55417000E-02,baseline
2026-04-22T18:31:58.130,3.55417000E-02,baseline
2026-04-22T18:31:58.134,3.55417000E-02,baseline
2026-04-22T18:31:58.137,3.55417000E-02,baseline
2026-04-22T18:31:58.140,3.55417000E-02,baseline
2026-04-22T18:31:58.143,3.55417000E-02,baseline
2026-04-22T18:31:58.146,3.55417000E-02,baseline
2026-04-22T18:31:58.152,3.55417000E-02,baseline
2026-04-22T18:31:58.155,3.55417000E-02,baseline
2026-04-22T18:31:58.158,3.55417000E-02,baseline
2026-04-22T18:31:58.161,3.55417000E-02,baseline
2026-04-22T18:31:58.165,3.55417000E-02,baseline
2026-04-22T18:31:58.169,3.55417000E-02,baseline
2026-04-22T18:31:58.173,3.55417000E-02,baseline
2026-04-22T18:31:58.176,3.55417000E-02,baseline
2026-04-22T18:31:58.179,3.55417000E-02,baseline
2026-04-22T18:31:58.184,3.55417000E-02,baseline
2026-04-22T18:31:58.187,3.55417000E-02,baseline
2026-04-22T18:31:58.190,3.55417000E-02,baseline
2026-04-22T18:31:58.193,3.55417000E-02,baseline
2026-04-22T18:31:58.196,3.55417000E-02,baseline
2026-04-22T18:31:58.199,3.55417000E-02,baseline
2026-04-22T18:31:58.202,3.55417000E-02,baseline
2026-04-22T18:31:58.205,3.55417000E-02,baseline
2026-04-22T18:31:58.211,3.55417000E-02,baseline
2026-04-22T18:31:58.214,3.55417000E-02,baseline
2026-04-22T18:31:58.217,3.55417000E-02,baseline
