# META
run,15
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:33:11.941,3.55529000E-02,baseline
2026-04-22T18:33:11.945,3.55529000E-02,baseline
2026-04-22T18:33:11.948,3.55529000E-02,baseline
2026-04-22T18:33:11.953,3.55529000E-02,baseline
2026-04-22T18:33:11.957,3.55529000E-02,baseline
2026-04-22T18:33:11.960,3.55529000E-02,baseline
2026-04-22T18:33:11.963,3.55529000E-02,baseline
2026-04-22T18:33:11.968,3.55529000E-02,baseline
2026-04-22T18:33:11.974,3.55529000E-02,baseline
2026-04-22T18:33:11.980,3.55529000E-02,baseline
2026-04-22T18:33:11.985,3.55529000E-02,baseline
2026-04-22T18:33:11.989,3.55529000E-02,baseline
2026-04-22T18:33:11.992,3.55529000E-02,baseline
2026-04-22T18:33:11.996,3.55529000E-02,baseline
2026-04-22T18:33:11.999,3.55529000E-02,baseline
2026-04-22T18:33:12.003,3.55529000E-02,baseline
2026-04-22T18:33:12.007,3.55529000E-02,baseline
2026-04-22T18:33:12.010,3.55529000E-02,baseline
2026-04-22T18:33:12.014,3.55529000E-02,baseline
2026-04-22T18:33:12.017,3.55529000E-02,baseline
2026-04-22T18:33:12.020,3.55529000E-02,baseline
2026-04-22T18:33:12.033,3.55529000E-02,baseline
2026-04-22T18:33:12.041,3.55529000E-02,baseline
2026-04-22T18:33:12.045,3.55529000E-02,baseline
2026-04-22T18:33:12.049,3.55529000E-02,baseline
2026-04-22T18:33:12.052,3.55529000E-02,baseline
2026-04-22T18:33:12.057,3.55529000E-02,baseline
2026-04-22T18:33:12.060,3.55529000E-02,baseline
2026-04-22T18:33:12.063,3.55529000E-02,baseline
2026-04-22T18:33:12.074,3.55460000E-02,baseline
2026-04-22T18:33:12.077,3.55460000E-02,baseline
2026-04-22T18:33:12.081,3.55460000E-02,baseline
2026-04-22T18:33:12.085,3.55460000E-02,baseline
2026-04-22T18:33:12.088,3.55460000E-02,baseline
2026-04-22T18:33:12.091,3.55460000E-02,baseline
2026-04-22T18:33:12.097,3.55460000E-02,baseline
2026-04-22T18:33:12.101,3.55460000E-02,baseline
2026-04-22T18:33:12.106,3.55460000E-02,baseline
2026-04-22T18:33:12.109,3.55460000E-02,baseline
2026-04-22T18:33:12.113,3.55460000E-02,baseline
2026-04-22T18:33:12.119,3.55460000E-02,baseline
2026-04-22T18:33:12.123,3.55460000E-02,baseline
2026-04-22T18:33:12.132,3.55460000E-02,baseline
2026-04-22T18:33:12.137,3.55460000E-02,baseline
2026-04-22T18:33:12.140,3.55460000E-02,baseline
2026-04-22T18:33:12.143,3.55460000E-02,baseline
2026-04-22T18:33:12.148,3.55460000E-02,baseline
2026-04-22T18:33:12.154,3.55460000E-02,baseline
2026-04-22T18:33:12.167,3.55460000E-02,baseline
2026-04-22T18:33:12.171,3.55460000E-02,baseline
2026-04-22T18:33:12.175,3.55460000E-02,baseline
2026-04-22T18:33:12.178,3.55460000E-02,baseline
2026-04-22T18:33:12.181,3.55460000E-02,baseline
2026-04-22T18:33:12.189,3.55460000E-02,baseline
2026-04-22T18:33:12.192,3.55460000E-02,baseline
2026-04-22T18:33:12.195,3.55460000E-02,baseline
2026-04-22T18:33:12.198,3.55460000E-02,baseline
2026-04-22T18:33:12.202,3.55460000E-02,baseline
2026-04-22T18:33:12.206,3.55460000E-02,baseline
2026-04-22T18:33:12.211,3.55460000E-02,baseline
2026-04-22T18:33:12.215,3.55460000E-02,baseline
2026-04-22T18:33:12.219,3.55460000E-02,baseline
2026-04-22T18:33:12.222,3.55460000E-02,baseline
2026-04-22T18:33:12.228,3.55460000E-02,baseline
2026-04-22T18:33:12.232,3.55460000E-02,baseline
2026-04-22T18:33:12.235,3.55460000E-02,baseline
2026-04-22T18:33:12.239,3.55460000E-02,baseline
2026-04-22T18:33:12.243,3.55460000E-02,baseline
2026-04-22T18:33:12.247,3.55460000E-02,baseline
2026-04-22T18:33:12.251,3.55460000E-02,baseline
2026-04-22T18:33:12.255,3.55460000E-02,baseline
2026-04-22T18:33:12.275,3.55425000E-02,baseline
2026-04-22T18:33:12.278,3.55425000E-02,baseline
2026-04-22T18:33:12.282,3.55425000E-02,baseline
2026-04-22T18:33:12.287,3.55425000E-02,baseline
2026-04-22T18:33:12.291,3.55425000E-02,baseline
2026-04-22T18:33:12.294,3.55425000E-02,baseline
2026-04-22T18:33:12.298,3.55425000E-02,baseline
2026-04-22T18:33:12.303,3.55425000E-02,baseline
2026-04-22T18:33:12.307,3.55425000E-02,baseline
2026-04-22T18:33:12.311,3.55425000E-02,baseline
2026-04-22T18:33:12.318,3.55425000E-02,baseline
2026-04-22T18:33:12.322,3.55425000E-02,baseline
2026-04-22T18:33:12.328,3.55425000E-02,baseline
2026-04-22T18:33:12.337,3.55425000E-02,baseline
2026-04-22T18:33:12.342,3.55425000E-02,baseline
2026-04-22T18:33:12.345,3.55425000E-02,baseline
2026-04-22T18:33:12.365,3.55425000E-02,baseline
2026-04-22T18:33:12.376,3.55425000E-02,baseline
2026-04-22T18:33:12.381,3.55425000E-02,baseline
2026-04-22T18:33:12.387,3.55425000E-02,baseline
2026-04-22T18:33:12.390,3.55425000E-02,baseline
2026-04-22T18:33:12.393,3.55425000E-02,baseline
2026-04-22T18:33:12.396,3.55425000E-02,baseline
2026-04-22T18:33:12.400,3.55425000E-02,baseline
2026-04-22T18:33:12.403,3.55425000E-02,baseline
2026-04-22T18:33:12.406,3.55425000E-02,baseline
2026-04-22T18:33:12.409,3.55425000E-02,baseline
2026-04-22T18:33:12.413,3.55425000E-02,baseline
2026-04-22T18:33:12.416,3.55425000E-02,baseline
2026-04-22T18:33:12.419,3.55425000E-02,baseline
2026-04-22T18:33:12.423,3.55425000E-02,baseline
2026-04-22T18:33:12.427,3.55425000E-02,baseline
2026-04-22T18:33:12.433,3.55425000E-02,baseline
2026-04-22T18:33:12.436,3.55425000E-02,baseline
2026-04-22T18:33:12.440,3.55425000E-02,baseline
2026-04-22T18:33:12.450,3.55425000E-02,baseline
2026-04-22T18:33:12.453,3.55425000E-02,baseline
2026-04-22T18:33:12.456,3.55425000E-02,baseline
2026-04-22T18:33:12.459,3.55425000E-02,baseline
2026-04-22T18:33:12.462,3.55425000E-02,baseline
2026-04-22T18:33:12.465,3.55425000E-02,baseline
2026-04-22T18:33:12.468,3.55425000E-02,baseline
2026-04-22T18:33:12.472,3.55425000E-02,baseline
2026-04-22T18:33:12.475,3.55425000E-02,baseline
2026-04-22T18:33:12.478,3.55425000E-02,baseline
2026-04-22T18:33:12.482,3.55425000E-02,baseline
2026-04-22T18:33:12.489,3.55425000E-02,baseline
2026-04-22T18:33:12.492,3.55425000E-02,baseline
2026-04-22T18:33:12.495,3.55425000E-02,baseline
2026-04-22T18:33:12.501,3.55425000E-02,baseline
2026-04-22T18:33:12.504,3.55425000E-02,baseline
2026-04-22T18:33:12.510,3.55425000E-02,baseline
2026-04-22T18:33:12.513,3.55425000E-02,baseline
2026-04-22T18:33:12.516,3.55425000E-02,baseline
2026-04-22T18:33:12.519,3.55425000E-02,baseline
2026-04-22T18:33:12.523,3.55425000E-02,baseline
2026-04-22T18:33:12.526,3.55425000E-02,baseline
2026-04-22T18:33:12.529,3.55425000E-02,baseline
2026-04-22T18:33:12.532,3.55425000E-02,baseline
2026-04-22T18:33:12.535,3.55425000E-02,baseline
2026-04-22T18:33:12.539,3.55425000E-02,baseline
2026-04-22T18:33:12.549,3.55452000E-02,baseline
2026-04-22T18:33:12.552,3.55452000E-02,baseline
2026-04-22T18:33:12.555,3.55452000E-02,baseline
2026-04-22T18:33:12.558,3.55452000E-02,baseline
2026-04-22T18:33:12.562,3.55452000E-02,baseline
2026-04-22T18:33:12.565,3.55452000E-02,baseline
2026-04-22T18:33:12.568,3.55452000E-02,baseline
2026-04-22T18:33:12.573,3.55452000E-02,baseline
2026-04-22T18:33:12.576,3.55452000E-02,baseline
2026-04-22T18:33:12.580,3.55452000E-02,baseline
2026-04-22T18:33:12.583,3.55452000E-02,baseline
2026-04-22T18:33:12.586,3.55452000E-02,baseline
2026-04-22T18:33:12.590,3.55452000E-02,baseline
2026-04-22T18:33:12.594,3.55452000E-02,baseline
2026-04-22T18:33:12.597,3.55452000E-02,baseline
2026-04-22T18:33:12.600,3.55452000E-02,baseline
2026-04-22T18:33:12.605,3.55452000E-02,baseline
2026-04-22T18:33:12.609,3.55452000E-02,baseline
2026-04-22T18:33:12.621,3.55452000E-02,baseline
2026-04-22T18:33:12.625,3.55452000E-02,baseline
2026-04-22T18:33:12.629,3.55452000E-02,baseline
2026-04-22T18:33:12.639,3.55452000E-02,baseline
2026-04-22T18:33:12.643,3.55452000E-02,baseline
2026-04-22T18:33:12.647,3.55452000E-02,baseline
2026-04-22T18:33:12.650,3.55452000E-02,baseline
2026-04-22T18:33:12.653,3.55452000E-02,baseline
2026-04-22T18:33:12.657,3.55452000E-02,baseline
2026-04-22T18:33:12.663,3.55452000E-02,baseline
2026-04-22T18:33:12.667,3.55452000E-02,baseline
2026-04-22T18:33:12.670,3.55452000E-02,baseline
2026-04-22T18:33:12.676,3.55452000E-02,baseline
2026-04-22T18:33:12.679,3.55452000E-02,baseline
