# META
run,25
session,20260422_182825

# METER
timestamp,voltage_v,phase
2026-04-22T18:36:18.593,3.55495000E-02,baseline
2026-04-22T18:36:18.596,3.55495000E-02,baseline
2026-04-22T18:36:18.600,3.55495000E-02,baseline
2026-04-22T18:36:18.607,3.55495000E-02,baseline
2026-04-22T18:36:18.611,3.55495000E-02,baseline
2026-04-22T18:36:18.614,3.55495000E-02,baseline
2026-04-22T18:36:18.617,3.55495000E-02,baseline
2026-04-22T18:36:18.620,3.55495000E-02,baseline
2026-04-22T18:36:18.623,3.55495000E-02,baseline
2026-04-22T18:36:18.627,3.55495000E-02,baseline
2026-04-22T18:36:18.630,3.55495000E-02,baseline
2026-04-22T18:36:18.633,3.55495000E-02,baseline
2026-04-22T18:36:18.636,3.55495000E-02,baseline
2026-04-22T18:36:18.639,3.55495000E-02,baseline
2026-04-22T18:36:18.643,3.55495000E-02,baseline
2026-04-22T18:36:18.646,3.55495000E-02,baseline
2026-04-22T18:36:18.650,3.55495000E-02,baseline
2026-04-22T18:36:18.653,3.55495000E-02,baseline
2026-04-22T18:36:18.656,3.55495000E-02,baseline
2026-04-22T18:36:18.659,3.55495000E-02,baseline
2026-04-22T18:36:18.665,3.55495000E-02,baseline
2026-04-22T18:36:18.668,3.55495000E-02,baseline
2026-04-22T18:36:18.671,3.55495000E-02,baseline
2026-04-22T18:36:18.674,3.55495000E-02,baseline
2026-04-22T18:36:18.682,3.55495000E-02,baseline
2026-04-22T18:36:18.686,3.55495000E-02,baseline
2026-04-22T18:36:18.689,3.55495000E-02,baseline
2026-04-22T18:36:18.693,3.55495000E-02,baseline
2026-04-22T18:36:18.703,3.55495000E-02,baseline
2026-04-22T18:36:18.706,3.55360000E-02,baseline
2026-04-22T18:36:18.710,3.55360000E-02,baseline
2026-04-22T18:36:18.713,3.55360000E-02,baseline
2026-04-22T18:36:18.716,3.55360000E-02,baseline
2026-04-22T18:36:18.722,3.55360000E-02,baseline
2026-04-22T18:36:18.725,3.55360000E-02,baseline
2026-04-22T18:36:18.728,3.55360000E-02,baseline
2026-04-22T18:36:18.731,3.55360000E-02,baseline
2026-04-22T18:36:18.735,3.55360000E-02,baseline
2026-04-22T18:36:18.738,3.55360000E-02,baseline
2026-04-22T18:36:18.741,3.55360000E-02,baseline
2026-04-22T18:36:18.745,3.55360000E-02,baseline
2026-04-22T18:36:18.748,3.55360000E-02,baseline
2026-04-22T18:36:18.751,3.55360000E-02,baseline
2026-04-22T18:36:18.754,3.55360000E-02,baseline
2026-04-22T18:36:18.758,3.55360000E-02,baseline
2026-04-22T18:36:18.761,3.55360000E-02,baseline
2026-04-22T18:36:18.764,3.55360000E-02,baseline
2026-04-22T18:36:18.767,3.55360000E-02,baseline
2026-04-22T18:36:18.770,3.55360000E-02,baseline
2026-04-22T18:36:18.773,3.55360000E-02,baseline
2026-04-22T18:36:18.786,3.55360000E-02,baseline
2026-04-22T18:36:18.789,3.55360000E-02,baseline
2026-04-22T18:36:18.795,3.55360000E-02,baseline
