# META
module,ble_nrf52
measurement,boot
boot_number,22
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:21:03.403,22
METER,2026-04-15T16:21:03.408,3.34071000E-03,22
METER,2026-04-15T16:21:03.414,3.34071000E-03,22
METER,2026-04-15T16:21:03.418,3.34071000E-03,22
METER,2026-04-15T16:21:03.421,3.34071000E-03,22
METER,2026-04-15T16:21:03.424,3.34071000E-03,22
METER,2026-04-15T16:21:03.427,3.34071000E-03,22
METER,2026-04-15T16:21:03.430,3.34071000E-03,22
METER,2026-04-15T16:21:03.433,3.34071000E-03,22
METER,2026-04-15T16:21:03.436,3.34071000E-03,22
METER,2026-04-15T16:21:03.439,3.34071000E-03,22
METER,2026-04-15T16:21:03.443,3.34071000E-03,22
METER,2026-04-15T16:21:03.446,3.34071000E-03,22
METER,2026-04-15T16:21:03.449,3.34071000E-03,22
METER,2026-04-15T16:21:03.454,3.34071000E-03,22
METER,2026-04-15T16:21:03.457,3.34071000E-03,22
METER,2026-04-15T16:21:03.460,3.34071000E-03,22
METER,2026-04-15T16:21:03.463,3.34071000E-03,22
METER,2026-04-15T16:21:03.466,3.34071000E-03,22
METER,2026-04-15T16:21:03.469,3.34071000E-03,22
METER,2026-04-15T16:21:03.479,2.11030000E-05,22
METER,2026-04-15T16:21:03.482,2.11030000E-05,22
METER,2026-04-15T16:21:03.485,2.11030000E-05,22
METER,2026-04-15T16:21:03.487,2.11030000E-05,22
METER,2026-04-15T16:21:03.490,2.11030000E-05,22
METER,2026-04-15T16:21:03.493,2.11030000E-05,22
METER,2026-04-15T16:21:03.496,2.11030000E-05,22
METER,2026-04-15T16:21:03.499,2.11030000E-05,22
METER,2026-04-15T16:21:03.502,2.11030000E-05,22
METER,2026-04-15T16:21:03.505,2.11030000E-05,22
METER,2026-04-15T16:21:03.508,2.11030000E-05,22
METER,2026-04-15T16:21:03.520,2.11030000E-05,22
METER,2026-04-15T16:21:03.523,2.11030000E-05,22
METER,2026-04-15T16:21:03.526,2.11030000E-05,22
METER,2026-04-15T16:21:03.529,2.11030000E-05,22
METER,2026-04-15T16:21:03.532,2.11030000E-05,22
METER,2026-04-15T16:21:03.535,2.11030000E-05,22
METER,2026-04-15T16:21:03.538,2.11030000E-05,22
METER,2026-04-15T16:21:03.541,2.11030000E-05,22
METER,2026-04-15T16:21:03.544,2.11030000E-05,22
METER,2026-04-15T16:21:03.547,2.11030000E-05,22
METER,2026-04-15T16:21:03.550,2.11030000E-05,22
METER,2026-04-15T16:21:03.552,2.11030000E-05,22
METER,2026-04-15T16:21:03.555,2.11030000E-05,22
METER,2026-04-15T16:21:03.558,2.11030000E-05,22
METER,2026-04-15T16:21:03.561,2.11030000E-05,22
METER,2026-04-15T16:21:03.564,2.11030000E-05,22
METER,2026-04-15T16:21:03.572,2.11030000E-05,22
METER,2026-04-15T16:21:03.575,2.11030000E-05,22
METER,2026-04-15T16:21:03.578,2.11030000E-05,22
METER,2026-04-15T16:21:03.581,2.11030000E-05,22
METER,2026-04-15T16:21:03.584,2.11030000E-05,22
