# META
module,ble_nrf52
measurement,boot
boot_number,24
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:21:23.211,24
METER,2026-04-15T16:21:23.215,1.57378000E-05,24
METER,2026-04-15T16:21:23.218,1.57378000E-05,24
METER,2026-04-15T16:21:23.223,1.57378000E-05,24
METER,2026-04-15T16:21:23.226,1.57378000E-05,24
METER,2026-04-15T16:21:23.232,1.57378000E-05,24
METER,2026-04-15T16:21:23.235,1.57378000E-05,24
METER,2026-04-15T16:21:23.238,1.57378000E-05,24
METER,2026-04-15T16:21:23.241,1.57378000E-05,24
METER,2026-04-15T16:21:23.244,1.57378000E-05,24
METER,2026-04-15T16:21:23.249,1.57378000E-05,24
METER,2026-04-15T16:21:23.252,1.57378000E-05,24
METER,2026-04-15T16:21:23.255,1.57378000E-05,24
METER,2026-04-15T16:21:23.258,1.57378000E-05,24
METER,2026-04-15T16:21:23.262,1.57378000E-05,24
METER,2026-04-15T16:21:23.265,1.57378000E-05,24
METER,2026-04-15T16:21:23.268,1.57378000E-05,24
METER,2026-04-15T16:21:23.271,1.57378000E-05,24
METER,2026-04-15T16:21:23.274,1.57378000E-05,24
METER,2026-04-15T16:21:23.277,1.57378000E-05,24
METER,2026-04-15T16:21:23.280,1.57378000E-05,24
METER,2026-04-15T16:21:23.283,1.57378000E-05,24
METER,2026-04-15T16:21:23.294,1.57378000E-05,24
METER,2026-04-15T16:21:23.297,1.57378000E-05,24
METER,2026-04-15T16:21:23.300,1.57378000E-05,24
METER,2026-04-15T16:21:23.303,1.57378000E-05,24
METER,2026-04-15T16:21:23.306,1.57378000E-05,24
METER,2026-04-15T16:21:23.309,1.57378000E-05,24
METER,2026-04-15T16:21:23.312,1.57378000E-05,24
METER,2026-04-15T16:21:23.315,1.57378000E-05,24
METER,2026-04-15T16:21:23.318,1.57378000E-05,24
METER,2026-04-15T16:21:23.320,1.57378000E-05,24
METER,2026-04-15T16:21:23.323,1.57378000E-05,24
METER,2026-04-15T16:21:23.326,1.57378000E-05,24
METER,2026-04-15T16:21:23.329,1.57378000E-05,24
METER,2026-04-15T16:21:23.332,1.57378000E-05,24
