# META
module,ble_nrf52
measurement,boot
boot_number,5
session,20260415_161742
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-04-15T16:18:29.575,5
METER,2026-04-15T16:18:29.580,1.43071000E-06,5
METER,2026-04-15T16:18:29.583,1.43071000E-06,5
METER,2026-04-15T16:18:29.586,1.43071000E-06,5
METER,2026-04-15T16:18:29.589,1.43071000E-06,5
METER,2026-04-15T16:18:29.595,1.43071000E-06,5
METER,2026-04-15T16:18:29.598,1.43071000E-06,5
METER,2026-04-15T16:18:29.601,1.43071000E-06,5
METER,2026-04-15T16:18:29.604,1.43071000E-06,5
METER,2026-04-15T16:18:29.607,1.43071000E-06,5
METER,2026-04-15T16:18:29.610,1.43071000E-06,5
METER,2026-04-15T16:18:29.613,1.43071000E-06,5
METER,2026-04-15T16:18:29.616,1.43071000E-06,5
METER,2026-04-15T16:18:29.619,1.43071000E-06,5
METER,2026-04-15T16:18:29.622,1.43071000E-06,5
METER,2026-04-15T16:18:29.625,1.43071000E-06,5
METER,2026-04-15T16:18:29.628,1.43071000E-06,5
METER,2026-04-15T16:18:29.631,1.43071000E-06,5
METER,2026-04-15T16:18:29.634,1.43071000E-06,5
METER,2026-04-15T16:18:29.637,1.43071000E-06,5
METER,2026-04-15T16:18:29.640,1.43071000E-06,5
METER,2026-04-15T16:18:29.643,1.43071000E-06,5
METER,2026-04-15T16:18:29.646,1.43071000E-06,5
METER,2026-04-15T16:18:29.648,1.43071000E-06,5
METER,2026-04-15T16:18:29.662,1.43071000E-06,5
METER,2026-04-15T16:18:29.665,-2.02685000E-06,5
METER,2026-04-15T16:18:29.668,-2.02685000E-06,5
METER,2026-04-15T16:18:29.675,-2.02685000E-06,5
METER,2026-04-15T16:18:29.678,-2.02685000E-06,5
METER,2026-04-15T16:18:29.681,-2.02685000E-06,5
METER,2026-04-15T16:18:29.684,-2.02685000E-06,5
METER,2026-04-15T16:18:29.687,-2.02685000E-06,5
METER,2026-04-15T16:18:29.690,-2.02685000E-06,5
METER,2026-04-15T16:18:29.693,-2.02685000E-06,5
METER,2026-04-15T16:18:29.696,-2.02685000E-06,5
METER,2026-04-15T16:18:29.699,-2.02685000E-06,5
METER,2026-04-15T16:18:29.702,-2.02685000E-06,5
METER,2026-04-15T16:18:29.705,-2.02685000E-06,5
METER,2026-04-15T16:18:29.710,-2.02685000E-06,5
METER,2026-04-15T16:18:29.713,-2.02685000E-06,5
METER,2026-04-15T16:18:29.716,-2.02685000E-06,5
METER,2026-04-15T16:18:29.719,-2.02685000E-06,5
METER,2026-04-15T16:18:29.722,-2.02685000E-06,5
METER,2026-04-15T16:18:29.725,-2.02685000E-06,5
METER,2026-04-15T16:18:29.728,-2.02685000E-06,5
METER,2026-04-15T16:18:29.731,-2.02685000E-06,5
METER,2026-04-15T16:18:29.734,-2.02685000E-06,5
METER,2026-04-15T16:18:29.737,-2.02685000E-06,5
METER,2026-04-15T16:18:29.740,-2.02685000E-06,5
METER,2026-04-15T16:18:29.743,-2.02685000E-06,5
METER,2026-04-15T16:18:29.746,-2.02685000E-06,5
METER,2026-04-15T16:18:29.748,-2.02685000E-06,5
METER,2026-04-15T16:18:29.754,-2.02685000E-06,5
METER,2026-04-15T16:18:29.757,-2.02685000E-06,5
METER,2026-04-15T16:18:29.760,-2.02685000E-06,5
METER,2026-04-15T16:18:29.762,-2.02685000E-06,5
METER,2026-04-15T16:18:29.768,-2.02685000E-06,5
METER,2026-04-15T16:18:29.774,-2.02685000E-06,5
METER,2026-04-15T16:18:29.777,-2.02685000E-06,5
METER,2026-04-15T16:18:29.780,-2.02685000E-06,5
METER,2026-04-15T16:18:29.783,-2.02685000E-06,5
METER,2026-04-15T16:18:29.786,-2.02685000E-06,5
METER,2026-04-15T16:18:29.789,-2.02685000E-06,5
METER,2026-04-15T16:18:29.792,-2.02685000E-06,5
METER,2026-04-15T16:18:29.795,-2.02685000E-06,5
METER,2026-04-15T16:18:29.798,-2.02685000E-06,5
METER,2026-04-15T16:18:29.801,-2.02685000E-06,5
METER,2026-04-15T16:18:29.804,-2.02685000E-06,5
METER,2026-04-15T16:18:29.807,-2.02685000E-06,5
METER,2026-04-15T16:18:29.810,-2.02685000E-06,5
METER,2026-04-15T16:18:29.812,-2.02685000E-06,5
METER,2026-04-15T16:18:29.815,-2.02685000E-06,5
METER,2026-04-15T16:18:29.818,-2.02685000E-06,5
METER,2026-04-15T16:18:29.821,-2.02685000E-06,5
METER,2026-04-15T16:18:29.827,-2.02685000E-06,5
METER,2026-04-15T16:18:29.830,-2.02685000E-06,5
METER,2026-04-15T16:18:29.833,-2.02685000E-06,5
METER,2026-04-15T16:18:29.836,-2.02685000E-06,5
METER,2026-04-15T16:18:29.839,-2.02685000E-06,5
METER,2026-04-15T16:18:29.842,-2.02685000E-06,5
METER,2026-04-15T16:18:29.846,-2.02685000E-06,5
METER,2026-04-15T16:18:29.850,-2.02685000E-06,5
METER,2026-04-15T16:18:29.853,-2.02685000E-06,5
METER,2026-04-15T16:18:29.856,-2.02685000E-06,5
METER,2026-04-15T16:18:29.859,-2.02685000E-06,5
METER,2026-04-15T16:18:29.862,-2.02685000E-06,5
METER,2026-04-15T16:18:29.865,-2.02685000E-06,5
METER,2026-04-15T16:18:29.868,-2.02685000E-06,5
METER,2026-04-15T16:18:29.871,-2.02685000E-06,5
METER,2026-04-15T16:18:29.874,-2.02685000E-06,5
METER,2026-04-15T16:18:29.877,-2.02685000E-06,5
METER,2026-04-15T16:18:29.880,-2.02685000E-06,5
METER,2026-04-15T16:18:29.886,-2.02685000E-06,5
METER,2026-04-15T16:18:29.889,-2.02685000E-06,5
METER,2026-04-15T16:18:29.892,-2.02685000E-06,5
METER,2026-04-15T16:18:29.895,-2.02685000E-06,5
METER,2026-04-15T16:18:29.898,-2.02685000E-06,5
METER,2026-04-15T16:18:29.901,-2.02685000E-06,5
METER,2026-04-15T16:18:29.904,-2.02685000E-06,5
METER,2026-04-15T16:18:29.907,-2.02685000E-06,5
METER,2026-04-15T16:18:29.910,-2.02685000E-06,5
METER,2026-04-15T16:18:29.913,-2.02685000E-06,5
METER,2026-04-15T16:18:29.916,-2.02685000E-06,5
METER,2026-04-15T16:18:29.919,-2.02685000E-06,5
METER,2026-04-15T16:18:29.922,-2.02685000E-06,5
METER,2026-04-15T16:18:29.925,-2.02685000E-06,5
METER,2026-04-15T16:18:29.928,-2.02685000E-06,5
METER,2026-04-15T16:18:29.932,-2.02685000E-06,5
METER,2026-04-15T16:18:29.935,-2.02685000E-06,5
METER,2026-04-15T16:18:29.938,-2.02685000E-06,5
METER,2026-04-15T16:18:29.948,-3.81523000E-06,5
METER,2026-04-15T16:18:29.951,-3.81523000E-06,5
METER,2026-04-15T16:18:29.954,-3.81523000E-06,5
METER,2026-04-15T16:18:29.957,-3.81523000E-06,5
METER,2026-04-15T16:18:29.960,-3.81523000E-06,5
METER,2026-04-15T16:18:29.964,-3.81523000E-06,5
METER,2026-04-15T16:18:29.967,-3.81523000E-06,5
METER,2026-04-15T16:18:29.975,-3.81523000E-06,5
METER,2026-04-15T16:18:29.978,-3.81523000E-06,5
METER,2026-04-15T16:18:29.982,-3.81523000E-06,5
METER,2026-04-15T16:18:29.985,-3.81523000E-06,5
METER,2026-04-15T16:18:29.988,-3.81523000E-06,5
METER,2026-04-15T16:18:29.992,-3.81523000E-06,5
METER,2026-04-15T16:18:29.995,-3.81523000E-06,5
METER,2026-04-15T16:18:30.003,-3.81523000E-06,5
METER,2026-04-15T16:18:30.007,-3.81523000E-06,5
METER,2026-04-15T16:18:30.010,-3.81523000E-06,5
METER,2026-04-15T16:18:30.013,-3.81523000E-06,5
METER,2026-04-15T16:18:30.017,-3.81523000E-06,5
METER,2026-04-15T16:18:30.020,-3.81523000E-06,5
METER,2026-04-15T16:18:30.023,-3.81523000E-06,5
METER,2026-04-15T16:18:30.026,-3.81523000E-06,5
METER,2026-04-15T16:18:30.029,-3.81523000E-06,5
METER,2026-04-15T16:18:30.033,-3.81523000E-06,5
METER,2026-04-15T16:18:30.040,-3.81523000E-06,5
METER,2026-04-15T16:18:30.043,-3.81523000E-06,5
METER,2026-04-15T16:18:30.047,-3.81523000E-06,5
METER,2026-04-15T16:18:30.050,-3.81523000E-06,5
METER,2026-04-15T16:18:30.054,-3.81523000E-06,5
METER,2026-04-15T16:18:30.060,-3.81523000E-06,5
METER,2026-04-15T16:18:30.065,-3.81523000E-06,5
METER,2026-04-15T16:18:30.068,-3.81523000E-06,5
METER,2026-04-15T16:18:30.084,-3.81523000E-06,5
METER,2026-04-15T16:18:30.088,-3.81523000E-06,5
METER,2026-04-15T16:18:30.091,-3.81523000E-06,5
METER,2026-04-15T16:18:30.094,-3.81523000E-06,5
METER,2026-04-15T16:18:30.097,-3.81523000E-06,5
METER,2026-04-15T16:18:30.100,-3.81523000E-06,5
METER,2026-04-15T16:18:30.103,-3.81523000E-06,5
METER,2026-04-15T16:18:30.106,-3.81523000E-06,5
METER,2026-04-15T16:18:30.109,-3.81523000E-06,5
