# META
module,esp32
measurement,boot
boot_number,27
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:16:12.543,27
METER,2026-03-30T15:16:12.547,-8.82273000E-06,27
METER,2026-03-30T15:16:12.550,-8.82273000E-06,27
METER,2026-03-30T15:16:12.553,-8.82273000E-06,27
METER,2026-03-30T15:16:12.556,-8.82273000E-06,27
METER,2026-03-30T15:16:12.559,-8.82273000E-06,27
METER,2026-03-30T15:16:12.562,-8.82273000E-06,27
METER,2026-03-30T15:16:12.570,-8.82273000E-06,27
METER,2026-03-30T15:16:12.573,-8.82273000E-06,27
METER,2026-03-30T15:16:12.576,-8.82273000E-06,27
METER,2026-03-30T15:16:12.584,-8.82273000E-06,27
METER,2026-03-30T15:16:12.587,-8.82273000E-06,27
METER,2026-03-30T15:16:12.600,-8.82273000E-06,27
METER,2026-03-30T15:16:12.603,-8.82273000E-06,27
METER,2026-03-30T15:16:12.608,-8.82273000E-06,27
METER,2026-03-30T15:16:12.612,-8.82273000E-06,27
METER,2026-03-30T15:16:12.625,-8.82273000E-06,27
METER,2026-03-30T15:16:12.630,-8.82273000E-06,27
METER,2026-03-30T15:16:12.633,-8.82273000E-06,27
METER,2026-03-30T15:16:12.639,-8.82273000E-06,27
METER,2026-03-30T15:16:12.642,-8.82273000E-06,27
METER,2026-03-30T15:16:12.645,-8.82273000E-06,27
METER,2026-03-30T15:16:12.648,-8.82273000E-06,27
METER,2026-03-30T15:16:12.651,-8.82273000E-06,27
METER,2026-03-30T15:16:12.654,-8.82273000E-06,27
METER,2026-03-30T15:16:12.658,-8.82273000E-06,27
METER,2026-03-30T15:16:12.661,-8.82273000E-06,27
METER,2026-03-30T15:16:12.668,-8.82273000E-06,27
METER,2026-03-30T15:16:12.671,-8.82273000E-06,27
METER,2026-03-30T15:16:12.674,-8.82273000E-06,27
METER,2026-03-30T15:16:12.678,-8.82273000E-06,27
METER,2026-03-30T15:16:12.681,-8.82273000E-06,27
METER,2026-03-30T15:16:12.684,-8.82273000E-06,27
METER,2026-03-30T15:16:12.687,-8.82273000E-06,27
METER,2026-03-30T15:16:12.690,-8.82273000E-06,27
METER,2026-03-30T15:16:12.696,-8.82273000E-06,27
METER,2026-03-30T15:16:12.706,-8.82273000E-06,27
METER,2026-03-30T15:16:12.709,-8.82273000E-06,27
METER,2026-03-30T15:16:12.713,-8.82273000E-06,27
METER,2026-03-30T15:16:12.716,-8.82273000E-06,27
METER,2026-03-30T15:16:12.719,-8.82273000E-06,27
METER,2026-03-30T15:16:12.722,-8.82273000E-06,27
METER,2026-03-30T15:16:12.726,-8.82273000E-06,27
METER,2026-03-30T15:16:12.730,-8.82273000E-06,27
METER,2026-03-30T15:16:12.733,-8.82273000E-06,27
METER,2026-03-30T15:16:12.736,-8.82273000E-06,27
METER,2026-03-30T15:16:12.739,-8.82273000E-06,27
METER,2026-03-30T15:16:12.742,-8.82273000E-06,27
METER,2026-03-30T15:16:12.746,-8.82273000E-06,27
METER,2026-03-30T15:16:12.749,-8.82273000E-06,27
METER,2026-03-30T15:16:12.755,-8.82273000E-06,27
METER,2026-03-30T15:16:12.758,-8.82273000E-06,27
METER,2026-03-30T15:16:12.761,-8.82273000E-06,27
METER,2026-03-30T15:16:12.770,-8.82273000E-06,27
METER,2026-03-30T15:16:12.774,-8.82273000E-06,27
METER,2026-03-30T15:16:12.777,-8.82273000E-06,27
METER,2026-03-30T15:16:12.780,-8.82273000E-06,27
METER,2026-03-30T15:16:12.783,-8.82273000E-06,27
METER,2026-03-30T15:16:12.787,-8.82273000E-06,27
METER,2026-03-30T15:16:12.791,-8.82273000E-06,27
METER,2026-03-30T15:16:12.796,-8.82273000E-06,27
METER,2026-03-30T15:16:12.799,-8.82273000E-06,27
METER,2026-03-30T15:16:12.803,-8.82273000E-06,27
METER,2026-03-30T15:16:12.806,-8.82273000E-06,27
METER,2026-03-30T15:16:12.812,-8.82273000E-06,27
METER,2026-03-30T15:16:12.816,-8.82273000E-06,27
METER,2026-03-30T15:16:12.819,-8.82273000E-06,27
METER,2026-03-30T15:16:12.822,-8.82273000E-06,27
METER,2026-03-30T15:16:12.826,-8.82273000E-06,27
METER,2026-03-30T15:16:12.830,-8.82273000E-06,27
METER,2026-03-30T15:16:12.833,-8.82273000E-06,27
METER,2026-03-30T15:16:12.839,-8.82273000E-06,27
METER,2026-03-30T15:16:12.843,-8.82273000E-06,27
METER,2026-03-30T15:16:12.846,-8.82273000E-06,27
METER,2026-03-30T15:16:12.850,-8.82273000E-06,27
METER,2026-03-30T15:16:12.855,-8.82273000E-06,27
METER,2026-03-30T15:16:12.861,-8.82273000E-06,27
METER,2026-03-30T15:16:12.865,-8.82273000E-06,27
METER,2026-03-30T15:16:12.871,-8.82273000E-06,27
METER,2026-03-30T15:16:12.875,-8.82273000E-06,27
METER,2026-03-30T15:16:12.880,-8.82273000E-06,27
METER,2026-03-30T15:16:12.883,-8.82273000E-06,27
