# META
module,esp32
measurement,boot
boot_number,10
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:12:22.438,10
METER,2026-03-30T15:12:22.442,-1.31149000E-05,10
METER,2026-03-30T15:12:22.445,-1.31149000E-05,10
METER,2026-03-30T15:12:22.448,-1.31149000E-05,10
METER,2026-03-30T15:12:22.451,-1.31149000E-05,10
METER,2026-03-30T15:12:22.459,-1.31149000E-05,10
METER,2026-03-30T15:12:22.462,-1.31149000E-05,10
METER,2026-03-30T15:12:22.465,-1.31149000E-05,10
METER,2026-03-30T15:12:22.469,-1.31149000E-05,10
METER,2026-03-30T15:12:22.472,-1.31149000E-05,10
METER,2026-03-30T15:12:22.475,-1.31149000E-05,10
METER,2026-03-30T15:12:22.478,-1.31149000E-05,10
METER,2026-03-30T15:12:22.481,-1.31149000E-05,10
METER,2026-03-30T15:12:22.484,-1.31149000E-05,10
METER,2026-03-30T15:12:22.487,-1.31149000E-05,10
METER,2026-03-30T15:12:22.492,-1.31149000E-05,10
METER,2026-03-30T15:12:22.498,-1.31149000E-05,10
METER,2026-03-30T15:12:22.502,-1.31149000E-05,10
METER,2026-03-30T15:12:22.505,-1.31149000E-05,10
METER,2026-03-30T15:12:22.508,-1.31149000E-05,10
METER,2026-03-30T15:12:22.514,-1.31149000E-05,10
METER,2026-03-30T15:12:22.517,-1.31149000E-05,10
METER,2026-03-30T15:12:22.521,-1.31149000E-05,10
METER,2026-03-30T15:12:22.524,-1.31149000E-05,10
METER,2026-03-30T15:12:22.527,-1.31149000E-05,10
METER,2026-03-30T15:12:22.530,-1.31149000E-05,10
METER,2026-03-30T15:12:22.534,-1.31149000E-05,10
METER,2026-03-30T15:12:22.538,-1.31149000E-05,10
METER,2026-03-30T15:12:22.541,-1.31149000E-05,10
METER,2026-03-30T15:12:22.544,-1.31149000E-05,10
METER,2026-03-30T15:12:22.548,-1.31149000E-05,10
METER,2026-03-30T15:12:22.551,-1.31149000E-05,10
METER,2026-03-30T15:12:22.555,-1.31149000E-05,10
METER,2026-03-30T15:12:22.558,-1.31149000E-05,10
METER,2026-03-30T15:12:22.562,-1.31149000E-05,10
METER,2026-03-30T15:12:22.566,-1.31149000E-05,10
METER,2026-03-30T15:12:22.572,-1.31149000E-05,10
METER,2026-03-30T15:12:22.575,-1.31149000E-05,10
METER,2026-03-30T15:12:22.579,-1.31149000E-05,10
METER,2026-03-30T15:12:22.582,-1.31149000E-05,10
METER,2026-03-30T15:12:22.592,-1.06111000E-05,10
METER,2026-03-30T15:12:22.600,-1.06111000E-05,10
METER,2026-03-30T15:12:22.604,-1.06111000E-05,10
METER,2026-03-30T15:12:22.607,-1.06111000E-05,10
METER,2026-03-30T15:12:22.610,-1.06111000E-05,10
METER,2026-03-30T15:12:22.613,-1.06111000E-05,10
METER,2026-03-30T15:12:22.616,-1.06111000E-05,10
METER,2026-03-30T15:12:22.620,-1.06111000E-05,10
METER,2026-03-30T15:12:22.623,-1.06111000E-05,10
METER,2026-03-30T15:12:22.626,-1.06111000E-05,10
METER,2026-03-30T15:12:22.631,-1.06111000E-05,10
METER,2026-03-30T15:12:22.636,-1.06111000E-05,10
METER,2026-03-30T15:12:22.639,-1.06111000E-05,10
METER,2026-03-30T15:12:22.642,-1.06111000E-05,10
METER,2026-03-30T15:12:22.646,-1.06111000E-05,10
METER,2026-03-30T15:12:22.649,-1.06111000E-05,10
METER,2026-03-30T15:12:22.653,-1.06111000E-05,10
METER,2026-03-30T15:12:22.656,-1.06111000E-05,10
METER,2026-03-30T15:12:22.659,-1.06111000E-05,10
METER,2026-03-30T15:12:22.662,-1.06111000E-05,10
METER,2026-03-30T15:12:22.666,-1.06111000E-05,10
METER,2026-03-30T15:12:22.673,-1.06111000E-05,10
METER,2026-03-30T15:12:22.676,-1.06111000E-05,10
METER,2026-03-30T15:12:22.682,-1.06111000E-05,10
METER,2026-03-30T15:12:22.689,-1.06111000E-05,10
METER,2026-03-30T15:12:22.696,-1.06111000E-05,10
METER,2026-03-30T15:12:22.699,-1.06111000E-05,10
METER,2026-03-30T15:12:22.703,-1.06111000E-05,10
METER,2026-03-30T15:12:22.706,-1.06111000E-05,10
METER,2026-03-30T15:12:22.709,-1.06111000E-05,10
METER,2026-03-30T15:12:22.714,-1.06111000E-05,10
METER,2026-03-30T15:12:22.717,-1.06111000E-05,10
METER,2026-03-30T15:12:22.720,-1.06111000E-05,10
METER,2026-03-30T15:12:22.724,-1.06111000E-05,10
METER,2026-03-30T15:12:22.727,-1.06111000E-05,10
METER,2026-03-30T15:12:22.730,-1.06111000E-05,10
METER,2026-03-30T15:12:22.733,-1.06111000E-05,10
METER,2026-03-30T15:12:22.736,-1.06111000E-05,10
METER,2026-03-30T15:12:22.739,-1.06111000E-05,10
METER,2026-03-30T15:12:22.748,-1.06111000E-05,10
METER,2026-03-30T15:12:22.753,-1.06111000E-05,10
METER,2026-03-30T15:12:22.756,-1.06111000E-05,10
METER,2026-03-30T15:12:22.759,-1.06111000E-05,10
METER,2026-03-30T15:12:22.766,-1.06111000E-05,10
METER,2026-03-30T15:12:22.769,-1.06111000E-05,10
METER,2026-03-30T15:12:22.777,-1.06111000E-05,10
METER,2026-03-30T15:12:22.810,-7.86892000E-06,10
METER,2026-03-30T15:12:22.814,-7.86892000E-06,10
METER,2026-03-30T15:12:22.817,-7.86892000E-06,10
METER,2026-03-30T15:12:22.820,-7.86892000E-06,10
METER,2026-03-30T15:12:22.823,-7.86892000E-06,10
METER,2026-03-30T15:12:22.826,-7.86892000E-06,10
METER,2026-03-30T15:12:22.829,-7.86892000E-06,10
METER,2026-03-30T15:12:22.832,-7.86892000E-06,10
METER,2026-03-30T15:12:22.835,-7.86892000E-06,10
METER,2026-03-30T15:12:22.838,-7.86892000E-06,10
METER,2026-03-30T15:12:22.841,-7.86892000E-06,10
METER,2026-03-30T15:12:22.844,-7.86892000E-06,10
METER,2026-03-30T15:12:22.847,-7.86892000E-06,10
METER,2026-03-30T15:12:22.850,-7.86892000E-06,10
METER,2026-03-30T15:12:22.853,-7.86892000E-06,10
METER,2026-03-30T15:12:22.856,-7.86892000E-06,10
METER,2026-03-30T15:12:22.861,-7.86892000E-06,10
METER,2026-03-30T15:12:22.864,-7.86892000E-06,10
METER,2026-03-30T15:12:22.867,-7.86892000E-06,10
METER,2026-03-30T15:12:22.890,-7.86892000E-06,10
METER,2026-03-30T15:12:22.896,-7.86892000E-06,10
METER,2026-03-30T15:12:22.899,-7.86892000E-06,10
METER,2026-03-30T15:12:22.902,-7.86892000E-06,10
METER,2026-03-30T15:12:22.905,-7.86892000E-06,10
METER,2026-03-30T15:12:22.908,-7.86892000E-06,10
METER,2026-03-30T15:12:22.911,-7.86892000E-06,10
METER,2026-03-30T15:12:22.914,-7.86892000E-06,10
METER,2026-03-30T15:12:22.919,-7.86892000E-06,10
METER,2026-03-30T15:12:22.923,-7.86892000E-06,10
METER,2026-03-30T15:12:22.926,-7.86892000E-06,10
METER,2026-03-30T15:12:22.929,-7.86892000E-06,10
METER,2026-03-30T15:12:22.932,-7.86892000E-06,10
METER,2026-03-30T15:12:22.935,-7.86892000E-06,10
METER,2026-03-30T15:12:22.938,-7.86892000E-06,10
METER,2026-03-30T15:12:22.941,-7.86892000E-06,10
METER,2026-03-30T15:12:22.944,-7.86892000E-06,10
METER,2026-03-30T15:12:22.949,-7.86892000E-06,10
METER,2026-03-30T15:12:22.952,-7.86892000E-06,10
METER,2026-03-30T15:12:22.957,-7.86892000E-06,10
METER,2026-03-30T15:12:22.962,-7.86892000E-06,10
METER,2026-03-30T15:12:22.981,-7.63047000E-06,10
METER,2026-03-30T15:12:22.986,-7.63047000E-06,10
METER,2026-03-30T15:12:22.989,-7.63047000E-06,10
METER,2026-03-30T15:12:22.992,-7.63047000E-06,10
METER,2026-03-30T15:12:22.999,-7.63047000E-06,10
METER,2026-03-30T15:12:23.003,-7.63047000E-06,10
METER,2026-03-30T15:12:23.005,-7.63047000E-06,10
METER,2026-03-30T15:12:23.011,-7.63047000E-06,10
METER,2026-03-30T15:12:23.014,-7.63047000E-06,10
METER,2026-03-30T15:12:23.018,-7.63047000E-06,10
METER,2026-03-30T15:12:23.022,-7.63047000E-06,10
METER,2026-03-30T15:12:23.025,-7.63047000E-06,10
METER,2026-03-30T15:12:23.028,-7.63047000E-06,10
METER,2026-03-30T15:12:23.031,-7.63047000E-06,10
METER,2026-03-30T15:12:23.037,-7.63047000E-06,10
METER,2026-03-30T15:12:23.045,-7.63047000E-06,10
METER,2026-03-30T15:12:23.051,-7.63047000E-06,10
METER,2026-03-30T15:12:23.054,-7.63047000E-06,10
METER,2026-03-30T15:12:23.060,-7.63047000E-06,10
METER,2026-03-30T15:12:23.064,-7.63047000E-06,10
METER,2026-03-30T15:12:23.067,-7.63047000E-06,10
METER,2026-03-30T15:12:23.070,-7.63047000E-06,10
METER,2026-03-30T15:12:23.074,-7.63047000E-06,10
METER,2026-03-30T15:12:23.077,-7.63047000E-06,10
METER,2026-03-30T15:12:23.080,-7.63047000E-06,10
METER,2026-03-30T15:12:23.085,-7.63047000E-06,10
METER,2026-03-30T15:12:23.089,-7.63047000E-06,10
METER,2026-03-30T15:12:23.095,-7.63047000E-06,10
METER,2026-03-30T15:12:23.103,-7.63047000E-06,10
METER,2026-03-30T15:12:23.108,-7.63047000E-06,10
METER,2026-03-30T15:12:23.111,-7.63047000E-06,10
METER,2026-03-30T15:12:23.116,-7.63047000E-06,10
METER,2026-03-30T15:12:23.128,-7.63047000E-06,10
METER,2026-03-30T15:12:23.131,-7.63047000E-06,10
METER,2026-03-30T15:12:23.134,-7.63047000E-06,10
METER,2026-03-30T15:12:23.137,-7.63047000E-06,10
METER,2026-03-30T15:12:23.141,-7.63047000E-06,10
METER,2026-03-30T15:12:23.145,-7.63047000E-06,10
METER,2026-03-30T15:12:23.151,-7.63047000E-06,10
METER,2026-03-30T15:12:23.162,-7.63047000E-06,10
METER,2026-03-30T15:12:23.166,-7.63047000E-06,10
METER,2026-03-30T15:12:23.169,-7.63047000E-06,10
METER,2026-03-30T15:12:23.172,-7.63047000E-06,10
METER,2026-03-30T15:12:23.175,-7.63047000E-06,10
METER,2026-03-30T15:12:23.180,-7.63047000E-06,10
METER,2026-03-30T15:12:23.185,-7.63047000E-06,10
METER,2026-03-30T15:12:23.188,-7.63047000E-06,10
METER,2026-03-30T15:12:23.191,-7.63047000E-06,10
METER,2026-03-30T15:12:23.195,-7.63047000E-06,10
METER,2026-03-30T15:12:23.203,-7.63047000E-06,10
METER,2026-03-30T15:12:23.206,-7.63047000E-06,10
METER,2026-03-30T15:12:23.214,-7.63047000E-06,10
METER,2026-03-30T15:12:23.220,-7.63047000E-06,10
METER,2026-03-30T15:12:23.223,-7.63047000E-06,10
METER,2026-03-30T15:12:23.227,-7.63047000E-06,10
METER,2026-03-30T15:12:23.231,-7.63047000E-06,10
METER,2026-03-30T15:12:23.236,-7.63047000E-06,10
METER,2026-03-30T15:12:23.239,-7.63047000E-06,10
METER,2026-03-30T15:12:23.243,-7.63047000E-06,10
METER,2026-03-30T15:12:23.246,-7.63047000E-06,10
METER,2026-03-30T15:12:23.251,-7.63047000E-06,10
METER,2026-03-30T15:12:23.255,-7.63047000E-06,10
METER,2026-03-30T15:12:23.259,-7.63047000E-06,10
