# META
module,esp32
measurement,boot
boot_number,1
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:09:45.056,1
METER,2026-03-30T15:09:45.059,-1.35918000E-05,1
METER,2026-03-30T15:09:45.063,-1.35918000E-05,1
METER,2026-03-30T15:09:45.066,-1.35918000E-05,1
METER,2026-03-30T15:09:45.071,-1.35918000E-05,1
METER,2026-03-30T15:09:45.075,-1.35918000E-05,1
METER,2026-03-30T15:09:45.078,-1.35918000E-05,1
METER,2026-03-30T15:09:45.081,-1.35918000E-05,1
METER,2026-03-30T15:09:45.084,-1.35918000E-05,1
METER,2026-03-30T15:09:45.087,-1.35918000E-05,1
METER,2026-03-30T15:09:45.090,-1.35918000E-05,1
METER,2026-03-30T15:09:45.093,-1.35918000E-05,1
METER,2026-03-30T15:09:45.096,-1.35918000E-05,1
METER,2026-03-30T15:09:45.099,-1.35918000E-05,1
METER,2026-03-30T15:09:45.106,-1.35918000E-05,1
METER,2026-03-30T15:09:45.109,-1.35918000E-05,1
METER,2026-03-30T15:09:45.117,-1.35918000E-05,1
METER,2026-03-30T15:09:45.120,-1.35918000E-05,1
METER,2026-03-30T15:09:45.124,-1.35918000E-05,1
METER,2026-03-30T15:09:45.127,-1.35918000E-05,1
METER,2026-03-30T15:09:45.132,-1.35918000E-05,1
METER,2026-03-30T15:09:45.135,-1.35918000E-05,1
METER,2026-03-30T15:09:45.138,-1.35918000E-05,1
METER,2026-03-30T15:09:45.141,-1.35918000E-05,1
METER,2026-03-30T15:09:45.145,-1.35918000E-05,1
METER,2026-03-30T15:09:45.154,-1.35918000E-05,1
METER,2026-03-30T15:09:45.157,-1.35918000E-05,1
METER,2026-03-30T15:09:45.160,-1.35918000E-05,1
METER,2026-03-30T15:09:45.174,-1.35918000E-05,1
METER,2026-03-30T15:09:45.177,-1.23995000E-05,1
METER,2026-03-30T15:09:45.181,-1.23995000E-05,1
METER,2026-03-30T15:09:45.184,-1.23995000E-05,1
METER,2026-03-30T15:09:45.188,-1.23995000E-05,1
METER,2026-03-30T15:09:45.194,-1.23995000E-05,1
METER,2026-03-30T15:09:45.197,-1.23995000E-05,1
METER,2026-03-30T15:09:45.201,-1.23995000E-05,1
METER,2026-03-30T15:09:45.208,-1.23995000E-05,1
METER,2026-03-30T15:09:45.212,-1.23995000E-05,1
METER,2026-03-30T15:09:45.215,-1.23995000E-05,1
METER,2026-03-30T15:09:45.218,-1.23995000E-05,1
METER,2026-03-30T15:09:45.221,-1.23995000E-05,1
METER,2026-03-30T15:09:45.224,-1.23995000E-05,1
METER,2026-03-30T15:09:45.234,-1.23995000E-05,1
METER,2026-03-30T15:09:45.238,-1.23995000E-05,1
METER,2026-03-30T15:09:45.242,-1.23995000E-05,1
METER,2026-03-30T15:09:45.245,-1.23995000E-05,1
METER,2026-03-30T15:09:45.249,-1.23995000E-05,1
METER,2026-03-30T15:09:45.252,-1.23995000E-05,1
METER,2026-03-30T15:09:45.256,-1.23995000E-05,1
METER,2026-03-30T15:09:45.262,-1.23995000E-05,1
