# META
module,esp32
measurement,boot
boot_number,4
session,20260330_150910
shunt_ohms,1.1000

# DATA
type,timestamp_or_event,value_or_time,boot_number

EVENT,unplug,2026-03-30T15:10:43.212,4
METER,2026-03-30T15:10:43.216,-1.33533000E-05,4
METER,2026-03-30T15:10:43.219,-1.33533000E-05,4
METER,2026-03-30T15:10:43.222,-1.33533000E-05,4
METER,2026-03-30T15:10:43.230,-1.33533000E-05,4
METER,2026-03-30T15:10:43.233,-1.33533000E-05,4
METER,2026-03-30T15:10:43.236,-1.33533000E-05,4
METER,2026-03-30T15:10:43.239,-1.33533000E-05,4
METER,2026-03-30T15:10:43.242,-1.33533000E-05,4
METER,2026-03-30T15:10:43.245,-1.33533000E-05,4
METER,2026-03-30T15:10:43.248,-1.33533000E-05,4
METER,2026-03-30T15:10:43.251,-1.33533000E-05,4
METER,2026-03-30T15:10:43.254,-1.33533000E-05,4
METER,2026-03-30T15:10:43.257,-1.33533000E-05,4
METER,2026-03-30T15:10:43.260,-1.33533000E-05,4
METER,2026-03-30T15:10:43.265,-1.33533000E-05,4
METER,2026-03-30T15:10:43.268,-1.33533000E-05,4
METER,2026-03-30T15:10:43.274,-1.33533000E-05,4
METER,2026-03-30T15:10:43.279,-1.33533000E-05,4
METER,2026-03-30T15:10:43.293,-1.33533000E-05,4
METER,2026-03-30T15:10:43.308,-1.27572000E-05,4
METER,2026-03-30T15:10:43.311,-1.27572000E-05,4
METER,2026-03-30T15:10:43.316,-1.27572000E-05,4
METER,2026-03-30T15:10:43.319,-1.27572000E-05,4
METER,2026-03-30T15:10:43.324,-1.27572000E-05,4
METER,2026-03-30T15:10:43.327,-1.27572000E-05,4
METER,2026-03-30T15:10:43.330,-1.27572000E-05,4
METER,2026-03-30T15:10:43.337,-1.27572000E-05,4
METER,2026-03-30T15:10:43.343,-1.27572000E-05,4
METER,2026-03-30T15:10:43.346,-1.27572000E-05,4
METER,2026-03-30T15:10:43.349,-1.27572000E-05,4
METER,2026-03-30T15:10:43.352,-1.27572000E-05,4
METER,2026-03-30T15:10:43.355,-1.27572000E-05,4
METER,2026-03-30T15:10:43.358,-1.27572000E-05,4
