# RESULTS
Index, Phase, Mean_V, Min_V, Max_V, Spread_V, Std_V, Uncertainty_V, Neff, Elapsed_ms, Unique_Sample_Count
0, BOOT, 7.080006880e-02, -1.263800000e-05, 1.209010000e-01, 1.209136380e-01, 4.845667170e-02, 4.250817384e-02, 1.30, 8015.000, 40
# METER
Timestamp_Start, Timestamp_End, V_Shunt, Phase, Current
2026-03-30T15:14:25.476,2026-03-30T15:14:25.492,-3.576780000e-06,BOOT,-2.367423729e-09
2026-03-30T15:14:25.506,2026-03-30T15:14:25.686,-1.263800000e-05,BOOT,-1.772542373e-08
2026-03-30T15:14:25.704,2026-03-30T15:14:25.878,-1.239950000e-05,BOOT,-1.732118644e-08
2026-03-30T15:14:25.887,2026-03-30T15:14:26.075,-1.001500000e-05,BOOT,-1.327966102e-08
2026-03-30T15:14:26.080,2026-03-30T15:14:26.257,-7.868920000e-06,BOOT,-9.642237288e-09
2026-03-30T15:14:26.267,2026-03-30T15:14:26.456,-7.749690000e-06,BOOT,-9.440152542e-09
2026-03-30T15:14:26.459,2026-03-30T15:14:26.637,2.895940000e-02,BOOT,4.908742373e-05
2026-03-30T15:14:26.647,2026-03-30T15:14:26.836,1.999360000e-02,BOOT,3.389115254e-05
2026-03-30T15:14:26.839,2026-03-30T15:14:27.026,1.981450000e-02,BOOT,3.358759322e-05
2026-03-30T15:14:27.031,2026-03-30T15:14:27.496,1.981150000e-02,BOOT,3.358250847e-05
2026-03-30T15:14:27.509,2026-03-30T15:14:27.687,1.980650000e-02,BOOT,3.357403390e-05
2026-03-30T15:14:27.697,2026-03-30T15:14:27.877,1.979450000e-02,BOOT,3.355369492e-05
2026-03-30T15:14:27.887,2026-03-30T15:14:28.067,1.979620000e-02,BOOT,3.355657627e-05
2026-03-30T15:14:28.080,2026-03-30T15:14:28.256,1.978530000e-02,BOOT,3.353810169e-05
2026-03-30T15:14:28.267,2026-03-30T15:14:28.447,1.978240000e-02,BOOT,3.353318644e-05
2026-03-30T15:14:28.457,2026-03-30T15:14:28.637,1.978510000e-02,BOOT,3.353776271e-05
2026-03-30T15:14:28.647,2026-03-30T15:14:28.823,1.205840000e-01,BOOT,2.043833559e-04
2026-03-30T15:14:28.838,2026-03-30T15:14:29.013,1.190460000e-01,BOOT,2.017765763e-04
2026-03-30T15:14:29.027,2026-03-30T15:14:29.410,1.086780000e-01,BOOT,1.842036949e-04
2026-03-30T15:14:29.417,2026-03-30T15:14:29.492,1.092530000e-01,BOOT,1.851782712e-04
2026-03-30T15:14:29.501,2026-03-30T15:14:29.682,1.209010000e-01,BOOT,2.049206441e-04
2026-03-30T15:14:29.692,2026-03-30T15:14:29.878,1.207500000e-01,BOOT,2.046647119e-04
2026-03-30T15:14:29.882,2026-03-30T15:14:30.062,1.143300000e-01,BOOT,1.937833559e-04
2026-03-30T15:14:30.072,2026-03-30T15:14:30.260,1.071330000e-01,BOOT,1.815850508e-04
2026-03-30T15:14:30.264,2026-03-30T15:14:30.442,1.061750000e-01,BOOT,1.799613220e-04
2026-03-30T15:14:30.456,2026-03-30T15:14:30.641,1.062060000e-01,BOOT,1.800138644e-04
2026-03-30T15:14:30.645,2026-03-30T15:14:30.823,1.059150000e-01,BOOT,1.795206441e-04
2026-03-30T15:14:30.833,2026-03-30T15:14:31.107,1.061780000e-01,BOOT,1.799664068e-04
2026-03-30T15:14:31.117,2026-03-30T15:14:31.306,1.061930000e-01,BOOT,1.799918305e-04
2026-03-30T15:14:31.310,2026-03-30T15:14:31.487,1.062220000e-01,BOOT,1.800409831e-04
2026-03-30T15:14:31.500,2026-03-30T15:14:31.677,1.062160000e-01,BOOT,1.800308136e-04
2026-03-30T15:14:31.687,2026-03-30T15:14:31.867,1.081140000e-01,BOOT,1.832477627e-04
2026-03-30T15:14:31.878,2026-03-30T15:14:32.066,1.062330000e-01,BOOT,1.800596271e-04
2026-03-30T15:14:32.069,2026-03-30T15:14:32.244,1.062260000e-01,BOOT,1.800477627e-04
2026-03-30T15:14:32.258,2026-03-30T15:14:32.438,1.062200000e-01,BOOT,1.800375932e-04
2026-03-30T15:14:32.447,2026-03-30T15:14:32.635,1.062470000e-01,BOOT,1.800833559e-04
2026-03-30T15:14:32.638,2026-03-30T15:14:32.911,1.059650000e-01,BOOT,1.796053898e-04
2026-03-30T15:14:32.921,2026-03-30T15:14:33.102,1.094390000e-01,BOOT,1.854935254e-04
2026-03-30T15:14:33.112,2026-03-30T15:14:33.301,1.062450000e-01,BOOT,1.800799661e-04
2026-03-30T15:14:33.305,2026-03-30T15:14:33.491,1.062590000e-01,BOOT,1.801036949e-04
