module,ble_nrf52
strategy,full_payload
run,30
session,20260413_153849
baseline_s,5.0
shunt_ohms,1.000000
v_supply,3.300

# EVENTS
30,1,1,1,2026-04-13T16:09:38.241,2026-04-13T16:09:38.996,True,True,
30,2,2,2,2026-04-13T16:09:39.997,2026-04-13T16:09:40.521,True,True,
30,4,4,4,2026-04-13T16:09:41.522,2026-04-13T16:09:42.071,True,True,
30,8,8,8,2026-04-13T16:09:43.072,2026-04-13T16:09:43.621,True,True,
30,16,16,16,2026-04-13T16:09:44.622,2026-04-13T16:09:45.171,True,True,
30,32,32,32,2026-04-13T16:09:46.172,2026-04-13T16:09:46.697,True,True,
30,64,64,64,2026-04-13T16:09:47.699,2026-04-13T16:09:48.246,True,True,
30,128,128,128,2026-04-13T16:09:49.246,2026-04-13T16:09:49.796,True,True,
30,256,256,256,2026-04-13T16:09:50.798,2026-04-13T16:09:51.374,True,True,
30,512,512,512,2026-04-13T16:09:52.375,2026-04-13T16:09:52.925,True,True,
30,1024,1024,1024,2026-04-13T16:09:53.928,2026-04-13T16:09:54.547,True,True,
30,2048,2048,2048,2026-04-13T16:09:55.549,2026-04-13T16:09:56.272,True,True,
30,4096,4096,4096,2026-04-13T16:09:57.275,2026-04-13T16:09:58.198,True,True,
30,8192,8192,8192,2026-04-13T16:09:59.200,2026-04-13T16:10:00.595,True,True,
30,16384,16384,16384,2026-04-13T16:10:01.597,2026-04-13T16:10:03.822,True,True,
30,32768,32768,32768,2026-04-13T16:10:04.824,2026-04-13T16:10:08.873,True,True,
30,65536,65536,65536,2026-04-13T16:10:09.877,2026-04-13T16:10:17.996,True,True,
30,131072,131072,0,2026-04-13T16:10:19.001,2026-04-13T16:10:19.019,False,False,nrf_malloc_fail
30,262144,262144,0,2026-04-13T16:10:21.522,2026-04-13T16:10:21.544,False,False,nrf_malloc_fail
30,524288,524288,0,2026-04-13T16:10:24.047,2026-04-13T16:10:24.074,False,False,nrf_malloc_fail
30,1048576,1048576,0,2026-04-13T16:10:26.576,2026-04-13T16:10:26.595,False,False,nrf_malloc_fail

# RESULTS
Index, Phase, Mean_V, Std_V, Count
0,baseline,0.006561858,0.000774828,2039
1,idle,0.010446659,0.001756492,6980
2,tx_1,0.011380626,0.000091745,241
3,tx_1024,0.011394456,0.000134341,201
4,tx_1048576,0.011555699,0.000307621,477
5,tx_128,0.011349305,0.000017158,176
6,tx_131072,0.011531339,0.000279073,481
7,tx_16,0.011348995,0.000019062,174
8,tx_16384,0.011264804,0.001013223,704
9,tx_2,0.011348781,0.000016014,166
10,tx_2048,0.011456247,0.000195380,232
11,tx_256,0.011367412,0.000045920,184
12,tx_262144,0.011633993,0.000340681,478
13,tx_32,0.011356033,0.000032384,165
14,tx_32768,0.011307622,0.000864863,1288
15,tx_4,0.011379217,0.000111753,174
16,tx_4096,0.011596011,0.000221207,296
17,tx_512,0.011349875,0.000025491,179
18,tx_524288,0.011560453,0.000291651,477
19,tx_64,0.011366371,0.000086155,173
20,tx_65536,0.011055557,0.001213981,2589
21,tx_8,0.011334774,0.000012436,174
22,tx_8192,0.011427042,0.000723481,443

# METER
timestamp,v_shunt,phase,current
2026-04-13 16:09:31.803000,0.0113484,idle,0.01000418
2026-04-13 16:09:31.805000,0.00665913,idle,0.005871149
2026-04-13 16:09:31.808000,0.00665913,idle,0.005871149
2026-04-13 16:09:31.819000,0.00665913,idle,0.005871149
2026-04-13 16:09:31.820000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.823000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.825000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.828000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.831000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.833000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.836000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.839000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.842000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.844000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.847000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.850000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.852000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.855000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.858000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.860000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.863000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.866000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.868000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.872000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.875000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.877000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.880000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.883000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.885000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.888000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.895000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.898000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.901000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.903000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.908000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.911000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.914000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.917000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.919000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.923000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.926000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.928000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.931000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.934000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.936000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.939000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.942000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.944000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.950000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.952000,0.00637084,idle,0.005617056
2026-04-13 16:09:31.955000,0.00637084,idle,0.005617056
