# META
module,LoRa_RN2903
run,19
session,20260504_191946

# METER
timestamp,v_shunt,phase
2026-05-04T19:24:20.551,3.66978000E-02,baseline
2026-05-04T19:24:20.556,3.66978000E-02,baseline
2026-05-04T19:24:20.557,3.66978000E-02,baseline
2026-05-04T19:24:20.559,3.66978000E-02,baseline
2026-05-04T19:24:20.574,3.66978000E-02,baseline
2026-05-04T19:24:20.576,3.66978000E-02,baseline
2026-05-04T19:24:20.579,3.66978000E-02,baseline
2026-05-04T19:24:20.581,3.66978000E-02,baseline
2026-05-04T19:24:20.584,3.66978000E-02,baseline
2026-05-04T19:24:20.587,3.66978000E-02,baseline
2026-05-04T19:24:20.590,3.66978000E-02,baseline
2026-05-04T19:24:20.592,3.66978000E-02,baseline
2026-05-04T19:24:20.596,3.66978000E-02,baseline
2026-05-04T19:24:20.599,3.66978000E-02,baseline
2026-05-04T19:24:20.601,3.66978000E-02,baseline
2026-05-04T19:24:20.604,3.66978000E-02,baseline
2026-05-04T19:24:20.607,3.66978000E-02,baseline
2026-05-04T19:24:20.609,3.66978000E-02,baseline
2026-05-04T19:24:20.612,3.66978000E-02,baseline
2026-05-04T19:24:20.615,3.66978000E-02,baseline
2026-05-04T19:24:20.618,3.66978000E-02,baseline
2026-05-04T19:24:20.623,3.66978000E-02,baseline
2026-05-04T19:24:20.626,3.66978000E-02,baseline
2026-05-04T19:24:20.628,3.66978000E-02,baseline
2026-05-04T19:24:20.631,3.66978000E-02,baseline
2026-05-04T19:24:20.634,3.66978000E-02,baseline
2026-05-04T19:24:20.636,3.66978000E-02,baseline
2026-05-04T19:24:20.640,3.66978000E-02,baseline
2026-05-04T19:24:20.642,3.66978000E-02,baseline
2026-05-04T19:24:20.644,3.66978000E-02,baseline
2026-05-04T19:24:20.647,3.66978000E-02,baseline
2026-05-04T19:24:20.650,3.66978000E-02,baseline
2026-05-04T19:24:20.652,3.66978000E-02,baseline
2026-05-04T19:24:20.655,3.66978000E-02,baseline
2026-05-04T19:24:20.658,3.66978000E-02,baseline
2026-05-04T19:24:20.661,3.66978000E-02,baseline
2026-05-04T19:24:20.677,3.67087000E-02,baseline
2026-05-04T19:24:20.684,3.67087000E-02,baseline
2026-05-04T19:24:20.687,3.67087000E-02,baseline
2026-05-04T19:24:20.690,3.67087000E-02,baseline
2026-05-04T19:24:20.693,3.67087000E-02,baseline
2026-05-04T19:24:20.699,3.67087000E-02,baseline
2026-05-04T19:24:20.705,3.67087000E-02,baseline
2026-05-04T19:24:20.708,3.67087000E-02,baseline
2026-05-04T19:24:20.710,3.67087000E-02,baseline
2026-05-04T19:24:20.713,3.67087000E-02,baseline
2026-05-04T19:24:20.716,3.67087000E-02,baseline
2026-05-04T19:24:20.718,3.67087000E-02,baseline
2026-05-04T19:24:20.721,3.67087000E-02,baseline
2026-05-04T19:24:20.724,3.67087000E-02,baseline
2026-05-04T19:24:20.726,3.67087000E-02,baseline
2026-05-04T19:24:20.729,3.67087000E-02,baseline
2026-05-04T19:24:20.732,3.67087000E-02,baseline
2026-05-04T19:24:20.736,3.67087000E-02,baseline
2026-05-04T19:24:20.752,3.67087000E-02,baseline
2026-05-04T19:24:20.753,3.67087000E-02,baseline
2026-05-04T19:24:20.755,3.67087000E-02,baseline
