# META
run,8
session,20260416_214844

# EVENTS
payload_size,duration_ms,success

# METER
timestamp,value,phase
2026-04-16T22:01:43.487,2.95499000E-02,baseline
2026-04-16T22:01:43.489,2.95547000E-02,baseline
2026-04-16T22:01:43.492,2.95547000E-02,baseline
2026-04-16T22:01:43.495,2.95547000E-02,baseline
2026-04-16T22:01:43.497,2.95547000E-02,baseline
2026-04-16T22:01:43.503,2.95547000E-02,baseline
2026-04-16T22:01:43.510,2.95547000E-02,baseline
2026-04-16T22:01:43.512,2.95547000E-02,baseline
2026-04-16T22:01:43.517,2.95547000E-02,baseline
2026-04-16T22:01:43.518,2.95547000E-02,baseline
2026-04-16T22:01:43.521,2.95547000E-02,baseline
2026-04-16T22:01:43.523,2.95547000E-02,baseline
2026-04-16T22:01:43.526,2.95547000E-02,baseline
2026-04-16T22:01:43.529,2.95547000E-02,baseline
2026-04-16T22:01:43.532,2.95547000E-02,baseline
2026-04-16T22:01:43.534,2.95547000E-02,baseline
2026-04-16T22:01:43.537,2.95547000E-02,baseline
2026-04-16T22:01:43.539,2.95547000E-02,baseline
2026-04-16T22:01:43.542,2.95547000E-02,baseline
2026-04-16T22:01:43.545,2.95547000E-02,baseline
2026-04-16T22:01:43.548,2.95547000E-02,baseline
2026-04-16T22:01:43.550,2.95547000E-02,baseline
2026-04-16T22:01:43.553,2.95547000E-02,baseline
2026-04-16T22:01:43.556,2.95547000E-02,baseline
2026-04-16T22:01:43.563,2.95547000E-02,baseline
2026-04-16T22:01:43.566,2.95547000E-02,baseline
2026-04-16T22:01:43.569,2.95547000E-02,baseline
2026-04-16T22:01:43.572,2.95547000E-02,baseline
2026-04-16T22:01:43.574,2.95547000E-02,baseline
2026-04-16T22:01:43.577,2.95547000E-02,baseline
2026-04-16T22:01:43.581,2.95547000E-02,baseline
2026-04-16T22:01:43.583,2.95547000E-02,baseline
2026-04-16T22:01:43.585,2.95547000E-02,baseline
2026-04-16T22:01:43.588,2.95547000E-02,baseline
2026-04-16T22:01:43.590,2.95547000E-02,baseline
2026-04-16T22:01:43.593,2.95547000E-02,baseline
2026-04-16T22:01:43.596,2.95547000E-02,baseline
2026-04-16T22:01:43.599,2.95547000E-02,baseline
2026-04-16T22:01:43.601,2.95547000E-02,baseline
2026-04-16T22:01:43.604,2.95547000E-02,baseline
2026-04-16T22:01:43.610,2.95547000E-02,baseline
2026-04-16T22:01:43.614,2.95547000E-02,baseline
2026-04-16T22:01:43.621,2.95547000E-02,baseline
2026-04-16T22:01:43.624,2.95547000E-02,baseline
2026-04-16T22:01:43.627,2.95547000E-02,baseline
2026-04-16T22:01:43.630,2.95547000E-02,baseline
2026-04-16T22:01:43.632,2.95547000E-02,baseline
2026-04-16T22:01:43.635,2.95547000E-02,baseline
2026-04-16T22:01:43.638,2.95547000E-02,baseline
2026-04-16T22:01:43.640,2.95547000E-02,baseline
2026-04-16T22:01:43.643,2.95547000E-02,baseline
2026-04-16T22:01:43.646,2.95547000E-02,baseline
2026-04-16T22:01:43.648,2.95547000E-02,baseline
2026-04-16T22:01:43.651,2.95547000E-02,baseline
2026-04-16T22:01:43.654,2.95547000E-02,baseline
2026-04-16T22:01:43.663,2.95552000E-02,baseline
2026-04-16T22:01:43.666,2.95552000E-02,baseline
2026-04-16T22:01:43.669,2.95552000E-02,baseline
2026-04-16T22:01:43.671,2.95552000E-02,baseline
2026-04-16T22:01:43.677,2.95552000E-02,baseline
2026-04-16T22:01:43.679,2.95552000E-02,baseline
2026-04-16T22:01:43.682,2.95552000E-02,baseline
2026-04-16T22:01:43.685,2.95552000E-02,baseline
2026-04-16T22:01:43.687,2.95552000E-02,baseline
2026-04-16T22:01:43.690,2.95552000E-02,baseline
2026-04-16T22:01:43.693,2.95552000E-02,baseline
2026-04-16T22:01:43.696,2.95552000E-02,baseline
2026-04-16T22:01:43.698,2.95552000E-02,baseline
2026-04-16T22:01:43.701,2.95552000E-02,baseline
2026-04-16T22:01:43.704,2.95552000E-02,baseline
2026-04-16T22:01:43.711,2.95552000E-02,baseline
2026-04-16T22:01:43.713,2.95552000E-02,baseline
2026-04-16T22:01:43.716,2.95552000E-02,baseline
2026-04-16T22:01:43.719,2.95552000E-02,baseline
2026-04-16T22:01:43.721,2.95552000E-02,baseline
2026-04-16T22:01:43.724,2.95552000E-02,baseline
2026-04-16T22:01:43.727,2.95552000E-02,baseline
2026-04-16T22:01:43.730,2.95552000E-02,baseline
2026-04-16T22:01:43.735,2.95552000E-02,baseline
2026-04-16T22:01:43.738,2.95552000E-02,baseline
2026-04-16T22:01:43.741,2.95552000E-02,baseline
2026-04-16T22:01:43.743,2.95552000E-02,baseline
2026-04-16T22:01:43.746,2.95552000E-02,baseline
2026-04-16T22:01:43.749,2.95552000E-02,baseline
2026-04-16T22:01:43.754,2.95552000E-02,baseline
2026-04-16T22:01:43.757,2.95552000E-02,baseline
2026-04-16T22:01:43.759,2.95552000E-02,baseline
2026-04-16T22:01:43.762,2.95552000E-02,baseline
2026-04-16T22:01:43.765,2.95552000E-02,baseline
2026-04-16T22:01:43.767,2.95552000E-02,baseline
2026-04-16T22:01:43.770,2.95552000E-02,baseline
2026-04-16T22:01:43.773,2.95552000E-02,baseline
2026-04-16T22:01:43.776,2.95552000E-02,baseline
2026-04-16T22:01:43.778,2.95552000E-02,baseline
2026-04-16T22:01:43.781,2.95552000E-02,baseline
2026-04-16T22:01:43.784,2.95552000E-02,baseline
2026-04-16T22:01:43.786,2.95552000E-02,baseline
2026-04-16T22:01:43.792,2.95552000E-02,baseline
2026-04-16T22:01:43.794,2.95552000E-02,baseline
2026-04-16T22:01:43.797,2.95552000E-02,baseline
2026-04-16T22:01:43.800,2.95552000E-02,baseline
2026-04-16T22:01:43.802,2.95552000E-02,baseline
2026-04-16T22:01:43.808,2.95552000E-02,baseline
2026-04-16T22:01:43.812,2.95552000E-02,baseline
2026-04-16T22:01:43.815,2.95552000E-02,baseline
2026-04-16T22:01:43.818,2.95552000E-02,baseline
2026-04-16T22:01:43.820,2.95552000E-02,baseline
2026-04-16T22:01:43.823,2.95552000E-02,baseline
2026-04-16T22:01:43.826,2.95552000E-02,baseline
2026-04-16T22:01:43.828,2.95552000E-02,baseline
2026-04-16T22:01:43.831,2.95552000E-02,baseline
2026-04-16T22:01:43.834,2.95552000E-02,baseline
2026-04-16T22:01:43.837,2.95552000E-02,baseline
2026-04-16T22:01:43.839,2.95552000E-02,baseline
2026-04-16T22:01:43.842,2.95552000E-02,baseline
2026-04-16T22:01:43.845,2.95552000E-02,baseline
2026-04-16T22:01:43.857,2.95590000E-02,baseline
2026-04-16T22:01:43.859,2.95590000E-02,baseline
2026-04-16T22:01:43.862,2.95590000E-02,baseline
2026-04-16T22:01:43.865,2.95590000E-02,baseline
2026-04-16T22:01:43.867,2.95590000E-02,baseline
2026-04-16T22:01:43.870,2.95590000E-02,baseline
2026-04-16T22:01:43.873,2.95590000E-02,baseline
2026-04-16T22:01:43.876,2.95590000E-02,baseline
2026-04-16T22:01:43.878,2.95590000E-02,baseline
2026-04-16T22:01:43.881,2.95590000E-02,baseline
2026-04-16T22:01:43.884,2.95590000E-02,baseline
2026-04-16T22:01:43.886,2.95590000E-02,baseline
2026-04-16T22:01:43.889,2.95590000E-02,baseline
2026-04-16T22:01:43.892,2.95590000E-02,baseline
2026-04-16T22:01:43.894,2.95590000E-02,baseline
2026-04-16T22:01:43.897,2.95590000E-02,baseline
2026-04-16T22:01:43.900,2.95590000E-02,baseline
2026-04-16T22:01:43.902,2.95590000E-02,baseline
2026-04-16T22:01:43.908,2.95590000E-02,baseline
2026-04-16T22:01:43.915,2.95590000E-02,baseline
2026-04-16T22:01:43.918,2.95590000E-02,baseline
2026-04-16T22:01:43.920,2.95590000E-02,baseline
2026-04-16T22:01:43.923,2.95590000E-02,baseline
2026-04-16T22:01:43.926,2.95590000E-02,baseline
2026-04-16T22:01:43.928,2.95590000E-02,baseline
2026-04-16T22:01:43.931,2.95590000E-02,baseline
2026-04-16T22:01:43.934,2.95590000E-02,baseline
2026-04-16T22:01:43.936,2.95590000E-02,baseline
2026-04-16T22:01:43.939,2.95590000E-02,baseline
2026-04-16T22:01:43.944,2.95590000E-02,baseline
2026-04-16T22:01:43.947,2.95590000E-02,baseline
2026-04-16T22:01:43.950,2.95590000E-02,baseline
2026-04-16T22:01:43.952,2.95590000E-02,baseline
2026-04-16T22:01:43.955,2.95590000E-02,baseline
2026-04-16T22:01:43.958,2.95590000E-02,baseline
2026-04-16T22:01:43.961,2.95590000E-02,baseline
2026-04-16T22:01:43.966,2.95590000E-02,baseline
2026-04-16T22:01:43.969,2.95590000E-02,baseline
2026-04-16T22:01:43.971,2.95590000E-02,baseline
2026-04-16T22:01:43.974,2.95590000E-02,baseline
2026-04-16T22:01:43.977,2.95590000E-02,baseline
2026-04-16T22:01:43.979,2.95590000E-02,baseline
2026-04-16T22:01:43.982,2.95590000E-02,baseline
2026-04-16T22:01:43.985,2.95590000E-02,baseline
2026-04-16T22:01:43.987,2.95590000E-02,baseline
2026-04-16T22:01:43.990,2.95590000E-02,baseline
2026-04-16T22:01:43.993,2.95590000E-02,baseline
2026-04-16T22:01:43.996,2.95590000E-02,baseline
2026-04-16T22:01:43.998,2.95590000E-02,baseline
2026-04-16T22:01:44.001,2.95590000E-02,baseline
2026-04-16T22:01:44.004,2.95590000E-02,baseline
2026-04-16T22:01:44.006,2.95590000E-02,baseline
2026-04-16T22:01:44.009,2.95590000E-02,baseline
2026-04-16T22:01:44.016,2.95590000E-02,baseline
2026-04-16T22:01:44.019,2.95590000E-02,baseline
2026-04-16T22:01:44.027,2.95590000E-02,baseline
2026-04-16T22:01:44.029,2.95590000E-02,baseline
2026-04-16T22:01:44.032,2.95590000E-02,baseline
2026-04-16T22:01:44.034,2.95590000E-02,baseline
