# META
run,6
session,20260416_214844

# EVENTS
payload_size,duration_ms,success

# METER
timestamp,value,phase
2026-04-16T21:58:09.286,2.95378000E-02,baseline
2026-04-16T21:58:09.288,2.95385000E-02,baseline
2026-04-16T21:58:09.291,2.95385000E-02,baseline
2026-04-16T21:58:09.293,2.95385000E-02,baseline
2026-04-16T21:58:09.296,2.95385000E-02,baseline
2026-04-16T21:58:09.299,2.95385000E-02,baseline
2026-04-16T21:58:09.302,2.95385000E-02,baseline
2026-04-16T21:58:09.304,2.95385000E-02,baseline
2026-04-16T21:58:09.307,2.95385000E-02,baseline
2026-04-16T21:58:09.311,2.95385000E-02,baseline
2026-04-16T21:58:09.318,2.95385000E-02,baseline
2026-04-16T21:58:09.319,2.95385000E-02,baseline
2026-04-16T21:58:09.321,2.95385000E-02,baseline
2026-04-16T21:58:09.327,2.95385000E-02,baseline
2026-04-16T21:58:09.329,2.95385000E-02,baseline
2026-04-16T21:58:09.332,2.95385000E-02,baseline
2026-04-16T21:58:09.336,2.95385000E-02,baseline
2026-04-16T21:58:09.338,2.95385000E-02,baseline
2026-04-16T21:58:09.347,2.95385000E-02,baseline
2026-04-16T21:58:09.350,2.95389000E-02,baseline
2026-04-16T21:58:09.352,2.95389000E-02,baseline
2026-04-16T21:58:09.355,2.95389000E-02,baseline
2026-04-16T21:58:09.358,2.95389000E-02,baseline
2026-04-16T21:58:09.361,2.95389000E-02,baseline
2026-04-16T21:58:09.365,2.95389000E-02,baseline
2026-04-16T21:58:09.366,2.95389000E-02,baseline
2026-04-16T21:58:09.369,2.95389000E-02,baseline
2026-04-16T21:58:09.372,2.95389000E-02,baseline
2026-04-16T21:58:09.384,2.95389000E-02,baseline
2026-04-16T21:58:09.387,2.95389000E-02,baseline
2026-04-16T21:58:09.389,2.95389000E-02,baseline
2026-04-16T21:58:09.392,2.95389000E-02,baseline
2026-04-16T21:58:09.394,2.95389000E-02,baseline
2026-04-16T21:58:09.398,2.95389000E-02,baseline
2026-04-16T21:58:09.400,2.95389000E-02,baseline
2026-04-16T21:58:09.402,2.95389000E-02,baseline
2026-04-16T21:58:09.405,2.95389000E-02,baseline
2026-04-16T21:58:09.408,2.95389000E-02,baseline
2026-04-16T21:58:09.410,2.95389000E-02,baseline
2026-04-16T21:58:09.413,2.95389000E-02,baseline
2026-04-16T21:58:09.416,2.95389000E-02,baseline
2026-04-16T21:58:09.419,2.95389000E-02,baseline
2026-04-16T21:58:09.421,2.95389000E-02,baseline
2026-04-16T21:58:09.424,2.95389000E-02,baseline
2026-04-16T21:58:09.427,2.95389000E-02,baseline
2026-04-16T21:58:09.471,2.95389000E-02,baseline
2026-04-16T21:58:09.474,2.95389000E-02,baseline
2026-04-16T21:58:09.475,2.95389000E-02,baseline
2026-04-16T21:58:09.481,2.95389000E-02,baseline
2026-04-16T21:58:09.483,2.95389000E-02,baseline
2026-04-16T21:58:09.486,2.95389000E-02,baseline
2026-04-16T21:58:09.489,2.95389000E-02,baseline
2026-04-16T21:58:09.491,2.95389000E-02,baseline
2026-04-16T21:58:09.494,2.95389000E-02,baseline
2026-04-16T21:58:09.497,2.95389000E-02,baseline
2026-04-16T21:58:09.503,2.95389000E-02,baseline
2026-04-16T21:58:09.505,2.95389000E-02,baseline
2026-04-16T21:58:09.508,2.95389000E-02,baseline
2026-04-16T21:58:09.511,2.95389000E-02,baseline
2026-04-16T21:58:09.514,2.95389000E-02,baseline
2026-04-16T21:58:09.517,2.95389000E-02,baseline
2026-04-16T21:58:09.519,2.95389000E-02,baseline
2026-04-16T21:58:09.522,2.95389000E-02,baseline
2026-04-16T21:58:09.525,2.95389000E-02,baseline
2026-04-16T21:58:09.527,2.95389000E-02,baseline
2026-04-16T21:58:09.538,2.95389000E-02,baseline
2026-04-16T21:58:09.540,2.95428000E-02,baseline
2026-04-16T21:58:09.543,2.95428000E-02,baseline
2026-04-16T21:58:09.546,2.95428000E-02,baseline
2026-04-16T21:58:09.548,2.95428000E-02,baseline
2026-04-16T21:58:09.551,2.95428000E-02,baseline
2026-04-16T21:58:09.554,2.95428000E-02,baseline
2026-04-16T21:58:09.559,2.95428000E-02,baseline
2026-04-16T21:58:09.562,2.95428000E-02,baseline
2026-04-16T21:58:09.565,2.95428000E-02,baseline
2026-04-16T21:58:09.567,2.95428000E-02,baseline
2026-04-16T21:58:09.570,2.95428000E-02,baseline
2026-04-16T21:58:09.573,2.95428000E-02,baseline
2026-04-16T21:58:09.580,2.95428000E-02,baseline
2026-04-16T21:58:09.582,2.95428000E-02,baseline
2026-04-16T21:58:09.585,2.95428000E-02,baseline
2026-04-16T21:58:09.588,2.95428000E-02,baseline
2026-04-16T21:58:09.590,2.95428000E-02,baseline
2026-04-16T21:58:09.593,2.95428000E-02,baseline
2026-04-16T21:58:09.596,2.95428000E-02,baseline
2026-04-16T21:58:09.598,2.95428000E-02,baseline
2026-04-16T21:58:09.601,2.95428000E-02,baseline
2026-04-16T21:58:09.604,2.95428000E-02,baseline
2026-04-16T21:58:09.607,2.95428000E-02,baseline
2026-04-16T21:58:09.609,2.95428000E-02,baseline
2026-04-16T21:58:09.612,2.95428000E-02,baseline
2026-04-16T21:58:09.617,2.95428000E-02,baseline
2026-04-16T21:58:09.620,2.95428000E-02,baseline
2026-04-16T21:58:09.623,2.95428000E-02,baseline
2026-04-16T21:58:09.628,2.95428000E-02,baseline
2026-04-16T21:58:09.631,2.95428000E-02,baseline
2026-04-16T21:58:09.633,2.95428000E-02,baseline
2026-04-16T21:58:09.636,2.95428000E-02,baseline
2026-04-16T21:58:09.639,2.95428000E-02,baseline
2026-04-16T21:58:09.641,2.95428000E-02,baseline
2026-04-16T21:58:09.645,2.95428000E-02,baseline
2026-04-16T21:58:09.648,2.95428000E-02,baseline
2026-04-16T21:58:09.650,2.95428000E-02,baseline
2026-04-16T21:58:09.652,2.95428000E-02,baseline
2026-04-16T21:58:09.655,2.95428000E-02,baseline
2026-04-16T21:58:09.658,2.95428000E-02,baseline
2026-04-16T21:58:09.660,2.95428000E-02,baseline
2026-04-16T21:58:09.663,2.95428000E-02,baseline
2026-04-16T21:58:09.666,2.95428000E-02,baseline
2026-04-16T21:58:09.668,2.95428000E-02,baseline
2026-04-16T21:58:09.671,2.95428000E-02,baseline
2026-04-16T21:58:09.680,2.95428000E-02,baseline
2026-04-16T21:58:09.682,2.95428000E-02,baseline
2026-04-16T21:58:09.685,2.95428000E-02,baseline
2026-04-16T21:58:09.688,2.95428000E-02,baseline
2026-04-16T21:58:09.690,2.95428000E-02,baseline
2026-04-16T21:58:09.693,2.95428000E-02,baseline
2026-04-16T21:58:09.696,2.95428000E-02,baseline
2026-04-16T21:58:09.699,2.95428000E-02,baseline
2026-04-16T21:58:09.701,2.95428000E-02,baseline
2026-04-16T21:58:09.704,2.95428000E-02,baseline
2026-04-16T21:58:09.707,2.95428000E-02,baseline
2026-04-16T21:58:09.711,2.95428000E-02,baseline
2026-04-16T21:58:09.714,2.95428000E-02,baseline
2026-04-16T21:58:09.716,2.95428000E-02,baseline
2026-04-16T21:58:09.719,2.95428000E-02,baseline
2026-04-16T21:58:09.729,2.95469000E-02,baseline
2026-04-16T21:58:09.734,2.95469000E-02,baseline
2026-04-16T21:58:09.736,2.95469000E-02,baseline
2026-04-16T21:58:09.741,2.95469000E-02,baseline
2026-04-16T21:58:09.742,2.95469000E-02,baseline
2026-04-16T21:58:09.744,2.95469000E-02,baseline
2026-04-16T21:58:09.747,2.95469000E-02,baseline
2026-04-16T21:58:09.750,2.95469000E-02,baseline
2026-04-16T21:58:09.752,2.95469000E-02,baseline
2026-04-16T21:58:09.755,2.95469000E-02,baseline
2026-04-16T21:58:09.758,2.95469000E-02,baseline
2026-04-16T21:58:09.761,2.95469000E-02,baseline
2026-04-16T21:58:09.763,2.95469000E-02,baseline
2026-04-16T21:58:09.766,2.95469000E-02,baseline
2026-04-16T21:58:09.769,2.95469000E-02,baseline
2026-04-16T21:58:09.771,2.95469000E-02,baseline
2026-04-16T21:58:09.774,2.95469000E-02,baseline
2026-04-16T21:58:09.781,2.95469000E-02,baseline
2026-04-16T21:58:09.784,2.95469000E-02,baseline
2026-04-16T21:58:09.786,2.95469000E-02,baseline
2026-04-16T21:58:09.794,2.95469000E-02,baseline
2026-04-16T21:58:09.797,2.95469000E-02,baseline
2026-04-16T21:58:09.799,2.95469000E-02,baseline
2026-04-16T21:58:09.802,2.95469000E-02,baseline
2026-04-16T21:58:09.805,2.95469000E-02,baseline
2026-04-16T21:58:09.807,2.95469000E-02,baseline
2026-04-16T21:58:09.820,2.95469000E-02,baseline
2026-04-16T21:58:09.822,2.95469000E-02,baseline
2026-04-16T21:58:09.830,2.95469000E-02,baseline
2026-04-16T21:58:09.833,2.95469000E-02,baseline
2026-04-16T21:58:09.834,2.95469000E-02,baseline
2026-04-16T21:58:09.836,2.95469000E-02,baseline
2026-04-16T21:58:09.846,2.95469000E-02,baseline
2026-04-16T21:58:09.849,2.95469000E-02,baseline
2026-04-16T21:58:09.850,2.95469000E-02,baseline
2026-04-16T21:58:09.853,2.95469000E-02,baseline
2026-04-16T21:58:09.856,2.95469000E-02,baseline
2026-04-16T21:58:09.858,2.95469000E-02,baseline
2026-04-16T21:58:09.861,2.95469000E-02,baseline
2026-04-16T21:58:09.864,2.95469000E-02,baseline
2026-04-16T21:58:09.866,2.95469000E-02,baseline
2026-04-16T21:58:09.869,2.95469000E-02,baseline
2026-04-16T21:58:09.872,2.95469000E-02,baseline
2026-04-16T21:58:09.875,2.95469000E-02,baseline
2026-04-16T21:58:09.884,2.95469000E-02,baseline
2026-04-16T21:58:09.889,2.95469000E-02,baseline
2026-04-16T21:58:09.898,2.95469000E-02,baseline
2026-04-16T21:58:09.901,2.95469000E-02,baseline
2026-04-16T21:58:09.903,2.95469000E-02,baseline
