# EVENTS
run,payload_size,declared_size,bytes_received,tx_start,rx_end,complete,verified,skip_reason

# OVERVIEW
3,1,1,1,2026-04-14T14:19:45.544,2026-04-14T14:19:46.269,True,True,
3,2,2,2,2026-04-14T14:19:47.271,2026-04-14T14:19:47.799,True,True,
3,4,4,4,2026-04-14T14:19:48.802,2026-04-14T14:19:49.361,True,True,
3,8,8,8,2026-04-14T14:19:50.364,2026-04-14T14:19:50.980,True,True,
3,16,16,16,2026-04-14T14:19:51.982,2026-04-14T14:19:52.543,True,True,
3,32,32,32,2026-04-14T14:19:53.544,2026-04-14T14:19:54.250,True,True,
3,64,64,64,2026-04-14T14:19:55.252,2026-04-14T14:19:56.171,True,True,
3,128,128,128,2026-04-14T14:19:57.173,2026-04-14T14:19:58.304,True,True,
3,256,256,256,2026-04-14T14:19:59.306,2026-04-14T14:20:01.181,True,True,
3,512,512,512,2026-04-14T14:20:02.185,2026-04-14T14:20:05.380,True,True,
3,1024,1024,1024,2026-04-14T14:20:06.382,2026-04-14T14:20:12.219,True,True,
3,2048,2048,2048,2026-04-14T14:20:13.221,2026-04-14T14:20:24.400,True,True,
3,4096,4096,4096,2026-04-14T14:20:25.403,2026-04-14T14:20:47.204,True,True,
3,8192,8192,8192,2026-04-14T14:20:48.206,2026-04-14T14:21:31.301,True,True,
3,16384,16384,16384,2026-04-14T14:21:32.303,2026-04-14T14:22:57.909,True,True,
3,32768,32768,32768,2026-04-14T14:22:58.913,2026-04-14T14:25:49.690,True,True,
3,65536,65536,65536,2026-04-14T14:25:50.694,2026-04-14T14:31:31.576,True,True,
# RESULTS
Index, Phase, Mean_V, Min_V, Max_V, Spread_V, Std_V, Uncertainty_V, Neff, Elapsed_ms, Unique_Sample_Count
0, baseline, 0.006734737, 0.005222690, 0.011501700, 0.006279010, 0.001280665, 0.000556013, 5.31, 6663.000, 34
1, tx_1, 0.011560120, 0.011462300, 0.011868300, 0.000406000, 0.000172843, 0.000080523, 4.62, 721.000, 5
2, idle, 0.010880107, 0.008850740, 0.011868300, 0.003017560, 0.001157642, 0.000487099, 5.65, 1000.000, 6
3, tx_2, 0.011697325, 0.011454300, 0.012408300, 0.000954000, 0.000474042, 0.000148935, 10.14, 518.000, 4
4, idle, 0.010644164, 0.006783720, 0.012408300, 0.005624580, 0.002210980, 0.000597814, 13.68, 1001.000, 5
5, tx_4, 0.011466525, 0.011444600, 0.011487300, 0.000042700, 0.000023729, 0.000004733, 6617.08, 557.000, 4
6, idle, 0.010643490, 0.005650240, 0.012326400, 0.006676160, 0.002470014, 0.000712080, 12.03, 997.000, 6
7, tx_8, 0.011517975, 0.011448200, 0.011690600, 0.000242400, 0.000115415, 0.000079741, 2.10, 614.000, 4
8, idle, 0.010729147, 0.005715930, 0.011843600, 0.006127670, 0.002215715, 0.000660280, 11.26, 996.000, 7
9, tx_16, 0.011615167, 0.011465100, 0.011906500, 0.000441400, 0.000252340, 0.000252385, 1.00, 560.000, 3
10, idle, 0.010585043, 0.005862460, 0.011906500, 0.006044040, 0.002321822, 0.000763560, 9.25, 999.000, 6
11, tx_32, 0.011571800, 0.011458300, 0.011883700, 0.000425400, 0.000208089, 0.000029081, 52.59, 695.000, 4
12, idle, 0.010523470, 0.007100260, 0.011714500, 0.004614240, 0.001790150, 0.000674613, 7.04, 997.000, 6
13, tx_64, 0.011103164, 0.008928120, 0.012236000, 0.003307880, 0.001262692, 0.000070673, 320.65, 915.000, 5
14, idle, 0.009422650, 0.006112720, 0.011471400, 0.005358680, 0.002406716, 0.001508822, 2.54, 997.000, 6
15, tx_128, 0.010560769, 0.008259260, 0.012193600, 0.003934340, 0.001450753, 0.001220463, 1.41, 1129.000, 7
16, idle, 0.009718480, 0.007729780, 0.011489100, 0.003759320, 0.001927634, 0.001593742, 1.46, 997.000, 6
17, tx_256, 0.009771819, 0.007087150, 0.012208600, 0.005121450, 0.001793420, 0.001283555, 1.95, 1870.000, 10
18, idle, 0.009713493, 0.005647020, 0.011481000, 0.005833980, 0.002303934, 0.001025312, 5.05, 1000.000, 6
19, tx_512, 0.009437530, 0.007132930, 0.011869800, 0.004736870, 0.001557290, 0.000902352, 2.98, 3193.000, 17
20, idle, 0.009757413, 0.006386340, 0.011486300, 0.005099960, 0.002085227, 0.001077182, 3.75, 998.000, 6
21, tx_1024, 0.008948161, 0.007076540, 0.011992700, 0.004916160, 0.001305227, 0.000554514, 5.54, 5833.000, 30
22, idle, 0.009418825, 0.005667170, 0.011476300, 0.005809130, 0.002450666, 0.001392234, 3.10, 1000.000, 6
23, tx_2048, 0.008593730, 0.007123040, 0.012115700, 0.004992660, 0.001101515, 0.000266573, 17.08, 11172.000, 57
24, idle, 0.009611642, 0.006272360, 0.011471400, 0.005199040, 0.002182812, 0.001190412, 3.36, 998.000, 6
25, tx_4096, 0.008488432, 0.006721840, 0.012078300, 0.005356460, 0.000865132, 0.000131414, 43.39, 21799.000, 110
26, idle, 0.009661038, 0.006757970, 0.011494300, 0.004736330, 0.002067206, 0.001935989, 1.14, 996.000, 6
27, tx_8192, 0.008535528, 0.006695370, 0.012308200, 0.005612830, 0.000728710, 0.000067530, 117.00, 43083.000, 216
28, idle, 0.009697090, 0.007049710, 0.011469100, 0.004419390, 0.002009475, 0.002009480, 1.00, 997.000, 6
29, tx_16384, 0.008461560, 0.006669140, 0.012473400, 0.005804260, 0.000672628, 0.000040209, 283.67, 85596.000, 428
30, idle, 0.010067985, 0.007660980, 0.011492300, 0.003831320, 0.001666079, 0.001641961, 1.03, 996.000, 6
31, tx_32768, 0.008271023, 0.006442490, 0.012402700, 0.005960210, 0.000704038, 0.000028643, 620.71, 170770.000, 852
32, idle, 0.009640018, 0.005919570, 0.011461800, 0.005542230, 0.002396952, 0.001422262, 2.84, 998.000, 5
33, tx_65536, 0.008327083, 0.006519630, 0.012248800, 0.005729170, 0.000674243, 0.000018287, 1454.46, 340881.000, 1702
# METER
Timestamp_Start, Timestamp_End, V_Shunt, Phase, Current
2026-04-14T14:19:38.880,2026-04-14T14:19:38.935,0.006628370,baseline,0.005844034
2026-04-14T14:19:38.938,2026-04-14T14:19:39.215,0.006441660,baseline,0.005679472
2026-04-14T14:19:39.222,2026-04-14T14:19:39.401,0.006723990,baseline,0.005928312
2026-04-14T14:19:39.411,2026-04-14T14:19:39.593,0.006263660,baseline,0.005522586
2026-04-14T14:19:39.605,2026-04-14T14:19:39.782,0.006712300,baseline,0.005918008
2026-04-14T14:19:39.792,2026-04-14T14:19:39.980,0.006413760,baseline,0.005654881
2026-04-14T14:19:39.983,2026-04-14T14:19:40.163,0.006539660,baseline,0.005765847
2026-04-14T14:19:40.172,2026-04-14T14:19:40.368,0.006606190,baseline,0.005824485
2026-04-14T14:19:40.371,2026-04-14T14:19:40.548,0.006348430,baseline,0.005597301
2026-04-14T14:19:40.557,2026-04-14T14:19:40.736,0.006676300,baseline,0.005886279
2026-04-14T14:19:40.746,2026-04-14T14:19:40.937,0.006415910,baseline,0.005656776
2026-04-14T14:19:40.941,2026-04-14T14:19:41.220,0.006555040,baseline,0.005779403
2026-04-14T14:19:41.223,2026-04-14T14:19:41.410,0.006740800,baseline,0.005943128
2026-04-14T14:19:41.413,2026-04-14T14:19:41.600,0.006289290,baseline,0.005545176
2026-04-14T14:19:41.604,2026-04-14T14:19:41.791,0.006544190,baseline,0.005769840
2026-04-14T14:19:41.794,2026-04-14T14:19:41.984,0.006385390,baseline,0.005629876
2026-04-14T14:19:41.987,2026-04-14T14:19:42.162,0.006562560,baseline,0.005786031
2026-04-14T14:19:42.172,2026-04-14T14:19:42.352,0.006719690,baseline,0.005924522
2026-04-14T14:19:42.366,2026-04-14T14:19:42.543,0.006266280,baseline,0.005524895
2026-04-14T14:19:42.555,2026-04-14T14:19:42.733,0.006692750,baseline,0.005900777
2026-04-14T14:19:42.742,2026-04-14T14:19:43.016,0.006355340,baseline,0.005603391
2026-04-14T14:19:43.026,2026-04-14T14:19:43.206,0.006586160,baseline,0.005806831
2026-04-14T14:19:43.216,2026-04-14T14:19:43.405,0.006630990,baseline,0.005846343
2026-04-14T14:19:43.408,2026-04-14T14:19:43.587,0.006362730,baseline,0.005609904
2026-04-14T14:19:43.600,2026-04-14T14:19:43.786,0.006698350,baseline,0.005905713
2026-04-14T14:19:43.789,2026-04-14T14:19:43.976,0.006402320,baseline,0.005644798
2026-04-14T14:19:43.979,2026-04-14T14:19:44.172,0.006609890,baseline,0.005827746
2026-04-14T14:19:44.175,2026-04-14T14:19:44.352,0.006745920,baseline,0.005947640
2026-04-14T14:19:44.362,2026-04-14T14:19:44.551,0.005268000,baseline,0.004645031
2026-04-14T14:19:44.557,2026-04-14T14:19:44.827,0.005245820,baseline,0.004625482
2026-04-14T14:19:44.837,2026-04-14T14:19:45.017,0.005222690,baseline,0.004605096
2026-04-14T14:19:45.026,2026-04-14T14:19:45.207,0.007340030,baseline,0.006471277
2026-04-14T14:19:45.217,2026-04-14T14:19:45.397,0.011484900,baseline,0.010124483
2026-04-14T14:19:45.407,2026-04-14T14:19:45.543,0.011501700,baseline,0.010139290
2026-04-14T14:19:45.546,2026-04-14T14:19:45.596,0.011501700,tx_1,0.010139290
2026-04-14T14:19:45.599,2026-04-14T14:19:45.785,0.011484200,tx_1,0.010123866
2026-04-14T14:19:45.789,2026-04-14T14:19:45.968,0.011462300,tx_1,0.010104563
2026-04-14T14:19:45.986,2026-04-14T14:19:46.158,0.011484100,tx_1,0.010123778
2026-04-14T14:19:46.167,2026-04-14T14:19:46.267,0.011868300,tx_1,0.010462404
2026-04-14T14:19:46.271,2026-04-14T14:19:46.347,0.011868300,idle,0.010462404
2026-04-14T14:19:46.357,2026-04-14T14:19:46.537,0.010140200,idle,0.008939291
2026-04-14T14:19:46.547,2026-04-14T14:19:46.831,0.008850740,idle,0.007802787
2026-04-14T14:19:46.834,2026-04-14T14:19:47.012,0.011470000,idle,0.010111350
2026-04-14T14:19:47.025,2026-04-14T14:19:47.202,0.011497100,idle,0.010135235
2026-04-14T14:19:47.212,2026-04-14T14:19:47.271,0.011454300,idle,0.010097512
2026-04-14T14:19:47.279,2026-04-14T14:19:47.401,0.011454300,tx_2,0.010097512
2026-04-14T14:19:47.404,2026-04-14T14:19:47.582,0.011470800,tx_2,0.010112055
2026-04-14T14:19:47.592,2026-04-14T14:19:47.780,0.011455900,tx_2,0.010098923
2026-04-14T14:19:47.790,2026-04-14T14:19:47.797,0.012408300,tx_2,0.010938349
2026-04-14T14:19:47.800,2026-04-14T14:19:47.971,0.012408300,idle,0.010938349
2026-04-14T14:19:47.974,2026-04-14T14:19:48.152,0.006783720,idle,0.005980957
2026-04-14T14:19:48.162,2026-04-14T14:19:48.350,0.011121400,idle,0.009804101
2026-04-14T14:19:48.355,2026-04-14T14:19:48.635,0.011460000,idle,0.010102536
2026-04-14T14:19:48.639,2026-04-14T14:19:48.801,0.011447400,idle,0.010091431
2026-04-14T14:19:48.804,2026-04-14T14:19:48.817,0.011447400,tx_4,0.010091431
2026-04-14T14:19:48.827,2026-04-14T14:19:49.016,0.011486800,tx_4,0.010126157
2026-04-14T14:19:49.019,2026-04-14T14:19:49.205,0.011444600,tx_4,0.010088963
2026-04-14T14:19:49.208,2026-04-14T14:19:49.361,0.011487300,tx_4,0.010126598
2026-04-14T14:19:49.365,2026-04-14T14:19:49.401,0.011487300,idle,0.010126598
2026-04-14T14:19:49.405,2026-04-14T14:19:49.576,0.012326400,idle,0.010866164
2026-04-14T14:19:49.591,2026-04-14T14:19:49.767,0.005650240,idle,0.004981930
2026-04-14T14:19:49.777,2026-04-14T14:19:49.965,0.011473900,idle,0.010114787
2026-04-14T14:19:49.968,2026-04-14T14:19:50.158,0.011455000,idle,0.010098129
2026-04-14T14:19:50.161,2026-04-14T14:19:50.362,0.011468100,idle,0.010109675
2026-04-14T14:19:50.365,2026-04-14T14:19:50.432,0.011468100,tx_8,0.010109675
