# RESULTS
Index, Phase, Mean_V, Min_V, Max_V, Spread_V, Std_V, Uncertainty_V, Neff, Elapsed_ms, Unique_Sample_Count
0, unplugged_baseline, 2.877596131e-04, 2.384520000e-06, 4.296670000e-03, 4.294285480e-03, 1.069176232e-03, 6.221355103e-04, 2.95, 3001.000, 16
1, wait_for_plug, 3.262998961e-03, -6.199750000e-06, 3.535790000e-02, 3.536409975e-02, 1.009134522e-02, 5.939274481e-03, 2.89, 3971.000, 20
2, boot_initialization, 3.664144762e-02, 3.535790000e-02, 3.690250000e-02, 1.544600000e-03, 3.312918345e-04, 1.873477761e-04, 3.13, 3996.000, 21
3, software_setup_config, 3.676770000e-02, 3.667550000e-02, 3.873640000e-02, 2.060900000e-03, 3.859840555e-04, 6.928828780e-05, 31.24, 5422.000, 28
4, configured_idle, 3.671780000e-02, 3.670460000e-02, 3.672640000e-02, 2.180000000e-05, 5.761365579e-06, 5.782224286e-06, 16.69, 3004.000, 16
# METER
Timestamp_Start, Timestamp_End, V_Shunt, Phase, Current
2026-05-06T08:31:24.895,2026-05-06T08:31:25.009,4.296670000e-03,unplugged_baseline,7.286186441e-06
2026-05-06T08:31:25.019,2026-05-06T08:31:25.210,6.330900000e-05,unplugged_baseline,1.109983051e-07
2026-05-06T08:31:25.213,2026-05-06T08:31:25.397,4.661740000e-05,unplugged_baseline,8.270745763e-08
2026-05-06T08:31:25.400,2026-05-06T08:31:25.579,3.648310000e-05,unplugged_baseline,6.553067797e-08
2026-05-06T08:31:25.589,2026-05-06T08:31:25.777,3.052180000e-05,unplugged_baseline,5.542677966e-08
2026-05-06T08:31:25.780,2026-05-06T08:31:26.061,2.575280000e-05,unplugged_baseline,4.734372881e-08
2026-05-06T08:31:26.064,2026-05-06T08:31:26.257,2.181840000e-05,unplugged_baseline,4.067525424e-08
2026-05-06T08:31:26.260,2026-05-06T08:31:26.449,1.836080000e-05,unplugged_baseline,3.481491525e-08
2026-05-06T08:31:26.452,2026-05-06T08:31:26.637,1.514170000e-05,unplugged_baseline,2.935881356e-08
2026-05-06T08:31:26.640,2026-05-06T08:31:26.830,1.275720000e-05,unplugged_baseline,2.531728814e-08
2026-05-06T08:31:26.834,2026-05-06T08:31:27.017,1.049190000e-05,unplugged_baseline,2.147779661e-08
2026-05-06T08:31:27.021,2026-05-06T08:31:27.199,8.465040000e-06,unplugged_baseline,1.804244068e-08
2026-05-06T08:31:27.209,2026-05-06T08:31:27.389,6.795880000e-06,unplugged_baseline,1.521335593e-08
2026-05-06T08:31:27.399,2026-05-06T08:31:27.578,5.007490000e-06,unplugged_baseline,1.218218644e-08
2026-05-06T08:31:27.591,2026-05-06T08:31:27.777,3.576780000e-06,unplugged_baseline,9.757254237e-09
2026-05-06T08:31:27.780,2026-05-06T08:31:27.896,2.384520000e-06,unplugged_baseline,7.736474576e-09
2026-05-06T08:31:27.900,2026-05-06T08:31:28.066,2.384520000e-06,wait_for_plug,7.736474576e-09
2026-05-06T08:31:28.069,2026-05-06T08:31:28.248,1.073030000e-06,wait_for_plug,5.513610169e-09
2026-05-06T08:31:28.258,2026-05-06T08:31:28.439,1.192220000e-07,wait_for_plug,3.896986441e-09
2026-05-06T08:31:28.449,2026-05-06T08:31:28.628,-3.576810000e-07,wait_for_plug,3.088676271e-09
2026-05-06T08:31:28.638,2026-05-06T08:31:28.827,-1.430710000e-06,wait_for_plug,1.269983051e-09
2026-05-06T08:31:28.830,2026-05-06T08:31:29.017,-2.026850000e-06,wait_for_plug,2.595762712e-10
