# META
module,LoRa
measurement,boot
boot_number,19
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:58:02.873,19
METER,2026-04-23T15:58:02.876,3.55560000E-02,19
METER,2026-04-23T15:58:02.879,3.55560000E-02,19
METER,2026-04-23T15:58:02.883,3.55560000E-02,19
METER,2026-04-23T15:58:02.886,3.55560000E-02,19
METER,2026-04-23T15:58:02.889,3.55560000E-02,19
METER,2026-04-23T15:58:02.892,3.55560000E-02,19
METER,2026-04-23T15:58:02.897,3.55560000E-02,19
METER,2026-04-23T15:58:02.905,3.55687000E-02,19
METER,2026-04-23T15:58:02.909,3.55687000E-02,19
METER,2026-04-23T15:58:02.912,3.55687000E-02,19
METER,2026-04-23T15:58:02.915,3.55687000E-02,19
METER,2026-04-23T15:58:02.919,3.55687000E-02,19
METER,2026-04-23T15:58:02.922,3.55687000E-02,19
METER,2026-04-23T15:58:02.925,3.55687000E-02,19
METER,2026-04-23T15:58:02.928,3.55687000E-02,19
METER,2026-04-23T15:58:02.932,3.55687000E-02,19
METER,2026-04-23T15:58:02.935,3.55687000E-02,19
METER,2026-04-23T15:58:02.939,3.55687000E-02,19
METER,2026-04-23T15:58:02.942,3.55687000E-02,19
METER,2026-04-23T15:58:02.945,3.55687000E-02,19
METER,2026-04-23T15:58:02.948,3.55687000E-02,19
METER,2026-04-23T15:58:02.951,3.55687000E-02,19
METER,2026-04-23T15:58:02.955,3.55687000E-02,19
METER,2026-04-23T15:58:02.958,3.55687000E-02,19
METER,2026-04-23T15:58:02.961,3.55687000E-02,19
METER,2026-04-23T15:58:02.964,3.55687000E-02,19
METER,2026-04-23T15:58:02.972,3.55687000E-02,19
METER,2026-04-23T15:58:02.978,3.55687000E-02,19
METER,2026-04-23T15:58:02.981,3.55687000E-02,19
METER,2026-04-23T15:58:02.984,3.55687000E-02,19
METER,2026-04-23T15:58:02.987,3.55687000E-02,19
METER,2026-04-23T15:58:02.990,3.55687000E-02,19
METER,2026-04-23T15:58:02.996,3.55687000E-02,19
METER,2026-04-23T15:58:02.999,3.55687000E-02,19
METER,2026-04-23T15:58:03.002,3.55687000E-02,19
METER,2026-04-23T15:58:03.006,3.55687000E-02,19
METER,2026-04-23T15:58:03.009,3.55687000E-02,19
METER,2026-04-23T15:58:03.013,3.55687000E-02,19
METER,2026-04-23T15:58:03.017,3.55687000E-02,19
METER,2026-04-23T15:58:03.020,3.55687000E-02,19
METER,2026-04-23T15:58:03.023,3.55687000E-02,19
METER,2026-04-23T15:58:03.026,3.55687000E-02,19
METER,2026-04-23T15:58:03.029,3.55687000E-02,19
METER,2026-04-23T15:58:03.035,3.55687000E-02,19
METER,2026-04-23T15:58:03.040,3.55687000E-02,19
METER,2026-04-23T15:58:03.043,3.55687000E-02,19
METER,2026-04-23T15:58:03.047,3.55687000E-02,19
METER,2026-04-23T15:58:03.051,3.55687000E-02,19
METER,2026-04-23T15:58:03.054,3.55687000E-02,19
METER,2026-04-23T15:58:03.057,3.55687000E-02,19
METER,2026-04-23T15:58:03.061,3.55687000E-02,19
METER,2026-04-23T15:58:03.064,3.55687000E-02,19
METER,2026-04-23T15:58:03.070,3.55687000E-02,19
METER,2026-04-23T15:58:03.073,3.55687000E-02,19
METER,2026-04-23T15:58:03.077,3.55687000E-02,19
METER,2026-04-23T15:58:03.080,3.55687000E-02,19
METER,2026-04-23T15:58:03.083,3.55687000E-02,19
METER,2026-04-23T15:58:03.095,3.55687000E-02,19
METER,2026-04-23T15:58:03.099,3.58704000E-02,19
METER,2026-04-23T15:58:03.102,3.58704000E-02,19
METER,2026-04-23T15:58:03.105,3.58704000E-02,19
METER,2026-04-23T15:58:03.108,3.58704000E-02,19
METER,2026-04-23T15:58:03.111,3.58704000E-02,19
METER,2026-04-23T15:58:03.115,3.58704000E-02,19
METER,2026-04-23T15:58:03.118,3.58704000E-02,19
METER,2026-04-23T15:58:03.121,3.58704000E-02,19
METER,2026-04-23T15:58:03.124,3.58704000E-02,19
METER,2026-04-23T15:58:03.128,3.58704000E-02,19
METER,2026-04-23T15:58:03.131,3.58704000E-02,19
METER,2026-04-23T15:58:03.134,3.58704000E-02,19
METER,2026-04-23T15:58:03.137,3.58704000E-02,19
METER,2026-04-23T15:58:03.140,3.58704000E-02,19
METER,2026-04-23T15:58:03.143,3.58704000E-02,19
METER,2026-04-23T15:58:03.146,3.58704000E-02,19
METER,2026-04-23T15:58:03.152,3.58704000E-02,19
METER,2026-04-23T15:58:03.155,3.58704000E-02,19
METER,2026-04-23T15:58:03.158,3.58704000E-02,19
METER,2026-04-23T15:58:03.161,3.58704000E-02,19
METER,2026-04-23T15:58:03.164,3.58704000E-02,19
METER,2026-04-23T15:58:03.172,3.58704000E-02,19
METER,2026-04-23T15:58:03.175,3.58704000E-02,19
METER,2026-04-23T15:58:03.178,3.58704000E-02,19
METER,2026-04-23T15:58:03.184,3.58704000E-02,19
METER,2026-04-23T15:58:03.187,3.58704000E-02,19
METER,2026-04-23T15:58:03.191,3.58704000E-02,19
METER,2026-04-23T15:58:03.194,3.58704000E-02,19
METER,2026-04-23T15:58:03.197,3.58704000E-02,19
METER,2026-04-23T15:58:03.200,3.58704000E-02,19
METER,2026-04-23T15:58:03.204,3.58704000E-02,19
METER,2026-04-23T15:58:03.210,3.58704000E-02,19
METER,2026-04-23T15:58:03.213,3.58704000E-02,19
METER,2026-04-23T15:58:03.216,3.58704000E-02,19
METER,2026-04-23T15:58:03.220,3.58704000E-02,19
METER,2026-04-23T15:58:03.223,3.58704000E-02,19
METER,2026-04-23T15:58:03.226,3.58704000E-02,19
METER,2026-04-23T15:58:03.229,3.58704000E-02,19
METER,2026-04-23T15:58:03.232,3.58704000E-02,19
METER,2026-04-23T15:58:03.236,3.58704000E-02,19
METER,2026-04-23T15:58:03.239,3.58704000E-02,19
METER,2026-04-23T15:58:03.242,3.58704000E-02,19
METER,2026-04-23T15:58:03.245,3.58704000E-02,19
METER,2026-04-23T15:58:03.248,3.58704000E-02,19
METER,2026-04-23T15:58:03.251,3.58704000E-02,19
METER,2026-04-23T15:58:03.255,3.58704000E-02,19
METER,2026-04-23T15:58:03.258,3.58704000E-02,19
METER,2026-04-23T15:58:03.261,3.58704000E-02,19
METER,2026-04-23T15:58:03.270,3.58704000E-02,19
METER,2026-04-23T15:58:03.273,3.58704000E-02,19
METER,2026-04-23T15:58:03.283,3.58704000E-02,19
METER,2026-04-23T15:58:03.287,3.61697000E-02,19
METER,2026-04-23T15:58:03.290,3.61697000E-02,19
METER,2026-04-23T15:58:03.293,3.61697000E-02,19
METER,2026-04-23T15:58:03.296,3.61697000E-02,19
METER,2026-04-23T15:58:03.299,3.61697000E-02,19
METER,2026-04-23T15:58:03.303,3.61697000E-02,19
METER,2026-04-23T15:58:03.306,3.61697000E-02,19
METER,2026-04-23T15:58:03.309,3.61697000E-02,19
METER,2026-04-23T15:58:03.312,3.61697000E-02,19
METER,2026-04-23T15:58:03.316,3.61697000E-02,19
METER,2026-04-23T15:58:03.319,3.61697000E-02,19
METER,2026-04-23T15:58:03.324,3.61697000E-02,19
METER,2026-04-23T15:58:03.328,3.61697000E-02,19
METER,2026-04-23T15:58:03.331,3.61697000E-02,19
METER,2026-04-23T15:58:03.334,3.61697000E-02,19
METER,2026-04-23T15:58:03.337,3.61697000E-02,19
METER,2026-04-23T15:58:03.340,3.61697000E-02,19
METER,2026-04-23T15:58:03.343,3.61697000E-02,19
METER,2026-04-23T15:58:03.346,3.61697000E-02,19
METER,2026-04-23T15:58:03.350,3.61697000E-02,19
METER,2026-04-23T15:58:03.353,3.61697000E-02,19
METER,2026-04-23T15:58:03.356,3.61697000E-02,19
METER,2026-04-23T15:58:03.359,3.61697000E-02,19
METER,2026-04-23T15:58:03.362,3.61697000E-02,19
METER,2026-04-23T15:58:03.365,3.61697000E-02,19
METER,2026-04-23T15:58:03.375,3.61697000E-02,19
METER,2026-04-23T15:58:03.378,3.61697000E-02,19
METER,2026-04-23T15:58:03.386,3.61697000E-02,19
