# META
module,LoRa
measurement,boot
boot_number,14
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:57:22.810,14
METER,2026-04-23T15:57:22.813,3.55335000E-02,14
METER,2026-04-23T15:57:22.819,3.55335000E-02,14
METER,2026-04-23T15:57:22.823,3.55335000E-02,14
METER,2026-04-23T15:57:22.827,3.55335000E-02,14
METER,2026-04-23T15:57:22.833,3.55335000E-02,14
METER,2026-04-23T15:57:22.838,3.55335000E-02,14
METER,2026-04-23T15:57:22.846,3.55335000E-02,14
METER,2026-04-23T15:57:22.850,3.55335000E-02,14
METER,2026-04-23T15:57:22.853,3.55335000E-02,14
METER,2026-04-23T15:57:22.859,3.55335000E-02,14
METER,2026-04-23T15:57:22.863,3.55335000E-02,14
METER,2026-04-23T15:57:22.866,3.55335000E-02,14
METER,2026-04-23T15:57:22.869,3.55335000E-02,14
METER,2026-04-23T15:57:22.872,3.55335000E-02,14
METER,2026-04-23T15:57:22.876,3.55335000E-02,14
METER,2026-04-23T15:57:22.880,3.55335000E-02,14
METER,2026-04-23T15:57:22.883,3.55335000E-02,14
METER,2026-04-23T15:57:22.886,3.55335000E-02,14
METER,2026-04-23T15:57:22.890,3.55335000E-02,14
METER,2026-04-23T15:57:22.893,3.55335000E-02,14
METER,2026-04-23T15:57:22.896,3.55335000E-02,14
METER,2026-04-23T15:57:22.902,3.55335000E-02,14
METER,2026-04-23T15:57:22.906,3.55335000E-02,14
METER,2026-04-23T15:57:22.909,3.55335000E-02,14
METER,2026-04-23T15:57:22.913,3.55335000E-02,14
METER,2026-04-23T15:57:22.916,3.55335000E-02,14
METER,2026-04-23T15:57:22.919,3.55335000E-02,14
METER,2026-04-23T15:57:22.924,3.55335000E-02,14
METER,2026-04-23T15:57:22.943,3.55335000E-02,14
METER,2026-04-23T15:57:22.947,3.55335000E-02,14
METER,2026-04-23T15:57:22.950,3.55335000E-02,14
METER,2026-04-23T15:57:22.967,3.55100000E-02,14
METER,2026-04-23T15:57:22.971,3.55100000E-02,14
METER,2026-04-23T15:57:22.977,3.55100000E-02,14
METER,2026-04-23T15:57:22.983,3.55100000E-02,14
METER,2026-04-23T15:57:22.987,3.55100000E-02,14
METER,2026-04-23T15:57:22.990,3.55100000E-02,14
METER,2026-04-23T15:57:22.993,3.55100000E-02,14
METER,2026-04-23T15:57:22.997,3.55100000E-02,14
METER,2026-04-23T15:57:23.000,3.55100000E-02,14
METER,2026-04-23T15:57:23.003,3.55100000E-02,14
METER,2026-04-23T15:57:23.007,3.55100000E-02,14
METER,2026-04-23T15:57:23.010,3.55100000E-02,14
METER,2026-04-23T15:57:23.013,3.55100000E-02,14
METER,2026-04-23T15:57:23.019,3.55100000E-02,14
METER,2026-04-23T15:57:23.022,3.55100000E-02,14
METER,2026-04-23T15:57:23.025,3.55100000E-02,14
METER,2026-04-23T15:57:23.028,3.55100000E-02,14
