# META
module,LoRa
measurement,boot
boot_number,21
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:58:18.141,21
METER,2026-04-23T15:58:18.144,3.55888000E-02,21
METER,2026-04-23T15:58:18.147,3.55888000E-02,21
METER,2026-04-23T15:58:18.151,3.55888000E-02,21
METER,2026-04-23T15:58:18.154,3.55888000E-02,21
METER,2026-04-23T15:58:18.162,3.55888000E-02,21
METER,2026-04-23T15:58:18.166,3.55888000E-02,21
METER,2026-04-23T15:58:18.171,3.55888000E-02,21
METER,2026-04-23T15:58:18.175,3.55888000E-02,21
METER,2026-04-23T15:58:18.178,3.55888000E-02,21
METER,2026-04-23T15:58:18.181,3.55888000E-02,21
METER,2026-04-23T15:58:18.184,3.55888000E-02,21
METER,2026-04-23T15:58:18.187,3.55888000E-02,21
METER,2026-04-23T15:58:18.190,3.55888000E-02,21
METER,2026-04-23T15:58:18.194,3.55888000E-02,21
METER,2026-04-23T15:58:18.197,3.55888000E-02,21
METER,2026-04-23T15:58:18.200,3.55888000E-02,21
METER,2026-04-23T15:58:18.203,3.55888000E-02,21
METER,2026-04-23T15:58:18.207,3.55888000E-02,21
METER,2026-04-23T15:58:18.210,3.55888000E-02,21
METER,2026-04-23T15:58:18.213,3.55888000E-02,21
METER,2026-04-23T15:58:18.216,3.55888000E-02,21
METER,2026-04-23T15:58:18.219,3.55888000E-02,21
METER,2026-04-23T15:58:18.223,3.55888000E-02,21
METER,2026-04-23T15:58:18.231,3.55888000E-02,21
METER,2026-04-23T15:58:18.234,3.55888000E-02,21
METER,2026-04-23T15:58:18.238,3.55888000E-02,21
METER,2026-04-23T15:58:18.242,3.55888000E-02,21
METER,2026-04-23T15:58:18.245,3.55888000E-02,21
METER,2026-04-23T15:58:18.248,3.55888000E-02,21
METER,2026-04-23T15:58:18.251,3.55888000E-02,21
METER,2026-04-23T15:58:18.255,3.55888000E-02,21
METER,2026-04-23T15:58:18.261,3.55888000E-02,21
METER,2026-04-23T15:58:18.264,3.55888000E-02,21
METER,2026-04-23T15:58:18.267,3.55888000E-02,21
METER,2026-04-23T15:58:18.270,3.55888000E-02,21
METER,2026-04-23T15:58:18.274,3.55888000E-02,21
METER,2026-04-23T15:58:18.278,3.55888000E-02,21
METER,2026-04-23T15:58:18.282,3.55888000E-02,21
METER,2026-04-23T15:58:18.288,3.55888000E-02,21
METER,2026-04-23T15:58:18.291,3.55888000E-02,21
METER,2026-04-23T15:58:18.294,3.55888000E-02,21
METER,2026-04-23T15:58:18.297,3.55888000E-02,21
