# META
module,LoRa
measurement,boot
boot_number,6
session,20260423_155418
shunt_ohms,1.1

# DATA
type,timestamp,value,boot

EVENT,reset,2026-04-23T15:55:09.645,6
METER,2026-04-23T15:55:09.648,3.55385000E-02,6
METER,2026-04-23T15:55:09.651,3.55385000E-02,6
METER,2026-04-23T15:55:09.655,3.55385000E-02,6
METER,2026-04-23T15:55:09.658,3.55385000E-02,6
METER,2026-04-23T15:55:09.662,3.55385000E-02,6
METER,2026-04-23T15:55:09.666,3.55385000E-02,6
METER,2026-04-23T15:55:09.670,3.55385000E-02,6
METER,2026-04-23T15:55:09.673,3.55385000E-02,6
METER,2026-04-23T15:55:09.677,3.55385000E-02,6
METER,2026-04-23T15:55:09.680,3.55385000E-02,6
METER,2026-04-23T15:55:09.683,3.55385000E-02,6
METER,2026-04-23T15:55:09.688,3.55385000E-02,6
METER,2026-04-23T15:55:09.696,3.55385000E-02,6
METER,2026-04-23T15:55:09.699,3.55385000E-02,6
METER,2026-04-23T15:55:09.705,3.55385000E-02,6
METER,2026-04-23T15:55:09.708,3.55385000E-02,6
METER,2026-04-23T15:55:09.711,3.55385000E-02,6
METER,2026-04-23T15:55:09.715,3.55385000E-02,6
METER,2026-04-23T15:55:09.718,3.55385000E-02,6
METER,2026-04-23T15:55:09.722,3.55385000E-02,6
METER,2026-04-23T15:55:09.725,3.55385000E-02,6
METER,2026-04-23T15:55:09.728,3.55385000E-02,6
METER,2026-04-23T15:55:09.731,3.55385000E-02,6
METER,2026-04-23T15:55:09.734,3.55385000E-02,6
METER,2026-04-23T15:55:09.738,3.55385000E-02,6
METER,2026-04-23T15:55:09.741,3.55385000E-02,6
METER,2026-04-23T15:55:09.746,3.55385000E-02,6
METER,2026-04-23T15:55:09.750,3.55385000E-02,6
METER,2026-04-23T15:55:09.753,3.55385000E-02,6
METER,2026-04-23T15:55:09.756,3.55385000E-02,6
METER,2026-04-23T15:55:09.759,3.55385000E-02,6
METER,2026-04-23T15:55:09.762,3.55385000E-02,6
METER,2026-04-23T15:55:09.765,3.55385000E-02,6
METER,2026-04-23T15:55:09.768,3.55385000E-02,6
METER,2026-04-23T15:55:09.771,3.55385000E-02,6
METER,2026-04-23T15:55:09.774,3.55385000E-02,6
METER,2026-04-23T15:55:09.778,3.55385000E-02,6
METER,2026-04-23T15:55:09.781,3.55385000E-02,6
METER,2026-04-23T15:55:09.784,3.55385000E-02,6
METER,2026-04-23T15:55:09.787,3.55385000E-02,6
METER,2026-04-23T15:55:09.794,3.55385000E-02,6
METER,2026-04-23T15:55:09.810,3.67376000E-02,6
METER,2026-04-23T15:55:09.813,3.67376000E-02,6
METER,2026-04-23T15:55:09.817,3.67376000E-02,6
METER,2026-04-23T15:55:09.820,3.67376000E-02,6
METER,2026-04-23T15:55:09.824,3.67376000E-02,6
METER,2026-04-23T15:55:09.828,3.67376000E-02,6
METER,2026-04-23T15:55:09.832,3.67376000E-02,6
METER,2026-04-23T15:55:09.835,3.67376000E-02,6
METER,2026-04-23T15:55:09.838,3.67376000E-02,6
METER,2026-04-23T15:55:09.841,3.67376000E-02,6
METER,2026-04-23T15:55:09.844,3.67376000E-02,6
METER,2026-04-23T15:55:09.848,3.67376000E-02,6
METER,2026-04-23T15:55:09.851,3.67376000E-02,6
METER,2026-04-23T15:55:09.854,3.67376000E-02,6
METER,2026-04-23T15:55:09.857,3.67376000E-02,6
METER,2026-04-23T15:55:09.862,3.67376000E-02,6
METER,2026-04-23T15:55:09.866,3.67376000E-02,6
METER,2026-04-23T15:55:09.869,3.67376000E-02,6
METER,2026-04-23T15:55:09.872,3.67376000E-02,6
METER,2026-04-23T15:55:09.875,3.67376000E-02,6
METER,2026-04-23T15:55:09.878,3.67376000E-02,6
METER,2026-04-23T15:55:09.881,3.67376000E-02,6
METER,2026-04-23T15:55:09.885,3.67376000E-02,6
METER,2026-04-23T15:55:09.888,3.67376000E-02,6
METER,2026-04-23T15:55:09.901,3.67376000E-02,6
METER,2026-04-23T15:55:09.904,3.67376000E-02,6
METER,2026-04-23T15:55:09.907,3.67376000E-02,6
METER,2026-04-23T15:55:09.910,3.67376000E-02,6
METER,2026-04-23T15:55:09.913,3.67376000E-02,6
METER,2026-04-23T15:55:09.922,3.67376000E-02,6
METER,2026-04-23T15:55:09.925,3.67376000E-02,6
METER,2026-04-23T15:55:09.928,3.67376000E-02,6
METER,2026-04-23T15:55:09.931,3.67376000E-02,6
METER,2026-04-23T15:55:09.934,3.67376000E-02,6
METER,2026-04-23T15:55:09.938,3.67376000E-02,6
METER,2026-04-23T15:55:09.941,3.67376000E-02,6
METER,2026-04-23T15:55:09.944,3.67376000E-02,6
METER,2026-04-23T15:55:09.947,3.67376000E-02,6
METER,2026-04-23T15:55:09.950,3.67376000E-02,6
METER,2026-04-23T15:55:09.953,3.67376000E-02,6
METER,2026-04-23T15:55:09.956,3.67376000E-02,6
METER,2026-04-23T15:55:09.959,3.67376000E-02,6
METER,2026-04-23T15:55:09.963,3.67376000E-02,6
