# META
module,esp32
strategy,full_payload
run,17
attempt,1
session,20260502_161201
baseline_s,5.0
shunt_ohms,1.130000
v_supply,3.300


# EVENTS
17,1,1,1,2026-05-02T16:45:15.730,2026-05-02T16:45:15.730,True,True,
17,2,2,2,2026-05-02T16:45:16.732,2026-05-02T16:45:17.008,True,True,
17,4,4,4,2026-05-02T16:45:18.012,2026-05-02T16:45:18.629,True,True,
17,8,8,8,2026-05-02T16:45:19.634,2026-05-02T16:45:20.074,True,True,
17,16,16,16,2026-05-02T16:45:21.079,2026-05-02T16:45:21.617,True,True,
17,32,32,32,2026-05-02T16:45:22.622,2026-05-02T16:45:23.165,True,True,
17,64,64,64,2026-05-02T16:45:24.170,2026-05-02T16:45:24.785,True,True,
17,128,128,128,2026-05-02T16:45:25.789,2026-05-02T16:45:26.344,True,True,
17,256,256,256,2026-05-02T16:45:27.349,2026-05-02T16:45:27.858,True,True,
17,512,512,512,2026-05-02T16:45:28.864,2026-05-02T16:45:29.398,True,True,
17,1024,1024,1024,2026-05-02T16:45:30.400,2026-05-02T16:45:31.037,True,True,
17,2048,2048,2048,2026-05-02T16:45:32.042,2026-05-02T16:45:32.985,True,True,
17,4096,4096,4096,2026-05-02T16:45:33.991,2026-05-02T16:45:34.909,True,True,
17,8192,8192,8192,2026-05-02T16:45:35.914,2026-05-02T16:45:37.298,True,True,
17,16384,16384,16384,2026-05-02T16:45:38.303,2026-05-02T16:45:40.879,True,True,
17,32768,32768,32768,2026-05-02T16:45:41.882,2026-05-02T16:45:46.100,True,True,
17,65536,65536,65536,2026-05-02T16:45:47.106,2026-05-02T16:45:55.321,True,True,

# RESULTS
Index, Phase, Mean_V, Std_V, Count
0,baseline,0.094765656,0.000650595,1457
1,idle,0.097364343,0.004618793,5068
2,tx_2,0.094728299,0.000034370,72
3,tx_4,0.095779374,0.001727646,137
4,tx_8,0.095172761,0.002294608,57
5,tx_16,0.094635325,0.000032978,148
6,tx_32,0.095445853,0.001217314,150
7,tx_64,0.097027916,0.004195130,173
8,tx_128,0.096950459,0.004684829,158
9,tx_256,0.095288793,0.001177263,149
10,tx_512,0.095745647,0.002052373,156
11,tx_1024,0.096244083,0.002786422,193
12,tx_2048,0.099716511,0.005438742,282
13,tx_4096,0.102390413,0.005101755,255
14,tx_8192,0.103445530,0.004811641,392
15,tx_16384,0.104342630,0.005178658,768
16,tx_32768,0.105648167,0.003402489,1205
17,tx_65536,0.106172930,0.002503833,2365

# METER
timestamp,v_shunt,phase,current
2026-05-02T16:45:09.667,9.462768200e-02,baseline,8.340297589e-02
2026-05-02T16:45:09.669,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.678,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.680,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.685,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.689,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.691,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.693,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.696,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.699,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.703,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.708,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.710,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.713,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.715,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.720,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.725,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.728,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.734,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.736,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.739,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.742,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.745,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.748,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.751,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.757,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.761,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.763,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.766,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.768,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.771,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.783,9.463258200e-02,baseline,8.340729466e-02
2026-05-02T16:45:09.786,9.466768200e-02,baseline,8.343823110e-02
2026-05-02T16:45:09.789,9.466768200e-02,baseline,8.343823110e-02
